"category","aggregatedStock","baseOptions","categories","code","color","colorGA","colorVariantNumber","currentHero","freeTextLabel","galleryAltText","hasVirtualTryOn","isBlocked","isDiscount","name","nameGA","price_currencyIso","price_formattedValue","price_value","primaryImageAlt","primaryImageUrl","salableStores","secondaryImageAlt","secondaryImageUrl","stockLabel","url","volumePricesFlag"
"113-Tods","46","[]","[]","XXW94K0IB70OONB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Kate Ballerinas in Leather","Kate Ballerinas in Leather","USD","$895","895.0","Video","//www.tods.com/fashion/tods/XXW94K0IB70OONB999/XXW94K0IB70OONB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW94K0IB70OONB999/XXW94K0IB70OONB999-03.jpg","","/Kate-Ballerinas-in-Leather/p/XXW94K0IB70OONB999/","False"
"113-Tods","43","[]","[]","XXW94K0IB70OONC016","OFF WHITE","OFF WHITE","2","False","New Collection","[]","False","False","False","Kate Ballerinas in Leather","Kate Ballerinas in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW94K0IB70OONC016/XXW94K0IB70OONC016-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW94K0IB70OONC016/XXW94K0IB70OONC016-03.jpg","","/Kate-Ballerinas-in-Leather/p/XXW94K0IB70OONC016/","False"
"113-Tods","58","[]","[]","XXW94K0HZ30T8AB999","Black","Black","3","False","New Collection","[]","True","False","False","Ballerinas in Leather","Ballerinas in Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW94K0HZ30T8AB999/XXW94K0HZ30T8AB999-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW94K0HZ30T8AB999/XXW94K0HZ30T8AB999-20.jpg","","/Ballerinas-in-Leather/p/XXW94K0HZ30T8AB999/","False"
"113-Tods","58","[]","[]","XXW94K0HZ30T89GKKE","Grey, Black, Off White","Grey, Black, Off White","3","False","New Collection","[]","True","False","False","Ballerinas in Leather","Ballerinas in Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW94K0HZ30T89GKKE/XXW94K0HZ30T89GKKE-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW94K0HZ30T89GKKE/XXW94K0HZ30T89GKKE-20.jpg","","/Ballerinas-in-Leather/p/XXW94K0HZ30T89GKKE/","False"
"113-Tods","43","[]","[]","XXW94K0HZ30T8AFEQE","BROWN","BROWN","3","False","New Collection","[]","False","False","False","Ballerinas in Leather","Ballerinas in Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW94K0HZ30T8AFEQE/XXW94K0HZ30T8AFEQE-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW94K0HZ30T8AFEQE/XXW94K0HZ30T8AFEQE-20.jpg","","/Ballerinas-in-Leather/p/XXW94K0HZ30T8AFEQE/","False"
"113-Tods","32","[]","[]","XXW94K0IA40SFKC413","BEIGE","BEIGE","3","False","Final sales","[]","False","False","True","Slingback Ballerinas in Patent Leather","Slingback Ballerinas in Patent Leather","USD","$627","627.0","Side view","//www.tods.com/fashion/tods/XXW94K0IA40SFKC413/XXW94K0IA40SFKC413-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW94K0IA40SFKC413/XXW94K0IA40SFKC413-20.jpg","","/Slingback-Ballerinas-in-Patent-Leather/p/XXW94K0IA40SFKC413/","False"
"113-Tods","29","[]","[]","XXW94K0IA40SHAS003","BROWN","BROWN","3","False","Final sales","[]","False","False","True","Slingback Ballerinas in Leather","Slingback Ballerinas in Leather","USD","$627","627.0","On body","//www.tods.com/fashion/tods/XXW94K0IA40SHAS003/XXW94K0IA40SHAS003-20.jpg","True","Side view","//www.tods.com/fashion/tods/XXW94K0IA40SHAS003/XXW94K0IA40SHAS003-02.jpg","","/Slingback-Ballerinas-in-Leather/p/XXW94K0IA40SHAS003/","False"
"113-Tods","30","[]","[]","XXW94K0IA40SFKL805","PINK","PINK","3","False","Final sales","[]","False","False","True","Slingback Ballerinas in Patent Leather","Slingback Ballerinas in Patent Leather","USD","$627","627.0","Side view","//www.tods.com/fashion/tods/XXW94K0IA40SFKL805/XXW94K0IA40SFKL805-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW94K0IA40SFKL805/XXW94K0IA40SFKL805-03.jpg","","/Slingback-Ballerinas-in-Patent-Leather/p/XXW94K0IA40SFKL805/","False"
"113-Tods","44","[]","[]","XXW76K0HD20SOMB999","Black, Off White","Black, Off White","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20SOMB999/XXW76K0HD20SOMB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HD20SOMB999/XXW76K0HD20SOMB999-03.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20SOMB999/","False"
"113-Tods","34","[]","[]","XXW76K0HD20SOM9998","BEIGE","BEIGE","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20SOM9998/XXW76K0HD20SOM9998-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HD20SOM9998/XXW76K0HD20SOM9998-03.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20SOM9998/","False"
"113-Tods","642","[]","[]","XXW76K0HD20SOM9999","BLACK","BLACK","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20SOM9999/XXW76K0HD20SOM9999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HD20SOM9999/XXW76K0HD20SOM9999-03.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20SOM9999/","False"
"113-Tods","38","[]","[]","XXW76K0HD20SOM9996","BROWN","BROWN","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20SOM9996/XXW76K0HD20SOM9996-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW76K0HD20SOM9996/XXW76K0HD20SOM9996-20.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20SOM9996/","False"
"113-Tods","12","[]","[]","XXW76K0HD20SOMG601","ORANGE","ORANGE","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20SOMG601/XXW76K0HD20SOMG601-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HD20SOMG601/XXW76K0HD20SOMG601-03.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20SOMG601/","False"
"113-Tods","223","[]","[]","XXW76K0HD20SOMB013","WHITE","WHITE","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20SOMB013/XXW76K0HD20SOMB013-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HD20SOMB013/XXW76K0HD20SOMB013-03.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20SOMB013/","False"
"113-Tods","29","[]","[]","XXW76K0HD20S7HB008","GOLD","GOLD","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20S7HB008/XXW76K0HD20S7HB008-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HD20S7HB008/XXW76K0HD20S7HB008-03.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20S7HB008/","False"
"113-Tods","42","[]","[]","XXW76K0HD20S7HC811","GOLD","GOLD","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Side view","//www.tods.com/fashion/tods/XXW76K0HD20S7HC811/XXW76K0HD20S7HC811-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW76K0HD20S7HC811/XXW76K0HD20S7HC811-20.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20S7HC811/","False"
"113-Tods","87","[]","[]","XXW76K0HD20S7HB205","SILVER","SILVER","9","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather","Bubble Ballerinas in Leather","USD","$465","465.0","Video","//www.tods.com/fashion/tods/XXW76K0HD20S7HB205/XXW76K0HD20S7HB205-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW76K0HD20S7HB205/XXW76K0HD20S7HB205-20.jpg","","/Bubble-Ballerinas-in-Leather/p/XXW76K0HD20S7HB205/","False"
"113-Tods","2","[]","[]","XXW76K0HS50T0G02SC","Silver, Beige","Silver, Beige","5","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather with Strap","Bubble Ballerinas in Leather with Strap","USD","$585","585.0","Side view","//www.tods.com/fashion/tods/XXW76K0HS50T0G02SC/XXW76K0HS50T0G02SC-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HS50T0G02SC/XXW76K0HS50T0G02SC-03.jpg","","/Bubble-Ballerinas-in-Leather-with-Strap/p/XXW76K0HS50T0G02SC/","False"
"113-Tods","1","[]","[]","XXW76K0HS50SZXEAHQ","BROWN","BROWN","5","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather with Strap","Bubble Ballerinas in Leather with Strap","USD","$585","585.0","Side view","//www.tods.com/fashion/tods/XXW76K0HS50SZXEAHQ/XXW76K0HS50SZXEAHQ-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HS50SZXEAHQ/XXW76K0HS50SZXEAHQ-03.jpg","","/Bubble-Ballerinas-in-Leather-with-Strap/p/XXW76K0HS50SZXEAHQ/","False"
"113-Tods","48","[]","[]","XXW76K0HS50SWH0QQA","Beige, Black","Beige, Black","5","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather with Strap","Bubble Ballerinas in Leather with Strap","USD","$585","585.0","Side view","//www.tods.com/fashion/tods/XXW76K0HS50SWH0QQA/XXW76K0HS50SWH0QQA-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW76K0HS50SWH0QQA/XXW76K0HS50SWH0QQA-20.jpg","","/Bubble-Ballerinas-in-Leather-with-Strap/p/XXW76K0HS50SWH0QQA/","False"
"113-Tods","59","[]","[]","XXW76K0HS50SWH014H","Black, Brown","Black, Brown","5","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather with Strap","Bubble Ballerinas in Leather with Strap","USD","$585","585.0","Side view","//www.tods.com/fashion/tods/XXW76K0HS50SWH014H/XXW76K0HS50SWH014H-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW76K0HS50SWH014H/XXW76K0HS50SWH014H-20.jpg","","/Bubble-Ballerinas-in-Leather-with-Strap/p/XXW76K0HS50SWH014H/","False"
"113-Tods","3","[]","[]","XXW76K0HS50SWH148J","White, Black","White, Black","5","False","Final sales","[]","False","False","True","Bubble Ballerinas in Leather with Strap","Bubble Ballerinas in Leather with Strap","USD","$585","585.0","Side view","//www.tods.com/fashion/tods/XXW76K0HS50SWH148J/XXW76K0HS50SWH148J-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW76K0HS50SWH148J/XXW76K0HS50SWH148J-03.jpg","","/Bubble-Ballerinas-in-Leather-with-Strap/p/XXW76K0HS50SWH148J/","False"
"114-Tods","54","[]","[]","XXW34L0IO90AKTB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$995","995.0","Side view","//www.tods.com/fashion/tods/XXW34L0IO90AKTB999/XXW34L0IO90AKTB999-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW34L0IO90AKTB999/XXW34L0IO90AKTB999-20.jpg","","/Loafers-in-Leather/p/XXW34L0IO90AKTB999/","False"
"114-Tods","38","[]","[]","XXW34L0IO90N6MXXB6","Brown, Beige, Black","Brown, Beige, Black","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$995","995.0","Side view","//www.tods.com/fashion/tods/XXW34L0IO90N6MXXB6/XXW34L0IO90N6MXXB6-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW34L0IO90N6MXXB6/XXW34L0IO90N6MXXB6-03.jpg","","/Loafers-in-Leather/p/XXW34L0IO90N6MXXB6/","False"
"114-Tods","39","[]","[]","XXW34L0IO10AKTB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW34L0IO10AKTB999/XXW34L0IO10AKTB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW34L0IO10AKTB999/XXW34L0IO10AKTB999-03.jpg","","/Loafers-in-Leather/p/XXW34L0IO10AKTB999/","False"
"114-Tods","28","[]","[]","XXW34L0IO10AKTC403","BROWN","BROWN","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW34L0IO10AKTC403/XXW34L0IO10AKTC403-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW34L0IO10AKTC403/XXW34L0IO10AKTC403-03.jpg","","/Loafers-in-Leather/p/XXW34L0IO10AKTC403/","False"
"114-Tods","48","[]","[]","XXW37L0IN50SHAB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Slingback Loafers in Leather","Slingback Loafers in Leather","USD","$1,175","1175.0","Three-quarter view","//www.tods.com/fashion/tods/XXW37L0IN50SHAB999/XXW37L0IN50SHAB999-03.jpg","True","Side view","//www.tods.com/fashion/tods/XXW37L0IN50SHAB999/XXW37L0IN50SHAB999-02.jpg","","/Slingback-Loafers-in-Leather/p/XXW37L0IN50SHAB999/","False"
"114-Tods","51","[]","[]","XXW37L0IN50SHAR810","BURGUNDY","BURGUNDY","2","False","New Collection","[]","False","False","False","Slingback Loafers in Leather","Slingback Loafers in Leather","USD","$1,175","1175.0","Side view","//www.tods.com/fashion/tods/XXW37L0IN50SHAR810/XXW37L0IN50SHAR810-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW37L0IN50SHAR810/XXW37L0IN50SHAR810-03.jpg","","/Slingback-Loafers-in-Leather/p/XXW37L0IN50SHAR810/","False"
"114-Tods","47","[]","[]","XXW23L0IN70FZT042V","Black, White","Black, White","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$925","925.0","Side view","//www.tods.com/fashion/tods/XXW23L0IN70FZT042V/XXW23L0IN70FZT042V-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW23L0IN70FZT042V/XXW23L0IN70FZT042V-03.jpg","","/Loafers-in-Leather/p/XXW23L0IN70FZT042V/","False"
"114-Tods","46","[]","[]","XXW23L0IN70IRE1X48","Black, Brown","Black, Brown","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$925","925.0","Side view","//www.tods.com/fashion/tods/XXW23L0IN70IRE1X48/XXW23L0IN70IRE1X48-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW23L0IN70IRE1X48/XXW23L0IN70IRE1X48-03.jpg","","/Loafers-in-Leather/p/XXW23L0IN70IRE1X48/","False"
"114-Tods","49","[]","[]","XXW20L0IM50SHAB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","On body","//www.tods.com/fashion/tods/XXW20L0IM50SHAB999/XXW20L0IM50SHAB999-20.jpg","True","Side view","//www.tods.com/fashion/tods/XXW20L0IM50SHAB999/XXW20L0IM50SHAB999-02.jpg","","/Loafers-in-Leather/p/XXW20L0IM50SHAB999/","False"
"114-Tods","40","[]","[]","XXW20L0IM50XNR042V","Black, White","Black, White","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW20L0IM50XNR042V/XXW20L0IM50XNR042V-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW20L0IM50XNR042V/XXW20L0IM50XNR042V-03.jpg","","/Loafers-in-Leather/p/XXW20L0IM50XNR042V/","False"
"114-Tods","40","[]","[]","XXW20L0IP70RE0S812","BEIGE","BEIGE","2","False","New Collection","[]","False","False","False","Loafers in Suede","Loafers in Suede","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW20L0IP70RE0S812/XXW20L0IP70RE0S812-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW20L0IP70RE0S812/XXW20L0IP70RE0S812-03.jpg","","/Loafers-in-Suede/p/XXW20L0IP70RE0S812/","False"
"114-Tods","40","[]","[]","XXW59C0IS40SHAB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW59C0IS40SHAB999/XXW59C0IS40SHAB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW59C0IS40SHAB999/XXW59C0IS40SHAB999-03.jpg","","/Loafers-in-Leather/p/XXW59C0IS40SHAB999/","False"
"114-Tods","47","[]","[]","XXW79A0GG90MIDB001","WHITE","WHITE","1","False","","[]","False","False","False","T Timeless Loafers in Leather","T Timeless Loafers in Leather","USD","$825","825.0","Side view","//www.tods.com/fashion/tods/XXW79A0GG90MIDB001/XXW79A0GG90MIDB001-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW79A0GG90MIDB001/XXW79A0GG90MIDB001-20.jpg","","/T-Timeless-Loafers-in-Leather/p/XXW79A0GG90MIDB001/","False"
"114-Tods","30","[]","[]","XXW79A0IL10TRPC016","OFF WHITE","OFF WHITE","3","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW79A0IL10TRPC016/XXW79A0IL10TRPC016-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW79A0IL10TRPC016/XXW79A0IL10TRPC016-03.jpg","","/Loafers-in-Leather/p/XXW79A0IL10TRPC016/","False"
"114-Tods","35","[]","[]","XXW79A0IL10TRPC413","BEIGE","BEIGE","3","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW79A0IL10TRPC413/XXW79A0IL10TRPC413-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW79A0IL10TRPC413/XXW79A0IL10TRPC413-03.jpg","","/Loafers-in-Leather/p/XXW79A0IL10TRPC413/","False"
"114-Tods","44","[]","[]","XXW79A0IL10TRPB999","BLACK","BLACK","3","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW79A0IL10TRPB999/XXW79A0IL10TRPB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW79A0IL10TRPB999/XXW79A0IL10TRPB999-03.jpg","","/Loafers-in-Leather/p/XXW79A0IL10TRPB999/","False"
"114-Tods","131","[]","[]","XXW79A0HM60MBWB999","BLACK","BLACK","7","False","New Collection","[]","True","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Video","//www.tods.com/fashion/tods/XXW79A0HM60MBWB999/XXW79A0HM60MBWB999-02.jpg","True","","","","/Loafers-in-Leather/p/XXW79A0HM60MBWB999/","False"
"114-Tods","14","[]","[]","XXW79A0HM60MBWR814","BURGUNDY","BURGUNDY","7","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW79A0HM60MBWR814/XXW79A0HM60MBWR814-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW79A0HM60MBWR814/XXW79A0HM60MBWR814-20.jpg","","/Loafers-in-Leather/p/XXW79A0HM60MBWR814/","False"
"114-Tods","12","[]","[]","XXW79A0HM60MBWS404","BROWN","BROWN","7","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Video","//www.tods.com/fashion/tods/XXW79A0HM60MBWS404/XXW79A0HM60MBWS404-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW79A0HM60MBWS404/XXW79A0HM60MBWS404-03.jpg","","/Loafers-in-Leather/p/XXW79A0HM60MBWS404/","False"
"114-Tods","22","[]","[]","XXW79A0HM60MBWC814","BEIGE","BEIGE","7","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW79A0HM60MBWC814/XXW79A0HM60MBWC814-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW79A0HM60MBWC814/XXW79A0HM60MBWC814-20.jpg","","/Loafers-in-Leather/p/XXW79A0HM60MBWC814/","False"
"114-Tods","46","[]","[]","XXW79A0HM60MBWB013","WHITE","WHITE","7","False","New Collection","[]","True","False","False","Loafers in Leather","Loafers in Leather","USD","$895","895.0","Video","//www.tods.com/fashion/tods/XXW79A0HM60MBWB013/XXW79A0HM60MBWB013-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW79A0HM60MBWB013/XXW79A0HM60MBWB013-20.jpg","","/Loafers-in-Leather/p/XXW79A0HM60MBWB013/","False"
"114-Tods","50","[]","[]","XXW92K0HZ00D8WL805","PINK","PINK","3","False","New Collection","[]","False","False","False","Loafers in Suede","Loafers in Suede","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WL805/XXW92K0HZ00D8WL805-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WL805/XXW92K0HZ00D8WL805-03.jpg","","/Loafers-in-Suede/p/XXW92K0HZ00D8WL805/","False"
"114-Tods","50","[]","[]","XXW92K0HZ00D8WB416","GREY","GREY","3","False","New Collection","[]","False","False","False","Loafers in Suede","Loafers in Suede","USD","$895","895.0","Video","//www.tods.com/fashion/tods/XXW92K0HZ00D8WB416/XXW92K0HZ00D8WB416-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WB416/XXW92K0HZ00D8WB416-03.jpg","","/Loafers-in-Suede/p/XXW92K0HZ00D8WB416/","False"
"114-Tods","63","[]","[]","XXW92K0HZ00D8WC600","BEIGE","BEIGE","3","False","New Collection","[]","True","False","False","Loafers in Suede","Loafers in Suede","USD","$895","895.0","Side view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WC600/XXW92K0HZ00D8WC600-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HZ00D8WC600/XXW92K0HZ00D8WC600-03.jpg","","/Loafers-in-Suede/p/XXW92K0HZ00D8WC600/","False"
"114-Tods","12","[]","[]","XXW97K0IC70SHAB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$1,175","1175.0","Side view","//www.tods.com/fashion/tods/XXW97K0IC70SHAB999/XXW97K0IC70SHAB999-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW97K0IC70SHAB999/XXW97K0IC70SHAB999-20.jpg","","/Loafers-in-Leather/p/XXW97K0IC70SHAB999/","False"
"114-Tods","16","[]","[]","XXW97K0IC70SHAS003","BROWN","BROWN","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$1,175","1175.0","Side view","//www.tods.com/fashion/tods/XXW97K0IC70SHAS003/XXW97K0IC70SHAS003-02.jpg","True","On body","//www.tods.com/fashion/tods/XXW97K0IC70SHAS003/XXW97K0IC70SHAS003-20.jpg","","/Loafers-in-Leather/p/XXW97K0IC70SHAS003/","False"
"114-Tods","38","[]","[]","XXW20L0IM70SHAB999","BLACK","BLACK","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$995","995.0","Side view","//www.tods.com/fashion/tods/XXW20L0IM70SHAB999/XXW20L0IM70SHAB999-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW20L0IM70SHAB999/XXW20L0IM70SHAB999-03.jpg","","/Loafers-in-Leather/p/XXW20L0IM70SHAB999/","False"
"114-Tods","34","[]","[]","XXW20L0IM70SHAS003","BROWN","BROWN","2","False","New Collection","[]","False","False","False","Loafers in Leather","Loafers in Leather","USD","$995","995.0","Three-quarter view","//www.tods.com/fashion/tods/XXW20L0IM70SHAS003/XXW20L0IM70SHAS003-03.jpg","True","Side view","//www.tods.com/fashion/tods/XXW20L0IM70SHAS003/XXW20L0IM70SHAS003-02.jpg","","/Loafers-in-Leather/p/XXW20L0IM70SHAS003/","False"
"114-Tods","18","[]","[]","XXW20L0IP70RE0S611","BROWN","BROWN","2","False","New Collection","[]","False","False","False","Loafers in Suede","Loafers in Suede","USD","$875","875.0","Side view","//www.tods.com/fashion/tods/XXW20L0IP70RE0S611/XXW20L0IP70RE0S611-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW20L0IP70RE0S611/XXW20L0IP70RE0S611-03.jpg","","/Loafers-in-Suede/p/XXW20L0IP70RE0S611/","False"
"114-Tods","27","[]","[]","XXW92K0HU30HR0U028","LIGHT BLUE","LIGHT BLUE","4","False","New Collection","[]","False","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW92K0HU30HR0U028/XXW92K0HU30HR0U028-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30HR0U028/XXW92K0HU30HR0U028-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30HR0U028/","False"
"114-Tods","72","[]","[]","XXW92K0HU30M8WC811","BEIGE","BEIGE","4","False","New Collection","[]","False","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW92K0HU30M8WC811/XXW92K0HU30M8WC811-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30M8WC811/XXW92K0HU30M8WC811-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30M8WC811/","False"
"114-Tods","82","[]","[]","XXW92K0HU30M8WM027","PINK","PINK","4","False","New Collection","[]","True","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Video","//www.tods.com/fashion/tods/XXW92K0HU30M8WM027/XXW92K0HU30M8WM027-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30M8WM027/XXW92K0HU30M8WM027-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30M8WM027/","False"
"114-Tods","10","[]","[]","XXW92K0HU30HR0L227","VIOLET","VIOLET","4","False","Online Exclusive","[]","False","False","False","Slipper Loafers in Suede","Slipper Loafers in Suede","USD","$695","695.0","Side view","//www.tods.com/fashion/tods/XXW92K0HU30HR0L227/XXW92K0HU30HR0L227-02.jpg","True","Three-quarter view","//www.tods.com/fashion/tods/XXW92K0HU30HR0L227/XXW92K0HU30HR0L227-03.jpg","","/Slipper-Loafers-in-Suede/p/XXW92K0HU30HR0L227/","False"
"114-Tods","18","[]","[]","XXW20L0IL00SHAS003","BROWN","BROWN","2","False","New Collection","[]","False","False","False","Monkstraps in Leather","Monkstraps in Leather","USD","$1,045","1045.0","On body","//www.tods.com/fashion/tods/XXW20L0IL00SHAS003/XXW20L0IL00SHAS003-20.jpg","True","Side view","//www.tods.com/fashion/tods/XXW20L0IL00SHAS003/XXW20L0IL00SHAS003-02.jpg","","/Monkstraps-in-Leather/p/XXW20L0IL00SHAS003/","False"
