category,product_title,product_price,product_discountedPrice,product_position,product_cod10,product_brand,product_category,product_macro_category,product_micro_category,product_macro_category_id,product_color,product_color_id,product_micro_category_id,product_price_tf,product_discountedPrice_tf,product_quantity,product_coupon,product_is_in_stock,a_href,img,filename
jackets,433F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,1705,1705,73,16307483QN,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Blue,3148,36839,1705.0,1705.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16307483qn.html#dept=ctsjckts,https://cdn.yoox.biz/16/16307483QN_13_f.jpg,jackets.html
jackets,435F2 STONE ISLAND GHOST PIECE_CUPRO RASO WITH PRIMALOFT®-TC,1165,1165,74,16306544PG,STONE ISLAND,224/28298,COATS & JACKETS,BOMBER,224,Blue,3148,28298,1165.0,1165.0,1,,True,https://www.stoneisland.com/us/stone-island/bomber_cod16306544pg.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306544PG_13_f.jpg,jackets.html
jackets,432F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,945,945,75,16341483BC,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Natural White,20692,36839,945.0,945.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16341483bc.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341483BC_13_f.jpg,jackets.html
jackets,432F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE,945,945,76,16306674EQ,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Blue,3148,36839,945.0,945.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16306674eq.html#dept=ctsjckts,https://cdn.yoox.biz/16/16306674EQ_13_f.jpg,jackets.html
jackets,414F1 WEATHERPROOF COTTON CANVAS_ GHOST PIECE WITH DETACHABLE LINING,2165,2165,77,16341503UB,STONE ISLAND,224/1319,COATS & JACKETS,Jacket,224,Black,3138,1319,2165.0,2165.0,1,,True,https://www.stoneisland.com/us/stone-island/jacket_cod16341503ub.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341503UB_13_f.jpg,jackets.html
jackets,435F2 STONE ISLAND GHOST PIECE_CUPRO RASO WITH PRIMALOFT®-TC,1165,1165,78,16341473QE,STONE ISLAND,224/28298,COATS & JACKETS,BOMBER,224,Black,3138,28298,1165.0,1165.0,1,,True,https://www.stoneisland.com/us/stone-island/bomber_cod16341473qe.html#dept=ctsjckts,https://cdn.yoox.biz/16/16341473QE_13_f.jpg,jackets.html
jackets,A0226 MICRO TWILL ,630,630,79,16331985OD,STONE ISLAND,224/1319,COATS & JACKETS,Jacket,224,Black,3138,1319,630.0,630.0,1,,True,https://www.stoneisland.com/us/stone-island/jacket_cod16331985od.html#dept=ctsjckts,https://cdn.yoox.biz/16/16331985OD_13_f.jpg,jackets.html
jackets,403CC STRETCH COTTON TWILL,1639,1639,80,16333368WS,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Red,3142,36839,1639.0,1639.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16333368ws.html#dept=ctsjckts,https://cdn.yoox.biz/16/16333368WS_13_f.jpg,jackets.html
jackets,41223 MEMBRANA 3L TC,828,828,81,16338023CF,STONE ISLAND,224/36839,COATS & JACKETS,LIGHTWEIGHT JACKET,224,Dove Gray,3211,36839,828.0,828.0,1,,True,https://www.stoneisland.com/us/stone-island/lightweight-jacket_cod16338023cf.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338023CF_13_f.jpg,jackets.html
jackets,70723 MEMBRANA 3L TC,1248,1248,82,16338526WQ,STONE ISLAND,224/36845,COATS & JACKETS,LONG JACKET,224,Musk Green,20718,36845,1248.0,1248.0,1,,True,https://www.stoneisland.com/us/stone-island/long-jacket_cod16338526wq.html#dept=ctsjckts,https://cdn.yoox.biz/16/16338526WQ_13_f.jpg,jackets.html
overshirts,11219 NYLON METAL IN ECONYL® REGENERATED NYLON,565,565,0,63012931WQ,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Lemon,20703,41695,565.0,565.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012931wq.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012931WQ_13_f.jpg,overshirts.html
overshirts,10710 SUPIMA® COTTON TWILL STRETCH-TC,518,518,1,63012925KA,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Dust Gray,20738,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012925ka.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012925KA_13_f.jpg,overshirts.html
overshirts,10812,505,505,2,63012923UF,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,505.0,505.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012923uf.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012923UF_13_f.jpg,overshirts.html
overshirts,10104 ‘OLD’ TREATMENT,550,550,3,63012911PD,STONE ISLAND,2944/36847,Over Shirts,Over Shirt,2944,Pistachio Green,20714,36847,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/over-shirt_cod63012911pd.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012911PD_13_f.jpg,overshirts.html
overshirts,119WN ‘OLD’ TREATMENT ,525,525,4,63012913NF,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,White,3137,41695,525.0,525.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012913nf.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012913NF_13_f.jpg,overshirts.html
overshirts,110X3 STONE ISLAND MARINA_PLATED COTTON CANVAS,435,435,5,63012984LI,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Royal Blue,20736,41695,435.0,435.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012984li.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012984LI_13_f.jpg,overshirts.html
overshirts,106WN ‘OLD’ TREATMENT,630,630,6,63012922OE,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Sand,3170,41695,630.0,630.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012922oe.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012922OE_13_f.jpg,overshirts.html
overshirts,12011,550,550,7,63012915RI,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Dove Gray,3211,41695,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012915ri.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012915RI_13_f.jpg,overshirts.html
overshirts,10710 SUPIMA® COTTON TWILL STRETCH-TC,518,518,8,63012990HD,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Blue,3148,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012990hd.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012990HD_13_f.jpg,overshirts.html
overshirts,10522 GARMENT DYED CRINKLE REPS R-NY ,648,648,9,63012919JG,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Sky Blue,20728,41695,648.0,648.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012919jg.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012919JG_13_f.jpg,overshirts.html
overshirts,109X3 STONE ISLAND MARINA_PLATED COTTON CANVAS ,518,518,10,63012994HC,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Ecru,20695,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012994hc.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012994HC_13_f.jpg,overshirts.html
overshirts,11701,340,340,11,63012912CW,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,White,3137,41695,340.0,340.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012912cw.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012912CW_13_f.jpg,overshirts.html
overshirts,11805,288,288,12,63012926MX,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Sand,3170,41695,288.0,288.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012926mx.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012926MX_13_f.jpg,overshirts.html
overshirts,110X3 STONE ISLAND MARINA_PLATED COTTON CANVAS,435,435,13,63012992JW,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Steel Gray,3165,41695,435.0,435.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012992jw.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012992JW_13_f.jpg,overshirts.html
overshirts,109X3 STONE ISLAND MARINA_PLATED COTTON CANVAS ,518,518,14,63012983BR,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Royal Blue,20736,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012983br.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012983BR_13_f.jpg,overshirts.html
overshirts,10710 SUPIMA® COTTON TWILL STRETCH-TC,518,518,15,63012991EM,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012991em.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012991EM_13_f.jpg,overshirts.html
overshirts,12196 'POSTER FOUR' PRINT_SUPIMA® COTTON TWILL STRETCH-TC,593,593,16,63012924UV,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Dove Gray,3211,41695,593.0,593.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012924uv.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012924UV_13_f.jpg,overshirts.html
overshirts,11702,383,383,17,63012995KX,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Avio Blue,3178,41695,383.0,383.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012995kx.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012995KX_13_f.jpg,overshirts.html
overshirts,11705,330,330,18,63012918SJ,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Pink,3143,41695,330.0,330.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012918sj.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012918SJ_13_f.jpg,overshirts.html
overshirts,109X3 STONE ISLAND MARINA_PLATED COTTON CANVAS ,518,518,19,63012993OA,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Steel Gray,3165,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012993oa.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012993OA_13_f.jpg,overshirts.html
overshirts,12209,405,405,20,63012916WC,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,405.0,405.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012916wc.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012916WC_13_f.jpg,overshirts.html
overshirts,109X3 STONE ISLAND MARINA_PLATED COTTON CANVAS ,518,518,21,63012928BJ,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,White,3137,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012928bj.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012928BJ_13_f.jpg,overshirts.html
overshirts,110X3 STONE ISLAND MARINA_PLATED COTTON CANVAS,435,435,22,63012930JJ,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,White,3137,41695,435.0,435.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012930jj.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012930JJ_13_f.jpg,overshirts.html
overshirts,103G7 STONE ISLAND STELLINA,593,593,23,63012985VF,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,593.0,593.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012985vf.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012985VF_13_f.jpg,overshirts.html
overshirts,103G7 STONE ISLAND STELLINA,593,593,24,63012917BJ,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,White,3137,41695,593.0,593.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012917bj.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012917BJ_13_f.jpg,overshirts.html
overshirts,11809,315,315,25,63012914PN,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Ecru,20695,41695,315.0,315.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012914pn.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012914PN_13_f.jpg,overshirts.html
overshirts,106WN ‘OLD’ TREATMENT,630,630,26,63012982OA,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Musk Green,20718,41695,630.0,630.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012982oa.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012982OA_13_f.jpg,overshirts.html
overshirts,106WN ‘OLD’ TREATMENT,630,630,27,63012986IN,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Steel Gray,3165,41695,630.0,630.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012986in.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012986IN_13_f.jpg,overshirts.html
overshirts,119WN ‘OLD’ TREATMENT ,525,525,28,63012979BB,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Musk Green,20718,41695,525.0,525.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012979bb.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012979BB_13_f.jpg,overshirts.html
overshirts,10210 SUPIMA® COTTON TWILL STRETCH-TC,518,518,29,63012927VC,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Pistachio Green,20714,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012927vc.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012927VC_13_f.jpg,overshirts.html
overshirts,119WN ‘OLD’ TREATMENT ,525,525,30,63012978SJ,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,525.0,525.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012978sj.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012978SJ_13_f.jpg,overshirts.html
overshirts,12202,420,420,31,63012921DV,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Dust Gray,20738,41695,420.0,420.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012921dv.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012921DV_13_f.jpg,overshirts.html
overshirts,10104 ‘OLD’ TREATMENT,550,550,32,63012988OI,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Blue,3148,41695,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012988oi.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012988OI_13_f.jpg,overshirts.html
overshirts,10104 ‘OLD’ TREATMENT,550,550,33,63012975XA,STONE ISLAND,2944/36847,Over Shirts,Over Shirt,2944,Musk Green,20718,36847,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/over-shirt_cod63012975xa.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012975XA_13_f.jpg,overshirts.html
overshirts,10104 ‘OLD’ TREATMENT,550,550,34,63012974II,STONE ISLAND,2944/36847,Over Shirts,Over Shirt,2944,Black,3138,36847,550.0,550.0,1,,True,https://www.stoneisland.com/us/stone-island/over-shirt_cod63012974ii.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012974II_13_f.jpg,overshirts.html
overshirts,119WN ‘OLD’ TREATMENT ,525,525,35,63012980VS,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Steel Gray,3165,41695,525.0,525.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012980vs.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012980VS_13_f.jpg,overshirts.html
overshirts,119WN ‘OLD’ TREATMENT ,525,525,36,63012981HU,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Blue,3148,41695,525.0,525.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012981hu.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012981HU_13_f.jpg,overshirts.html
overshirts,10210 SUPIMA® COTTON TWILL STRETCH-TC,518,518,37,63012976IT,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Blue,3148,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012976it.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012976IT_13_f.jpg,overshirts.html
overshirts,10210 SUPIMA® COTTON TWILL STRETCH-TC,518,518,38,63012977AK,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,518.0,518.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012977ak.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012977AK_13_f.jpg,overshirts.html
overshirts,106WN ‘OLD’ TREATMENT,630,630,39,63012973IR,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Black,3138,41695,630.0,630.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012973ir.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012973IR_13_f.jpg,overshirts.html
overshirts,106WN ‘OLD’ TREATMENT,630,630,40,63012971BV,STONE ISLAND,2944/41695,Over Shirts,SHIRTS,2944,Blue,3148,41695,630.0,630.0,1,,True,https://www.stoneisland.com/us/stone-island/shirts_cod63012971bv.html#dept=vrshrtsss,https://cdn.yoox.biz/63/63012971BV_13_f.jpg,overshirts.html
