product_id,color_id,product_name,product_price,currency,product_color,category,image_urls,product_url,filename,relative_path
2Y321658Y.20BD,20BD,celine loose hoodie in COTTON FLEECE; Sunset/ black,1200,USD,Sunset/ black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Y321658Y.20BD_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Y321658Y.20BD_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/t-shirts-and-sweatshirts/celine-loose-hoodie-in-cotton-fleece-2Y321658Y.20BD.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Y12G727Y.14MO,14MO,celine oversized hoodie in terry cotton; GRIS MULTICO / OFF WHITE,1300,USD,GRIS MULTICO / OFF WHITE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Y12G727Y.14MO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Y12G727Y.14MO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/t-shirts-and-sweatshirts/celine-oversized-hoodie-in-terry-cotton-2Y12G727Y.14MO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2X53M370Y.38AW,38AW,celine surf t-shirt in lycra; Black / white,750,USD,Black / white,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2X53M370Y.38AW_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2X53M370Y.38AW_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/t-shirts-and-sweatshirts/celine-surf-t-shirt-in-lycra-2X53M370Y.38AW.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2X52M729Y.14MA,14MA,celine surf t-shirt in sunset lycra; Multicolor / Black,790,USD,Multicolor / Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2X52M729Y.14MA_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2X52M729Y.14MA_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/t-shirts-and-sweatshirts/celine-surf-t-shirt-in-sunset-lycra-2X52M729Y.14MA.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2N34B630V.08HZ,08HZ,wesley shorts in horizon wash denim; HORIZON WASH,990,USD,HORIZON WASH,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2N34B630V.08HZ_1_SS24_P2_M.jpg, https://twicpics.celine.com/product-prd/images/large/2N34B630V.08HZ_2_SS24_P2_M.jpg",/en-us/celine-shop-men/ready-to-wear/denim/wesley-shorts-in-horizon-wash-denim-2N34B630V.08HZ.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2N99B582Z.07IN,07IN,wesley shorts in cotton twill; RINSED,890,USD,RINSED,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2N99B582Z.07IN_1_SUM24_M.jpg, https://twicpics.celine.com/product-prd/images/large/2N99B582Z.07IN_2_SUM24_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/wesley-shorts-in-cotton-twill-2N99B582Z.07IN.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z734121O.38AW,38AW,tracksuit shorts in double face jersey; Black / white,990,USD,Black / white,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z734121O.38AW_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z734121O.38AW_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/tracksuit-shorts-in-double-face-jersey-2Z734121O.38AW.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z063670Q.38AW,38AW,celine shorts in cotton fleece; Black / white,750,USD,Black / white,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z063670Q.38AW_1_SUM23_V9.jpg, https://twicpics.celine.com/product-prd/images/large/2Z063670Q.38AW_2_SUM23_V9.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-shorts-in-cotton-fleece-2Z063670Q.38AW.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z709372Y.38AW,38AW,celine shorts in terry cotton; Black / white,790,USD,Black / white,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z709372Y.38AW_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z709372Y.38AW_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-shorts-in-terry-cotton-2Z709372Y.38AW.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z709727Y.14MO,14MO,celine shorts in terry cotton; GRIS MULTICO / OFF WHITE,850,USD,GRIS MULTICO / OFF WHITE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z709727Y.14MO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z709727Y.14MO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-shorts-in-terry-cotton-2Z709727Y.14MO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z709372Y.01OB,01OB,celine shorts in terry cotton; OFF WHITE / BLACK,790,USD,OFF WHITE / BLACK,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z709372Y.01OB_1_SUM24_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z709372Y.01OB_2_SUM24_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-shorts-in-terry-cotton-2Z709372Y.01OB.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z731519U.38NO,38NO,celine swim shorts in nylon; Black,690,USD,Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z731519U.38NO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z731519U.38NO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-swim-shorts-in-nylon-2Z731519U.38NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z731362Y.01XR,01XR,swim shorts with celine print in nylon; BLANC/ROUGE,850,USD,BLANC/ROUGE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z731362Y.01XR_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z731362Y.01XR_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/swim-shorts-with-celine-print-in-nylon-2Z731362Y.01XR.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z732519U.38NO,38NO,triomphe swim shorts in nylon; Black,670,USD,Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z732519U.38NO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z732519U.38NO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/triomphe-swim-shorts-in-nylon-2Z732519U.38NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z732519U.07MR,07MR,triomphe swim shorts in nylon; Navy,670,USD,Navy,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z732519U.07MR_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z732519U.07MR_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/triomphe-swim-shorts-in-nylon-2Z732519U.07MR.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2N574662X.08LI,08LI,kurt jeans in morning light wash denim; MORNING LIGHT,1150,USD,MORNING LIGHT,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2N574662X.08LI_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2N574662X.08LI_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/kurt-jeans-in-morning-light-wash-denim-2N574662X.08LI.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2N807629V.08ZY,08ZY,wesley jeans in breezy point wash denim; BREEZY POINT,1300,USD,BREEZY POINT,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2N807629V.08ZY_1_SS24_P2_M.jpg, https://twicpics.celine.com/product-prd/images/large/2N807629V.08ZY_2_SS24_P2_M.jpg",/en-us/celine-shop-men/ready-to-wear/denim/wesley-jeans-in-breezy-point-wash-denim-2N807629V.08ZY.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z603219I.02BG,02BG,celine cargo pants in cotton linen; Beige,1550,USD,Beige,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z603219I.02BG_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z603219I.02BG_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-cargo-pants-in-cotton-linen-2Z603219I.02BG.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2P085435X.39CR,39CR,classic pants in rhinestone mohair; NOIR/CARBONNE/RUBIS,2850,USD,NOIR/CARBONNE/RUBIS,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2P085435X.39CR_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2P085435X.39CR_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/jackets-and-trousers/classic-pants-in-rhinestone-mohair-2P085435X.39CR.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z767366T.39MB,39MB,tracksuit pants in double face jersey; NOIR/MARRON/OFF WHITE,1350,USD,NOIR/MARRON/OFF WHITE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z767366T.39MB_1_SUM24_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z767366T.39MB_2_SUM24_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/tracksuit-pants-in-double-face-jersey-2Z767366T.39MB.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z722859W.55VZ,55VZ,tracksuit pants in double face jersey; vert bouteille / off white,1200,USD,vert bouteille / off white,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z722859W.55VZ_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2Z722859W.55VZ_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/tracksuit-pants-in-double-face-jersey-2Z722859W.55VZ.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2P865341X.97BG,97BG,pajama pants in printed viscose; Blanc/Gris/Vert,1100,USD,Blanc/Gris/Vert,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2P865341X.97BG_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2P865341X.97BG_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/pajama-pants-in-printed-viscose-2P865341X.97BG.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2Z062670Q.09GB,09GB,CELINE-EMBROIDERED TRACK PANTS IN COTTON; Grey/ Black,890,USD,Grey/ Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2Z062670Q.09GB_1_WIN21_V9.jpg, https://twicpics.celine.com/product-prd/images/large/2Z062670Q.09GB_2_WIN21_V9.jpg",/en-us/celine-shop-men/ready-to-wear/pants-and-shorts/celine-embroidered-track-pants-in-cotton-2Z062670Q.09GB.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946932W.38CE,38CE,hawaiian shirt in printed crepe de chine; NOIR/CRAIE,1450,USD,NOIR/CRAIE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946932W.38CE_1_SUM24_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946932W.38CE_2_SUM24_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-crepe-de-chine-2C946932W.38CE.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946748T.38CE,38CE,hawaiian shirt in printed crepe de chine; NOIR/CRAIE,1450,USD,NOIR/CRAIE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946748T.38CE_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946748T.38CE_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-crepe-de-chine-2C946748T.38CE.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946192Y.01RX,01RX,hawaiian shirt in crepe de chine; CRAIE/NOIR/ROUGE,1450,USD,CRAIE/NOIR/ROUGE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946192Y.01RX_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946192Y.01RX_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-crepe-de-chine-2C946192Y.01RX.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C89B476Y.19LC,19LC,hawaiian shirt in crepe de chine; Leopard/Craie,1450,USD,Leopard/Craie,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C89B476Y.19LC_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C89B476Y.19LC_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-crepe-de-chine-2C89B476Y.19LC.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946966R.01VU,01VU,hawaiian shirt in printed crepe de chine; VANILLE/NOIR,1450,USD,VANILLE/NOIR,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946966R.01VU_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946966R.01VU_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-crepe-de-chine-2C946966R.01VU.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946837Y.38VA,38VA,hawaiian shirt in printed viscose; BLACK/VANILLA,1150,USD,BLACK/VANILLA,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946837Y.38VA_1_SS24_P1_M_V2.jpg, https://twicpics.celine.com/product-prd/images/large/2C946837Y.38VA_2_SS24_P1_M_V2.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-viscose-2C946837Y.38VA.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C09B825W.16CB,16CB,hawaiian shirt in printed viscose; CREME / BORDEAUX,1150,USD,CREME / BORDEAUX,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C09B825W.16CB_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C09B825W.16CB_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-viscose-2C09B825W.16CB.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946341X.97BG,97BG,hawaiian shirt in printed viscose; Blanc/Gris/Vert,1150,USD,Blanc/Gris/Vert,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946341X.97BG_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946341X.97BG_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-viscose-2C946341X.97BG.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946158Y.01SE,01SE,hawaiian shirt in printed viscose; Craie/Gris,1150,USD,Craie/Gris,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946158Y.01SE_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946158Y.01SE_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-viscose-2C946158Y.01SE.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C70B852C.38NO,38NO,embroidered hawaiian shirt in viscose; Black,1950,USD,Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C70B852C.38NO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C70B852C.38NO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/embroidered-hawaiian-shirt-in-viscose-2C70B852C.38NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C946313V.38CE,38CE,hawaiian shirt in printed viscose; NOIR/CRAIE,1150,USD,NOIR/CRAIE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C946313V.38CE_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C946313V.38CE_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/hawaiian-shirt-in-printed-viscose-2C946313V.38CE.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C15C852C.02BY,02BY,celine rockabilly shirt in viscose; Milky Beige,990,USD,Milky Beige,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C15C852C.02BY_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C15C852C.02BY_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/celine-rockabilly-shirt-in-viscose-2C15C852C.02BY.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C58A850X.27NO,27NO,loose shirt in checked cotton; Red / Black,1150,USD,Red / Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C58A850X.27NO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C58A850X.27NO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-checked-cotton-2C58A850X.27NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C59A366X.01NQ,01NQ,oversized shirt in checked cotton; CRAIE/MARINE,1150,USD,CRAIE/MARINE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C59A366X.01NQ_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C59A366X.01NQ_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/oversized-shirt-in-checked-cotton-2C59A366X.01NQ.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2T224255U.07VS,07VS,shirt in vintage stone indigo denim; Indigo Vintage Stone,1100,USD,Indigo Vintage Stone,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2T224255U.07VS_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2T224255U.07VS_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/denim/shirt-in-vintage-stone-indigo-denim-2T224255U.07VS.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2T303361U.08YK,08YK,western shirt in faded summer wash denim; FADED SUMMER,1100,USD,FADED SUMMER,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2T303361U.08YK_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2T303361U.08YK_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/denim/western-shirt-in-faded-summer-wash-denim-2T303361U.08YK.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C982170U.38NO,38NO,loose shirt in linen; Black,1100,USD,Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C982170U.38NO_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C982170U.38NO_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-linen-2C982170U.38NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C982170U.01BC,01BC,loose shirt in linen; White,1100,USD,White,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C982170U.01BC_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C982170U.01BC_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-linen-2C982170U.01BC.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C913091F.38NO,38NO,loose shirt with inverted collar in cotton poplin; Black,790,USD,Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C913091F.38NO_1_SUM23.jpg, https://twicpics.celine.com/product-prd/images/large/2C913091F.38NO_2_SUM23.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-with-inverted-collar-in-cotton-poplin-2C913091F.38NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C945719T.05CC,05CC,loose shirt with inverted collar in striped cotton; Ciel/Blanc,990,USD,Ciel/Blanc,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C945719T.05CC_1_SUM23.jpg, https://twicpics.celine.com/product-prd/images/large/2C945719T.05CC_2_SUM23.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-with-inverted-collar-in-striped-cotton-2C945719T.05CC.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C58B091F.01BC,01BC,loose shirt with inverted collar in cotton poplin; White,890,USD,White,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C58B091F.01BC_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C58B091F.01BC_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-with-inverted-collar-in-cotton-poplin-2C58B091F.01BC.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C913091F.01BC,01BC,loose shirt with inverted collar in cotton poplin; White,790,USD,White,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C913091F.01BC_1_SUM23.jpg, https://twicpics.celine.com/product-prd/images/large/2C913091F.01BC_2_SUM23.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-with-inverted-collar-in-cotton-poplin-2C913091F.01BC.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C863091F.38NO,38NO,LOOSE SHIRT IN COTTON POPLIN; Black,750,USD,Black,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C863091F.38NO_1_WIN22.jpg, https://twicpics.celine.com/product-prd/images/large/2C863091F.38NO_2_WIN22.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-cotton-poplin-2C863091F.38NO.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C982508X.07JF,07JF,loose shirt in light chambray cotton; BLEU INDIGO/CRAIE,1100,USD,BLEU INDIGO/CRAIE,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C982508X.07JF_1_SS24_P1_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C982508X.07JF_2_SS24_P1_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-light-chambray-cotton-2C982508X.07JF.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C813721T.05CC,05CC,loose shirt in striped cotton; Ciel/Blanc,990,USD,Ciel/Blanc,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C813721T.05CC_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C813721T.05CC_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-striped-cotton-2C813721T.05CC.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
2C982724T.01NL,01NL,loose shirt in striped cotton linen; Blanc/Bleu,1150,USD,Blanc/Bleu,READY TO WEAR,"https://twicpics.celine.com/product-prd/images/large/2C982724T.01NL_1_FW23_M.jpg, https://twicpics.celine.com/product-prd/images/large/2C982724T.01NL_2_FW23_M.jpg",/en-us/celine-shop-men/ready-to-wear/shirts/loose-shirt-in-striped-cotton-linen-2C982724T.01NL.html,_nav=E001-VIEW-ALL.html,2024-07-10 17-39-54\en-us\celine-shop-men\ready-to-wear\_nav=E001-VIEW-ALL.html
