data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url,filename
7625162AAVH8103,7625162AAVH8103,superbusy xs sling bag metallized,F_W_2023/S_S_2023/S_S_2024,7625162AAVH8103,,not customizable,image,balenciaga,silver,8103,,None,2050,None,women_bags_superbusy,women_bags,women,women_bags_superbusy,bal_macro_women_bags,bal_micro_women_superbusy_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7625162AAVH8103,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/superbusy-xs-sling-bag-metallized-silver-7625162AAVH8103.html,women_bags.txt
716332210IT1000,716332210IT1000,crush large chain bag ,F_W_2022/F_W_2023/S_S_2023/S_S_2024,716332210IT1000,,not customizable,image,balenciaga,black,1000,,None,3450,None,LNY WOMEN,women_bags,all-test_private,lny women,bal_macro_women_bags,Bal_micro_women_crush_handbags,bal_super_micro_women_handbags,productList,instock,716332210IT1000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/crush-large-chain-bag--black-716332210IT1000.html,women_bags.txt
716332210IY1000,716332210IY1000,crush large chain bag quilted,F_W_2022/F_W_2023/F_W_2024/S_S_2023/S_S_2024,716332210IY1000,,not customizable,image,balenciaga,black,1000,,None,3900,None,all-test_project-private_monthers-day,women_bags,all-test_private,all-test_project-private_monthers-day,bal_macro_women_bags,Bal_micro_women_crush_handbags,bal_super_micro_women_handbags,productList,instock,716332210IY1000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/crush-large-chain-bag-quilted-black-716332210IY1000.html,women_bags.txt
716351210J09001,716351210J09001,crush small chain bag quilted ,F_W_2022/F_W_2023/S_S_2023/S_S_2024,716351210J09001,,not customizable,image,balenciaga,optic white,9001,,None,2950,None,LG_BS,women_bags,all-test_private,lg_bs,bal_macro_women_bags,Bal_micro_women_crush_handbags,bal_super_micro_women_handbags,productList,instock,716351210J09001,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/crush-small-chain-bag-quilted--optic-white-716351210J09001.html,women_bags.txt
716351210IY1000,716351210IY1000,crush small chain bag quilted ,F_W_2022/F_W_2023/F_W_2024/S_S_2023/S_S_2024,716351210IY1000,,not customizable,image,balenciaga,black,1000,,None,2950,None,women_bags_chain-bags,women_bags,women,women_bags_chain-bags,bal_macro_women_bags,Bal_micro_women_crush_handbags,bal_super_micro_women_handbags,productList,instock,716351210IY1000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/crush-small-chain-bag-quilted--black-716351210IY1000.html,women_bags.txt
6713092AABV4651,6713092AABV4651,le cagole xs shoulder bag denim with rhinestones,F_W_2021/F_W_2023/S_S_2023,6713092AABV4651,,not customizable,image,balenciaga,light blue,4651,,None,3050,None,women_bags_all,women_bags,women,women_bags_all,bal_macro_women_bags,bal_micro_women_snack_handbags,bal_super_micro_women_handbags,productList,instock,6713092AABV4651,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-xs-shoulder-bag-denim-with-rhinestones-light-blue-6713092AABV4651.html,women_bags.txt
671309210F61000,671309210F61000,le cagole xs shoulder bag ,F_W_2021/F_W_2022/F_W_2024/S_S_2023/S_S_2024,671309210F61000,,not customizable,image,balenciaga,black,1000,,None,2550,None,women_bags_cagole_shoulderbags,women_bags,women_bags,women_bags_cagole_shoulderbags,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,671309210F61000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-xs-shoulder-bag--black-671309210F61000.html,women_bags.txt
6713092AAFL9104,6713092AAFL9104,le cagole xs shoulder bag with safety pins ,F_W_2021/S_S_2023,6713092AAFL9104,,not customizable,image,balenciaga,optic white,9104,,None,3650,None,women_bags_cagole_shoulderbags,women_bags,women_bags,women_bags_cagole_shoulderbags,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,6713092AAFL9104,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-xs-shoulder-bag-with-safety-pins--optic-white-6713092AAFL9104.html,women_bags.txt
6713092AAFL1000,6713092AAFL1000,le cagole xs shoulder bag with safety pins ,F_W_2021/S_S_2023,6713092AAFL1000,,not customizable,image,balenciaga,black,1000,,None,3650,None,women_bags_cagole_shoulderbags,women_bags,women_bags,women_bags_cagole_shoulderbags,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,6713092AAFL1000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-xs-shoulder-bag-with-safety-pins--black-6713092AAFL1000.html,women_bags.txt
7861872AA199044,7861872AA199044,le cagole small panier,S_S_2024,7861872AA199044,,not customizable,image,balenciaga,white,9044,,None,1100,None,women_bags_cagole_bucket-bags,women_bags,women_bags,women_bags_cagole_bucket-bags,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,bal_super_micro_women_tote_bags,productList,instock,7861872AA199044,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-small-panier-white-7861872AA199044.html,women_bags.txt
7861872AA195511,7861872AA195511,le cagole small panier ,S_S_2024,7861872AA195511,,not customizable,image,balenciaga,pink,5511,,None,1100,None,women_bags_cagole_bucket-bags,women_bags,women_bags,women_bags_cagole_bucket-bags,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,bal_super_micro_women_tote_bags,productList,instock,7861872AA195511,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-small-panier--pink-7861872AA195511.html,women_bags.txt
7710672AAVE9260,7710672AAVE9260,le cagole medium basket ,F_W_2023,7710672AAVE9260,,not customizable,image,balenciaga,beige/black,9260,,None,850,None,women_bags_cagole,women_bags,women,women_bags_cagole,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,bal_super_micro_women_tote_bags,productList,instock,7710672AAVE9260,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-medium-basket--beige-black-7710672AAVE9260.html,women_bags.txt
7710652AAVE9260,7710652AAVE9260,le cagole small basket ,F_W_2023,7710652AAVE9260,,not customizable,image,balenciaga,beige/black,9260,,None,695,None,women_bags_cagole,women_bags,women,women_bags_cagole,bal_macro_women_bags,bal_micro_women_le_cagole_handbags,bal_super_micro_women_tote_bags,productList,nonEcom,7710652AAVE9260,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/le-cagole-small-basket--beige-black-7710652AAVE9260.html,women_bags.txt
7514972AALR8110,7514972AALR8110,hourglass small handbag crushed effect ,F_W_2023/F_W_2024,7514972AALR8110,,not customizable,image,balenciaga,silver,8110,,None,3100,None,women_bags_hourglass,women_bags,women,women_bags_hourglass,bal_macro_women_bags,bal_micro_women_hourglass_handbags,bal_super_micro_women_handbags,productList,instock,7514972AALR8110,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/hourglass-small-handbag-crushed-effect--silver-7514972AALR8110.html,women_bags.txt
7514972AALS1000,7514972AALS1000,hourglass small handbag crushed effect ,F_W_2023/S_S_2024,7514972AALS1000,,not customizable,image,balenciaga,black,1000,,None,3100,None,women_bags_all,women_bags,women,women_bags_all,bal_macro_women_bags,bal_micro_women_hourglass_handbags,bal_super_micro_women_handbags,productList,instock,7514972AALS1000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/hourglass-small-handbag-crushed-effect--black-7514972AALS1000.html,women_bags.txt
5935461QJ4Y6904,5935461QJ4Y6904,hourglass small handbag box,F_W_2019/F_W_2023,5935461QJ4Y6904,,not customizable,image,balenciaga,pink,6904,,None,2850,None,women_bags_hourglass,women_bags,women,women_bags_hourglass,bal_macro_women_bags,bal_micro_women_hourglass_handbags,bal_super_micro_women_handbags,productList,instock,5935461QJ4Y6904,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/hourglass-small-handbag-box-pink-5935461QJ4Y6904.html,women_bags.txt
5935461QJ4Y2752,5935461QJ4Y2752,hourglass small handbag box,F_W_2019/F_W_2023,5935461QJ4Y2752,,not customizable,image,balenciaga,beige,2752,,None,2850,None,women_bags_hourglass,women_bags,women,women_bags_hourglass,bal_macro_women_bags,bal_micro_women_hourglass_handbags,bal_super_micro_women_handbags,productList,instock,5935461QJ4Y2752,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/hourglass-small-handbag-box-beige-5935461QJ4Y2752.html,women_bags.txt
7659452AAR81000,7659452AAR81000,monaco medium chain bag ,F_W_2023/F_W_2024/S_S_2024,7659452AAR81000,,not customizable,image,balenciaga,black,1000,,None,2850,None,LG_BS,women_bags,all-test_private,lg_bs,bal_macro_women_bags,bal_micro_women_monaco_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7659452AAR81000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/monaco-medium-chain-bag--black-7659452AAR81000.html,women_bags.txt
7659452AASE9106,7659452AASE9106,monaco medium chain bag quilted,F_W_2023/F_W_2024/S_S_2024,7659452AASE9106,,not customizable,image,balenciaga,off white,9106,,None,3250,None,women_bags_monaco,women_bags,women,women_bags_monaco,bal_macro_women_bags,bal_micro_women_monaco_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7659452AASE9106,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/monaco-medium-chain-bag-quilted-off-white-7659452AASE9106.html,women_bags.txt
7659662AAR81000,7659662AAR81000,monaco small chain bag ,F_W_2023/F_W_2024/S_S_2024,7659662AAR81000,,not customizable,image,balenciaga,black,1000,,None,2590,None,LG_BS,women_bags,all-test_private,lg_bs,bal_macro_women_bags,bal_micro_women_monaco_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7659662AAR81000,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/monaco-small-chain-bag--black-7659662AAR81000.html,women_bags.txt
7659662AASD1314,7659662AASD1314,monaco small chain bag metallized,F_W_2023/F_W_2024/S_S_2024,7659662AASD1314,,not customizable,image,balenciaga,dark grey,1314,,None,2650,None,women_bags_monaco,women_bags,women,women_bags_monaco,bal_macro_women_bags,bal_micro_women_monaco_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7659662AASD1314,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/monaco-small-chain-bag-metallized-dark-grey-7659662AASD1314.html,women_bags.txt
716393210IT1404,716393210IT1404,crush medium chain bag,F_W_2022/S_S_2023,716393210IT1404,,not customizable,image,balenciaga,dark grey,1404,,None,2950,None,LG_BS,women_bags,all-test_private,lg_bs,bal_macro_women_bags,Bal_micro_women_crush_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,716393210IT1404,"/on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BAL-R-NOAM-Site/-/default/dw2441440a/images/image-tile-placeholder.svg",/en-us/crush-medium-chain-bag-dark-grey-716393210IT1404.html,women_bags.txt
