user_category,product_id,product_url,product_name,price,image_urls,availability,currency,label,filename
all-women,BE3062E18J-001,https://www.givenchy.com/us/en-US/g-cube-sandals-in-leather/BE3062E18J-001.html,G Cube sandals in leather,$925,"https://assets.givenchy.com/m/2c0888622ffd2310/High_Resolution_JPG-BE3062E18J001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/1c157532faed28ec/High_Resolution_JPG-BE3062E18J001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE603KE0YP-050,https://www.givenchy.com/us/en-US/shark-lock-ankle-boots-in-leather/BE603KE0YP-050.html,Shark Lock ankle boots in leather,$1995,"https://assets.givenchy.com/m/6d65950fac432dba/High_Resolution_JPG-BE603KE0YP050-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/1aa77dcf6e065e2e/High_Resolution_JPG-BE603KE0YP050-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE7021E1FL-105,https://www.givenchy.com/us/en-US/shark-lock-boots-in-leather/BE7021E1FL-105.html,Shark Lock boots in leather,$2395,"https://assets.givenchy.com/m/4a6f6f69da5cbfd9/High_Resolution_JPG-BE7021E1FL105-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/2b21ec0ec002573d/High_Resolution_JPG-BE7021E1FL105-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW908N4ZEQ-105,https://www.givenchy.com/us/en-US/4g-sweater-in-cashmere/BW908N4ZEQ-105.html,4G sweater in cashmere,$1600,"https://assets.givenchy.com/m/788d5e8adbaf9445/High_Resolution_JPG-BW908N4ZEQ105-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/fbe251585f6cdac/High_Resolution_JPG-BW908N4ZEQ105-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW908N4ZEQ-060,https://www.givenchy.com/us/en-US/4g-sweater-in-cashmere/BW908N4ZEQ-060.html,4G sweater in cashmere,$1600,"https://assets.givenchy.com/m/1d015ee217c3ec40/High_Resolution_JPG-BW908N4ZEQ060-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/221a25bf61bf1afc/High_Resolution_JPG-BW908N4ZEQ060-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW707Z3Z5W-001,https://www.givenchy.com/us/en-US/givenchy-reverse-t-shirt-in-cotton/BW707Z3Z5W-001.html,GIVENCHY Reverse t-shirt in cotton,$520,"https://assets.givenchy.com/m/613fbe7dc6085d92/High_Resolution_JPG-BW707Z3Z5W001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/254cc745c8521751/High_Resolution_JPG-BW707Z3Z5W001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE603KE1JF-098,https://www.givenchy.com/us/en-US/shark-lock-ankle-boots-in-suede/BE603KE1JF-098.html,Shark Lock ankle boots in suede,$1995,"https://assets.givenchy.com/m/f80e49f8b73a784/High_Resolution_JPG-BE603KE1JF098-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/2d436fab43c677a9/High_Resolution_JPG-BE603KE1JF098-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE003YE1WV-004,https://www.givenchy.com/us/en-US/spectre-runner-sneakers-in-leather-with-zip/BE003YE1WV-004.html,Spectre runner sneakers in leather with zip,$775,"https://assets.givenchy.com/m/7addecfb09eeb173/High_Resolution_JPG-BE003YE1WV004-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/111cf4f07c95790d/High_Resolution_JPG-BE003YE1WV004-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE306XE18J-001,https://www.givenchy.com/us/en-US/g-cube-sandals-in-leather/BE306XE18J-001.html,G Cube sandals in leather,$925,"https://assets.givenchy.com/m/40e3781acf245dcc/High_Resolution_JPG-BE306XE18J001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/224cfbcb50326890/High_Resolution_JPG-BE306XE18J001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE306VE16Q-001,https://www.givenchy.com/us/en-US/4g-mules-in-leather/BE306VE16Q-001.html,4G mules in leather,$775,"https://assets.givenchy.com/m/8ae5e6750a7f8d7/High_Resolution_JPG-BE306VE16Q001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/32ae71ea439de7e1/High_Resolution_JPG-BE306VE16Q001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB406DB124-001,https://www.givenchy.com/us/en-US/belt-in-leather-with-g-chain-buckle/BB406DB124-001.html,Belt in leather with G-chain buckle,$390,"https://assets.givenchy.com/m/2bb6ae811e2763c3/High_Resolution_JPG-BB406DB124001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/45b5cd7b4485e94b/High_Resolution_JPG-BB406DB124001-03-06.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE702XE0YP-600,https://www.givenchy.com/us/en-US/shark-lock-boots-wide-fit-in-leather/BE702XE0YP-600.html,Shark Lock boots wide fit in leather,$2395,https://assets.givenchy.com/m/2edf26a1f5d0e327/High_Resolution_JPG-BE702XE0YP600-03-01.jpg?imwidth=300,IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE003YE1WV-116,https://www.givenchy.com/us/en-US/spectre-runner-sneakers-in-leather-with-zip/BE003YE1WV-116.html,Spectre runner sneakers in leather with zip,$775,"https://assets.givenchy.com/m/4b6c14de4ac38aa1/High_Resolution_JPG-BE003YE1WV116-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/6fce23b706f2b2ea/High_Resolution_JPG-BE003YE1WV116-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BWB01R30ND-001,https://www.givenchy.com/us/en-US/transparent-4g-leggings/BWB01R30ND-001.html,Transparent 4G leggings,$390,"https://assets.givenchy.com/m/51576b913f4e8411/High_Resolution_JPG-BWB01R30ND001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/260ccd332b637203/High_Resolution_JPG-BWB01R30ND001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE7021E0YP-913,https://www.givenchy.com/us/en-US/shark-lock-boots-in-leather/BE7021E0YP-913.html,Shark Lock boots in leather,$2395,"https://assets.givenchy.com/m/4212aa58376a1259/High_Resolution_JPG-BE7021E0YP913-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/323457b204606dd/High_Resolution_JPG-BE7021E0YP913-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW50YV4ZEE-001,https://www.givenchy.com/us/en-US/4g-belted-pants-in-punto-milano/BW50YV4ZEE-001.html,4G belted pants in Punto Milano,$1820,"https://assets.givenchy.com/m/77a548c8e8a9fd3e/High_Resolution_JPG-BW50YV4ZEE001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/6068e17f99d16763/High_Resolution_JPG-BW50YV4ZEE001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE702EE1JA-311,https://www.givenchy.com/us/en-US/shark-lock-boots-in-leather/BE702EE1JA-311.html,Shark Lock boots in leather,$2395,"https://assets.givenchy.com/m/73df0dea99cd1ecc/High_Resolution_JPG-BE702EE1JA311-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/bd53ffe7db8d05b/High_Resolution_JPG-BE702EE1JA311-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB406QB13W-001,https://www.givenchy.com/us/en-US/belt-in-leather-with-g-chain-buckle/BB406QB13W-001.html,Belt in leather with G-Chain buckle,$395,"https://assets.givenchy.com/m/2b2ba93db68daa9f/High_Resolution_JPG-BB406QB13W001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4b2a763a816b3de6/High_Resolution_JPG-BB406QB13W001-03-06.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE702EE1LU-040,https://www.givenchy.com/us/en-US/shark-lock-boots-in-suede-with-strass/BE702EE1LU-040.html,Shark Lock boots in suede with strass,$6500,"https://assets.givenchy.com/m/83911b8bd0ace80/High_Resolution_JPG-BE702EE1LU040-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/695bee4effdb21b5/High_Resolution_JPG-BE702EE1LU040-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE603WE1HG-001,https://www.givenchy.com/us/en-US/terra-chelsea-boots-in-leather/BE603WE1HG-001.html,Terra Chelsea boots in leather,$1250,"https://assets.givenchy.com/m/1c17b44a3abcc6f3/High_Resolution_JPG-BE603WE1HG001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/78de6731f161598f/High_Resolution_JPG-BE603WE1HG001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE306FE1EE-001,https://www.givenchy.com/us/en-US/4g-flat-mules-in-leather/BE306FE1EE-001.html,4G flat mules in leather,$695,"https://assets.givenchy.com/m/7b3a456325b8eaa8/High_Resolution_JPG-BE306FE1EE001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/2c29a1f23bc11803/High_Resolution_JPG-BE306FE1EE001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE7021E1FP-059,https://www.givenchy.com/us/en-US/shark-lock-boots-in-python/BE7021E1FP-059.html,Shark Lock boots in python,$3850,"https://assets.givenchy.com/m/6641ea51ff5aba94/High_Resolution_JPG-BE7021E1FP059-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/7085b240c0765ff2/High_Resolution_JPG-BE7021E1FP059-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BG00GSG002-004,https://www.givenchy.com/us/en-US/bandeau-in-4g-silk/BG00GSG002-004.html,Bandeau in 4G silk,$175,"https://assets.givenchy.com/m/53434b154da8007d/High_Resolution_JPG-BG00GSG002004-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/5b52d87064bee772/High_Resolution_JPG-BG00GSG002004-03-08.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW60Z64ZAQ-001,https://www.givenchy.com/us/en-US/slim-tank-top-in-4g-jacquard/BW60Z64ZAQ-001.html,Slim tank top in 4G jacquard,$670,"https://assets.givenchy.com/m/30f88734a2bdd42b/High_Resolution_JPG-BW60Z64ZAQ001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/41667ba1f610b857/High_Resolution_JPG-BW60Z64ZAQ001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50L3B1WB-021,https://www.givenchy.com/us/en-US/small-4g-bag-in-lurex-embroidery-with-chain/BB50L3B1WB-021.html,Small 4G bag in lurex embroidery with chain,$2290,"https://assets.givenchy.com/m/b478b021098b0fa9/High_Resolution_JPG-BB50L3B1WB021-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7076ea0f2a269c77/High_Resolution_JPG-BB50L3B1WB021-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF20G8F047-105,https://www.givenchy.com/us/en-US/voyou-bracelet-in-leather-and-metal/BF20G8F047-105.html,Voyou bracelet in leather and metal,$320,"https://assets.givenchy.com/m/620aad1a7e0c36b8/High_Resolution_JPG-BF20G8F047105-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/54c3df93b6056dfd/High_Resolution_JPG-BF20G8F047105-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW90QF4ZM0-001,https://www.givenchy.com/us/en-US/polo-sweater-in-wool/BW90QF4ZM0-001.html,Polo sweater in wool,$1550,"https://assets.givenchy.com/m/1d6d239ffb12170f/High_Resolution_JPG-BW90QF4ZM0001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/374a8fff7c93579e/High_Resolution_JPG-BW90QF4ZM0001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BG00AXG002-177,https://www.givenchy.com/us/en-US/4g-bandeau-in-silk/BG00AXG002-177.html,4G bandeau in silk,$175,"https://assets.givenchy.com/m/4ce82bbd8669df48/High_Resolution_JPG-BG00AXG002177-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/a71c297dcfd7d09/High_Resolution_JPG-BG00AXG002177-03-08.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW70C93YLX-682,https://www.givenchy.com/us/en-US/overlapped-slim-fit-t-shirt-in-cotton-and-4g-lace/BW70C93YLX-682.html,Overlapped slim fit t-shirt in cotton and 4G lace,$720,"https://assets.givenchy.com/m/82261432517dfde/High_Resolution_JPG-BW70C93YLX682-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1b61182f92730cd7/High_Resolution_JPG-BW70C93YLX682-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50R8B1LD-105,https://www.givenchy.com/us/en-US/mini-kenny-neo-bag-in-tumbled-leather/BB50R8B1LD-105.html,Mini Kenny Neo bag in tumbled leather,$1990,"https://assets.givenchy.com/m/384b444b0d11f0e1/High_Resolution_JPG-BB50R8B1LD105-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/5a8d88c847684301/High_Resolution_JPG-BB50R8B1LD105-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60K4B1RM-715,https://www.givenchy.com/us/en-US/micro-antigona-bag-in-laminated-leather/BB60K4B1RM-715.html,Micro Antigona bag in laminated leather,$790,"https://assets.givenchy.com/m/e4d2ed4a9d888d0/High_Resolution_JPG-BB60K4B1RM715-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/e4d2ed4a9d888d0/High_Resolution_JPG-BB60K4B1RM715-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60MSB1JX-001,https://www.givenchy.com/us/en-US/micro-4g-soft-bag%C2%A0in-quilted-leather/BB60MSB1JX-001.html,Micro 4G Soft bag in quilted leather,$1550,"https://assets.givenchy.com/m/72e71570dc8c7a53/High_Resolution_JPG-BB60MSB1JX001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4acfabb1f55bb345/High_Resolution_JPG-BB60MSB1JX001-03-07.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BG00AXG002-640,https://www.givenchy.com/us/en-US/4g-bandeau-in-silk/BG00AXG002-640.html,4G bandeau in silk,$175,"https://assets.givenchy.com/m/7f08deea656bad36/High_Resolution_JPG-BG00AXG002640-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4f5dc6b31ea0d2ce/High_Resolution_JPG-BG00AXG002640-03-08.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BE003ZE21M-001,https://www.givenchy.com/us/en-US/marshmallow-wedge-sneakers-in-rubber-and-knit/BE003ZE21M-001.html,Marshmallow wedge sneakers in rubber and knit,$795,"https://assets.givenchy.com/m/4958705bbfa4b449/High_Resolution_JPG-BE003ZE21M001-03-04.jpg?imwidth=300, https://assets.givenchy.com/m/6561a2bcb0d743f9/High_Resolution_JPG-BE003ZE21M001-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60N3B00D-001,https://www.givenchy.com/us/en-US/micro-shark-lock-bucket-bag-in-box-leather/BB60N3B00D-001.html,Micro Shark Lock bucket bag in Box leather,$1350,"https://assets.givenchy.com/m/130643dcaf6c20ac/High_Resolution_JPG-BB60N3B00D001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2f78a313c6d43a87/High_Resolution_JPG-BB60N3B00D001-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF00PXF04M-720,https://www.givenchy.com/us/en-US/daisy-necklace-in-metal-and-enamel-with-crystal/BF00PXF04M-720.html,Daisy necklace in metal and enamel with crystal,$520,"https://assets.givenchy.com/m/29852eea7072ec8/High_Resolution_JPG-BF00PXF04M720-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2c478f59ca566974/High_Resolution_JPG-BF00PXF04M720-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50WGB00D-001,https://www.givenchy.com/us/en-US/shark-lock-bucket-bag-in-box-leather/BB50WGB00D-001.html,Shark Lock bucket bag in Box leather,$1950,"https://assets.givenchy.com/m/6842dd01564a067f/High_Resolution_JPG-BB50WGB00D001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/35b1a6f6b3e29c05/High_Resolution_JPG-BB50WGB00D001-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60MMB22P-320,https://www.givenchy.com/us/en-US/4g-card-holder-in-box-leather/BB60MMB22P-320.html,4G card holder in Box leather,$330,"https://assets.givenchy.com/m/7f2d487748b583e6/High_Resolution_JPG-BB60MMB22P320-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7f2d487748b583e6/High_Resolution_JPG-BB60MMB22P320-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF30JCF005-040,https://www.givenchy.com/us/en-US/stitch-ring-in-metal-with-crystals/BF30JCF005-040.html,Stitch ring in metal with crystals,$390,"https://assets.givenchy.com/m/268e42543c15b30b/High_Resolution_JPG-BF30JCF005040-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4273273cd5890246/High_Resolution_JPG-BF30JCF005040-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BG00JMG002-325,https://www.givenchy.com/us/en-US/printed-bandeau-in-silk/BG00JMG002-325.html,Printed bandeau in silk,$175,"https://assets.givenchy.com/m/7ec333a8416f967/High_Resolution_JPG-BG00JMG002325-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/6ca7c280a8787e55/High_Resolution_JPG-BG00JMG002325-03-08.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR0089R048-001,https://www.givenchy.com/us/en-US/gv-day-sunglasses-in-acetate/BR0089R048-001.html,GV Day sunglasses in acetate,$260,"https://assets.givenchy.com/m/4b28bb01de7cbd16/High_Resolution_JPG-BR0089R048001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/651210b62ccae/High_Resolution_JPG-BR0089R048001-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF10ZKF045-953,https://www.givenchy.com/us/en-US/4g-earrings-in-metal-and-enamel/BF10ZKF045-953.html,4G earrings in metal and enamel,$390,"https://assets.givenchy.com/m/27d7865f7e983d43/High_Resolution_JPG-BF10ZKF045953-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1cf506cd21b6215c/High_Resolution_JPG-BF10ZKF045953-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BG00JPG03L-177,https://www.givenchy.com/us/en-US/shawl-in-silk-and-cotton-jacquard-with-4g-flowers-print/BG00JPG03L-177.html,Shawl in silk and cotton jacquard with 4G Flowers print,$185,"https://assets.givenchy.com/m/467bb68968123f20/High_Resolution_JPG-BG00JPG03L177-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/5c0cc936dba0fd4d/High_Resolution_JPG-BG00JPG03L177-03-08.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BW510L4ZD6-001,https://www.givenchy.com/us/en-US/leggings-in-4g-jacquard/BW510L4ZD6-001.html,Leggings in 4G jacquard,$1150,"https://assets.givenchy.com/m/66e5b0d9632230d5/High_Resolution_JPG-BW510L4ZD6001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/2854b2a5cadab358/High_Resolution_JPG-BW510L4ZD6001-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60N3B00D-105,https://www.givenchy.com/us/en-US/micro-shark-lock-bucket-bag-in-box-leather/BB60N3B00D-105.html,Micro Shark Lock bucket bag in Box leather,$1350,"https://assets.givenchy.com/m/526a93bb63d0dd5c/High_Resolution_JPG-BB60N3B00D105-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/39d93cbcc4e5080c/High_Resolution_JPG-BB60N3B00D105-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR0099R04U-410,https://www.givenchy.com/us/en-US/g-ride-unisex-sunglasses-in-metal-and-acetate/BR0099R04U-410.html,G Ride unisex sunglasses in metal and acetate,$440,"https://assets.givenchy.com/m/19ebcf9924fa7a53/High_Resolution_JPG-BR0099R04U410-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/19ebcf9924fa7a53/High_Resolution_JPG-BR0099R04U410-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50LGB1FK-255,https://www.givenchy.com/us/en-US/small-moon-cut-out-bag-in-canvas-with-chain/BB50LGB1FK-255.html,Small Moon Cut Out bag in canvas with chain,$1390,"https://assets.givenchy.com/m/943c26c5439c4fc7/High_Resolution_JPG-BB50LGB1FK255-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/3402a1f8ed228e76/High_Resolution_JPG-BB50LGB1FK255-02-03.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60GZB1ZB-769,https://www.givenchy.com/us/en-US/4g-wallet-in-laminated-leather/BB60GZB1ZB-769.html,4G wallet in laminated leather,$650,"https://assets.givenchy.com/m/644b7927bf69c06a/High_Resolution_JPG-BB60GZB1ZB769-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/56713b1e4b9adc7c/High_Resolution_JPG-BB60GZB1ZB769-03-07.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR0089R048-003,https://www.givenchy.com/us/en-US/gv-day-sunglasses-in-acetate/BR0089R048-003.html,GV Day sunglasses in acetate,$260,"https://assets.givenchy.com/m/478abfa4b5dfc082/High_Resolution_JPG-BR0089R048003-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7f20331452ac9f0f/High_Resolution_JPG-BR0089R048003-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR008SR04P-715,https://www.givenchy.com/us/en-US/giv-cut-unisex-sunglasses-in-metal/BR008SR04P-715.html,Giv Cut unisex sunglasses in metal,$600,"https://assets.givenchy.com/m/f87dffb6c79ee0/High_Resolution_JPG-BR008SR04P715-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/5e12f56d6b0dcef2/High_Resolution_JPG-BR008SR04P715-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BRZ002R04C-001,https://www.givenchy.com/us/en-US/4g-unisex-ski-mask/BRZ002R04C-001.html,4G unisex ski mask,$520,"https://assets.givenchy.com/m/27578e5816118110/High_Resolution_JPG-BRZ002R04C001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7e65e02d5855989e/High_Resolution_JPG-BRZ002R04C001-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF110AF04M-720,https://www.givenchy.com/us/en-US/daisy-earrings-in-metal-and-enamel-with-crystal/BF110AF04M-720.html,Daisy earrings in metal and enamel with crystal,$520,"https://assets.givenchy.com/m/8d4a5ea497ad14/High_Resolution_JPG-BF110AF04M720-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/61dbadbc4da8d60f/High_Resolution_JPG-BF110AF04M720-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR0066R03K-700,https://www.givenchy.com/us/en-US/gv-day-unisex-sunglasses-in-acetate/BR0066R03K-700.html,GV Day unisex sunglasses in acetate,$260,"https://assets.givenchy.com/m/28a190b2393e44ee/High_Resolution_JPG-BR0066R03K700-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/213d782134a44e2c/High_Resolution_JPG-BR0066R03K700-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BGZ01AG01D-004,https://www.givenchy.com/us/en-US/givenchy-4g-beanie-in-wool/BGZ01AG01D-004.html,GIVENCHY 4G beanie in wool,$350,"https://assets.givenchy.com/m/4778d510eed3fe65/High_Resolution_JPG-BGZ01AG01D004-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/7e9de295d6da8940/High_Resolution_JPG-BGZ01AG01D004-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR0092R03K-001,https://www.givenchy.com/us/en-US/gv-day-sunglasses-in-acetate/BR0092R03K-001.html,GV Day sunglasses in acetate,$260,"https://assets.givenchy.com/m/28ba3245f0c40cc2/High_Resolution_JPG-BR0092R03K001-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/3bd7f423011b70ca/High_Resolution_JPG-BR0092R03K001-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF20GKF047-070,https://www.givenchy.com/us/en-US/voyou-bracelet-in-laminated-leather-and-metal/BF20GKF047-070.html,Voyou bracelet in laminated leather and metal,$350,"https://assets.givenchy.com/m/f9839e4897f6c56/High_Resolution_JPG-BF20GKF047070-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1c3cb4778109f63b/High_Resolution_JPG-BF20GKF047070-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BF10ZNF005-040,https://www.givenchy.com/us/en-US/stitch-earrings-in-metal-with-crystals/BF10ZNF005-040.html,Stitch earrings in metal with crystals,$550,"https://assets.givenchy.com/m/296303840fb3ece1/High_Resolution_JPG-BF10ZNF005040-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/38d9dbe81f74670d/High_Resolution_JPG-BF10ZNF005040-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB50WKB1ZB-772,https://www.givenchy.com/us/en-US/antigona-toy-bag-in-laminated-leather/BB50WKB1ZB-772.html,Antigona Toy bag in laminated leather,$1950,"https://assets.givenchy.com/m/21c23e6bc00e5967/High_Resolution_JPG-BB50WKB1ZB772-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/3fa721519a440f1b/High_Resolution_JPG-BB50WKB1ZB772-02-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BB60LPB20G-420,https://www.givenchy.com/us/en-US/voyou-card-holder-in-denim/BB60LPB20G-420.html,Voyou card holder in denim,$275,"https://assets.givenchy.com/m/4d664c8e6490838b/High_Resolution_JPG-BB60LPB20G420-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/4d664c8e6490838b/High_Resolution_JPG-BB60LPB20G420-03-01.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
all-women,BR008WR04R-208,https://www.givenchy.com/us/en-US/4g-pearl-sunglasses-in-acetate-with-crystals/BR008WR04R-208.html,4G Pearl sunglasses in acetate with crystals,$520,"https://assets.givenchy.com/m/602d13b4aa012424/High_Resolution_JPG-BR008WR04R208-03-01.jpg?imwidth=300, https://assets.givenchy.com/m/1b92fdc8e2d9dd5f/High_Resolution_JPG-BR008WR04R208-02-10.jpg?imwidth=300",IN_STOCK,USD,Givenchy Plage,all-women.html
