category,product_name,product_id,product_url,image_url,full_price,discount_price,filename
women_shoes,Rock Chic Mule 105,RKCHIGM0-SYS-CCC,https://www.aquazzura.com/us_en/shoes/rock-chic-mule-105-silver-rkchigm0-sys-ccc.html,/img/dump.9e9b708f.png,"$ 1,595",960,women_shoes.html
women_shoes,Tessa Sandal 105,TSAHIGS0-MKN-CCC,https://www.aquazzura.com/us_en/shoes/tessa-sandal-105-silver-tsahigs0-mkn-ccc.html,/img/dump.9e9b708f.png,$ 925,,women_shoes.html
women_shoes,So Nude Block Sandal 85,SNBMIDS0-SSY-CCC,https://www.aquazzura.com/us_en/shoes/so-nude-block-sandal-85-silver-snbmids0-ssy-ccc.html,/img/dump.9e9b708f.png,$ 695,,women_shoes.html
women_shoes,Galactic Flower Sandal 75,GLFMIDS0-SYS-CCC,https://www.aquazzura.com/us_en/shoes/galactic-flower-sandal-75-silver-glfmids0-sys-ccc.html,/img/dump.9e9b708f.png,"$ 1,450",,women_shoes.html
women_shoes,Almost Bare Crystal Jelly Sandal Flat,ABCFLAS0-JLY-TRS,https://www.aquazzura.com/us_en/shoes/almost-bare-crystal-jelly-sandal-flat-transparent-abcflas0-jly-trs.html,/img/dump.9e9b708f.png,$ 450,,women_shoes.html
women_shoes,All I Want Sandal 105,AIWHIGS0-SPE-SOG,https://www.aquazzura.com/us_en/shoes/all-i-want-sandal-105-soft-gold-aiwhigs0-spe-sog.html,/img/dump.9e9b708f.png,$ 825,495,women_shoes.html
women_shoes,Chain Of Love Sandal 105,CLVHIGS0-MLR-CA0,https://www.aquazzura.com/us_en/shoes/chain-of-love-sandal-105-gold-clvhigs0-mlr-ca0.html,/img/dump.9e9b708f.png,$ 995,600,women_shoes.html
women_shoes,Shibuya Flat,SHYFLAA0-JEA-PPO,https://www.aquazzura.com/us_en/shoes/shibuya-flat-pool-shyflaa0-jea-ppo.html,/img/dump.9e9b708f.png,$ 875,525,women_shoes.html
women_shoes,Almost Bare Sandal Flat,ALBFLAA0-JNN-PPO,https://www.aquazzura.com/us_en/shoes/almost-bare-sandal-flat-pool-albflaa0-jnn-ppo.html,/img/dump.9e9b708f.png,$ 625,,women_shoes.html
women_shoes,Film Sandal 35,FIMMIDS0-SSY-PLS,https://www.aquazzura.com/us_en/shoes/film-sandal-35-platino-silver-fimmids0-ssy-pls.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,Essential Sandal 50,EESMIDS0-SSY-PLS,https://www.aquazzura.com/us_en/shoes/essential-sandal-50-platino-silver-eesmids0-ssy-pls.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,French Flirt Pump 35,FRLMIDP0-NLN-126,https://www.aquazzura.com/us_en/shoes/french-flirt-pump-35-silver-black-frlmidp0-nln-126.html,/img/dump.9e9b708f.png,$ 825,,women_shoes.html
women_shoes,French Flirt Pump 35,FRLMIDP0-NGK-LNB,https://www.aquazzura.com/us_en/shoes/french-flirt-pump-35-light-nude-black-frlmidp0-ngk-lnb.html,/img/dump.9e9b708f.png,$ 825,,women_shoes.html
women_shoes,Leaf Sandal 85,LEFMIDS0-NPL-CCC,https://www.aquazzura.com/us_en/shoes/leaf-sandal-85-silver-lefmids0-npl-ccc.html,/img/dump.9e9b708f.png,"$ 1,095",,women_shoes.html
women_shoes,Leaf Sandal 105,LEFHIGS0-NPL-SOG,https://www.aquazzura.com/us_en/shoes/leaf-sandal-105-soft-gold-lefhigs0-npl-sog.html,/img/dump.9e9b708f.png,"$ 1,095",,women_shoes.html
women_shoes,So Nude Sandal 105,SNUHIGS0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/so-nude-sandal-105-soft-gold-snuhigs0-ssy-sog.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,So Nude Sandal 85,SNUMIDS0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/so-nude-sandal-85-soft-gold-snumids0-ssy-sog.html,/img/dump.9e9b708f.png,$ 750,,women_shoes.html
women_shoes,Divine Sandal 105,DVEHIGS0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/divine-sandal-105-soft-gold-dvehigs0-ssy-sog.html,/img/dump.9e9b708f.png,$ 795,,women_shoes.html
women_shoes,Divine Sandal 85,DVEMIDS0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/divine-sandal-85-soft-gold-dvemids0-ssy-sog.html,/img/dump.9e9b708f.png,$ 795,,women_shoes.html
women_shoes,Roy Sandal 50,RYYMIDS0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/roy-sandal-50-soft-gold-ryymids0-ssy-sog.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/R/Y/RYYMIDS0-SSY-SOG_02.jpg?fit=crop&w=800&h=1000,$ 825,,women_shoes.html
women_shoes,Roman Romance Sandal 85,RRMMIDS0-SSY-PLA,https://www.aquazzura.com/us_en/shoes/roman-romance-sandal-85-platino-rrmmids0-ssy-pla.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/R/R/RRMMIDS0-SSY-PLA_02.jpg?fit=crop&w=800&h=1000,$ 875,,women_shoes.html
women_shoes,Divine Sandal Plateau 130,DVEHIGB0-SSY-SOG,https://www.aquazzura.com/us_en/shoes/divine-sandal-plateau-130-soft-gold-dvehigb0-ssy-sog.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/D/V/DVEHIGB0-SSY-SOG_02.jpg?fit=crop&w=800&h=1000,"$ 1,095",,women_shoes.html
women_shoes,Latour Sandal 75,LTRMIDS0-SSY-104,https://www.aquazzura.com/us_en/shoes/latour-sandal-75-multimetal-ltrmids0-ssy-104.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/L/T/LTRMIDS0-SSY-104_02.jpg?fit=crop&w=800&h=1000,$ 850,,women_shoes.html
women_shoes,Tequila Sandal 105,TQLHIGS0-NPL-LCO,https://www.aquazzura.com/us_en/shoes/tequila-sandal-105-light-copper-tqlhigs0-npl-lco.html,https://www.aquazzura.com/eshop/pub/media/catalog/product/T/Q/TQLHIGS0-NPL-LCO_02.jpg?fit=crop&w=800&h=1000,"$ 1,450",,women_shoes.html
