category,product_id,price,product_url,image_urls,name,currency,filename,relative_path
men-accessories,lm-sltp02-easc-p240741,790,https://us.lanvin.com/collections/men-accessories/products/pochette-lanvin-x-future-imrpime-aigle-en-cuir-lm-sltp02-easc-p240741,//us.lanvin.com/cdn/shop/products/LM-SLTP02-EASC-P240741_1_aa24635d-4a4e-4bed-ae0f-56d322c6a797_2048x.jpg?v=1704377064|//us.lanvin.com/cdn/shop/products/LM-SLTP02-EASC-P240741_2_a8f48755-adab-4d91-a3ac-daee2184862d_2048x.jpg?v=1704377064,Lanvin x future leather clutch with eagle print,USD,men-accessories.html,men-accessories.html
men-accessories,lm-slip01-easc-p240741,590,https://us.lanvin.com/collections/men-accessories/products/double-pochette-lanvin-x-future-en-cuir-imprime-aigle-lm-slip01-easc-p240741,//us.lanvin.com/cdn/shop/products/LM-SLIP01-EASC-P240741_1_706f999a-5b33-4789-8ed4-a714feb66245_2048x.jpg?v=1704377025|//us.lanvin.com/cdn/shop/products/LM-SLIP01-EASC-P240741_2_30e937d7-9b79-4d4b-8115-f86ae933f6e9_2048x.jpg?v=1704377025,Lanvin x future leather double clutch with eagle print,USD,men-accessories.html,men-accessories.html
men-accessories,am-sajd01-soea-p248195,85,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-lanvin-logo-and-cotton-eagle-socks-am-sajd01-soea-p248195,//us.lanvin.com/cdn/shop/files/AM-SAJD01-SOEA-P248195_1_b7bf4c02-7000-4329-a50a-646f6d245a26_2048x.jpg?v=1712593121|//us.lanvin.com/cdn/shop/files/AM-SAJD01-SOEA-P248195_2_b06ac8e3-f7c4-492d-9eff-d368c153dd75_2048x.jpg?v=1712593121,Lanvin x future lanvin logo and cotton eagle socks,USD,men-accessories.html,men-accessories.html
men-accessories,am-sajd01-soea-p240741,85,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-lanvin-logo-and-cotton-eagle-socks-am-sajd01-soea-p240741,//us.lanvin.com/cdn/shop/files/AM-SAJD01-SOEA-P240741_1_1fb4eb6a-68cd-46ac-b0c3-44eb7294588f_2048x.jpg?v=1712593097|//us.lanvin.com/cdn/shop/files/AM-SAJD01-SOEA-P240741_2_269ecc5e-19bf-4b9e-a974-43778bd4bec4_2048x.jpg?v=1712593097,Lanvin x future lanvin logo and cotton eagle socks,USD,men-accessories.html,men-accessories.html
men-accessories,am-sajd00-sols-p240741,85,https://us.lanvin.com/collections/men-accessories/products/lanvin-logo-and-stars-cotton-socks-am-sajd00-sols-p240741,//us.lanvin.com/cdn/shop/files/AM-SAJD00-SOLS-P240741_1_2048x.jpg?v=1712593306|//us.lanvin.com/cdn/shop/files/AM-SAJD00-SOLS-P240741_2_2048x.jpg?v=1712593306,Lanvin x future stars cotton socks,USD,men-accessories.html,men-accessories.html
men-accessories,am-sajd00-sols-p241030,85,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-stars-cotton-socks-am-sajd00-sols-p241030,//us.lanvin.com/cdn/shop/files/AM-SAJD00-SOLS-P241030_1_2048x.jpg?v=1712593314|//us.lanvin.com/cdn/shop/files/AM-SAJD00-SOLS-P241030_2_2048x.jpg?v=1712593314,Lanvin x future stars cotton socks,USD,men-accessories.html,men-accessories.html
men-accessories,am-salchs-lvn1-p225055,80,https://us.lanvin.com/collections/men-accessories/products/lanvin-curb-socks-am-salchs-lvn1-p225055,//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P225055_1_2048x.jpg?v=1712146673|//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P225055_2_2048x.jpg?v=1712146673,Lanvin curb socks,USD,men-accessories.html,men-accessories.html
men-accessories,am-salchs-lvn1-p224477,80,https://us.lanvin.com/collections/men-accessories/products/lanvin-curb-socks-am-salchs-lvn1-p224477,//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P224477_1_2048x.jpg?v=1712146666|//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P224477_2_2048x.jpg?v=1712146666,Lanvin curb socks,USD,men-accessories.html,men-accessories.html
men-accessories,aw-hafh08-ging-h23d145,470,https://us.lanvin.com/collections/men-accessories/products/wool-bucket-hat-aw-hafh08-ging-h23d145,//us.lanvin.com/cdn/shop/files/AW-HAFH08-GING-H23D145_1_2048x.jpg?v=1712319563|//us.lanvin.com/cdn/shop/files/AW-HAFH08-GING-H23D145_2_2048x.jpg?v=1712319563,Wool bucket hat,USD,men-accessories.html,men-accessories.html
men-accessories,am-siyk03-khfs-p2410m2,1490,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-pant-chain-in-aluminum-am-siyk03-khfs-p2410m2,//us.lanvin.com/cdn/shop/files/AM-SIYK03-KHFS-P2410M2_1_94c0f84b-bbc5-4cd8-91aa-8b290108e5a4_2048x.jpg?v=1712593286|//us.lanvin.com/cdn/shop/files/AM-SIYK03-KHFS-P2410M2_2_5347b877-afca-41b3-8457-ee0c60e7f2d8_2048x.jpg?v=1712593286,Lanvin x future pant chain in aluminum,USD,men-accessories.html,men-accessories.html
men-accessories,aw-hafh06-viwo-p23603,420,https://us.lanvin.com/collections/men-accessories/products/lanvin-wool-cap-aw-hafh06-viwo-p23603,//us.lanvin.com/cdn/shop/products/aw-hafh06-viwo-p23603_a_79d08575-250c-4432-8f3e-dfe626b08795_2048x.jpg?v=1680182217|//us.lanvin.com/cdn/shop/products/aw-hafh06-viwo-p23603_d_687f73eb-ae98-4a8c-8ce3-13f791677bc2_2048x.jpg?v=1680182217,Lanvin wool cap,USD,men-accessories.html,men-accessories.html
men-accessories,aw-hafh06-viwo-p2329,420,https://us.lanvin.com/collections/men-accessories/products/lanvin-wool-cap-aw-hafh06-viwo-p2329,//us.lanvin.com/cdn/shop/products/aw-hafh06-viwo-p2329_a_2048x.jpg?v=1666713194|//us.lanvin.com/cdn/shop/products/aw-hafh06-viwo-p2329_d_2048x.jpg?v=1681204742,Lanvin wool cap,USD,men-accessories.html,men-accessories.html
men-accessories,aw-hafh06-viwo-p2314,420,https://us.lanvin.com/collections/men-accessories/products/lanvin-wool-cap-aw-hafh06-viwo-p2314,//us.lanvin.com/cdn/shop/products/aw-hafh06-viwo-p2314_a_34894e41-f006-4ab8-8d1a-2d2f46f086b9_2048x.jpg?v=1680182240|//us.lanvin.com/cdn/shop/products/aw-hafh06-viwo-p2314_d_d74e575e-858b-40a7-95e2-79600d01374d_2048x.jpg?v=1680182240,Lanvin wool cap,USD,men-accessories.html,men-accessories.html
men-accessories,aw-safs0d-cacy-a2313,1650,https://us.lanvin.com/collections/men-accessories/products/cashmere-scarf-aw-safs0d-cacy-a2313,//us.lanvin.com/cdn/shop/products/aw-safs0d-cacy-a2313_a_0d1f0d6c-93fe-4807-91b7-1d41f63d31bd_2048x.jpg?v=1684829525|//us.lanvin.com/cdn/shop/products/aw-safs0d-cacy-a2313_c_5b8cf322-e197-460e-bc84-b86c679c431c_2048x.jpg?v=1684829525,Cashmere scarf,USD,men-accessories.html,men-accessories.html
men-accessories,am-ey672s-ealn-p2410,490,https://us.lanvin.com/collections/men-accessories/products/lunettes-de-soleil-aigle-lanvin-x-future-am-ey672s-ealn-p2410,//us.lanvin.com/cdn/shop/products/AM-EY672S-EALN-P2410_1_3584e3f4-fdd7-45b8-98c1-62b79c652951_2048x.jpg?v=1703758980|//us.lanvin.com/cdn/shop/products/AM-EY672S-EALN-P2410_2_40b9e002-ef56-47ad-a30f-0d8bc10e5dac_2048x.jpg?v=1703758980,Lanvin x future eagle sunglasses,USD,men-accessories.html,men-accessories.html
men-accessories,666s-h23s363,359,https://us.lanvin.com/collections/men-accessories/products/aviator-sunglasses-aw-eyshow-666s-h23s363,//us.lanvin.com/cdn/shop/products/AW-EYSHOW-666S-H23S363_1_4b9d84b6-6b75-4941-bde3-95662cdfed8b_2048x.jpg?v=1703758722|//us.lanvin.com/cdn/shop/products/AW-EYSHOW-666S-H23S363_2_d717a47d-4ac2-43f9-9194-f28e47a0bfec_2048x.jpg?v=1703758722,Aviator sunglasses,USD,men-accessories.html,men-accessories.html
men-accessories,am-sifd02-ftfl-p24b185,1390,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-wool-eagle-blanket-with-strap-am-sifd02-ftfl-p24b185,//us.lanvin.com/cdn/shop/files/AM-SIFD02-FTFL-P24B185_1_44f37adc-f0cd-409a-9594-f481e71b8deb_2048x.jpg?v=1712593202|//us.lanvin.com/cdn/shop/files/AM-SIFD02-FTFL-P24B185_2_428e76d8-4651-4386-8527-39ecc6db9678_2048x.jpg?v=1712593202,Lanvin x future wool eagle blanket with strap,USD,men-accessories.html,men-accessories.html
men-accessories,am-safc0d-easi-p248195,390,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-printed-silk-eagle-scarf-am-safc0d-easi-p248195,//us.lanvin.com/cdn/shop/files/AM-SAFC0D-EASI-P248195_1_e0225bd4-32ca-473e-8aeb-fd3d0969c3dc_2048x.jpg?v=1712593250|//us.lanvin.com/cdn/shop/files/AM-SAFC0D-EASI-P248195_2_b6a427e3-eddd-4e9f-a1ea-31af2b80ce91_2048x.jpg?v=1712593250,Lanvin x future printed silk eagle scarf,USD,men-accessories.html,men-accessories.html
men-accessories,am-halh00-ftla-p2410,990,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-leather-hood-am-halh00-ftla-p2410,//us.lanvin.com/cdn/shop/files/AM-HALH00-FTLA-P2410_1_9bbc5d60-1ce5-43be-a2ab-1e4d2801ad10_2048x.jpg?v=1712593182|//us.lanvin.com/cdn/shop/files/AM-HALH00-FTLA-P2410_2_a4047f7b-812c-440b-a8eb-50373f827795_2048x.jpg?v=1712593182,Lanvin x future leather hood,USD,men-accessories.html,men-accessories.html
men-accessories,ru-ss0016-j118-p24074,990,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-loose-fit-printed-sweatshirt-ru-ss0016-j118-p24074,//us.lanvin.com/cdn/shop/files/RU-SS0016-J118-P24074_1_771db1ee-b70c-466f-910b-bf7e06396cba_2048x.jpg?v=1712595432|//us.lanvin.com/cdn/shop/files/RU-SS0016-J118-P24074_2_ad7dac59-45cd-4321-8ef9-1a04e86dc861_2048x.jpg?v=1712595432,Lanvin x future unisex loose-fit printed sweatshirt,USD,men-accessories.html,men-accessories.html
men-accessories,ru-ss0016-j119-p2410,990,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-loose-fit-printed-sweatshirt-ru-ss0016-j119-p2410,//us.lanvin.com/cdn/shop/files/RU-SS0016-J119-P2410_1_2048x.jpg?v=1712595457|//us.lanvin.com/cdn/shop/files/RU-SS0016-J119-P2410_6_2048x.jpg?v=1712595457,Lanvin x future unisex loose-fit printed sweatshirt,USD,men-accessories.html,men-accessories.html
men-accessories,ru-ss0016-j120-p24810,990,https://us.lanvin.com/collections/men-accessories/products/lanvin-x-future-loose-fit-printed-sweatshirt-ru-ss0016-j120-p24810,//us.lanvin.com/cdn/shop/files/RU-SS0016-J120-P24810_1_e5f63a73-8627-4eb1-8702-d881270e3f00_2048x.jpg?v=1712595473|//us.lanvin.com/cdn/shop/files/RU-SS0016-J120-P24810_2_f0861b48-a934-4610-b646-5fd56f182768_2048x.jpg?v=1712595473,Lanvin x future unisex loose-fit printed sweatshirt,USD,men-accessories.html,men-accessories.html
men-bags,lw-bgtc00-frde-e24254,1990,https://us.lanvin.com/collections/men-bags/products/in-out-mm-tote-bag-in-denim-lw-bgtc00-frde-e24254,//us.lanvin.com/cdn/shop/files/LW-BGTC00-FRDE-E24254_1_2048x.jpg?v=1712150113|//us.lanvin.com/cdn/shop/files/LW-BGTC00-FRDE-E24254_2_2048x.jpg?v=1712150113,In&out mm tote bag in denim,USD,men-bags.html,men-bags.html
men-bags,lw-bgtc00-coch-a240939,1650,https://us.lanvin.com/collections/men-bags/products/herringbone-motif-in-out-mm-tote-bag-lw-bgtc00-coch-a240939,//us.lanvin.com/cdn/shop/files/LW-BGTC00-COCH-A240939_1_2048x.jpg?v=1716626967|//us.lanvin.com/cdn/shop/files/LW-BGTC00-COCH-A240939_2_2048x.jpg?v=1716626967,Herringbone motif in&out mm tote bag,USD,men-bags.html,men-bags.html
men-bags,lw-bgtc00-canv-p2310,1375,https://us.lanvin.com/collections/men-bags/products/in-out-medium-canvas-tote-bag-lw-bgtc00-canv-p2310,//us.lanvin.com/cdn/shop/files/LW-BGTC00-CANV-P2310_1_2048x.jpg?v=1712334166|//us.lanvin.com/cdn/shop/files/LW-BGTC00-CANV-P2310_2_2048x.jpg?v=1712334166,In&out medium canvas tote bag,USD,men-bags.html,men-bags.html
men-bags,lm-bgtce0-pien-e2410,1890,https://us.lanvin.com/collections/men-bags/products/tenor-leather-tote-bag-lm-bgtce0-pien-e2410,//us.lanvin.com/cdn/shop/files/LM-BGTCE0-PIEN-E2410_1_2d506aa6-e223-4610-a194-d47f218781c1_2048x.jpg?v=1712233246|//us.lanvin.com/cdn/shop/files/LM-BGTCE0-PIEN-E2410_2_a249a9d6-bc87-426c-af1f-8b817a940b5b_2048x.jpg?v=1712233247,Tenor leather tote bag,USD,men-bags.html,men-bags.html
men-bags,lm-bgst00-teco-p24b185,490,https://us.lanvin.com/collections/men-bags/products/sac-cabas-curb-lanvin-x-future-en-coton-lm-bgst00-teco-p24b185,//us.lanvin.com/cdn/shop/products/LM-BGST00-TECO-P24B185_1_5a2b38d7-bc9e-4b8d-9f9b-19bad3a7e559_2048x.jpg?v=1704376985|//us.lanvin.com/cdn/shop/products/LM-BGST00-TECO-P24B185_2_28f54c7a-584f-4bde-b47e-400187edb73b_2048x.jpg?v=1704376985,Lanvin x future curb cotton tote bag,USD,men-bags.html,men-bags.html
men-bags,lm-bgst00-teco-p241075,490,https://us.lanvin.com/collections/men-bags/products/lanvin-x-future-curb-cotton-tote-bag-lm-bgst00-teco-p241075,//us.lanvin.com/cdn/shop/files/LM-BGST00-TECO-P241075_1_4587d00f-4663-4e6c-89d0-5795b3229340_2048x.jpg?v=1712594341|//us.lanvin.com/cdn/shop/files/LM-BGST00-TECO-P241075_2_f7737777-e997-4fff-9cce-a788704bdebe_2048x.jpg?v=1712594341,Lanvin x future curb cotton tote bag,USD,men-bags.html,men-bags.html
men-bags,lm-bgbe01-palm-p2410,5890,https://us.lanvin.com/collections/men-bags/products/lanvin-x-future-pencil-leather-briefcase-lm-bgbe01-palm-p2410,//us.lanvin.com/cdn/shop/products/LM-BGBE01-PALM-P2410_1_9e8999ee-0777-41d9-a384-7785d570a86d_2048x.jpg?v=1703760997|//us.lanvin.com/cdn/shop/products/LM-BGBE01-PALM-P2410_2_f9b0cae8-7730-4de4-99b4-dd635437127f_2048x.jpg?v=1703760997,Lanvin x future pencil leather briefcase,USD,men-bags.html,men-bags.html
men-bags,lw-bgbr03-pins-p2410s1,5290,https://us.lanvin.com/collections/men-bags/products/sac-pencil-cat-nano-lanvin-x-future-en-cuir-avec-pins-lw-bgbr03-pins-p2410s1,//us.lanvin.com/cdn/shop/products/LW-BGBR03-PINS-P2410S1_1_2048x.jpg?v=1704377147|//us.lanvin.com/cdn/shop/products/LW-BGBR03-PINS-P2410S1_2_2048x.jpg?v=1704377147,Lanvin x future pencil cat nano leather bag with pins,USD,men-bags.html,men-bags.html
men-bags,lm-bgib00-davi-a2310,890,https://us.lanvin.com/collections/men-bags/products/curb-nylon-fanny-pack-lm-bgib00-davi-a2310,//us.lanvin.com/cdn/shop/files/LM-BGIB00-DAVI-A2310_1_2048x.jpg?v=1712149052|//us.lanvin.com/cdn/shop/files/LM-BGIB00-DAVI-A2310_2_2048x.jpg?v=1712149052,Curb nylon fanny pack,USD,men-bags.html,men-bags.html
men-bags,lm-bgia01-davi-a2310,1590,https://us.lanvin.com/collections/men-bags/products/curb-nylon-backpack-lm-bgia01-davi-a2310,//us.lanvin.com/cdn/shop/files/LM-BGIA01-DAVI-A2310_1_f3849bab-8e1f-4e7f-83c0-dc84d57868f6_2048x.jpg?v=1712594138|//us.lanvin.com/cdn/shop/files/LM-BGIA01-DAVI-A2310_2_a25d9d49-cff7-43df-b68d-6b932b080f60_2048x.jpg?v=1712594138,Curb nylon backpack,USD,men-bags.html,men-bags.html
men-bags,lm-bgtd1l-dela-p2422,2990,https://us.lanvin.com/collections/men-bags/products/sac-de-voyage-lanvin-x-future-en-denim-imprime-logo-lanvin-lm-bgtd1l-dela-p2422,//us.lanvin.com/cdn/shop/products/LM-BGTD1L-DELA-P2422_1_df418213-f2ca-4c4d-857f-88a484b8a394_2048x.jpg?v=1704377013|//us.lanvin.com/cdn/shop/products/LM-BGTD1L-DELA-P2422_2_1b40897d-9294-42a6-8c18-62dbad52f661_2048x.jpg?v=1704377013,Lanvin x future denim travel bag with lanvin logo print,USD,men-bags.html,men-bags.html
men-gifts,fm-skrk11-frde-e24254,1090,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-sneakers-in-denim-fm-skrk11-frde-e24254,//us.lanvin.com/cdn/shop/files/FM-SKRK11-FRDE-E24254_1_8a506194-07e6-4b52-8941-9651b78a7e91_2048x.jpg?v=1712593850|//us.lanvin.com/cdn/shop/files/FM-SKRK11-FRDE-E24254_2_2793555d-a3a4-4683-b669-57330af8c737_2048x.jpg?v=1712593851,Curb sneakers in denim,USD,men-gifts.html,men-gifts.html
men-gifts,lw-sljk0c-bras-p24m1,290,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-sneakers-brass-key-ring-lw-sljk0c-bras-p24m1,//us.lanvin.com/cdn/shop/files/LW-SLJK0C-BRAS-P24M1_1_3c802e92-84ea-4ac9-89d7-31c6fa2ceb89_2048x.jpg?v=1712594528|//us.lanvin.com/cdn/shop/files/LW-SLJK0C-BRAS-P24M1_2_965ad1bc-d9da-41b8-a1aa-627330f83233_2048x.jpg?v=1712594528,Curb sneakers brass key ring,USD,men-gifts.html,men-gifts.html
men-gifts,fm-skrk11-mono-e24224,990,https://us.lanvin.com/collections/gifts-men-gifts/products/leather-curb-sneakers-fm-skrk11-mono-e24224,//us.lanvin.com/cdn/shop/files/FM-SKRK11-MONO-E24224_1_ed4c0e43-80af-4a45-b801-4e9674d48f70_2048x.jpg?v=1712593868|//us.lanvin.com/cdn/shop/files/FM-SKRK11-MONO-E24224_2_07221b63-d0ac-4033-8024-54901606c2cf_2048x.jpg?v=1712593868,Leather curb sneakers,USD,men-gifts.html,men-gifts.html
men-gifts,lw-sljk0c-bras-p24m2,290,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-sneakers-brass-key-ring-lw-sljk0c-bras-p24m2,//us.lanvin.com/cdn/shop/files/LW-SLJK0C-BRAS-P24M2_1_ea10e84d-88b8-4d43-8d17-a1e3972ddf4a_2048x.jpg?v=1712594537|//us.lanvin.com/cdn/shop/files/LW-SLJK0C-BRAS-P24M2_2_bbdae198-ac25-44ab-b859-e3613087fdf0_2048x.jpg?v=1712594537,Curb sneakers brass key ring,USD,men-gifts.html,men-gifts.html
men-gifts,670s-a2410,315,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-signature-sunglasses-aw-eylogo-670s-a2410,//us.lanvin.com/cdn/shop/files/AW-EYLOGO-670S-A2410_1_26441749-557b-4ded-b4b0-65de7922e8cc_2048x.jpg?v=1717165907|//us.lanvin.com/cdn/shop/files/AW-EYLOGO-670S-A2410_2_2048x.jpg?v=1717165907,Lanvin signature sunglasses,USD,men-gifts.html,men-gifts.html
men-gifts,ru-ts0010-j137-e2401,590,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-candy-print-straight-fit-t-shirt-ru-ts0010-j137-e2401,//us.lanvin.com/cdn/shop/files/RU-TS0010-J137-E2401_1_2048x.jpg?v=1712151825|//us.lanvin.com/cdn/shop/files/RU-TS0010-J137-E2401_2_2048x.jpg?v=1712151825,Lanvin candy print straight fit t-shirt,USD,men-gifts.html,men-gifts.html
men-gifts,lm-bgtce0-pien-e2410,1890,https://us.lanvin.com/collections/gifts-men-gifts/products/tenor-leather-tote-bag-lm-bgtce0-pien-e2410,//us.lanvin.com/cdn/shop/files/LM-BGTCE0-PIEN-E2410_1_2d506aa6-e223-4610-a194-d47f218781c1_2048x.jpg?v=1712233246|//us.lanvin.com/cdn/shop/files/LM-BGTCE0-PIEN-E2410_2_a249a9d6-bc87-426c-af1f-8b817a940b5b_2048x.jpg?v=1712233247,Tenor leather tote bag,USD,men-gifts.html,men-gifts.html
men-gifts,lm-slswz3-tops-p2410,390,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-signature-leather-cardholder-lm-slswz3-tops-p2410,//us.lanvin.com/cdn/shop/files/LM-SLSWZ3-TOPS-P2410_1_93d8fb96-07cd-4d5b-96e4-be1abb557945_2048x.jpg?v=1712594166|//us.lanvin.com/cdn/shop/files/LM-SLSWZ3-TOPS-P2410_5_19706e46-116e-4978-8a9e-e01f21339655_2048x.jpg?v=1712594166,Lanvin signature leather cardholder,USD,men-gifts.html,men-gifts.html
men-gifts,lm-bgia01-davi-a2310,1590,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-nylon-backpack-lm-bgia01-davi-a2310,//us.lanvin.com/cdn/shop/files/LM-BGIA01-DAVI-A2310_1_f3849bab-8e1f-4e7f-83c0-dc84d57868f6_2048x.jpg?v=1712594138|//us.lanvin.com/cdn/shop/files/LM-BGIA01-DAVI-A2310_2_a25d9d49-cff7-43df-b68d-6b932b080f60_2048x.jpg?v=1712594138,Curb nylon backpack,USD,men-gifts.html,men-gifts.html
men-gifts,fm-skrk11-dra2-a2000,990,https://us.lanvin.com/collections/gifts-men-gifts/products/leather-curb-sneakers-fm-skrk11-dra2-a2000,//us.lanvin.com/cdn/shop/files/FM-SKRK11-DRA2-A2000_A_2048x.jpg?v=1696495022|//us.lanvin.com/cdn/shop/files/FM-SKRK11-DRA2-A2000_B_2048x.jpg?v=1696495022,Leather curb sneakers,USD,men-gifts.html,men-gifts.html
men-gifts,lm-bgib00-davi-a2310,890,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-nylon-fanny-pack-lm-bgib00-davi-a2310,//us.lanvin.com/cdn/shop/files/LM-BGIB00-DAVI-A2310_1_2048x.jpg?v=1712149052|//us.lanvin.com/cdn/shop/files/LM-BGIB00-DAVI-A2310_2_2048x.jpg?v=1712149052,Curb nylon fanny pack,USD,men-gifts.html,men-gifts.html
men-gifts,lm-slswc3-tops-p2410,280,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-signature-leather-cardholder-lm-slswc3-tops-p2410,//us.lanvin.com/cdn/shop/files/LM-SLSWC3-TOPS-P2410_1_bb736589-d9a9-4948-b8c2-31ac0e86cd1a_2048x.jpg?v=1712594153|//us.lanvin.com/cdn/shop/files/LM-SLSWC3-TOPS-P2410_5_e9d44015-0494-444c-affb-e9f211dff470_2048x.jpg?v=1712594153,Lanvin signature leather cardholder,USD,men-gifts.html,men-gifts.html
men-gifts,rm-ho0009-j199-p2410,1090,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-lanvin-embroidered-oversized-hoodie-rm-ho0009-j199-p2410,//us.lanvin.com/cdn/shop/files/RM-HO0009-J199-P2410_1_2048x.jpg?v=1712150186|//us.lanvin.com/cdn/shop/files/RM-HO0009-J199-P2410_2_2048x.jpg?v=1712150186,Oversized hoodie lanvin curblace,USD,men-gifts.html,men-gifts.html
men-gifts,rm-ts0026-j198-p2410,690,https://us.lanvin.com/collections/gifts-men-gifts/products/curb-lanvin-embroidered-oversized-t-shirt-rm-ts0026-j198-p2410,//us.lanvin.com/cdn/shop/files/RM-TS0026-J198-P2410_1_2048x.jpg?v=1712151215|//us.lanvin.com/cdn/shop/files/RM-TS0026-J198-P2410_2_2048x.jpg?v=1712151215,Curb lace lanvin oversized t-shirt,USD,men-gifts.html,men-gifts.html
men-gifts,am-salchs-lvn1-p225055,80,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-curb-socks-am-salchs-lvn1-p225055,//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P225055_1_2048x.jpg?v=1712146673|//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P225055_2_2048x.jpg?v=1712146673,Lanvin curb socks,USD,men-gifts.html,men-gifts.html
men-gifts,am-salchs-lvn1-p224477,80,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-curb-socks-am-salchs-lvn1-p224477,//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P224477_1_2048x.jpg?v=1712146666|//us.lanvin.com/cdn/shop/files/AM-SALCHS-LVN1-P224477_2_2048x.jpg?v=1712146666,Lanvin curb socks,USD,men-gifts.html,men-gifts.html
men-gifts,fm-skdbb1-anap-p15224,590,https://us.lanvin.com/collections/gifts-men-gifts/products/dbb1-leather-and-suede-sneakers-fm-skdbb1-anap-p15224,//us.lanvin.com/cdn/shop/files/FM-SKDBB1-ANAP-P15224_1_2048x.jpg?v=1712147464|//us.lanvin.com/cdn/shop/files/FM-SKDBB1-ANAP-P15224_2_2048x.jpg?v=1712147464,Dbb1 leather and suede sneakers,USD,men-gifts.html,men-gifts.html
men-gifts,rm-ts0110-j134-a24514,550,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-embroidered-classic-t-shirt-rm-ts0110-j134-a24514,//us.lanvin.com/cdn/shop/files/RM-TS0110-J134-A24514_1_2048x.jpg?v=1716627431|//us.lanvin.com/cdn/shop/files/RM-TS0110-J134-A24514_2_2048x.jpg?v=1716627431,Lanvin embroidered classic t-shirt,USD,men-gifts.html,men-gifts.html
men-gifts,aw-hanq03-frde-e24254,490,https://us.lanvin.com/collections/gifts-men-gifts/products/lanvin-cap-in-denim-aw-hanq03-frde-e24254,//us.lanvin.com/cdn/shop/files/AW-HANQ03-FRDE-E24254_1_df090abe-9003-45c8-9e9d-0d2e4c9e9a87_2048x.jpg?v=1714551439|//us.lanvin.com/cdn/shop/files/AW-HANQ03-FRDE-E24254_2_96a81eb7-dfb5-44f6-bcca-a52b6015f5ec_2048x.jpg?v=1714551439,Lanvin cap in denim,USD,men-gifts.html,men-gifts.html
men-gifts,lm-slsw00-pien-p2310,250,https://us.lanvin.com/collections/gifts-men-gifts/products/leather-hobo-tie-card-holder-lm-slsw00-pien-p2310,//us.lanvin.com/cdn/shop/products/lm-slsw00-pien-p2310_a_2048x.jpg?v=1666713364|//us.lanvin.com/cdn/shop/products/lm-slsw00-pien-p2310_d_2048x.jpg?v=1674134921,Hobo tie leather card holder,USD,men-gifts.html,men-gifts.html
men-gifts,667s-a24461,350,https://us.lanvin.com/collections/gifts-men-gifts/products/concerto-sunglasses-aw-eyconc-667s-a24461,//us.lanvin.com/cdn/shop/files/AW-EYCONC-667S-A24461_1_686157e9-5473-4a00-96d2-cdd006f8aacf_2048x.jpg?v=1717165824|//us.lanvin.com/cdn/shop/files/AW-EYCONC-667S-A24461_2_2048x.jpg?v=1717165824,Concerto sunglasses,USD,men-gifts.html,men-gifts.html
men-gifts,rm-ho0009-j210-a2304,920,https://us.lanvin.com/collections/gifts-men-gifts/products/oversized-embroidered-lanvin-paris-hoodie-rm-ho0009-j210-a2304,//us.lanvin.com/cdn/shop/products/rm-ho0009-j210-a2304_a_2048x.jpg?v=1684844245|//us.lanvin.com/cdn/shop/products/rm-ho0009-j210-a2304_b_2048x.jpg?v=1684844245,Oversized embroidered lanvin paris hoodie,USD,men-gifts.html,men-gifts.html
men-gifts,fw-skdk02-mono-e24961,990,https://us.lanvin.com/collections/gifts-men-gifts/products/leather-curb-sneakers-fw-skdk02-mono-e24961,//us.lanvin.com/cdn/shop/files/FW-SKDK02-MONO-E24961_1_2048x.jpg?v=1712148938|//us.lanvin.com/cdn/shop/files/FW-SKDK02-MONO-E24961_2_2048x.jpg?v=1712148938,Leather curb sneakers,USD,men-gifts.html,men-gifts.html
