product_id,product_name,price,category,image_urls,product_url,colors,filename
UCR77_1WQ8_F0466_S_202,Re-Nylon gabardine tie,$ 395,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/U/UCR/UCR77/1WQ8F0466/UCR77_1WQ8_F0466_S_202_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/U/UCR/UCR77/1WQ8F0466/UCR77_1WQ8_F0466_S_202_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-gabardine-tie/UCR77_1WQ8_F0466_S_202,"rgb(141, 111, 68), rgb(0, 0, 0), rgb(14, 69, 115), rgb(140, 138, 143)",men_accessories.html
2CN092_ZSL_F0161,Woven cotton tape belt,$ 625,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CN/2CN092/ZSLF0161/2CN092_ZSL_F0161_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CN/2CN092/ZSLF0161/2CN092_ZSL_F0161_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/woven-cotton-tape-belt-/2CN092_ZSL_F0161,,men_accessories.html
2CS114_2A7P_F0046,Leather belt,$ 625,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CS/2CS114/2A7PF0046/2CS114_2A7P_F0046_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CS/2CS114/2A7PF0046/2CS114_2A7P_F0046_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-belt/2CS114_2A7P_F0046,"rgb(168, 103, 56), rgb(0, 0, 0)",men_accessories.html
2HC274_2CX2_F03UQ,Re-Nylon and leather baseball cap,$ 750,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2CX2F03UQ/2HC274_2CX2_F03UQ_SLR.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2CX2F03UQ/2HC274_2CX2_F03UQ_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-and-leather-baseball-cap/2HC274_2CX2_F03UQ,"conic-gradient(rgb(112, 102, 78) 0%, rgb(112, 102, 78) 50%, rgb(206, 152, 96) 51%, rgb(206, 152, 96) 100%); transform: rotate3d(0, 0, 1, 46deg), rgb(204, 161, 126)",men_accessories.html
2ZH108_2CX2_F03UQ,Re-Nylon and leather smartphone case,"$ 1,150",men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH108/2CX2F03UQ/2ZH108_2CX2_F03UQ_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH108/2CX2F03UQ/2ZH108_2CX2_F03UQ_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-and-leather-smartphone-case/2ZH108_2CX2_F03UQ,,men_accessories.html
2MR039_2CX2_F03UQ,Re-Nylon coin purse,$ 750,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MR/2MR039/2CX2F03UQ/2MR039_2CX2_F03UQ_SLR.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MR/2MR039/2CX2F03UQ/2MR039_2CX2_F03UQ_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-coin-purse/2MR039_2CX2_F03UQ,,men_accessories.html
2HC137_2A2T_F0002,Crochet bucket hat,$ 995,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC137/2A2TF0002/2HC137_2A2T_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC137/2A2TF0002/2HC137_2A2T_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/crochet-bucket-hat/2HC137_2A2T_F0002,"rgb(0, 0, 0), rgb(240, 229, 214), rgb(255, 222, 87), rgb(186, 206, 230)",men_accessories.html
2ZT061_2M2T_F0002,Crochet smartphone case,"$ 1,270",men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ZT/2ZT061/2M2TF0002/2ZT061_2M2T_F0002_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ZT/2ZT061/2M2TF0002/2ZT061_2M2T_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/crochet-smartphone-case/2ZT061_2M2T_F0002,,men_accessories.html
2CS114_2A7P_F0002,Leather belt,$ 625,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CS/2CS114/2A7PF0002/2CS114_2A7P_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CS/2CS114/2A7PF0002/2CS114_2A7P_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-belt/2CS114_2A7P_F0002,"rgb(0, 0, 0), rgb(168, 103, 56)",men_accessories.html
2MC025_2CYS_F0002,Leather card holder,$ 480,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC025/2CYSF0002/2MC025_2CYS_F0002_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC025/2CYSF0002/2MC025_2CYS_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-card-holder/2MC025_2CYS_F0002,,men_accessories.html
2HC274_2DMI_F0244,Re-Nylon baseball cap,$ 695,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2DMIF0244/2HC274_2DMI_F0244_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2DMIF0244/2HC274_2DMI_F0244_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-baseball-cap/2HC274_2DMI_F0244,"rgb(94, 79, 55), rgb(0, 0, 0), rgb(14, 69, 115), rgb(186, 206, 230)",men_accessories.html
2ZH126_053_F0466,Saffiano leather smartphone case,"$ 1,550",men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH126/053F0466/2ZH126_053_F0466_SLR.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH126/053F0466/2ZH126_053_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-smartphone-case/2ZH126_053_F0466,"rgb(141, 111, 68), rgb(0, 0, 0)",men_accessories.html
2CC545_053_F0201,Saffiano leather belt,$ 695,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CC/2CC545/053F0201/2CC545_053_F0201_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CC/2CC545/053F0201/2CC545_053_F0201_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-belt/2CC545_053_F0201,"rgb(81, 52, 45), rgb(0, 0, 0)",men_accessories.html
2PP68T_053_F0466,Saffiano leather keychain,$ 495,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2PP/2PP68T/053F0466/2PP68T_053_F0466_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2PP/2PP68T/053F0466/2PP68T_053_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-keychain/2PP68T_053_F0466,"rgb(141, 111, 68), rgb(0, 0, 0)",men_accessories.html
2HC137_2C0Z_F0241,Printed Re-Nylon bucket hat,$ 795,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC137/2C0ZF0241/2HC137_2C0Z_F0241_SLR.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC137/2C0ZF0241/2HC137_2C0Z_F0241_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/printed-re-nylon-bucket-hat/2HC137_2C0Z_F0241,,men_accessories.html
2CC537_2CYS_F03BH,Leather belt,$ 725,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CC/2CC537/2CYSF03BH/2CC537_2CYS_F03BH_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CC/2CC537/2CYSF03BH/2CC537_2CYS_F03BH_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-belt/2CC537_2CYS_F03BH,"rgb(206, 152, 96), rgb(0, 0, 0)",men_accessories.html
2MO513_2CYS_F02EC,Leather wallet,$ 795,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO513/2CYSF02EC/2MO513_2CYS_F02EC_SLO.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO513/2CYSF02EC/2MO513_2CYS_F02EC_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-wallet/2MO513_2CYS_F02EC,"rgb(206, 152, 96), rgb(0, 0, 0)",men_accessories.html
2MC101_2CYS_F02EC,Leather card holder,$ 625,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC101/2CYSF02EC/2MC101_2CYS_F02EC_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC101/2CYSF02EC/2MC101_2CYS_F02EC_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-card-holder/2MC101_2CYS_F02EC,"rgb(206, 152, 96), rgb(0, 0, 0)",men_accessories.html
2HC179_ZPX_F0018,Linen blend baseball cap,$ 675,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC179/ZPXF0018/2HC179_ZPX_F0018_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC179/ZPXF0018/2HC179_ZPX_F0018_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/linen-blend-baseball-cap/2HC179_ZPX_F0018,,men_accessories.html
2HC274_2CXL_F0008,Drill baseball cap,$ 725,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2CXLF0008/2HC274_2CXL_F0008_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2CXLF0008/2HC274_2CXL_F0008_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/drill-baseball-cap/2HC274_2CXL_F0008,,men_accessories.html
2MO004_QHH_F0466,Saffiano leather wallet,$ 695,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO004/QHHF0466/2MO004_QHH_F0466_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO004/QHHF0466/2MO004_QHH_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-wallet/2MO004_QHH_F0466,"rgb(141, 111, 68), rgb(0, 0, 0), rgb(14, 69, 115), rgb(122, 173, 150)",men_accessories.html
2MC101_QHH_F0466,Saffiano Leather Card Holder,$ 595,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC101/QHHF0466/2MC101_QHH_F0466_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC101/QHHF0466/2MC101_QHH_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-card-holder/2MC101_QHH_F0466,"rgb(141, 111, 68), rgb(14, 69, 115), rgb(0, 0, 0), rgb(255, 255, 255)",men_accessories.html
2MO513_QHH_F0466,Saffiano Leather Wallet,$ 750,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO513/QHHF0466/2MO513_QHH_F0466_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO513/QHHF0466/2MO513_QHH_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-wallet/2MO513_QHH_F0466,"rgb(141, 111, 68), rgb(14, 69, 115), rgb(0, 0, 0)",men_accessories.html
2MC223_QHH_F0466,Saffiano leather card holder,$ 420,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC223/QHHF0466/2MC223_QHH_F0466_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MC/2MC223/QHHF0466/2MC223_QHH_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-card-holder/2MC223_QHH_F0466,"rgb(141, 111, 68), rgb(0, 0, 0), rgb(14, 69, 115), rgb(47, 57, 76)",men_accessories.html
2ML049_QHH_F0466,Small Saffiano leather wallet,$ 675,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ML/2ML049/QHHF0466/2ML049_QHH_F0466_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ML/2ML049/QHHF0466/2ML049_QHH_F0466_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/small-saffiano-leather-wallet/2ML049_QHH_F0466,"rgb(141, 111, 68), rgb(0, 0, 0), rgb(255, 255, 255)",men_accessories.html
2MO513_2CYS_F0002,Leather wallet,$ 795,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO513/2CYSF0002/2MO513_2CYS_F0002_SLO.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2MO/2MO513/2CYSF0002/2MO513_2CYS_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-wallet/2MO513_2CYS_F0002,"rgb(0, 0, 0), rgb(206, 152, 96)",men_accessories.html
2HC350_2DMI_F0002,Re-Nylon bucket hat,$ 825,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC350/2DMIF0002/2HC350_2DMI_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC350/2DMIF0002/2HC350_2DMI_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-bucket-hat/2HC350_2DMI_F0002,,men_accessories.html
2HC274_2DMI_F0002,Re-Nylon baseball cap,$ 695,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2DMIF0002/2HC274_2DMI_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC274/2DMIF0002/2HC274_2DMI_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-baseball-cap/2HC274_2DMI_F0002,"rgb(0, 0, 0), rgb(14, 69, 115), rgb(94, 79, 55), rgb(186, 206, 230)",men_accessories.html
2CC537_2CYS_F0002,Leather belt,$ 725,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CC/2CC537/2CYSF0002/2CC537_2CYS_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CC/2CC537/2CYSF0002/2CC537_2CYS_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/leather-belt/2CC537_2CYS_F0002,"rgb(0, 0, 0), rgb(206, 152, 96)",men_accessories.html
2ZH155_2DMI_F0002,Re-Nylon smartphone case,"$ 1,170",men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH155/2DMIF0002/2ZH155_2DMI_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH155/2DMIF0002/2ZH155_2DMI_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-smartphone-case/2ZH155_2DMI_F0002,"rgb(0, 0, 0), rgb(94, 79, 55)",men_accessories.html
UCR77_1WQ8_F0002_S_202,Re-Nylon gabardine tie,$ 395,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/U/UCR/UCR77/1WQ8F0002/UCR77_1WQ8_F0002_S_202_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/U/UCR/UCR77/1WQ8F0002/UCR77_1WQ8_F0002_S_202_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-gabardine-tie/UCR77_1WQ8_F0002_S_202,"rgb(0, 0, 0), rgb(14, 69, 115), rgb(140, 138, 143), rgb(141, 111, 68)",men_accessories.html
2CN085_2DKF_F073A,Woven Re-Nylon belt,$ 625,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2CN/2CN085/2DKFF073A/2CN085_2DKF_F073A_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2CN/2CN085/2DKFF073A/2CN085_2DKF_F073A_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/woven-re-nylon-belt/2CN085_2DKF_F073A,"rgb(60, 63, 97), rgb(0, 0, 0)",men_accessories.html
2ZH108_2DMH_F0002,Re-Nylon and Saffiano leather smartphone case,"$ 1,150",men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH108/2DMHF0002/2ZH108_2DMH_F0002_MDL.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH108/2DMHF0002/2ZH108_2DMH_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/re-nylon-and-saffiano-leather-smartphone-case/2ZH108_2DMH_F0002,,men_accessories.html
2CN028_2DMN_F0002,Woven Re-Nylon belt,$ 495,men_accessories,"https://www.prada.com/content/dam/pradanux_products/2/2CN/2CN028/2DMNF0002/2CN028_2DMN_F0002_MDL.png/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradanux_products/2/2CN/2CN028/2DMNF0002/2CN028_2DMN_F0002_SLF.png/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/woven-re-nylon-belt/2CN028_2DMN_F0002,,men_accessories.html
2PM033_035_F0276,Metal key ring,$ 625,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2PM/2PM033/035F0276/2PM033_035_F0276_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2PM/2PM033/035F0276/2PM033_035_F0276_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/metal-key-ring/2PM033_035_F0276,,men_accessories.html
2ZH183_QHH_F0002,Saffiano leather cover for iPhone 15 Pro Max,$ 395,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH183/QHHF0002/2ZH183_QHH_F0002_SLD.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2ZH/2ZH183/QHHF0002/2ZH183_QHH_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/saffiano-leather-cover-for-iphone-15-pro-max/2ZH183_QHH_F0002,"rgb(0, 0, 0), rgb(255, 255, 255), rgb(141, 111, 68)",men_accessories.html
2HC248_IYK_F0002,Padded Re-Nylon bucket hat,$ 875,men_accessories,"https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC248/IYKF0002/2HC248_IYK_F0002_SLR.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,, https://www.prada.com/content/dam/pradabkg_products/2/2HC/2HC248/IYKF0002/2HC248_IYK_F0002_SLF.jpg/_jcr_content/renditions/cq5dam.web.hebebed.600.600.jpg,",/us/en/p/padded-re-nylon-bucket-hat/2HC248_IYK_F0002,,men_accessories.html
