product_id,category,product_name,description,price,main_image_url,additional_image_url,product_details_url,filename
8BS081AISPF1LGX,womens-bags,Fendigraphy Mini,Craquelé silver leather mini bag,"$2,150.00",https://static.fendi.com/dam/is/image/fendi/8BS081AISPF1LGX_01?wid=892&hei=892&hash=1341de21844152c1a16716e5b4367d17-18bc97ace52&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BS081AISPF1LGX_04?wid=892&hei=892&hash=d5c76944ebba46a845e15933ce33eda4-18bc97ad26d&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/hobo-bags/fendigraphy-mini-craquele-silver-leather-mini-bag-8bs081aispf1lgx,womens-bags.html
8BH394AQF6F0MK5,womens-bags,Fendi Sunshine Small,Silver leather shopper,"$2,550.00",https://static.fendi.com/dam/is/image/fendi/8BH394AQF6F0MK5_01?wid=892&hei=892&hash=7f70452a426a51ccae3e73a06bb10a09-18bc97bcbcc&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BH394AQF6F0MK5_05?wid=892&hei=892&hash=617a4dbae342d7e561a1bf120cf44742-18bc97bc08c&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/fendi-sunshine-small-silver-leather-shopper-8bh394aqf6f0mk5,womens-bags.html
8BR823AR2FF0JG5,womens-bags,Hobo,Fendi x FRGMT brown FF fabric bag,"$2,850.00",https://static.fendi.com/dam/is/image/fendi/8BR823AR2FF0JG5_01?wid=892&hei=892&hash=32ba4820bc952bbba79655b7b91deb95-18cd1fbb866&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BR823AR2FF0JG5_06?wid=892&hei=892&hash=19076a4894d0d42c56f210a028ac9f34-18cd1fbac74&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/hobo-fendi-x-frgmt-brown-ff-fabric-bag-8br823ar2ff0jg5,womens-bags.html
8BH418AR2FF0JG5,womens-bags,Baguette Foldable,Fendi x FRGMT brown FF fabric bag,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BH418AR2FF0JG5_01?wid=892&hei=892&hash=095fbcab789ae77c9f7fdd74fd28cb8f-18cd1fbabef&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BH418AR2FF0JG5_06?wid=1000&hei=1000&hash=0398ea69d8f4cbc386bbc2096f4e465d-18cd1fbb632,https://www.fendi.com/us-en/woman/bags/baguette-foldable-fendi-x-frgmt-brown-ff-fabric-bag-8bh418ar2ff0jg5,womens-bags.html
8BR600ANT2F17E1,womens-bags,Baguette,Dark green Selleria bag with oversized topstitching,"$3,980.00",https://static.fendi.com/dam/is/image/fendi/8BR600ANT2F17E1_01?wid=1000&hei=1000&hash=97f5d392799a60d345fb0390a3678048-18bc96ab22f,https://static.fendi.com/dam/is/image/fendi/8BR600ANT2F17E1_99?wid=1000&hei=1000&hash=fcda913bb658760b72bdaddcc8a49b6a-18be152e2a8,https://www.fendi.com/us-en/woman/bags/baguette-dark-green-selleria-bag-with-oversized-topstitching-8br600ant2f17e1,womens-bags.html
8BS010AR20F1NPM,womens-bags,Mon Tresor,Fendi x FRGMT yellow FF fabric mini bag,"$2,100.00",https://static.fendi.com/dam/is/image/fendi/8BS010AR20F1NPM_01?wid=1000&hei=1000&hash=ac17e9ed187f2482338d31e13e1b7b2f-18cd1fba9ef,https://static.fendi.com/dam/is/image/fendi/8BS010AR20F1NPM_05?wid=1000&hei=1000&hash=dae89207c0594e21669ae8e574b5b4bb-18cd1fba372,https://www.fendi.com/us-en/woman/bags/mon-tresor-fendi-x-frgmt-yellow-ff-fabric-mini-bag-8bs010ar20f1npm,womens-bags.html
8BN327AR1YF1NPM,womens-bags,Peekaboo ISeeU Small,Fendi x FRGMT yellow FF fabric bag,"$5,400.00",https://static.fendi.com/dam/is/image/fendi/8BN327AR1YF1NPM_01?wid=1000&hei=1000&hash=aa358a03e221a1e311c862ca96667d06-18cd1fbb058,https://static.fendi.com/dam/is/image/fendi/8BN327AR1YF1NPM_05?wid=1000&hei=1000&hash=6b58468b3927d4c8fb9b1960104fe39d-18cd1fbab30,https://www.fendi.com/us-en/woman/bags/peekaboo-iseeu-small-fendi-x-frgmt-yellow-ff-fabric-bag-8bn327ar1yf1npm,womens-bags.html
8BR600AR1YF1NPM,womens-bags,Baguette,Fendi x FRGMT yellow FF fabric bag,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BR600AR1YF1NPM_01?wid=1000&hei=1000&hash=b9633d650c32fbd6c48de84475001508-18cd1fbb738,https://static.fendi.com/dam/is/image/fendi/8BR600AR1YF1NPM_06?wid=1000&hei=1000&hash=0649b61ed6c57461b9ad45aa273eb97c-18cd1fbb28e,https://www.fendi.com/us-en/woman/bags/baguette/baguette-fendi-x-frgmt-yellow-ff-fabric-bag-8br600ar1yf1npm,womens-bags.html
8BS073AR20F1NPM,womens-bags,Baguette Pouch,Fendi x FRGMT yellow FF fabric bag,"$1,550.00",https://static.fendi.com/dam/is/image/fendi/8BS073AR20F1NPM_01?wid=1000&hei=1000&hash=28a05b941f4a24261ad4b61c4dcf973e-18cd1fba6a2,https://static.fendi.com/dam/is/image/fendi/8BS073AR20F1NPM_05?wid=1000&hei=1000&hash=268ef27d5e004d9bb6f9740a9fa289d9-18cd1fbb5af,https://www.fendi.com/us-en/woman/bags/baguette-pouch-fendi-x-frgmt-yellow-ff-fabric-bag-8bs073ar20f1npm,womens-bags.html
8BH418AR1YF1NPM,womens-bags,Baguette Foldable,Fendi x FRGMT yellow FF fabric bag,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BH418AR1YF1NPM_01?wid=1000&hei=1000&hash=fbdc9bd766f232eaff0096c6fda779ed-18cd1fbb15c,https://static.fendi.com/dam/is/image/fendi/8BH418AR1YF1NPM_07?wid=1000&hei=1000&hash=608862bef6dd29da593ceda5e2e92194-18cd1fba57a,https://www.fendi.com/us-en/woman/bags/baguette-foldable-fendi-x-frgmt-yellow-ff-fabric-bag-8bh418ar1yf1npm,womens-bags.html
8BR600ANT2F19KE,womens-bags,Baguette,Midnight blue Selleria bag with oversized topstitching,"$3,980.00",https://static.fendi.com/dam/is/image/fendi/8BR600ANT2F19KE_01?wid=1000&hei=1000&hash=6f40c33eed71f7333b5981eaf62683ea-18bc96ab33e,https://static.fendi.com/dam/is/image/fendi/8BR600ANT2F19KE_99?wid=1000&hei=1000&hash=362268ea15008c2cc4048ed076949cb2-18be172eb2c,https://www.fendi.com/us-en/woman/bags/baguette-midnight-blue-selleria-bag-with-oversized-topstitching-8br600ant2f19ke,womens-bags.html
8BR600APKKF0TPN,womens-bags,Baguette,Jacquard FF fabric bag with crystals,"$4,600.00",https://static.fendi.com/dam/is/image/fendi/8BR600APKKF0TPN_01?wid=1000&hei=1000&hash=80a9e75faaeca3a00835fa4411d19b56-18bfcea1080,https://static.fendi.com/dam/is/image/fendi/8BR600APKKF0TPN_99?wid=1000&hei=1000&hash=dbe3472ea08ee189076f5c571b809c4b-18bfce9f528,https://www.fendi.com/us-en/woman/bags/baguette-jacquard-ff-fabric-bag-with-crystals-8br600apkkf0tpn,womens-bags.html
8BR600APKFF1JSU,womens-bags,Baguette,Silver leather bag with crystal FF motif,"$5,100.00",https://static.fendi.com/dam/is/image/fendi/8BR600APKFF1JSU_01?wid=1000&hei=1000&hash=fd3ff0523148264a8554f9c6c48bd0cd-18bc97b546a,https://static.fendi.com/dam/is/image/fendi/8BR600APKFF1JSU_99?wid=1000&hei=1000&hash=5e062c80a98e1c4e8d05a92dae72ea28-18be172e92f,https://www.fendi.com/us-en/woman/bags/baguette-silver-leather-bag-with-crystal-ff-motif-8br600apkff1jsu,womens-bags.html
8BR808AKBZF1GQB,womens-bags,Multipocket Baguette,Brown FF jacquard fabric bag,"$4,300.00",https://static.fendi.com/dam/is/image/fendi/8BR808AKBZF1GQB_01-1?wid=1000&hei=1000&hash=1c069a26b9001fa7a08c02bb28223782-18906353022,https://static.fendi.com/dam/is/image/fendi/8BR808AKBZF1GQB_99?wid=1000&hei=1000&hash=b17baa30644d90b689a1488966cc07be-189d5aabda0,https://www.fendi.com/us-en/woman/bags/multipocket-baguette-brown-ff-jacquard-fabric-bag-8br808akbzf1gqb,womens-bags.html
8BR600A72VF1C0G,womens-bags,Baguette,Brown nappa leather bag,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BR600A72VF1C0G_01?wid=1000&hei=1000&hash=be6b7ba78c6d328690548adb34c9f63a-188698ad875,https://static.fendi.com/dam/is/image/fendi/8BR600A72VF1C0G_05?wid=1000&hei=1000&hash=1e8c1c58f5d9857be96469cb84a9178e-188698ad871,https://www.fendi.com/us-en/woman/bags/baguette-brown-nappa-leather-bag-8br600a72vf1c0g,womens-bags.html
8BS010AC9LF0QVK,womens-bags,Mon Tresor,Brown leather mini-bag,"$1,950.00",https://static.fendi.com/dam/is/image/fendi/8BS010AC9LF0QVK_01?wid=1000&hei=1000&hash=e4f2a139ed477886efd27d89afb91aed-17e1bc75189,https://static.fendi.com/dam/is/image/fendi/8BS010AC9LF0QVK_99?wid=1000&hei=1000&hash=9b4356bdb799003a83b26c4441472158-1888f7969dd,https://www.fendi.com/us-en/woman/bags/mini-bags/mon-tresor-brown-leather-mini-bag-8bs010ac9lf0qvk,womens-bags.html
8BS010APKVF1MZS,womens-bags,Mon Tresor,Laminated FF jacquard fabric mini bag,"$1,950.00",https://static.fendi.com/dam/is/image/fendi/8BS010APKVF1MZS_01?wid=1000&hei=1000&hash=b0e88c7752751e602c3434c9cf0d33d5-18bc97adda5,https://static.fendi.com/dam/is/image/fendi/8BS010APKVF1MZS_05?wid=1000&hei=1000&hash=82210a1cab23e5411254d049f34acc89-18bc97ad677,https://www.fendi.com/us-en/woman/bags/mon-tresor-laminated-ff-jacquard-fabric-mini-bag-8bs010apkvf1mzs,womens-bags.html
8BP162APKGF082Q,womens-bags,Fendi First Small with handle,Midnight blue leather bag with crystals,"$3,590.00",https://static.fendi.com/dam/is/image/fendi/8BP162APKGF082Q_01?wid=1000&hei=1000&hash=4bddc2aa2c0b63863294551b0c203653-18bc9797c00,https://static.fendi.com/dam/is/image/fendi/8BP162APKGF082Q_99?wid=1000&hei=1000&hash=d5baea53a61f0f36a9497f5112510011-18be1443cb2,https://www.fendi.com/us-en/woman/bags/fendi-first-small-with-handle-midnight-blue-leather-bag-with-crystals-8bp162apkgf082q,womens-bags.html
8BR600A72VF19L1,womens-bags,Baguette,Midnight blue nappa leather bag,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BR600A72VF19L1_01?wid=1000&hei=1000&hash=ad5139d7e9a3a73df7e0e5098d751ff6-18bc96c0d70,https://static.fendi.com/dam/is/image/fendi/8BR600A72VF19L1_05?wid=1000&hei=1000&hash=61f8ec177320cfe1d138456feb13087c-18bc96fed5b,https://www.fendi.com/us-en/woman/bags/baguette-midnight-blue-nappa-leather-bag-8br600a72vf19l1,womens-bags.html
8BH386ABVLF0E65,womens-bags,Fendi Sunshine Medium,Dove gray leather shopper,"$3,100.00",https://static.fendi.com/dam/is/image/fendi/8BH386ABVLF0E65_01?wid=1000&hei=1000&hash=3694c5a6f97d2036a2a47f09e23bb3ef-181b3851ed8,https://static.fendi.com/dam/is/image/fendi/8BH386ABVLF0E65_05?wid=1000&hei=1000&hash=c3d051b76314fb1a2748862093102140-181b3c5c5fc,https://www.fendi.com/us-en/woman/bags/timeless/fendi-sunshine-medium-dove-gray-leather-shopper-8bh386abvlf0e65,womens-bags.html
8BS010APKFF1JSU,womens-bags,Mon Tresor,Silver leather mini bag with crystal FF motif,"$2,590.00",https://static.fendi.com/dam/is/image/fendi/8BS010APKFF1JSU_01?wid=1000&hei=1000&hash=f6cf7c431acaf9ec64a16c29d4857ca2-18bc97adea5,https://static.fendi.com/dam/is/image/fendi/8BS010APKFF1JSU_99?wid=1000&hei=1000&hash=97b5b94396cf74eecc7946f080a3c014-18be16bd117,https://www.fendi.com/us-en/woman/bags/mon-tresor-silver-leather-mini-bag-with-crystal-ff-motif-8bs010apkff1jsu,womens-bags.html
8BH386ABVLF0K7E,womens-bags,Fendi Sunshine Medium,White leather shopper,"$3,100.00",https://static.fendi.com/dam/is/image/fendi/8BH386ABVLF0K7E_01?wid=1000&hei=1000&hash=3ab97c7f52212c4c908b66078a22f05e-17e1bcdcf46,https://static.fendi.com/dam/is/image/fendi/8BH386ABVLF0K7E_05?wid=1000&hei=1000&hash=1c66f2041825c99ddb1ecafe1716c433-17e1bcdceeb,https://www.fendi.com/us-en/woman/bags/fendi-sunshine-medium-white-leather-shopper-8bh386abvlf0k7e,womens-bags.html
8BS017AMP0F1CJD,womens-bags,Baguette Mini,Burgundy leather and sequin bag,"$3,590.00",https://static.fendi.com/dam/is/image/fendi/8BS017AMP0F1CJD_01?wid=1000&hei=1000&hash=b8b5cadafb2581028fc2c14fe1e28589-18b69815906,https://static.fendi.com/dam/is/image/fendi/8BS017AMP0F1CJD_99?wid=1000&hei=1000&hash=7a298ab539303b7aac995cbd7bb39e7f-18b69815a1c,https://www.fendi.com/us-en/woman/bags/mini-bags/baguette-mini-burgundy-leather-and-sequin-bag-8bs017amp0f1cjd,womens-bags.html
8BH386AQF5F1CJD,womens-bags,Fendi Sunshine Medium,Burgundy leather shopper,"$3,100.00",https://static.fendi.com/dam/is/image/fendi/8BH386AQF5F1CJD_01?wid=1000&hei=1000&hash=24daf5bdf84cd69ae1f06cd794486a99-18b6981a925,https://static.fendi.com/dam/is/image/fendi/8BH386AQF5F1CJD_05?wid=1000&hei=1000&hash=d642a317fb5b5fc07659358529504984-18b6981aa5d,https://www.fendi.com/us-en/woman/bags/fendi-sunshine-medium-burgundy-leather-shopper-8bh386aqf5f1cjd,womens-bags.html
8BP129APZ6F1CJD,womens-bags,Fendi First Small,Burgundy braided leather bag,"$4,600.00",https://static.fendi.com/dam/is/image/fendi/8BP129APZ6F1CJD_01?wid=1000&hei=1000&hash=43ee5b3d92e30aad52aaeb91bfdd06c5-18b6981b046,https://static.fendi.com/dam/is/image/fendi/8BP129APZ6F1CJD_05?wid=1000&hei=1000&hash=363b34a5af0f776dc78977dfd10486f4-18b6981b24d,https://www.fendi.com/us-en/woman/bags/fendi-first-small-burgundy-braided-leather-bag-8bp129apz6f1cjd,womens-bags.html
8BL152APZAF11WS,womens-bags,Fendi Boston 365,Dove gray leather bag,"$2,950.00",https://static.fendi.com/dam/is/image/fendi/8BL152APZAF11WS_01?wid=1000&hei=1000&hash=10e784b2df96934803f2b7eab7ee244d-18b694862b7,https://static.fendi.com/dam/is/image/fendi/8BL152APZAF11WS_99?wid=1000&hei=1000&hash=4df811844b699bf65d2e21220de521fb-18be138fffc,https://www.fendi.com/us-en/woman/bags/fendi-boston-365-dove-gray-leather-bag-8bl152apzaf11ws,womens-bags.html
8BR600ALVKF0MK5,womens-bags,Baguette,Silver Selleria bag with oversized topstitching,"$3,980.00",https://static.fendi.com/dam/is/image/fendi/8BR600ALVKF0MK5_01?wid=1000&hei=1000&hash=fa7b7b354658e58cff9c78eadc1bdc79-18bc97b5a35,https://static.fendi.com/dam/is/image/fendi/8BR600ALVKF0MK5_05?wid=1000&hei=1000&hash=5296b1181567bf7968a8cfab02e2a44c-18bc97b5b3b,https://www.fendi.com/us-en/woman/bags/baguette-silver-selleria-bag-with-oversized-topstitching-8br600alvkf0mk5,womens-bags.html
8BS067AR1BF0E65,womens-bags,By The Way Mini,dove gray tapestry fabric pouch with FF motif,"$1,750.00",https://static.fendi.com/dam/is/image/fendi/8BS067AR1BF0E65_01?wid=1000&hei=1000&hash=467c3cdef67ea906cc35a730a714cc65-18b69499638,https://static.fendi.com/dam/is/image/fendi/8BS067AR1BF0E65_05?wid=1000&hei=1000&hash=ee5514897c0d537524b9a860c801a9cb-18b69498d56,https://www.fendi.com/us-en/woman/bags/by-the-way-mini-dove-gray-tapestry-fabric-pouch-with-ff-motif-8bs067ar1bf0e65,womens-bags.html
8BR793AQF4F1LEY,womens-bags,Baguette Chain Midi,dove gray tapestry fabric bag with FF motif,"$3,490.00",https://static.fendi.com/dam/is/image/fendi/8BR793AQF4F1LEY_01?wid=1000&hei=1000&hash=53dec58eaef2e26c58c9542ff1f92d6b-18b69497e54,https://static.fendi.com/dam/is/image/fendi/8BR793AQF4F1LEY_99?wid=1000&hei=1000&hash=2d68ca71ebaf243b0378f52614dc1490-18be1376539,https://www.fendi.com/us-en/woman/bags/baguette-chain-midi-dove-gray-tapestry-fabric-bag-with-ff-motif-8br793aqf4f1ley,womens-bags.html
8BS010AR1BF0E65,womens-bags,Mon Tresor,dove gray tapestry fabric mini bag with an FF motif,"$1,950.00",https://static.fendi.com/dam/is/image/fendi/8BS010AR1BF0E65_01?wid=1000&hei=1000&hash=0b6655fbc179e7175bca51abb3335ce0-18b69499736,https://static.fendi.com/dam/is/image/fendi/8BS010AR1BF0E65_99?wid=1000&hei=1000&hash=eed4c57c9f9994b17fdb4adc988b69a4-18be138f7be,https://www.fendi.com/us-en/woman/bags/mon-tresor-dove-gray-tapestry-fabric-mini-bag-with-an-ff-motif-8bs010ar1bf0e65,womens-bags.html
8BS017APKQF1MZC,womens-bags,Baguette Mini,Leather bag with gradient blue sequins,"$3,490.00",https://static.fendi.com/dam/is/image/fendi/8BS017APKQF1MZC_01?wid=1000&hei=1000&hash=8b676f6f9f2d9656f2f731d278060ca9-18bc97ad9a8,https://static.fendi.com/dam/is/image/fendi/8BS017APKQF1MZC_99?wid=1000&hei=1000&hash=4a6578c39b87795558dac9a3d146f365-18be14ba4d8,https://www.fendi.com/us-en/woman/bags/mini-bags/baguette-mini-leather-bag-with-gradient-blue-sequins-8bs017apkqf1mzc,womens-bags.html
7AS142AR1BF0E65,womens-bags,Baguette Phone Pouch,dove gray tapestry fabric pouch with FF motif,"$1,590.00",https://static.fendi.com/dam/is/image/fendi/7AS142AR1BF0E65_01?wid=892&hei=892&hash=ef996085f8087e096ee29998a35c5ffd-18b69498bda&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/7AS142AR1BF0E65_03?wid=892&hei=892&hash=1354179e089a3d4e8e6997ae2908dca4-18b69498f70&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/baguette-phone-pouch-dove-gray-tapestry-fabric-pouch-with-ff-motif-7as142ar1bf0e65,womens-bags.html
8BH386AQF4F0E65,womens-bags,Fendi Sunshine Medium,dove gray tapestry shopper bag with FF motif,"$3,100.00",https://static.fendi.com/dam/is/image/fendi/8BH386AQF4F0E65_01?wid=892&hei=892&hash=5e5832db64d4bb2d7f35f149af2522f4-18b6949927b&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BH386AQF4F0E65_99?wid=892&hei=892&hash=b5927b5cfe1bab41ef8b6c8000fbe445-18be13900d0&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/fendi-sunshine-medium-dove-gray-tapestry-shopper-bag-with-ff-motif-8bh386aqf4f0e65,womens-bags.html
8BS010A3ZGF1C6J,womens-bags,Mon Tresor,Brown leather mini-bag with FF motif,"$1,950.00",https://static.fendi.com/dam/is/image/fendi/8BS010A3ZGF1C6J_01?wid=892&hei=892&hash=d5d4e09cf9e5972657620f1daa0428c9-188fb9f397c&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BS010A3ZGF1C6J_05?wid=892&hei=892&hash=eb3c4ae00cc1ddce26189a7481636cd8-188fb9f38d6&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/mon-tresor-brown-leather-mini-bag-with-ff-motif-8bs010a3zgf1c6j,womens-bags.html
8BT366AQ0KF1LEY,womens-bags,C’mon Medium,Dove-gray smooth leather and full-grain leather bag,"$2,950.00",https://static.fendi.com/dam/is/image/fendi/8BT366AQ0KF1LEY_01-1?wid=892&hei=892&hash=3f6a3503e1f9292504cd832beea49faa-189252ebb98&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BT366AQ0KF1LEY_05?wid=892&hei=892&hash=26d1c4aaf9d4365bcf9ef0bac0a10513-1892517e008&sw=892&sh=892,https://www.fendi.com/us-en/woman/bags/timeless/c-mon-medium-dove-gray-smooth-leather-and-full-grain-leather-bag-8bt366aq0kf1ley,womens-bags.html
8BS081A5DYF1JCT,womens-bags,Fendigraphy Mini,Dove-gray leather mini-bag,"$2,150.00",https://static.fendi.com/dam/is/image/fendi/8BS081A5DYF1JCT_01?wid=892&hei=892&hash=ebc627f9f17bd7edf276ae14bcd58110-1896871e128&sw=892&sh=892,https://static.fendi.com/dam/is/image/fendi/8BS081A5DYF1JCT_99?wid=1000&hei=1000&hash=54eb0113f044a859d3e702aeac9f106a-18f5c236516,https://www.fendi.com/us-en/woman/bags/fendigraphy/fendigraphy-mini-dove-gray-leather-mini-bag-8bs081a5dyf1jct,womens-bags.html
8BR798A5DYF1JCT,womens-bags,Fendigraphy Small,Dove gray leather bag,"$2,650.00",https://static.fendi.com/dam/is/image/fendi/8BR798A5DYF1JCT_01?wid=1000&hei=1000&hash=4792d570233ad1555bf964f0c337e4c7-184325126be,https://static.fendi.com/dam/is/image/fendi/8BR798A5DYF1JCT_99?wid=1000&hei=1000&hash=5c098c98fc58dbdc1a4b0b4fc4afb7f7-189d5ab7920,https://www.fendi.com/us-en/woman/bags/fendigraphy/fendigraphy-small-dove-gray-leather-bag-8br798a5dyf1jct,womens-bags.html
8BS081A5DYF1HEL,womens-bags,Fendigraphy Mini,White leather mini bag,"$2,150.00",https://static.fendi.com/dam/is/image/fendi/8BS081A5DYF1HEL_01?wid=1000&hei=1000&hash=b8bb0e78afebe4a524c7ef8208ce3089-1896871cda0,https://static.fendi.com/dam/is/image/fendi/8BS081A5DYF1HEL_04?wid=1000&hei=1000&hash=45347214fe8be48c39454d0fcaa7c050-1896871e128,https://www.fendi.com/us-en/woman/bags/fendigraphy/fendigraphy-mini-white-leather-mini-bag-8bs081a5dyf1hel,womens-bags.html
8BR798A5DYF1HEL,womens-bags,Fendigraphy Small,White leather bag,"$2,650.00",https://static.fendi.com/dam/is/image/fendi/8BR798A5DYF1HEL_01?wid=1000&hei=1000&hash=a1fb22b54c6e53074452f1a4b1445d0d-17ee0b7dc55,https://static.fendi.com/dam/is/image/fendi/8BR798A5DYF1HEL_99?wid=1000&hei=1000&hash=c367c4b7b1bf7bda63dd69388a0b076d-1882cc6ebb0,https://www.fendi.com/us-en/woman/bags/fendigraphy/fendigraphy-small-white-leather-bag-8br798a5dyf1hel,womens-bags.html
8BR799A5DYF1HEL,womens-bags,Fendigraphy Medium,White leather bag,"$3,100.00",https://static.fendi.com/dam/is/image/fendi/8BR799A5DYF1HEL_01?wid=1000&hei=1000&hash=ee04bb62a54a981a42ec3fa905a7bd68-18728f6f530,https://static.fendi.com/dam/is/image/fendi/8BR799A5DYF1HEL_06?wid=1000&hei=1000&hash=9103d6d2baae8814acf9801aba572fda-18728f5ef78,https://www.fendi.com/us-en/woman/bags/fendigraphy-medium-white-leather-bag-8br799a5dyf1hel,womens-bags.html
8BS081A5DYF1N6P,womens-bags,Fendigraphy Mini,Burgundy leather mini-bag,"$2,150.00",https://static.fendi.com/dam/is/image/fendi/8BS081A5DYF1N6P_01?wid=1000&hei=1000&hash=bea4e2964a44c896f390611e788c69fb-18b697fb19f,https://static.fendi.com/dam/is/image/fendi/8BS081A5DYF1N6P_04?wid=1000&hei=1000&hash=403dcea2668f5dd12f81d621f3a82759-18b697fb284,https://www.fendi.com/us-en/woman/bags/hobo-bags/fendigraphy-mini-burgundy-leather-mini-bag-8bs081a5dyf1n6p,womens-bags.html
8BR600A72VF1MJX,womens-bags,Baguette,Burgundy nappa leather bag,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BR600A72VF1MJX_01?wid=1000&hei=1000&hash=4ec5addf0b18b8ebb9754b54aa45b6af-18b6949833c,https://static.fendi.com/dam/is/image/fendi/8BR600A72VF1MJX_99?wid=1000&hei=1000&hash=9b6199e71df4ad736d209b4de045dcc5-18b694993ee,https://www.fendi.com/us-en/woman/bags/baguette-burgundy-nappa-leather-bag-8br600a72vf1mjx,womens-bags.html
8BR822ANWRF15AO,womens-bags,Baguette,Ice-white crocodile leather bag,"$25,000.00",https://static.fendi.com/dam/is/image/fendi/8BR822ANWRF15AO_01?wid=1000&hei=1000&hash=0952154460311e81c1c56caee1bb2cbd-18b6bd820c4,https://static.fendi.com/dam/is/image/fendi/8BR822ANWRF15AO_05?wid=1000&hei=1000&hash=9149a515f2fb8938b0ba83f126c5fbed-18b6bd8212e,https://www.fendi.com/us-en/woman/bags/baguette-ice-white-crocodile-leather-bag-8br822anwrf15ao,womens-bags.html
8BS067ABVLF0VPG,womens-bags,By The Way Mini,Pink leather small Boston bag,"$1,750.00",https://static.fendi.com/dam/is/image/fendi/8BS067ABVLF0VPG_01?wid=1000&hei=1000&hash=e9ecd1a8dac318ac3f06dda97f3903b1-18b694984de,https://static.fendi.com/dam/is/image/fendi/8BS067ABVLF0VPG_05?wid=1000&hei=1000&hash=71678a753efcb50ef1dd677c898b5046-18b69498e80,https://www.fendi.com/us-en/woman/bags/by-the-way-mini-pink-leather-small-boston-bag-8bs067abvlf0vpg,womens-bags.html
8BR798APZ8F0KUR,womens-bags,Fendigraphy Small,Black leather bag with matching threading,"$3,100.00",https://static.fendi.com/dam/is/image/fendi/8BR798APZ8F0KUR_01?wid=1000&hei=1000&hash=430b208715e2f7cabb68ba0f665f67d1-18a265ec6d0,https://static.fendi.com/dam/is/image/fendi/8BR798APZ8F0KUR_06?wid=1000&hei=1000&hash=b1957af201cd643cd665768aa3900fea-18a2666d9ba,https://www.fendi.com/us-en/woman/bags/fendigraphy-small-black-leather-bag-with-matching-threading-8br798apz8f0kur,womens-bags.html
8BS017APKFF1JSU,womens-bags,Baguette Mini,Silver leather bag with crystal FF motif,"$3,750.00",https://static.fendi.com/dam/is/image/fendi/8BS017APKFF1JSU_01?wid=1000&hei=1000&hash=652898d8d8e26b90388409d11a53e1f4-18bc97ad471,https://static.fendi.com/dam/is/image/fendi/8BS017APKFF1JSU_99?wid=1000&hei=1000&hash=4e06db28e975612d2cd2766af2cea10d-18be13d7ac5,https://www.fendi.com/us-en/woman/bags/baguette-mini-silver-leather-bag-with-crystal-ff-motif-8bs017apkff1jsu,womens-bags.html
8BS010A18BF0E65,womens-bags,Mon Tresor,Beige leather mini-bag,"$1,390.00",https://static.fendi.com/dam/is/image/fendi/8BS010A18BF0E65_01?wid=1000&hei=1000&hash=d699cb3ac9f7cedb16e8b0ca7b98007d-17e1bd247aa,https://static.fendi.com/dam/is/image/fendi/8BS010A18BF0E65_04?wid=1000&hei=1000&hash=b4419ca1165e94b2600e2a0d2ccbe97a-17e1bd3e462,https://www.fendi.com/us-en/woman/bags/mini-bags/mon-tresor-beige-leather-mini-bag-8bs010a18bf0e65,womens-bags.html
8BR600ANWRF17PN,womens-bags,Baguette,Dove gray crocodile leather bag,"$23,000.00",https://static.fendi.com/dam/is/image/fendi/8BR600ANWRF17PN_01?wid=1000&hei=1000&hash=5611210510382fe053aae196f508c5d7-18b6aade922,https://static.fendi.com/dam/is/image/fendi/8BR600ANWRF17PN_05?wid=1000&hei=1000&hash=3013433044bba48730a0b83a0dfcccd5-18b6aade7c2,https://www.fendi.com/us-en/woman/bags/baguette-dove-gray-crocodile-leather-bag-8br600anwrf17pn,womens-bags.html
