product_id,availability,category,image_url,list_price,name,price,quantity,sale,sale_percentage,sale_price,sku,stock,product_url,personalized,preorder,shoppable,promotional_code_name,promotional_code_value,tax_included,filename
1013944-1A09863_1B000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwbda672ac/original/90_1013944-1A09863_1B000_10_Crystal90sVintageLogoT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1525.00,crystal 90s vintage logo t-shirt,762.00,1,1,50%,762.00,1013944-1A09863_1B000,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/crystal-90s-vintage-logo-t-shirt-black/1013944-1A09863_1B000.html?dwvar_1013944-1A09863__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",763,0,mens-clothing.txt
1013302-1A09868_2B020,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwe4af8dcb/original/90_1013302-1A09868_2B020_10_BaroccoStencilT~Shirt-T~shirts~~Polos-Versace-online-store_1_1.jpg?sw=550&q=85&strip=true,595.00,barocco stencil t-shirt,297.00,1,1,50%,297.00,1013302-1A09868_2B020,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/barocco-stencil-t-shirt-black/1013302-1A09868_2B020.html?dwvar_1013302-1A09868__2B020_color=2B020,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",298,0,mens-clothing.txt
1013302-1A09868_2UO70,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwa600f35a/original/90_1013302-1A09868_2UO70_10_BaroccoStencilT~Shirt-T~shirts~~Polos-Versace-online-store_1_1.jpg?sw=550&q=85&strip=true,595.00,barocco stencil t-shirt,297.00,1,1,50%,297.00,1013302-1A09868_2UO70,3,https://www.versace.com/us/en/men/clothing/t-shirts-polos/barocco-stencil-t-shirt-blue-print/1013302-1A09868_2UO70.html?dwvar_1013302-1A09868__2UO70_color=2UO70,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",298,0,mens-clothing.txt
1013302-1A09873_2WK90,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw9d14cdb3/original/90_1013302-1A09873_2WK90_10_NauticalStripeT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,875.00,nautical stripe t-shirt,437.00,1,1,50%,437.00,1013302-1A09873_2WK90,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/nautical-stripe-t-shirt-blue/1013302-1A09873_2WK90.html?dwvar_1013302-1A09873__2WK90_color=2WK90,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",438,0,mens-clothing.txt
1013302-1A09873_2WL60,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwc28799cc/original/90_1013302-1A09873_2WL60_10_NauticalStripeT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,875.00,nautical stripe t-shirt,437.00,1,1,50%,437.00,1013302-1A09873_2WL60,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/nautical-stripe-t-shirt-blue/1013302-1A09873_2WL60.html?dwvar_1013302-1A09873__2WL60_color=2WL60,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",438,0,mens-clothing.txt
1008481-1A08489_1UI20,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw0b10f733/original/90_1008481-1A08489_1UI20_10_Medusa~T~Shirt-T~Shirts~~Polos-Versace-online-store_0_3.jpg?sw=550&q=85&strip=true,475.00,medusa t-shirt,237.00,1,1,50%,237.00,1008481-1A08489_1UI20,3,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-t-shirt-blue/1008481-1A08489_1UI20.html?dwvar_1008481-1A08489__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",238,0,mens-clothing.txt
1013910-1A09860_1UI20,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw9e7fbd97/original/90_1013910-1A09860_1UI20_10_MedusaPoloShirt-T~Shirts~~Polos-Versace-online-store_0_4.jpg?sw=550&q=85&strip=true,625.00,medusa polo shirt,312.00,1,1,50%,312.00,1013910-1A09860_1UI20,6,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-polo-shirt-blue/1013910-1A09860_1UI20.html?dwvar_1013910-1A09860__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",313,0,mens-clothing.txt
1014226-1A10088_1UI20,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw54bd743a/original/90_1014226-1A10088_1UI20_10_MedusaLogoT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,525.00,medusa logo t-shirt,262.00,1,1,50%,262.00,1014226-1A10088_1UI20,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-logo-t-shirt-blue/1014226-1A10088_1UI20.html?dwvar_1014226-1A10088__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",263,0,mens-clothing.txt
A87402-1A06199_2EE70,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw67f91800/original/90_A87402-1A06199_2EE70_10_GrecaPoloShirt--Versace-online-store_1_1.jpg?sw=550&q=85&strip=true,750.00,greca polo shirt,375.00,1,1,50%,375.00,A87402-1A06199_2EE70,6,https://www.versace.com/us/en/men/clothing/t-shirts-polos/greca-polo-shirt-gray/A87402-1A06199_2EE70.html?dwvar_A87402-1A06199__2EE70_color=2EE70,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",375,0,mens-clothing.txt
A87402-1A01552_1E880,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwbc0e040c/original/90_A87402-1A01552_1E880_10_Greca~Collar~Polo~Shirt-T~Shirts~~Polos-Versace-online-store_0_1.jpg?sw=550&q=85&strip=true,675.00,greca collar polo shirt,337.00,1,1,50%,337.00,A87402-1A01552_1E880,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/greca-collar-polo-shirt-gray/A87402-1A01552_1E880.html?dwvar_A87402-1A01552__1E880_color=1E880,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",338,0,mens-clothing.txt
A87402-1A01552_1UI20,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw87ace3c4/original/90_A87402-1A01552_1UI20_10_Greca~Collar~Polo~Shirt-T~Shirts~~Polos-Versace-online-store_0_1.jpg?sw=550&q=85&strip=true,675.00,greca collar polo shirt,337.00,1,1,50%,337.00,A87402-1A01552_1UI20,10,https://www.versace.com/us/en/men/clothing/t-shirts-polos/greca-collar-polo-shirt-blue/A87402-1A01552_1UI20.html?dwvar_A87402-1A01552__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",338,0,mens-clothing.txt
1013906-1A10627_1B000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw2ee59290/original/90_1013906-1A10627_1B000_10_MedusaCartouchePoloShirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,875.00,medusa cartouche polo shirt,437.00,1,1,50%,437.00,1013906-1A10627_1B000,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-cartouche-polo-shirt-black/1013906-1A10627_1B000.html?dwvar_1013906-1A10627__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",438,0,mens-clothing.txt
1013302-1A10721_1B000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw4eaccc1f/original/90_1013302-1A10721_1B000_10_Embroidered~Medusa~Sliced~T~Shirt-T~Shirts~~Polos-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,875.00,embroidered medusa sliced t-shirt,437.00,1,1,50%,437.00,1013302-1A10721_1B000,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/embroidered-medusa-sliced-t-shirt-black/1013302-1A10721_1B000.html?dwvar_1013302-1A10721__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",438,0,mens-clothing.txt
1013302-1A10721_1W000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwd90a2a84/original/90_1013302-1A10721_1W000_10_Embroidered~Medusa~Sliced~T~Shirt-T~Shirts~~Polos-Versace-online-store_1_0.jpg?sw=550&q=85&strip=true,875.00,embroidered medusa sliced t-shirt,437.00,1,1,50%,437.00,1013302-1A10721_1W000,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/embroidered-medusa-sliced-t-shirt-white/1013302-1A10721_1W000.html?dwvar_1013302-1A10721__1W000_color=1W000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",438,0,mens-clothing.txt
1013302-1A10687_1W000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw4d60c966/original/90_1013302-1A10687_1W000_10_Embroidered~Barocco~Wave~Crest~T~Shirt-T~Shirts~~Polos-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,1025.00,embroidered barocco wave crest t-shirt,512.00,1,1,50%,512.00,1013302-1A10687_1W000,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/embroidered-barocco-wave-crest-t-shirt-white/1013302-1A10687_1W000.html?dwvar_1013302-1A10687__1W000_color=1W000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",513,0,mens-clothing.txt
1013944-1A10848_1W000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw853f3d0e/original/90_1013944-1A10848_1W000_10_CrystalMedusaCartoucheT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1595.00,crystal medusa cartouche t-shirt,797.00,1,1,50%,797.00,1013944-1A10848_1W000,5,https://www.versace.com/us/en/men/clothing/t-shirts-polos/crystal-medusa-cartouche-t-shirt-white/1013944-1A10848_1W000.html?dwvar_1013944-1A10848__1W000_color=1W000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",798,0,mens-clothing.txt
1013302-1A09874_1UI10,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwf1912054/original/90_1013302-1A09874_1UI10_10_Versace~Nautical~Logo~T~Shirt-T~shirts~~Polos-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,595.00,versace nautical logo t-shirt,297.00,1,1,50%,297.00,1013302-1A09874_1UI10,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/versace-nautical-logo-t-shirt-blue/1013302-1A09874_1UI10.html?dwvar_1013302-1A09874__1UI10_color=1UI10,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",298,0,mens-clothing.txt
1013906-1A09798_1VD50,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwdd65c949/original/90_1013906-1A09798_1VD50_10_VersaceNauticalLogoPoloShirt-Clothing-Versace-online-store_1_3.jpg?sw=550&q=85&strip=true,750.00,versace nautical logo polo shirt,375.00,1,1,50%,375.00,1013906-1A09798_1VD50,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/versace-nautical-logo-polo-shirt-blue/1013906-1A09798_1VD50.html?dwvar_1013906-1A09798__1VD50_color=1VD50,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",375,0,mens-clothing.txt
1013302-1A09865_1W010,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw71e6ac67/original/90_1013302-1A09865_1W010_10_VersaceMilanoStampT~Shirt-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,675.00,versace milano stamp t-shirt,337.00,1,1,50%,337.00,1013302-1A09865_1W010,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/versace-milano-stamp-t-shirt-white/1013302-1A09865_1W010.html?dwvar_1013302-1A09865__1W010_color=1W010,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",338,0,mens-clothing.txt
1013302-1A09867_1UI20,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwe9d5945b/original/90_1013302-1A09867_1UI20_10_VersaceCartoucheT~shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,450.00,versace cartouche t-shirt,225.00,1,1,50%,225.00,1013302-1A09867_1UI20,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/versace-cartouche-t-shirt-blue/1013302-1A09867_1UI20.html?dwvar_1013302-1A09867__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",225,0,mens-clothing.txt
1013910-1A09860_1VD50,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw7202795e/original/90_1013910-1A09860_1VD50_10_MedusaPoloShirt-T~Shirts~~Polos-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,625.00,medusa polo shirt,312.00,1,1,50%,312.00,1013910-1A09860_1VD50,4,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-polo-shirt-blue/1013910-1A09860_1VD50.html?dwvar_1013910-1A09860__1VD50_color=1VD50,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",313,0,mens-clothing.txt
1013302-1A09864_1UI10,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwfb258687/original/90_1013302-1A09864_1UI10_10_MedusaGradientT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,575.00,medusa gradient t-shirt,287.00,1,1,50%,287.00,1013302-1A09864_1UI10,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-gradient-t-shirt-blue/1013302-1A09864_1UI10.html?dwvar_1013302-1A09864__1UI10_color=1UI10,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",288,0,mens-clothing.txt
1012545-1A09028_1VD50,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw1046af87/original/90_1012545-1A09028_1VD50_10_1978~Re~Edition~Logo~T~Shirt-Clothing-Versace-online-store_1_1.jpg?sw=550&q=85&strip=true,650.00,1978 re-edition logo t-shirt,325.00,1,1,50%,325.00,1012545-1A09028_1VD50,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/1978-re-edition-logo-t-shirt-blue/1012545-1A09028_1VD50.html?dwvar_1012545-1A09028__1VD50_color=1VD50,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",325,0,mens-clothing.txt
1013910-1A09860_1GK60,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwcfce29b5/original/90_1013910-1A09860_1GK60_10_MedusaPoloShirt-T~Shirts~~Polos-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,625.00,medusa polo shirt,312.00,1,1,50%,312.00,1013910-1A09860_1GK60,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/medusa-polo-shirt-green/1013910-1A09860_1GK60.html?dwvar_1013910-1A09860__1GK60_color=1GK60,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",313,0,mens-clothing.txt
1013910-1A09839_1B000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw97e45ec8/original/90_1013910-1A09839_1B000_10_VersaceNauticalLogoPoloShirt-Clothing-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,625.00,versace nautical logo polo shirt,312.00,1,1,50%,312.00,1013910-1A09839_1B000,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/versace-nautical-logo-polo-shirt-black/1013910-1A09839_1B000.html?dwvar_1013910-1A09839__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",313,0,mens-clothing.txt
1011694-1A08584_1UI20,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwa451eb27/original/90_1011694-1A08584_1UI20_10_Embroidered~Logo~T~Shirt-T~Shirts~~Polos-Versace-online-store_0_1.jpg?sw=550&q=85&strip=true,695.00,embroidered logo t-shirt,347.00,1,1,50%,347.00,1011694-1A08584_1UI20,21,https://www.versace.com/us/en/men/clothing/t-shirts-polos/embroidered-logo-t-shirt-blue/1011694-1A08584_1UI20.html?dwvar_1011694-1A08584__1UI20_color=1UI20,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",348,0,mens-clothing.txt
1013302-1A10707_1W000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw02496240/original/90_1013302-1A10707_1W000_10_Embroidered~Contrasto~Logo~T~Shirt-T~Shirts~~Polos-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,1025.00,embroidered contrasto logo t-shirt,512.00,1,1,50%,512.00,1013302-1A10707_1W000,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/embroidered-contrasto-logo-t-shirt-white/1013302-1A10707_1W000.html?dwvar_1013302-1A10707__1W000_color=1W000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",513,0,mens-clothing.txt
1013947-1A09865_1B000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwd84353db/original/90_1013947-1A09865_1B000_10_VersaceMilanoStampT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,825.00,versace milano stamp t-shirt,412.00,1,1,50%,412.00,1013947-1A09865_1B000,1,https://www.versace.com/us/en/men/clothing/t-shirts-polos/versace-milano-stamp-t-shirt-black/1013947-1A09865_1B000.html?dwvar_1013947-1A09865__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",413,0,mens-clothing.txt
1013944-1A10724_1B000,1,men:clothing:t-shirts and polos,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw0513094a/original/90_1013944-1A10724_1B000_10_Crystal1978Re~EditionLogoT~Shirt-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,750.00,crystal 1978 re-edition logo t-shirt,375.00,1,1,50%,375.00,1013944-1A10724_1B000,0,https://www.versace.com/us/en/men/clothing/t-shirts-polos/crystal-1978-re-edition-logo-t-shirt-black/1013944-1A10724_1B000.html?dwvar_1013944-1A10724__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",375,0,mens-clothing.txt
1013400-1A09516_1B000,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwc9109705/original/90_1013400-1A09516_1B000_10_BaroccoKnitSweater-Clothing-Versace-online-store_2_4.jpg?sw=550&q=85&strip=true,1225.00,barocco knit sweater,612.00,1,1,50%,612.00,1013400-1A09516_1B000,3,https://www.versace.com/us/en/men/clothing/knitwear/barocco-knit-sweater-black/1013400-1A09516_1B000.html?dwvar_1013400-1A09516__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",613,0,mens-clothing.txt
1013254-1A09454_1B000,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw904de31e/original/90_1013254-1A09454_1B000_10_BaroccoJacquardKnitZipHoodie-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1925.00,barocco jacquard knit zip hoodie,962.00,1,1,50%,962.00,1013254-1A09454_1B000,0,https://www.versace.com/us/en/men/clothing/knitwear/barocco-jacquard-knit-zip-hoodie-black/1013254-1A09454_1B000.html?dwvar_1013254-1A09454__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",963,0,mens-clothing.txt
1013400-1A09516_1KD40,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw4f28a4ea/original/90_1013400-1A09516_1KD40_10_Barocco~Knit~Sweater-Clothing-Versace-online-store_1_1.jpg?sw=550&q=85&strip=true,1225.00,barocco knit sweater,612.00,1,1,50%,612.00,1013400-1A09516_1KD40,0,https://www.versace.com/us/en/men/clothing/knitwear/barocco-knit-sweater-beige/1013400-1A09516_1KD40.html?dwvar_1013400-1A09516__1KD40_color=1KD40,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",613,0,mens-clothing.txt
1013253-1A09454_1B000,1,men:clothing:pants and shorts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw80d21499/original/90_1013253-1A09454_1B000_10_BaroccoJacquardKnitPants-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1525.00,barocco jacquard knit pants,762.00,1,1,50%,762.00,1013253-1A09454_1B000,0,https://www.versace.com/us/en/men/clothing/pants-shorts/barocco-jacquard-knit-pants-black/1013253-1A09454_1B000.html?dwvar_1013253-1A09454__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",763,0,mens-clothing.txt
1015032-1A10572_1VD60,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw427f7ad5/original/90_1015032-1A10572_1VD60_10_1978~Re~Edition~Logo~Sweater-Knitwear-Versace-online-store_0_0.jpg?sw=550&q=85&strip=true,1125.00,1978 re-edition logo sweater,562.00,1,1,50%,562.00,1015032-1A10572_1VD60,0,https://www.versace.com/us/en/men/clothing/knitwear/1978-re-edition-logo-sweater-blue/1015032-1A10572_1VD60.html?dwvar_1015032-1A10572__1VD60_color=1VD60,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",563,0,mens-clothing.txt
1015088-1A10571_1B000,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw0198e39c/original/90_1015088-1A10571_1B000_10_ContrastoJacquardKnitPoloShirt-Knitwear-Versace-online-store_1_2.jpg?sw=550&q=85&strip=true,1125.00,contrasto jacquard knit polo shirt,562.00,1,1,50%,562.00,1015088-1A10571_1B000,0,https://www.versace.com/us/en/men/clothing/knitwear/contrasto-jacquard-knit-polo-shirt-black/1015088-1A10571_1B000.html?dwvar_1015088-1A10571__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",563,0,mens-clothing.txt
1014506-1A10317_1B000,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dwf743b02e/original/90_1014506-1A10317_1B000_10_Year~of~the~Dragon~Knit~Zip~Hoodie-Knitwear-Versace-online-store_1_0.jpg?sw=550&q=85&strip=true,1925.00,year of the dragon knit zip hoodie,962.00,1,1,50%,962.00,1014506-1A10317_1B000,1,https://www.versace.com/us/en/men/clothing/knitwear/year-of-the-dragon-knit-zip-hoodie-black/1014506-1A10317_1B000.html?dwvar_1014506-1A10317__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",963,0,mens-clothing.txt
1014507-1A10317_1B000,1,men:clothing:pants and shorts,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw60215c05/original/90_1014507-1A10317_1B000_10_Year~of~the~Dragon~Knit~Sweatpants-Pants~~Shorts-Versace-online-store_1_0.jpg?sw=550&q=85&strip=true,1525.00,year of the dragon knit sweatpants,762.00,1,1,50%,762.00,1014507-1A10317_1B000,1,https://www.versace.com/us/en/men/clothing/pants-shorts/year-of-the-dragon-knit-sweatpants-black/1014507-1A10317_1B000.html?dwvar_1014507-1A10317__1B000_color=1B000,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",763,0,mens-clothing.txt
1013555-1A09580_1Y960,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw237f88b7/original/90_1013555-1A09580_1Y960_10_VersaceNauticalLogoKnitSweater-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1075.00,versace nautical logo knit sweater,537.00,1,1,50%,537.00,1013555-1A09580_1Y960,0,https://www.versace.com/us/en/men/clothing/knitwear/versace-nautical-logo-knit-sweater-yellow/1013555-1A09580_1Y960.html?dwvar_1013555-1A09580__1Y960_color=1Y960,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",538,0,mens-clothing.txt
1013571-1A09592_2WK90,1,men:clothing:knitwear,https://www.versace.com/dw/image/v2/BGWN_PRD/on/demandware.static/-/Sites-ver-master-catalog/default/dw50b60ba0/original/90_1013571-1A09592_2WK90_10_Cable~KnitNauticalStripeSweater-Clothing-Versace-online-store_0_2.jpg?sw=550&q=85&strip=true,1650.00,cable-knit nautical stripe sweater,825.00,1,1,50%,825.00,1013571-1A09592_2WK90,0,https://www.versace.com/us/en/men/clothing/knitwear/cable-knit-nautical-stripe-sweater-blue/1013571-1A09592_2WK90.html?dwvar_1013571-1A09592__2WK90_color=2WK90,0,0,0,"md-product-pricebook-us,!! DO NOT REMOVE !! Restricted Products for US",825,0,mens-clothing.txt
