"category","product_id","price","currency","imageUrls","name","material","colors","url"
"L1_MEN","FAN4393_W0ZP","1375.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN4393/183F5470-C17E-494A-BF30-573F4E8B05F8/FAN4393_W0ZP_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/6067DE3A-F78A-46DA-B794-2A072ADE6A5C/FAN4393_W0ZP_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/F3A94296-8462-4B86-A4B4-807454B622F0/FAN4393_W0ZP_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/0220DACA-B69B-45ED-930E-3F0FE2E3FC31/FAN4393_W0ZP_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/0B3E3255-F83D-4789-B770-83B094A4057D/FAN4393_W0ZP_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/33BD8C80-F2FD-419C-8265-A6BC1E9CE2AA/FAN4393_W0ZP_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/06CEE507-3C93-47C9-AA92-ACA9F404DFE5/FAN4393_W0ZP_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN4393/732AD9B3-5A3B-45CC-8BC9-A73BE3E791A4/FAN4393_W0ZP_SMALL.jpg']","Quarona Five-Pocket Pants","CashDenim","['W0ZP|Shadow Blue|https://media.loropiana.com/HYBRIS/FAN/FAN4393/23782075-69FB-412B-A448-C2F5BC2B0A4B/FAN4393_W0ZP_BISCOTTO.jpg']","https:/p/man/trousers-and-bermudas/quarona-five-pocket-pants-FAN4393?colorCode=W0ZP"
"L1_MEN","FAO1659_F5Y4","650.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO1659/C645DF3D-E0FC-4D87-A55C-ED1CF4FE0AE2/FAO1659_F5Y4_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/7DCC06C9-D137-4E50-85C1-84DA72566D08/FAO1659_F5Y4_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/0CA9AC9B-3398-4A7C-8E63-FA3E66EF4133/FAO1659_F5Y4_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/C291F77C-28EE-4E32-8651-7C5483DA57D9/FAO1659_F5Y4_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/063D92D5-2401-4BDF-9FDF-8B4C7C6F1E45/FAO1659_F5Y4_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/D1B1E4E7-68C5-4B8C-9AC1-4A4A48148F7D/FAO1659_F5Y4_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/7A44F3CB-0E15-4DCB-AFDD-06AED16F157C/FAO1659_F5Y4_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1659/38E9F296-A619-4022-ABF2-6AD68F5666F1/FAO1659_F5Y4_SMALL.jpg']","Bay Swim Shorts","Microfiber","['F5Y4|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAO/FAO1659/A6158072-3154-4007-A97B-F5D550E6C733/FAO1659_F5Y4_BISCOTTO.jpg', 'F5Y5|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAO/FAO1659/11E162CC-0D57-404E-A9B5-8F157A14364D/FAO1659_F5Y5_BISCOTTO.jpg']","https:/p/man/swimwear/bay-swim-shorts-FAO1659?colorCode=F5Y4"
"L1_MEN","FAN8887_J1NU","1075.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN8887/0A334A83-DC2C-486D-A4C6-CD42D0A9A465/FAN8887_J1NU_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/223DEC87-4651-406E-AB38-95CAC6F38C98/FAN8887_J1NU_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/C2E6A8B9-4272-45F8-B4FC-FC5EE8638D82/FAN8887_J1NU_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/03D3A2AC-DCD0-43BD-B218-3D72B8C57912/FAN8887_J1NU_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/E7F82019-AA2A-45A5-953E-549A5F24C384/FAN8887_J1NU_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/70CB33EC-4BD2-4467-ACE3-0CDA23C81D8C/FAN8887_J1NU_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/C14AFF01-3B5F-4D99-B0B5-B2F409F9E8B3/FAN8887_J1NU_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8887/B6BAD22A-B246-4470-A516-FD319730DD8E/FAN8887_J1NU_SMALL.jpg']","Tori Polo Shirt","Linen, Silk","['J1MZ|Soft Beige Melange|https://media.loropiana.com/HYBRIS/FAN/FAN8887/C7722D92-F245-4174-93F9-AE41ABCF6396/FAN8887_J1MZ_BISCOTTO.jpg', 'J1NT|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAN/FAN8887/84BCAD74-77F9-418E-AD06-C7C897456CEC/FAN8887_J1NT_BISCOTTO.jpg', 'J1NU|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAN/FAN8887/3740EE34-1E26-4C56-A1C5-3425C4A85A3A/FAN8887_J1NU_BISCOTTO.jpg']","https:/p/man/polo-and-t-shirts/tori-polo-shirt-FAN8887?colorCode=J1NU"
"L1_MEN","FAN8890_F5WL","1250.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN8890/CE93A15A-92E1-4823-B9D5-F8A12E57E6C9/FAN8890_F5WL_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/D751E0EE-26CC-4325-9355-D0278C057AD9/FAN8890_F5WL_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/0BDF55D0-CACA-4151-BC78-3891F357484C/FAN8890_F5WL_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/960EE638-D07E-4DEF-A35F-3B9BB55C2F16/FAN8890_F5WL_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/1E0C6FED-0525-48A9-9650-CC5A44DC44A1/FAN8890_F5WL_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/C94F7F35-B8CE-4FC5-BCB9-9C14CCC76A21/FAN8890_F5WL_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/C2A1D4DC-661F-40FE-8E76-3027E063B148/FAN8890_F5WL_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8890/B43A5109-892C-49D2-A6B0-8659D54BD3EE/FAN8890_F5WL_SMALL.jpg']","Takeda Crewneck","Linen","['F5WL|Icing/Antelope/Kokuto Sugar Fancy|https://media.loropiana.com/HYBRIS/FAN/FAN8890/680C03CD-D31F-4701-B37A-22E67F178A32/FAN8890_F5WL_BISCOTTO.jpg']","https:/p/man/knitwear/takeda-crewneck-FAN8890?colorCode=F5WL"
"L1_MEN","FAO1038_J1MZ","925.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO1038/DED120B5-E46E-46F1-AB85-ECC6BAF00833/FAO1038_J1MZ_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/6205D2F2-21FE-42E9-957E-2337A892FD18/FAO1038_J1MZ_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/9960C241-11F7-4223-AD77-96BFE526A807/FAO1038_J1MZ_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/A8D80D46-4662-40C8-8244-B3A0493D1571/FAO1038_J1MZ_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/08A1D6EA-CF22-4495-B738-9C6E6ADBE1EC/FAO1038_J1MZ_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/138F6127-0AA3-4752-8035-F0338BA23499/FAO1038_J1MZ_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/C41DB3FD-4405-4A5C-ACD9-A1E1AAB24209/FAO1038_J1MZ_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1038/C3E4806B-B516-4D8F-AB13-9315EA55A1CD/FAO1038_J1MZ_SMALL.jpg']","Tori Crewneck","Linen, Silk","['J1MZ|Soft Beige Melange|https://media.loropiana.com/HYBRIS/FAO/FAO1038/C7722D92-F245-4174-93F9-AE41ABCF6396/FAO1038_J1MZ_BISCOTTO.jpg', 'J1NT|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAO/FAO1038/84BCAD74-77F9-418E-AD06-C7C897456CEC/FAO1038_J1NT_BISCOTTO.jpg', 'J1NU|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAO/FAO1038/960BC9A2-31AF-4572-B5CB-C5872A2F4A38/FAO1038_J1NU_BISCOTTO.jpg']","https:/p/resort-selection/man/tori-crewneck-FAO1038?colorCode=J1MZ"
"L1_MEN","FAO1663_F5XK","750.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO1663/19E8C4CC-6287-4D3E-A2B0-D83048C3DAC1/FAO1663_F5XK_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/3061E9C5-B2DB-4A20-BF80-A94AE98B127F/FAO1663_F5XK_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/528FFC8E-1CCD-4F25-9B84-4C7A6F93DD29/FAO1663_F5XK_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/76B59EE5-00B4-4371-9A74-28285FFF0DDD/FAO1663_F5XK_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/781D5374-540A-46FC-BA22-CA9908C2A1AB/FAO1663_F5XK_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/DF9FA77B-74F9-4F7F-A155-C2FFD1614DB7/FAO1663_F5XK_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/16D97E32-8075-4AB5-BF4C-610F934C7A03/FAO1663_F5XK_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO1663/16F9B6EB-C695-4A45-A44E-369D7AB9FB99/FAO1663_F5XK_SMALL.jpg']","Kito Swim Shorts","Microfiber","['F5XK|TO BE DEFINED|https://media.loropiana.com/HYBRIS/FAO/FAO1663/45948DC4-3759-4557-A58C-A1B6442BB655/FAO1663_F5XK_BISCOTTO.jpg']","https:/p/man/swimwear/kito-swim-shorts-FAO1663?colorCode=F5XK"
"L1_MEN","FAM9386_M047","2600.0","USD","['https://media.loropiana.com/HYBRIS/FAM/FAM9386/B3963A90-62C6-4042-BC4F-A3A36668CD17/FAM9386_M047_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/0E73BADD-0C3A-4944-A718-D080CA608A4D/FAM9386_M047_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/A610D387-84A5-48C6-BF9F-3503D59B6ADC/FAM9386_M047_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/B5D45DBD-9096-430D-A868-002D6A745A08/FAM9386_M047_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/ECF8468E-6DA9-4FD1-B388-698740DDCEA0/FAM9386_M047_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/B37DA42F-F2FE-46BC-AB87-FAE377934C30/FAM9386_M047_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/5C2FB0D1-A626-4524-BD0D-9869F101B5CF/FAM9386_M047_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAM/FAM9386/20909EE5-55F6-408C-B685-55EE26EB9252/FAM9386_M047_SMALL.jpg']","Parksville Bomber Jacket","Baby Cashmere","['M047|Black/Gray Melange|https://media.loropiana.com/HYBRIS/FAM/FAM9386/0175EEE2-049D-4035-AF18-66D8D595FBCA/FAM9386_M047_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAM/FAM9386/A981F35F-E5E9-4BFC-8E9C-B52F31CF9450/FAM9386_W000_BISCOTTO.jpg']","https:/p/man/baby-cashmere/parksville-bomber-jacket-FAM9386?colorCode=M047"
"L1_MEN","FAO0354_F5S2","910.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO0354/F529FA20-99F5-4BD8-AA88-53AE5034354B/FAO0354_F5S2_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/ED9FB0FC-586D-4E1B-BC4A-80A5355052FE/FAO0354_F5S2_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/84D41C3C-EE15-4F37-B5C0-F58C2F267FB2/FAO0354_F5S2_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/5135D8EF-72C4-4B6F-BFB1-D2CE31067CE7/FAO0354_F5S2_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/F2F86886-1FB8-45ED-A7EC-4C2B531AADCB/FAO0354_F5S2_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/22EB139E-A91D-48AC-B8AB-FEEBD012DB7D/FAO0354_F5S2_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/B6E27FAC-761C-49C5-ADAF-63D2C8483E22/FAO0354_F5S2_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0354/3E7A03CC-A31D-42B2-B859-3C4E436E7378/FAO0354_F5S2_SMALL.jpg']","Elia Polo Shirt","Cotton, Linen","['F4EG|PALE BLUE STRIPES|https://media.loropiana.com/HYBRIS/FAO/FAO0354/FFC9DDE8-6C94-4FA9-AA18-5B13083F9BB0/FAO0354_F4EG_BISCOTTO.jpg', 'F5S2|Micro Stripes Pale Sky|https://media.loropiana.com/HYBRIS/FAO/FAO0354/F4B2EA18-7283-4516-A605-3BBDEE39CACC/FAO0354_F5S2_BISCOTTO.jpg']","https:/p/man/shirts/elia-polo-shirt-FAO0354?colorCode=F5S2"
"L1_MEN","FAL3156_BZ80","4000.0","USD","['https://media.loropiana.com/HYBRIS/FAL/FAL3156/AE547BD2-FC05-47D3-A8C4-B7C674320126/FAL3156_BZ80_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/FA94EA76-8DBC-443A-BBE8-B21F39D0F354/FAL3156_BZ80_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/94DB2EA6-0B95-42C4-A2E3-3DD1C63CDD14/FAL3156_BZ80_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/61A9EA8E-B9D5-4F15-81CD-659B164D0C61/FAL3156_BZ80_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/1312D140-983D-48A4-8A7A-60B77EC959DA/FAL3156_BZ80_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/44AD5E74-D536-42B6-A8BC-AF098171CC03/FAL3156_BZ80_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/A6984FEE-6EEE-4833-9FBC-81D10B64F0F8/FAL3156_BZ80_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAL/FAL3156/0425D2F0-8494-4C79-9CE1-DFBCD1A9010B/FAL3156_BZ80_SMALL.jpg']","Sweater Lp Shirt","Cashmere","['BZ80|Navy Blue/Gray Melange|https://media.loropiana.com/HYBRIS/FAL/FAL3156/F116AE44-F640-4542-9E7C-1AF4AEFEC02A/FAL3156_BZ80_BISCOTTO.jpg']","https:/p/man/blazers/sweater-lp-shirt-FAL3156?colorCode=BZ80"
"L1_MEN","FAI3803_BZ80","4200.0","USD","['https://media.loropiana.com/HYBRIS/FAI/FAI3803/9698A992-078D-49E2-8C7B-05B77562B7A6/FAI3803_BZ80_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/9984C3F8-21C6-4D7C-B715-196D4C9EA259/FAI3803_BZ80_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/7A5A2BBA-837C-47A9-A0F4-03C9CF783AC2/FAI3803_BZ80_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/B28FCBE4-E63E-4130-9BBB-8B5335F46247/FAI3803_BZ80_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/1E66F7B2-DDA5-4176-AB23-C96EFFD8E60E/FAI3803_BZ80_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/497E5B16-9897-415A-9BDD-FB2237465F6F/FAI3803_BZ80_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/6D0172E3-EEA4-4081-BE96-2275A065E79D/FAI3803_BZ80_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAI/FAI3803/61861BE7-994B-4E56-B1A9-FDD0F6E04409/FAI3803_BZ80_SMALL.jpg']","Sweater Jacket","Cupro, Suede Goatskin, Cashmere","['BZ80|Navy Blue/Gray Melange|https://media.loropiana.com/HYBRIS/FAI/FAI3803/C4EC372D-72F2-4187-BF29-0DA47E77090D/FAI3803_BZ80_BISCOTTO.jpg']","https:/p/man/blazers/sweater-jacket-FAI3803?colorCode=BZ80"
"L1_MEN","FAF6086_Q151","1650.0","USD","['https://media.loropiana.com/HYBRIS/FAF/FAF6086/DACB1B8B-D08B-4EAF-8606-BBD3FF4DCF9D/FAF6086_Q151_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/8FA8A1E9-BED7-4A42-AEDE-CC7DD16CCFA1/FAF6086_Q151_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/A2CB9A73-0E0F-48DA-A75C-CF700BA3F233/FAF6086_Q151_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/23458067-B5AF-45BE-AC53-8B39D08DE1BB/FAF6086_Q151_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/A46EB971-7ED1-435D-8386-1D886C2BC6C4/FAF6086_Q151_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/C82E01DB-9FF2-405A-83AA-D4E2F3119415/FAF6086_Q151_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/EE40D68A-5E77-4301-A95D-0EDFFAB0CB92/FAF6086_Q151_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAF/FAF6086/61B0FD38-A137-4A1E-BEC1-155D73F219B9/FAF6086_Q151_SMALL.jpg']","Superlight Crew Neck","Baby Cashmere","['50GG|Dark Green|https://media.loropiana.com/HYBRIS/FAF/FAF6086/BAC02C74-28B9-47A0-A907-0431E5588113/FAF6086_50GG_BISCOTTO.jpg', '8000|Black|https://media.loropiana.com/HYBRIS/FAF/FAF6086/DF97763F-043D-4C7C-B245-D56FBEFB4579/FAF6086_8000_BISCOTTO.jpg', 'M964|Icy Gray|https://media.loropiana.com/HYBRIS/FAF/FAF6086/A2EADE2A-9DF9-4E30-9E06-B8D9A52514D4/FAF6086_M964_BISCOTTO.jpg', 'Q151|Solid-Colored Tibetan Red|https://media.loropiana.com/HYBRIS/FAF/FAF6086/B35F9336-AFFC-4950-BC63-54CE4ED620C4/FAF6086_Q151_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAF/FAF6086/BC224E4E-783B-4436-99D8-36E242954BB6/FAF6086_W000_BISCOTTO.jpg']","https:/p/gifting/superlight-crew-neck-FAF6086?colorCode=Q151"
"L1_MEN","FAB7516_W000","1525.0","USD","['https://media.loropiana.com/HYBRIS/FAB/FAB7516/AB5F6A68-375B-4B80-B990-734CF2628218/FAB7516_W000_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAB/FAB7516/916BFA6C-0F79-4458-8DA6-E3C7AA57243B/FAB7516_W000_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAB/FAB7516/2C4B27E2-A89C-4245-AE0E-65529F519116/FAB7516_W000_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAB/FAB7516/AAA4FBE3-2A76-44F6-AFD8-2ED9663F2083/FAB7516_W000_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAB/FAB7516/BAF3BFF9-6565-49F9-A615-9EDC6FFF1529/FAB7516_W000_MEDIUM.jpg']","Classic Turtleneck","Baby Cashmere","['M047|Black/Gray Melange|https://media.loropiana.com/HYBRIS/FAB/FAB7516/7D4B2D70-C429-4895-838E-264BA7AB6579/FAB7516_M047_BISCOTTO.jpg', 'W000|Navy Blue|https://media.loropiana.com/HYBRIS/FAB/FAB7516/B164D681-BDD0-4BF5-8F0C-08D977073507/FAB7516_W000_BISCOTTO.jpg']","https:/p/man/knitwear/classic-turtleneck-FAB7516?colorCode=W000"
"L1_MEN","FAO0646_F4EG","1075.0","USD","['https://media.loropiana.com/HYBRIS/FAO/FAO0646/ACE7EC3D-A108-45EE-A5E6-B6D4520D3C42/FAO0646_F4EG_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/2B7413D1-9E76-4853-9665-5671A764A9AE/FAO0646_F4EG_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/22552CBC-9855-4BF4-9B46-3E6B242F7267/FAO0646_F4EG_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/94154DE6-40F3-4B25-8D46-6CA5176CB657/FAO0646_F4EG_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/455B274C-046F-4ACD-8BF8-5CE63DD0C5EE/FAO0646_F4EG_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/2EAC7B76-9D6E-43CC-843F-68DF5A455D49/FAO0646_F4EG_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/0543A923-FD78-4CCF-9A75-BF0FAA69BE81/FAO0646_F4EG_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAO/FAO0646/C7F55DDC-E2C9-41B8-B1F5-1CFD049A0994/FAO0646_F4EG_SMALL.jpg']","Akanko Pants","Cotton, Linen","['F4EG|PALE BLUE STRIPES|https://media.loropiana.com/HYBRIS/FAO/FAO0646/FFC9DDE8-6C94-4FA9-AA18-5B13083F9BB0/FAO0646_F4EG_BISCOTTO.jpg']","https:/p/resort-selection/man/akanko-pants-FAO0646?colorCode=F4EG"
"L1_MEN","FAN8842_W12T","1000.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN8842/BD09F9DE-5503-41A7-8F63-960A6551B510/FAN8842_W12T_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/20367AC4-9F69-4F44-BDC1-B906A5C336C6/FAN8842_W12T_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/095F575A-F628-4D23-8FAB-D1369A2B6CA5/FAN8842_W12T_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/D94FE60F-1AAB-46FD-B93B-6DC9B6FA7183/FAN8842_W12T_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/863C626C-220E-4479-97C6-419BE97B64C4/FAN8842_W12T_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/195D1A21-D901-4F55-82E2-177B90931E27/FAN8842_W12T_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/94339405-B1F4-4830-B0DC-CD40333683E3/FAN8842_W12T_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN8842/65ADE277-E7D1-4C10-AECD-9C136FCEC076/FAN8842_W12T_SMALL.jpg']","Hotaka Polo Shirt","Cotton, Linen, Silk","['A0GC|NATURAL DUNE|https://media.loropiana.com/HYBRIS/FAN/FAN8842/67F6BB3B-D188-4CFC-AEEF-7B7B8A3B0728/FAN8842_A0GC_BISCOTTO.jpg', 'W12T|Kurume Blue|https://media.loropiana.com/HYBRIS/FAN/FAN8842/F101A7C7-3D56-44DC-A5DD-9F4FFBAC34AB/FAN8842_W12T_BISCOTTO.jpg']","https:/p/man/polo-and-t-shirts/hotaka-polo-shirt-FAN8842?colorCode=W12T"
"L1_MEN","FAN6945_D06V","1300.0","USD","['https://media.loropiana.com/HYBRIS/FAN/FAN6945/1729BA6D-870F-4452-9AB3-EE22507BA9D3/FAN6945_D06V_ICON.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/30936C15-99DB-45D9-96E9-C54FF0568258/FAN6945_D06V_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/8472B6F4-2F96-4568-AB92-933437EBC4D0/FAN6945_D06V_SMALL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/579C6934-A85C-49C8-B70C-B505690E2F26/FAN6945_D06V_THUMBNAIL.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/4B13C674-6980-490B-A95F-073D45D6C60D/FAN6945_D06V_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/2D2CFA78-62EA-439B-9A6D-9F9983FBB058/FAN6945_D06V_LARGE.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/11BDE8C8-B28D-46ED-8BA5-E36A1F269062/FAN6945_D06V_MEDIUM.jpg', 'https://media.loropiana.com/HYBRIS/FAN/FAN6945/F6354F7E-A3E6-46D7-A93D-43756AAB5A4E/FAN6945_D06V_SMALL.jpg']","Biwa Overshirt","Linen, Silk","['D06V|Summer Hay|https://media.loropiana.com/HYBRIS/FAN/FAN6945/DDEAB635-86DA-4CC5-B8B4-785D0B0EA386/FAN6945_D06V_BISCOTTO.jpg']","https:/p/man/shirts/biwa-overshirt-FAN6945?colorCode=D06V"
