category,name,product_id,product_url,image_url,other_images,full_price,discount_price,stock,color,tag(s),filename
c-men,'KENZO Crest' iPhone 15 Pro case,FE58COI5PSPC.99,https://www.kenzo.com/en-us/kenzo-crest-iphone-15-pro-case/FE58COI5PSPC.99.html,https://media.kenzo.com/b2cprd/FE58COI5PSPC.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58COI5PSPC.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 110.00,,,,,c-men.html
c-men,KENZO-Pace trainers for men,FE55SN070F62.99,https://www.kenzo.com/en-us/kenzo-pace-trainers-for-men/FE55SN070F62.99.html,https://media.kenzo.com/b2cprd/FE55SN070F62.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SN070F62.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 470.00,,,"white, black",,c-men.html
c-men,'KENZO Foxy' embroidered canvas trainers,FE55SN015F70.99,https://www.kenzo.com/en-us/kenzo-foxy-embroidered-canvas-trainers/FE55SN015F70.99.html,https://media.kenzo.com/b2cprd/FE55SN015F70.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SN015F70.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 325.00,,,,,c-men.html
c-men,'KENZO Emboss' leather card holder,FE58PM820L44.99,https://www.kenzo.com/en-us/kenzo-emboss-leather-card-holder/FE58PM820L44.99.html,https://media.kenzo.com/b2cprd/FE58PM820L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM820L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 145.00,,,,,c-men.html
c-men,'KENZO by Verdy' oversized T-shirt,FE55TS1914SY.51,https://www.kenzo.com/en-us/kenzo-by-verdy-oversized-t-shirt/FE55TS1914SY.51.html,https://media.kenzo.com/b2cprd/FE55TS1914SY.51_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55TS1914SY.51_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 255.00,,,"off white, black, dark khaki, +2 more",,c-men.html
c-men,'Bicolor KENZO Paris' embroidered hoodie,FE55SW1824MG.99J,https://www.kenzo.com/en-us/bicolor-kenzo-paris-embroidered-hoodie/FE55SW1824MG.99J.html,https://media.kenzo.com/b2cprd/FE55SW1824MG.99j_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1824MG.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 395.00,,,"camel, black",,c-men.html
c-men,'Bicolor KENZO Paris' classic embroidered sweatshirt,FE55SW1814MG.12,https://www.kenzo.com/en-us/bicolor-kenzo-paris-classic-embroidered-sweatshirt/FE55SW1814MG.12.html,https://media.kenzo.com/b2cprd/FE55SW1814MG.12_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1814MG.12_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 365.00,$ 255.00,,"camel, black",,c-men.html
c-men,"Reversible 'KENZO Buckle"" leather belt",FE58CE038L25.MU,https://www.kenzo.com/en-us/reversible-kenzo-buckle%22-leather-belt/FE58CE038L25.MU.html,https://media.kenzo.com/b2cprd/FE58CE038L25.MU_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58CE038L25.MU_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,,,,,c-men.html
c-men,Cargo jogging trousers,FD55PA5019RD.77,https://www.kenzo.com/en-us/cargo-jogging-trousers/FD55PA5019RD.77.html,https://media.kenzo.com/b2cprd/FD55PA5019RD.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55PA5019RD.77_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,,,,,c-men.html
c-men,'Lucky Tiger' embroidered classic T-shirt,FE55TS1984SG.93,https://www.kenzo.com/en-us/lucky-tiger-embroidered-classic-t-shirt/FE55TS1984SG.93.html,https://media.kenzo.com/b2cprd/FE55TS1984SG.93_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55TS1984SG.93_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 190.00,,,"off white, pale grey, black, +1 more",,c-men.html
c-men,'KENZO Emboss' leather phone case,FE58PM828L44.99,https://www.kenzo.com/en-us/kenzo-emboss-leather-phone-case/FE58PM828L44.99.html,https://media.kenzo.com/b2cprd/FE58PM828L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM828L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 325.00,,,,,c-men.html
c-men,'KENZO Drawn Varsity' embroidered Bara slim-fit jeans,FE55DP1016C1.BM,https://www.kenzo.com/en-us/kenzo-drawn-varsity-embroidered-bara-slim-fit-jeans/FE55DP1016C1.BM.html,https://media.kenzo.com/b2cprd/FE55DP1016C1.BM_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55DP1016C1.BM_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 435.00,$ 261.00,,,,c-men.html
c-men,'Year of the Dragon' padded genderless shirt jacket,FE58CH525YLH.99,https://www.kenzo.com/en-us/year-of-the-dragon-padded-genderless-shirt-jacket/FE58CH525YLH.99.html,https://media.kenzo.com/b2cprd/FE58CH525YLH.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58CH525YLH.99_F_02.jpg?twic=v1/cover=4:5/resize=706,$ 745.00,$ 447.00,,,,c-men.html
c-men,'KENZO Elephant Flag' joggers,FE55PA8054IE.99J,https://www.kenzo.com/en-us/kenzo-elephant-flag-joggers/FE55PA8054IE.99J.html,https://media.kenzo.com/b2cprd/FE55PA8054IE.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PA8054IE.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 610.00,$ 427.00,,,,c-men.html
c-men,Unisex sunglasses,LE5SUN62I55S.31,https://www.kenzo.com/en-us/unisex-sunglasses/LE5SUN62I55S.31.html,https://media.kenzo.com/b2cprd/LE5SUN62I55S.31_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN62I55S.31_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 310.00,,Out of Stock,,,c-men.html
c-men,'KENZO Paris' kimono shirt,FD65CH1169LB.99,https://www.kenzo.com/en-us/kenzo-paris-kimono-shirt/FD65CH1169LB.99.html,https://media.kenzo.com/b2cprd/FD65CH1169LB.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65CH1169LB.99_H_06.jpg?twic=v1/cover=4:5/resize=706,$ 365.00,,,,,c-men.html
c-men,'Boke Flower' classic T-shirt,FD55TS4454SO.77,https://www.kenzo.com/en-us/boke-flower-classic-t-shirt/FD55TS4454SO.77.html,https://media.kenzo.com/b2cprd/FD55TS4454SO.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55TS4454SO.77_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,,,"black, white, midnight blue, +2 more",,c-men.html
c-men,'KENZO Utility' large canvas pouch,FE58PM902F35.03,https://www.kenzo.com/en-us/kenzo-utility-large-canvas-pouch/FE58PM902F35.03.html,https://media.kenzo.com/b2cprd/FE58PM902F35.03_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM902F35.03_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 275.00,,Back in Stock,"ecru, black",,c-men.html
c-men,Men's sunglasses,LE5SUN79U93N.46,https://www.kenzo.com/en-us/mens-sunglasses/LE5SUN79U93N.46.html,https://media.kenzo.com/b2cprd/LE5SUN79U93N.46_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN79U93N.46_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 310.00,,Out of Stock,,,c-men.html
c-men,'KENZO Fruit Stickers' track jacket,FE55SW1544MZ.77,https://www.kenzo.com/en-us/kenzo-fruit-stickers-track-jacket/FE55SW1544MZ.77.html,https://media.kenzo.com/b2cprd/FE55SW1544MZ.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1544MZ.77_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 610.00,$ 427.00,,,,c-men.html
c-men,'KENZOGRAM' leather card holder,FE55PM510L45.99,https://www.kenzo.com/en-us/kenzogram-leather-card-holder/FE55PM510L45.99.html,https://media.kenzo.com/b2cprd/FE55PM510L45.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM510L45.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 145.00,$ 87.00,,,,c-men.html
c-men,'KENZO Varsity' large embroidered nylon clutch,FE55PM612F21.99,https://www.kenzo.com/en-us/kenzo-varsity-large-embroidered-nylon-clutch/FE55PM612F21.99.html,https://media.kenzo.com/b2cprd/FE55PM612F21.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PM612F21.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 180.00,$ 108.00,Back in Stock,,,c-men.html
c-men,'KENZO Fruit Stickers' oversized shirt,FE55CH5079A1.12,https://www.kenzo.com/en-us/kenzo-fruit-stickers-oversized-shirt/FE55CH5079A1.12.html,https://media.kenzo.com/b2cprd/FE55CH5079A1.12_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55CH5079A1.12_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 610.00,$ 366.00,,,,c-men.html
c-men,'KENZO Varsity' iPhone 14 Pro case,FD5COI14PREL.94,https://www.kenzo.com/en-us/kenzo-varsity-iphone-14-pro-case/FD5COI14PREL.94.html,https://media.kenzo.com/b2cprd/FD5COI14PREL.94_P_01.jpg?twic=v1/cover=4:5/resize=706,,$ 95.00,$ 57.00,,,,c-men.html
c-men,'Boke Flower' embroidered roll neck jumper,FD65PU4283LC.94,https://www.kenzo.com/en-us/boke-flower-embroidered-roll-neck-jumper/FD65PU4283LC.94.html,https://media.kenzo.com/b2cprd/FD65PU4283LC.94_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PU4283LC.94_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 500.00,,,"pearl grey, black",,c-men.html
c-men,KENZO-PXT trainers for men,FE55SN080L54.99,https://www.kenzo.com/en-us/kenzo-pxt-trainers-for-men/FE55SN080L54.99.html,https://media.kenzo.com/b2cprd/FE55SN080L54.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SN080L54.99_H_04.jpg?twic=v1/cover=4:5/resize=706,$ 470.00,,,"white, dark camel, black, +1 more",,c-men.html
c-men,'KENZO Varsity' embroidered handbag,FE55SA618F27.99,https://www.kenzo.com/en-us/kenzo-varsity-embroidered-handbag/FE55SA618F27.99.html,https://media.kenzo.com/b2cprd/FE55SA618F27.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA618F27.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,,Back in Stock,,,c-men.html
c-men,'KENZO Jungle' belt bag,FE55SA217F20.99,https://www.kenzo.com/en-us/kenzo-jungle-belt-bag/FE55SA217F20.99.html,https://media.kenzo.com/b2cprd/FE55SA217F20.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SA217F20.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,,Back in Stock,,,c-men.html
c-men,Men's sunglasses,LE5SUN83I54A.90,https://www.kenzo.com/en-us/mens-sunglasses/LE5SUN83I54A.90.html,https://media.kenzo.com/b2cprd/LE5SUN83I54A.90_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN83I54A.90_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 250.00,,Out of Stock,,,c-men.html
c-men,'KENZO Jungle' backpack,FD55SA203F30.99,https://www.kenzo.com/en-us/kenzo-jungle-backpack/FD55SA203F30.99.html,https://media.kenzo.com/b2cprd/FD55SA203F30.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55SA203F30.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 470.00,,Back in Stock,,,c-men.html
c-men,'KENZO Utility' cotton cap,FE58AC511F42.76,https://www.kenzo.com/en-us/kenzo-utility-cotton-cap/FE58AC511F42.76.html,https://media.kenzo.com/b2cprd/FE58AC511F42.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC511F42.76_F_05.jpg?twic=v1/cover=4:5/resize=706,$ 170.00,,,"dark beige, medium red, navy blue, +1 more",,c-men.html
c-men,'KENZO Varsity' cotton cap,FE58AC611F47.99,https://www.kenzo.com/en-us/kenzo-varsity-cotton-cap/FE58AC611F47.99.html,https://media.kenzo.com/b2cprd/FE58AC611F47.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58AC611F47.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 145.00,,Back in Stock,,,c-men.html
c-men,KENZO-Dome trainers for men,FD65SN061L56.77,https://www.kenzo.com/en-us/kenzo-dome-trainers-for-men/FD65SN061L56.77.html,https://media.kenzo.com/b2cprd/FD65SN061L56.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SN061L56.77_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,,,"dark camel, midnight blue",,c-men.html
c-men,'KENZO Lucky Tiger' special fit embroidered canvas espadrilles,FE55ES030F81.99,https://www.kenzo.com/en-us/kenzo-lucky-tiger-special-fit-embroidered-canvas-espadrilles/FE55ES030F81.99.html,https://media.kenzo.com/b2cprd/FE55ES030F81.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55ES030F81.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 265.00,,,,,c-men.html
c-men,'KENZO Jungle' belt bag,FD65SA217F30.99,https://www.kenzo.com/en-us/kenzo-jungle-belt-bag/FD65SA217F30.99.html,https://media.kenzo.com/b2cprd/FD65SA217F30.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA217F30.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,,Back in Stock,,,c-men.html
c-men,'KENZO Utility' small canvas tote bag,FE58SA910F34.76,https://www.kenzo.com/en-us/kenzo-utility-small-canvas-tote-bag/FE58SA910F34.76.html,https://media.kenzo.com/b2cprd/FE58SA910F34.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SA910F34.76_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,,,,,c-men.html
c-men,Large 'Boke Flower' purse,FD65PM902F34.03,https://www.kenzo.com/en-us/large-boke-flower-purse/FD65PM902F34.03.html,https://media.kenzo.com/b2cprd/FD65PM902F34.03_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PM902F34.03_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 265.00,,Back in Stock,"ecru, navy blue",,c-men.html
c-men,'KENZO by Verdy' oversized T-shirt,FE55TS1914SY.02,https://www.kenzo.com/en-us/kenzo-by-verdy-oversized-t-shirt/FE55TS1914SY.02.html,https://media.kenzo.com/b2cprd/FE55TS1914SY.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55TS1914SY.02_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 255.00,,,"off white, black, lemon, +2 more",,c-men.html
c-men,'KENZO by Verdy' oversize genderless T-shirt,FE58TS0044SY.02,https://www.kenzo.com/en-us/kenzo-by-verdy-oversize-genderless-t-shirt/FE58TS0044SY.02.html,https://media.kenzo.com/b2cprd/FE58TS0044SY.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58TS0044SY.02_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 300.00,$ 210.00,,"off white, black",,c-men.html
c-men,'KENZO by Verdy' oversized hooded genderless sweatshirt,FE58SW0074MG.99J,https://www.kenzo.com/en-us/kenzo-by-verdy-oversized-hooded-genderless-sweatshirt/FE58SW0074MG.99J.html,https://media.kenzo.com/b2cprd/FE58SW0074MG.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58SW0074MG.99J_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 530.00,$ 371.00,,"off white, black",,c-men.html
c-men,'KENZO Foxy' high-top canvas trainers,FE55SN025F70.99,https://www.kenzo.com/en-us/kenzo-foxy-high-top-canvas-trainers/FE55SN025F70.99.html,https://media.kenzo.com/b2cprd/FE55SN025F70.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SN025F70.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,,,,,c-men.html
c-men,'KENZO Emboss' leather wallet,FE58PM803L44.99,https://www.kenzo.com/en-us/kenzo-emboss-leather-wallet/FE58PM803L44.99.html,https://media.kenzo.com/b2cprd/FE58PM803L44.99_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PM803L44.99_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 250.00,,Back in Stock,,,c-men.html
c-men,'KENZO Elephant' embroidered hooded sweatshirt,FE55SW1904MF.99J,https://www.kenzo.com/en-us/kenzo-elephant-embroidered-hooded-sweatshirt/FE55SW1904MF.99J.html,https://media.kenzo.com/b2cprd/FE55SW1904MF.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1904MF.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 530.00,$ 371.00,,,,c-men.html
c-men,'Boke Flower' embroidered wool jumper,FD65PU4193LC.94,https://www.kenzo.com/en-us/boke-flower-embroidered-wool-jumper/FD65PU4193LC.94.html,https://media.kenzo.com/b2cprd/FD65PU4193LC.94_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PU4193LC.94_H_03.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,,,"pearl grey, black",,c-men.html
c-men,Organic cotton beach towel,FE5KEIFFLJDC.21,https://www.kenzo.com/en-us/organic-cotton-beach-towel/FE5KEIFFLJDC.21.html,https://media.kenzo.com/b2cprd/FE5KEIFFLJDC.21_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE5KEIFFLJDC.21_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 180.00,,,"medium red, navy blue",,c-men.html
c-men,Organic cotton beach towel,FE5KBOKEPPDC.01,https://www.kenzo.com/en-us/organic-cotton-beach-towel/FE5KBOKEPPDC.01.html,https://media.kenzo.com/b2cprd/FE5KBOKEPPDC.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE5KBOKEPPDC.01_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 160.00,,Back in Stock,,,c-men.html
c-men,'KENZO Orange' oversized hoodie,FE55SW1794MG.99J,https://www.kenzo.com/en-us/kenzo-orange-oversized-hoodie/FE55SW1794MG.99J.html,https://media.kenzo.com/b2cprd/FE55SW1794MG.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1794MG.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,$ 333.00,,"lemon, black",,c-men.html
c-men,'KENZO Orange' oversized sweatshirt,FE55SW1734MG.99J,https://www.kenzo.com/en-us/kenzo-orange-oversized-sweatshirt/FE55SW1734MG.99J.html,https://media.kenzo.com/b2cprd/FE55SW1734MG.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1734MG.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 395.00,$ 277.00,,,,c-men.html
c-men,'KENZO Orange' classic T-shirt,FE55TS2794SG.02,https://www.kenzo.com/en-us/kenzo-orange-classic-t-shirt/FE55TS2794SG.02.html,https://media.kenzo.com/b2cprd/FE55TS2794SG.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55TS2794SG.02_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,$ 144.00,,"off white, pearl grey",,c-men.html
c-men,'KENZO Lucky Tiger' silk square,FE52EW320PEM.34,https://www.kenzo.com/en-us/kenzo-lucky-tiger-silk-square/FE52EW320PEM.34.html,https://media.kenzo.com/b2cprd/FE52EW320PEM.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52EW320PEM.34_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 335.00,,,"faded pink, deep sea blue",,c-men.html
c-men,'KENZO Elephant' embroidered cardigan,FE55SW1894ME.99J,https://www.kenzo.com/en-us/kenzo-elephant-embroidered-cardigan/FE55SW1894ME.99J.html,https://media.kenzo.com/b2cprd/FE55SW1894ME.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1894ME.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 530.00,$ 371.00,,,,c-men.html
c-men,'KENZO Foxy' high-top trainers,FE55SN025F76.01,https://www.kenzo.com/en-us/kenzo-foxy-high-top-trainers/FE55SN025F76.01.html,https://media.kenzo.com/b2cprd/FE55SN025F76.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SN025F76.01_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,,,"white, black",,c-men.html
c-men,'Boke Flower' embroidered roll neck jumper,FD65PU4283LC.99J,https://www.kenzo.com/en-us/boke-flower-embroidered-roll-neck-jumper/FD65PU4283LC.99J.html,https://media.kenzo.com/b2cprd/FD65PU4283LC.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65PU4283LC.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 500.00,,,"pearl grey, black",,c-men.html
c-men,Oversize 'Boke Flower 2.0' T-shirt,FD55TS4094SG.02,https://www.kenzo.com/en-us/oversize-boke-flower-2.0-t-shirt/FD55TS4094SG.02.html,https://media.kenzo.com/b2cprd/FD55TS4094SG.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD55TS4094SG.02_H_03.jpg?twic=v1/cover=4:5/resize=706,$ 255.00,,,"black, off white",,c-men.html
c-men,'KENZO Elephant' T-shirt,FE55TS1894SG.99J,https://www.kenzo.com/en-us/kenzo-elephant-t-shirt/FE55TS1894SG.99J.html,https://media.kenzo.com/b2cprd/FE55TS1894SG.99J_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55TS1894SG.99J_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,$ 144.00,,"off white, almond green, black",,c-men.html
c-men,'KENZO Drawn Varsity' embroidered oversized hoodie sweatshirt,FE55SW1764MF.93,https://www.kenzo.com/en-us/kenzo-drawn-varsity-embroidered-oversized-hoodie-sweatshirt/FE55SW1764MF.93.html,https://media.kenzo.com/b2cprd/FE55SW1764MF.93_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55SW1764MF.93_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 570.00,$ 399.00,,"pale grey, black",,c-men.html
c-men,'KENZO Fruit Stickers' classic jog pant,FE55PA8014MZ.77,https://www.kenzo.com/en-us/kenzo-fruit-stickers-classic-jog-pant/FE55PA8014MZ.77.html,https://media.kenzo.com/b2cprd/FE55PA8014MZ.77_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55PA8014MZ.77_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 435.00,$ 305.00,,,,c-men.html
c-men,'KENZO Stamp' large square in cotton.,FE52EW550PEL.34,https://www.kenzo.com/en-us/kenzo-stamp-large-square-in-cotton./FE52EW550PEL.34.html,https://media.kenzo.com/b2cprd/FE52EW550PEL.34_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE52EW550PEL.34_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 350.00,$ 210.00,,"faded pink, midnight blue",,c-men.html
c-men,'KENZO Drawn Varsity' denim trucker jacket,FE55DV3026B8.DY,https://www.kenzo.com/en-us/kenzo-drawn-varsity-denim-trucker-jacket/FE55DV3026B8.DY.html,https://media.kenzo.com/b2cprd/FE55DV3026B8.DY_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE55DV3026B8.DY_H_01.jpg?twic=v1/cover=4:5/resize=706,"$ 1,015.00",$ 609.00,,,Show,c-men.html
c-men,'KENZO by Verdy' genderless jogging trousers,FE58PA6034MG.02,https://www.kenzo.com/en-us/kenzo-by-verdy-genderless-jogging-trousers/FE58PA6034MG.02.html,https://media.kenzo.com/b2cprd/FE58PA6034MG.02_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FE58PA6034MG.02_F_02.jpg?twic=v1/cover=4:5/resize=706,$ 475.00,$ 333.00,,"off white, black",,c-men.html
c-men,'KENZO Utility' tote bag,FD65SA901F34.76,https://www.kenzo.com/en-us/kenzo-utility-tote-bag/FD65SA901F34.76.html,https://media.kenzo.com/b2cprd/FD65SA901F34.76_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65SA901F34.76_F_01.jpg?twic=v1/cover=4:5/resize=706,$ 420.00,,,"ecru, navy blue",,c-men.html
c-men,KENZO Elephant 'Varsity Jungle' oversize T-shirt,FD65TS0064SG.69,https://www.kenzo.com/en-us/kenzo-elephant-varsity-jungle-oversize-t-shirt/FD65TS0064SG.69.html,https://media.kenzo.com/b2cprd/FD65TS0064SG.69_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FD65TS0064SG.69_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 205.00,$ 144.00,,"cyan, black, off white",,c-men.html
c-men,'Boke Flower' embroidered classic T-shirt,FC65TS4124SG.01,https://www.kenzo.com/en-us/boke-flower-embroidered-classic-t-shirt/FC65TS4124SG.01.html,https://media.kenzo.com/b2cprd/FC65TS4124SG.01_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/FC65TS4124SG.01_H_01.jpg?twic=v1/cover=4:5/resize=706,$ 175.00,,,"black, pale grey, white, +1 more",,c-men.html
c-men,Women's sunglasses,LE5SUN78I66E.23,https://www.kenzo.com/en-us/womens-sunglasses/LE5SUN78I66E.23.html,https://media.kenzo.com/b2cprd/LE5SUN78I66E.23_P_01.jpg?twic=v1/cover=4:5/resize=706,https://media.kenzo.com/b2cprd/LE5SUN78I66E.23_P_02.jpg?twic=v1/cover=4:5/resize=706,$ 360.00,,Out of Stock,,,c-men.html
