product_id,product_name,original_price,discounted_price,category,image_urls,product_url,filename,relative_path
MOMR004602P458300W01,White woven leather Bambi loafer,$ 875,$ 525,2024-07-10 15-42-50\en-us\men\shoes\shoes,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw452d71e6/images/large/MOMR004602_P4583_00W01_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw76fe487f/images/large/MOMR004602_P4583_00W01_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcafbd198/images/large/MOMR004602_P4583_00W01_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw808bdd40/images/large/MOMR004602_P4583_00W01_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4ea99a9d/images/large/MOMR004602_P4583_00W01_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw452d71e6/images/large/MOMR004602_P4583_00W01_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw76fe487f/images/large/MOMR004602_P4583_00W01_F.jpg?sw=768&q=80",/en-us/lace-ups-MOMR004602P458300W01.html,shoes.html,2024-07-10 15-42-50\en-us\men\shoes\shoes.html
SAMR004902P639500B56,Blue trompe l'oeil slider with embroidered buckles,$ 595,$ 357,2024-07-10 15-42-50\en-us\men\shoes\shoes,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb5cd06c3/images/large/SAMR004902_P6395_00B56_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwea44c2cf/images/large/SAMR004902_P6395_00B56_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw77f45a16/images/large/SAMR004902_P6395_00B56_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw596979ff/images/large/SAMR004902_P6395_00B56_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw604f2851/images/large/SAMR004902_P6395_00B56_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb5cd06c3/images/large/SAMR004902_P6395_00B56_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwea44c2cf/images/large/SAMR004902_P6395_00B56_F.jpg?sw=768&q=80",/en-us/sandals-SAMR004902P639500B56.html,shoes.html,2024-07-10 15-42-50\en-us\men\shoes\shoes.html
SAMR004902P639500N99,Black trompe l'oeil slider with embroidered buckles,$ 595,$ 357,2024-07-10 15-42-50\en-us\men\shoes\shoes,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5ddbe4d5/images/large/SAMR004902_P6395_00N99_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe8faedc1/images/large/SAMR004902_P6395_00N99_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8637be08/images/large/SAMR004902_P6395_00N99_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdc10527d/images/large/SAMR004902_P6395_00N99_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb02ba760/images/large/SAMR004902_P6395_00N99_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5ddbe4d5/images/large/SAMR004902_P6395_00N99_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe8faedc1/images/large/SAMR004902_P6395_00N99_F.jpg?sw=768&q=80",/en-us/sandals-SAMR004902P639500N99.html,shoes.html,2024-07-10 15-42-50\en-us\men\shoes\shoes.html
ALMR005200P362800N30,Grey nappa leather seamless plimsoll,"$ 1,100",$ 660,2024-07-10 15-42-50\en-us\men\shoes\shoes,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdbc68f7b/images/large/ALMR005200_P3628_00N30_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe70f86d3/images/large/ALMR005200_P3628_00N30_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw79ac1cd9/images/large/ALMR005200_P3628_00N30_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9fd66e8d/images/large/ALMR005200_P3628_00N30_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw956cf46a/images/large/ALMR005200_P3628_00N30_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdbc68f7b/images/large/ALMR005200_P3628_00N30_D.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe70f86d3/images/large/ALMR005200_P3628_00N30_F.jpg?sw=768&q=80",/en-us/lace-ups-ALMR005200P362800N30.html,shoes.html,2024-07-10 15-42-50\en-us\men\shoes\shoes.html
CLMC0055AXULM094RON99,Black shaved shearling bucket hat,$ 735,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe813725e/images/large/CLMC0055AX_ULM094_RON99_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6dc62c76/images/large/CLMC0055AX_ULM094_RON99_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd61c9473/images/large/CLMC0055AX_ULM094_RON99_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc4a55899/images/large/CLMC0055AX_ULM094_RON99_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe813725e/images/large/CLMC0055AX_ULM094_RON99_R.jpg?sw=768&q=80",/en-us/hats-CLMC0055AXULM094RON99.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
CLMC0125Q0UFH93800B29,Blue Shetland wool beanie with Marni mending,$ 335,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa5786ca7/images/large/CLMC0125Q0_UFH938_00B29_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw04d55a07/images/large/CLMC0125Q0_UFH938_00B29_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7e8de53c/images/large/CLMC0125Q0_UFH938_00B29_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb5d27b5c/images/large/CLMC0125Q0_UFH938_00B29_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa5786ca7/images/large/CLMC0125Q0_UFH938_00B29_R.jpg?sw=768&q=80",/en-us/hats-CLMC0125Q0UFH93800B29.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
CLMC0125Q0UFH93800C06,Pink Shetland wool beanie with Marni mending,$ 335,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb83a5c1d/images/large/CLMC0125Q0_UFH938_00C06_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8e0b7cfb/images/large/CLMC0125Q0_UFH938_00C06_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw65d973f4/images/large/CLMC0125Q0_UFH938_00C06_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2058e398/images/large/CLMC0125Q0_UFH938_00C06_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb83a5c1d/images/large/CLMC0125Q0_UFH938_00C06_R.jpg?sw=768&q=80",/en-us/hats-CLMC0125Q0UFH93800C06.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
CLMC0125Q0UFH93800W32,Oat Shetland wool beanie with Marni mending,$ 335,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5ce271c7/images/large/CLMC0125Q0_UFH938_00W32_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe82754b7/images/large/CLMC0125Q0_UFH938_00W32_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw26d4f007/images/large/CLMC0125Q0_UFH938_00W32_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb1d8cd32/images/large/CLMC0125Q0_UFH938_00W32_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5ce271c7/images/large/CLMC0125Q0_UFH938_00W32_R.jpg?sw=768&q=80",/en-us/hats-CLMC0125Q0UFH93800W32.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
CLMC0107S0UTC402FCW08,Orange and green printed organic gabardine hat,$ 595,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw89f5b6cb/images/large/CLMC0107S0_UTC402_FCW08_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc3d75cfc/images/large/CLMC0107S0_UTC402_FCW08_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf9a60bce/images/large/CLMC0107S0_UTC402_FCW08_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8ee20e95/images/large/CLMC0107S0_UTC402_FCW08_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw89f5b6cb/images/large/CLMC0107S0_UTC402_FCW08_R.jpg?sw=768&q=80",/en-us/hats-CLMC0107S0UTC402FCW08.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
CLMC0107S0USCW7600M40,Brown organic denim hat,$ 595,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb36578de/images/large/CLMC0107S0_USCW76_00M40_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe9f4d2bb/images/large/CLMC0107S0_USCW76_00M40_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw644b7e81/images/large/CLMC0107S0_USCW76_00M40_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw42502fd2/images/large/CLMC0107S0_USCW76_00M40_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb36578de/images/large/CLMC0107S0_USCW76_00M40_R.jpg?sw=768&q=80",/en-us/hats-CLMC0107S0USCW7600M40.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
CLMC0111A0UAL00100M60,Brown raffia hat with fringed brim,$ 450,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw63945866/images/large/CLMC0111A0_UAL001_00M60_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7712f9da/images/large/CLMC0111A0_UAL001_00M60_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw77ad372d/images/large/CLMC0111A0_UAL001_00M60_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2b87fa08/images/large/CLMC0111A0_UAL001_00M60_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw63945866/images/large/CLMC0111A0_UAL001_00M60_R.jpg?sw=768&q=80",/en-us/hats-CLMC0111A0UAL00100M60.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
ACMC0164P0UAC012FFW08,Cream organic muslin bandana with print,$ 195,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9da90006/images/large/ACMC0164P0_UAC012_FFW08_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb00bffdf/images/large/ACMC0164P0_UAC012_FFW08_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8690376d/images/large/ACMC0164P0_UAC012_FFW08_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw9da90006/images/large/ACMC0164P0_UAC012_FFW08_R.jpg?sw=768&q=80",/en-us/accessories-ACMC0164P0UAC012FFW08.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0061A1H380002OF1,Pearlescent Brown Caelicola Sunglasses,$ 495,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfd026a2d/images/large/EWME0061A1_H3800_02OF1_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwce566977/images/large/EWME0061A1_H3800_02OF1_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8646d407/images/large/EWME0061A1_H3800_02OF1_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1c3027a6/images/large/EWME0061A1_H3800_02OF1_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfd026a2d/images/large/EWME0061A1_H3800_02OF1_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwce566977/images/large/EWME0061A1_H3800_02OF1_F.jpg?sw=768&q=80",/en-us/optical-EWME0061A1H380002OF1.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0020A0H340005KAK,Orange Kea Island sunglasses,$ 385,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbab06ee3/images/large/EWME0020A0_H3400_05KAK_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbe172bd2/images/large/EWME0020A0_H3400_05KAK_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb59c85b1/images/large/EWME0020A0_H3400_05KAK_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw448c74f9/images/large/EWME0020A0_H3400_05KAK_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbab06ee3/images/large/EWME0020A0_H3400_05KAK_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbe172bd2/images/large/EWME0020A0_H3400_05KAK_F.jpg?sw=768&q=80",/en-us/optical-EWME0020A0H340005KAK.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0043A0H360005I8U,Red Mavericks sunglasses,$ 350,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe3298a73/images/large/EWME0043A0_H3600_05I8U_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbb4ff6dc/images/large/EWME0043A0_H3600_05I8U_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw53fb0174/images/large/EWME0043A0_H3600_05I8U_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8cf6c7c3/images/large/EWME0043A0_H3600_05I8U_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe3298a73/images/large/EWME0043A0_H3600_05I8U_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwbb4ff6dc/images/large/EWME0043A0_H3600_05I8U_F.jpg?sw=768&q=80",/en-us/optical-EWME0043A0H360005I8U.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0056A0H370003K06,Red Tiznit sunglasses,$ 350,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw55a66444/images/large/EWME0056A0_H3700_03K06_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb094bda9/images/large/EWME0056A0_H3700_03K06_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5f189d2b/images/large/EWME0056A0_H3700_03K06_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdfea211a/images/large/EWME0056A0_H3700_03K06_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw55a66444/images/large/EWME0056A0_H3700_03K06_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb094bda9/images/large/EWME0056A0_H3700_03K06_F.jpg?sw=768&q=80",/en-us/optical-EWME0056A0H370003K06.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0043A0H360006FD8,Havana Mavericks sunglasses,$ 350,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6768b06b/images/large/EWME0043A0_H3600_06FD8_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw131d5051/images/large/EWME0043A0_H3600_06FD8_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwba74292b/images/large/EWME0043A0_H3600_06FD8_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0cf422a7/images/large/EWME0043A0_H3600_06FD8_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw6768b06b/images/large/EWME0043A0_H3600_06FD8_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw131d5051/images/large/EWME0043A0_H3600_06FD8_F.jpg?sw=768&q=80",/en-us/optical-EWME0043A0H360006FD8.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0020A0H340004PT6,Teal Kea Island sunglasses,$ 385,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf1680e19/images/large/EWME0020A0_H3400_04PT6_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwef9816cc/images/large/EWME0020A0_H3400_04PT6_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw8762b75e/images/large/EWME0020A0_H3400_04PT6_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5ea288d8/images/large/EWME0020A0_H3400_04PT6_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf1680e19/images/large/EWME0020A0_H3400_04PT6_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwef9816cc/images/large/EWME0020A0_H3400_04PT6_F.jpg?sw=768&q=80",/en-us/optical-EWME0020A0H340004PT6.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0065A0H380001MOA,Black Netherworld Sunglasses,$ 350,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf101e4dd/images/large/EWME0065A0_H3800_01MOA_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc02ccd0e/images/large/EWME0065A0_H3800_01MOA_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1897ecdc/images/large/EWME0065A0_H3800_01MOA_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5bec2271/images/large/EWME0065A0_H3800_01MOA_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwf101e4dd/images/large/EWME0065A0_H3800_01MOA_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc02ccd0e/images/large/EWME0065A0_H3800_01MOA_F.jpg?sw=768&q=80",/en-us/optical-EWME0065A0H380001MOA.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
EWME0060X0H380001OK6,Black Magneticus Sunglasses,$ 465,,2024-07-10 15-42-50\en-us\women\accessories\accessories,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe594afd6/images/large/EWME0060X0_H3800_01OK6_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd03f7dfb/images/large/EWME0060X0_H3800_01OK6_F.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw12b03bf2/images/large/EWME0060X0_H3800_01OK6_E.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7a4d1343/images/large/EWME0060X0_H3800_01OK6_A.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe594afd6/images/large/EWME0060X0_H3800_01OK6_R.jpg?sw=768&q=80, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwd03f7dfb/images/large/EWME0060X0_H3800_01OK6_F.jpg?sw=768&q=80",/en-us/optical-EWME0060X0H380001OK6.html,accessories.html,2024-07-10 15-42-50\en-us\women\accessories\accessories.html
