product_id,product_name,price,category,image_urls,product_url,colors,status,filename
BCEE607A6_6A1,CRISP TWEED BLAZER ,4900.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/5920e00c-f0b0-42f7-bb04-5820123c560e/ihqstx/std/275x0/CRISP-TWEED-BLAZER-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/0c3e888b-68b4-45ba-8462-2ee22d9a2817/ihqstx/std/275x0/CRISP-TWEED-BLAZER-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-crisp-tweed-blazer--BCEE607A6_6A1,IVORY/NAVY,online,women_ready_to_wear.html
BRAA701CF_598,CREPE COUTURE MIDI SKIRT ,4200.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/7fc52004-6e6b-4553-9358-8ee3e7847f92/ihqstx/std/275x0/CREPE-COUTURE-MIDI-SKIRT-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/de78830a-45a2-4b03-8149-a51871c25e23/ihqstx/std/275x0/CREPE-COUTURE-MIDI-SKIRT-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-crepe-couture-midi-skirt--BRAA701CF_598,NAVY,online,women_ready_to_wear.html
BAE8L51MM_A03,CADY COUTURE TOP ,2500.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/5dfb5f47-115e-4938-b33b-78d3e3889a8a/ihqstx/std/275x0/CADY-COUTURE-TOP-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/537e2c66-7b96-48f0-9c11-6130894bf271/ihqstx/std/275x0/CADY-COUTURE-TOP-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-cady-couture-top--BAE8L51MM_A03,IVORY,online,women_ready_to_wear.html
BRB4551MM_A03,CADY COUTURE TROUSERS,2200.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/77929733-7aeb-47cc-aa88-66de6ae4aa8c/ihqstx/std/275x0/CADY-COUTURE-TROUSERS?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/e351a3d0-b1be-4798-8772-ee032dad7875/ihqstx/std/275x0/CADY-COUTURE-TROUSERS?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-cady-couture-trousers-BRB4551MM_A03,IVORY,online,women_ready_to_wear.html
BCA6P77YB_KFU,DOUBLE COAT TOILE ICONOGRAPHE ,5700.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/e0f8e37b-5f34-4165-b5b2-a71d00b58f2c/ihqstx/std/275x0/DOUBLE-COAT-TOILE-ICONOGRAPHE-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/f1cf7f6a-d1ba-4fff-8816-bd3b7d7cfa4e/ihqstx/std/275x0/DOUBLE-COAT-TOILE-ICONOGRAPHE-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-double-coat-toile-iconographe--BCA6P77YB_KFU,CAMEL,online,women_ready_to_wear.html
BKC47J84K_E21,TOILE ICONOGRAPHE WOOL JUMPER ,2400.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/a34688ea-2f04-4ade-899c-8a3b2fd964df/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-JUMPER-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/ba3604b5-3b5b-4731-9b7c-391060e4258b/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-JUMPER-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-wool-jumper--BKC47J84K_E21,BEIGE/BLACK,online,women_ready_to_wear.html
BAB4J27SL_E21,TOILE ICONOGRAPHE CREPE DE CHINE BLOUSE ,2500.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/82fe40ea-29fa-4c54-a653-2d845988ce52/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CREPE-DE-CHINE-BLOUSE-?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/3967bb15-9409-49ee-a726-9c62228ff002/ihqstx/std/275x0/TOILE-ICONOGRAPHE-CREPE-DE-CHINE-BLOUSE-?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-crepe-de-chine-blouse--BAB4J27SL_E21,BEIGE/BLACK,online,women_ready_to_wear.html
BKC45Z84K_E21,TOILE ICONOGRAPHE WOOL JUMPER,2500.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/19fdc9c0-06c1-4007-9961-aa62e8056e73/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-JUMPER?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/d8f36091-0522-4a9a-b2f0-2f5c2c782960/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-JUMPER?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-wool-jumper-BKC45Z84K_E21,BEIGE/BLACK,online,women_ready_to_wear.html
BKA05S82U_E21,TOILE ICONOGRAPHE WOOL CARDIGAN,2400.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/631e6fb0-5b99-46b8-87c9-dda7d95f2cf2/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-CARDIGAN?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/3fec3143-dd54-4600-afed-a8f7efa65ee2/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-CARDIGAN?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-wool-cardigan-BKA05S82U_E21,BEIGE/BLACK,online,women_ready_to_wear.html
BKA05V82U_E21,TOILE ICONOGRAPHE WOOL CARDIGAN,3900.0,women_ready_to_wear,"https://valentino-cdn.thron.com/delivery/public/image/valentino/9f4ed25e-1125-40d0-9e8b-acbbbdae39ec/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-CARDIGAN?quality=80&size=35&format=auto, https://valentino-cdn.thron.com/delivery/public/image/valentino/d0d92373-0f64-49d1-9153-5c1299fdc724/ihqstx/std/275x0/TOILE-ICONOGRAPHE-WOOL-CARDIGAN?quality=80&size=35&format=auto",https://www.valentino.com/en-us/product-toile-iconographe-wool-cardigan-BKA05V82U_E21,BEIGE/BLACK,online,women_ready_to_wear.html
