category,name,product_id,product_url,image_url,full_price,discount_price,tag(s),filename
men_clothing,Reversible Thermoregulated Overshirt,80491391,https://us.burberry.com/reversible-thermoregulated-overshirt-p80491391,https://assets.burberry.com/is/image/Burberryltd/2079729F-A3FE-46F5-8A6B-C18EB6243449?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,men_clothing.html
men_clothing,Quilted Thermoregulated Gilet,80497831,https://us.burberry.com/quilted-thermoregulated-gilet-p80497831,https://assets.burberry.com/is/image/Burberryltd/58F48C0A-4C75-42C0-B24B-1B7CE4FEC82A?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,350.00",,Limited Availability,men_clothing.html
men_clothing,Wool Blend Duffle Coat,80345171,https://us.burberry.com/wool-blend-duffle-coat-p80345171,https://assets.burberry.com/is/image/Burberryltd/3B2E5D7B-CA05-47CD-8D7B-824DBF96BDE6?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,050.00",,,men_clothing.html
men_clothing,Leather Bomber Jacket,80816101,https://us.burberry.com/leather-bomber-jacket-p80816101,https://assets.burberry.com/is/image/Burberryltd/7DAFDF1F-CF37-4722-A8E6-AEB9CD69A125?$BBY_V3_SL_1.36$&wid=581&hei=788,"$4,950.00",,,men_clothing.html
men_clothing,Cotton Polo Shirt,80821261,https://us.burberry.com/cotton-polo-shirt-p80821261,https://assets.burberry.com/is/image/Burberryltd/4D234BCD-94EC-46D5-AEE9-70DD69FF78AB?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,men_clothing.html
men_clothing,Cashmere Cardigan,80721101,https://us.burberry.com/cashmere-cardigan-p80721101,https://assets.burberry.com/is/image/Burberryltd/3717C603-55B6-45CC-AB9B-8314ECF469A7?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,350.00",,,men_clothing.html
men_clothing,Long Reversible Bradford Car Coat,80767111,https://us.burberry.com/long-reversible-bradford-car-coat-p80767111,https://assets.burberry.com/is/image/Burberryltd/444D997F-ADE3-4BE5-97B3-C2EF08A65BFB?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,650.00",,,men_clothing.html
men_clothing,Cotton Polo Shirt,80836011,https://us.burberry.com/cotton-polo-shirt-p80836011,https://assets.burberry.com/is/image/Burberryltd/FD30BF0C-9E44-44DD-B53C-21F92271D7FF?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,men_clothing.html
men_clothing,Cotton Polo Shirt,80726611,https://us.burberry.com/cotton-polo-shirt-p80726611,https://assets.burberry.com/is/image/Burberryltd/523FD889-A37E-42F1-A379-9277B1F363E9?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,men_clothing.html
men_clothing,Mid-length Cashmere Blend Paddington Car Coat,80601971,https://us.burberry.com/mid-length-cashmere-blend-paddington-car-coat-p80601971,https://assets.burberry.com/is/image/Burberryltd/6746FEE1-E518-4814-BB9E-16BC0FCEA67A?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,550.00",,Limited Availability,men_clothing.html
men_clothing,Mid-length Cashmere Blend Kensington Trench Coat,80580221,https://us.burberry.com/mid-length-cashmere-blend-kensington-trench-coat-p80580221,https://assets.burberry.com/is/image/Burberryltd/0A2CF83A-6A03-430F-B795-F36894A84D32?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,890.00",,,men_clothing.html
men_clothing,Long Castleford Trench Coat,80767151,https://us.burberry.com/long-castleford-trench-coat-p80767151,https://assets.burberry.com/is/image/Burberryltd/7941DAC7-950D-4997-892C-2BEEEFF3D677?$BBY_V3_SL_1.36$&wid=581&hei=788,"$3,150.00",,,men_clothing.html
men_clothing,Check Sleeve Cotton T-shirt,80820531,https://us.burberry.com/check-sleeve-cotton-t-shirt-p80820531,https://assets.burberry.com/is/image/Burberryltd/72917EC4-30DD-45B1-A081-5EB92EE34334?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,men_clothing.html
men_clothing,Cotton Polo Shirt,80833291,https://us.burberry.com/cotton-polo-shirt-p80833291,https://assets.burberry.com/is/image/Burberryltd/A48B8FBA-03C8-4398-9FA4-DD449D570A2F?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,men_clothing.html
men_clothing,Quilted Thermoregulated Barn Jacket,80491351,https://us.burberry.com/quilted-thermoregulated-barn-jacket-p80491351,https://assets.burberry.com/is/image/Burberryltd/02A11978-0A8E-4BD8-BD8A-76B0726BCF0C?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,Limited Availability,men_clothing.html
men_clothing,Houndstooth Jacket,80818941,https://us.burberry.com/houndstooth-jacket-p80818941,https://assets.burberry.com/is/image/Burberryltd/BDBF3187-5112-4B38-8A67-5989C5E79B7B?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,350.00",,,men_clothing.html
men_clothing,Rib Knit Wool Sweater,80831751,https://us.burberry.com/rib-knit-wool-sweater-p80831751,https://assets.burberry.com/is/image/Burberryltd/E4366755-7323-4DDE-AFE9-5B37E4515C45?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,650.00",,,men_clothing.html
men_clothing,Cotton T-shirt,80808141,https://us.burberry.com/cotton-t-shirt-p80808141,https://assets.burberry.com/is/image/Burberryltd/A203B00F-594C-4511-8C2A-51695C8EA13E?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Cashmere Cardigan,80811591,https://us.burberry.com/cashmere-cardigan-p80811591,https://assets.burberry.com/is/image/Burberryltd/C44B1547-C4A4-4898-8EEF-8EB15B32CAD3?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,550.00",,,men_clothing.html
men_clothing,Chess Wool Blend Sweater,80768921,https://us.burberry.com/chess-wool-blend-sweater-p80768921,https://assets.burberry.com/is/image/Burberryltd/390CF52C-7235-4AB7-8B3D-E5F9F8030F66?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,850.00",,,men_clothing.html
men_clothing,Cotton Hoodie,80819961,https://us.burberry.com/cotton-hoodie-p80819961,https://assets.burberry.com/is/image/Burberryltd/F8AD2171-056E-4D74-BBBF-98A42477F28C?$BBY_V3_SL_1.36$&wid=581&hei=788,$910.00,,,men_clothing.html
men_clothing,Cotton Sweatshirt,80820931,https://us.burberry.com/cotton-sweatshirt-p80820931,https://assets.burberry.com/is/image/Burberryltd/AB729D95-07EF-46EF-89F8-6AE085432650?$BBY_V3_SL_1.36$&wid=581&hei=788,$820.00,,,men_clothing.html
men_clothing,Logo Cotton T-shirt,80553091,https://us.burberry.com/logo-cotton-t-shirt-p80553091,https://assets.burberry.com/is/image/Burberryltd/D03E9A56-888D-43BB-B063-C353A55F4C60?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Logo Cotton T-shirt,80553071,https://us.burberry.com/logo-cotton-t-shirt-p80553071,https://assets.burberry.com/is/image/Burberryltd/A466E370-122A-4E42-89D1-394E4B12B8C8?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Logo Cotton Hoodie,80553181,https://us.burberry.com/logo-cotton-hoodie-p80553181,https://assets.burberry.com/is/image/Burberryltd/3EE224B3-E9A1-48DC-B97A-4F79F860467A?$BBY_V3_SL_1.36$&wid=581&hei=788,$910.00,,,men_clothing.html
men_clothing,Denim Jacket,80807701,https://us.burberry.com/denim-jacket-p80807701,https://assets.burberry.com/is/image/Burberryltd/FEA1D9F3-F88A-4407-B869-257410906113?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,790.00",,,men_clothing.html
men_clothing,EKD Cotton Top,80813561,https://us.burberry.com/ekd-cotton-top-p80813561,https://assets.burberry.com/is/image/Burberryltd/E8BE0F04-3646-414E-ACC1-427042762374?$BBY_V3_SL_1.36$&wid=581&hei=788,$820.00,,,men_clothing.html
men_clothing,Check Cotton Hoodie,80706691,https://us.burberry.com/check-cotton-hoodie-p80706691,https://assets.burberry.com/is/image/Burberryltd/6318A985-3B67-435C-80CD-18B6A3813D45?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,090.00",,,men_clothing.html
men_clothing,Check Cotton Shorts,80706701,https://us.burberry.com/check-cotton-shorts-p80706701,https://assets.burberry.com/is/image/Burberryltd/6C0130EE-6147-485F-BC5B-446678321336?$BBY_V3_SL_1.36$&wid=581&hei=788,$720.00,,,men_clothing.html
men_clothing,Cotton Polo Shirt,80562221,https://us.burberry.com/cotton-polo-shirt-p80562221,https://assets.burberry.com/is/image/Burberryltd/02ABF9D7-5CBD-4DD7-938E-4FDB04DB376B?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Check Wool Blend Overshirt,80788651,https://us.burberry.com/check-wool-blend-overshirt-p80788651,https://assets.burberry.com/is/image/Burberryltd/0425E588-86D3-4413-AB9A-9F1DE0679645?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,890.00",,,men_clothing.html
men_clothing,Cotton Silk Polo Shirt,80707721,https://us.burberry.com/cotton-silk-polo-shirt-p80707721,https://assets.burberry.com/is/image/Burberryltd/8C6B3179-9A85-44BA-BB7A-92C6D93D620D?$BBY_V3_SL_1.36$&wid=581&hei=788,$760.00,,,men_clothing.html
men_clothing,Cotton Formal Shirt,80718181,https://us.burberry.com/cotton-formal-shirt-p80718181,https://assets.burberry.com/is/image/Burberryltd/DEE5E439-D38E-4FAD-80DD-97354B15A6CC?$BBY_V3_SL_1.36$&wid=581&hei=788,$700.00,,,men_clothing.html
men_clothing,EKD Cotton Formal Shirt,80705021,https://us.burberry.com/ekd-cotton-formal-shirt-p80705021,https://assets.burberry.com/is/image/Burberryltd/357FF8A9-E6D2-4F0F-840F-079B063AFA6D?$BBY_V3_SL_1.36$&wid=581&hei=788,$720.00,,,men_clothing.html
men_clothing,Check Puffer Jacket,80592121,https://us.burberry.com/check-puffer-jacket-p80592121,https://assets.burberry.com/is/image/Burberryltd/4F481B71-6710-4332-985B-BAD48A066C36?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,050.00",,,men_clothing.html
men_clothing,Check Nylon Jacket,80708711,https://us.burberry.com/check-nylon-jacket-p80708711,https://assets.burberry.com/is/image/Burberryltd/BEA875DA-9E2F-4843-B77A-5937B01AD4F7?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,050.00",,,men_clothing.html
men_clothing,Short Wool Cashmere Wimbledon Trench Coat,80581301,https://us.burberry.com/short-wool-cashmere-wimbledon-trench-coat-p80581301,https://assets.burberry.com/is/image/Burberryltd/326FEABD-83A5-44A2-839A-4BCE0BCD5E93?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,890.00",,,men_clothing.html
men_clothing,EKD Cotton T-shirt,80720091,https://us.burberry.com/ekd-cotton-t-shirt-p80720091,https://assets.burberry.com/is/image/Burberryltd/3A856838-8CA4-4BD3-BAFD-5AB8A50A478B?$BBY_V3_SL_1.36$&wid=581&hei=788,$610.00,,,men_clothing.html
men_clothing,Cotton Silk Polo Shirt,80707731,https://us.burberry.com/cotton-silk-polo-shirt-p80707731,https://assets.burberry.com/is/image/Burberryltd/32029D06-491E-49A7-8409-012F86347A9E?$BBY_V3_SL_1.36$&wid=581&hei=788,$760.00,,,men_clothing.html
men_clothing,Wool Sweater,80775581,https://us.burberry.com/wool-sweater-p80775581,https://assets.burberry.com/is/image/Burberryltd/979BE24F-AF68-45E3-A334-C070715AF341?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,090.00",,,men_clothing.html
men_clothing,Wool Sweater,80777501,https://us.burberry.com/wool-sweater-p80777501,https://assets.burberry.com/is/image/Burberryltd/D1617C8E-A828-41F0-A86B-C41A3926FB76?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,090.00",,,men_clothing.html
men_clothing,Cotton Polo Shirt,80562231,https://us.burberry.com/cotton-polo-shirt-p80562231,https://assets.burberry.com/is/image/Burberryltd/2FAFD08B-A954-42DB-8FAD-D2A8457FD26E?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Cotton Polo Shirt,80512361,https://us.burberry.com/cotton-polo-shirt-p80512361,https://assets.burberry.com/is/image/Burberryltd/F283FAFA-9D62-4886-857A-D937413240D2?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,men_clothing.html
men_clothing,Cotton Polo Shirt,80392651,https://us.burberry.com/cotton-polo-shirt-p80392651,https://assets.burberry.com/is/image/Burberryltd/258E28E9-5B7E-4DB0-869F-94D5627F1512?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,Limited Availability,men_clothing.html
men_clothing,Cotton Polo Shirt,80562251,https://us.burberry.com/cotton-polo-shirt-p80562251,https://assets.burberry.com/is/image/Burberryltd/285A35E2-F7F7-4E2D-8F9B-356F714E718A?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Cotton Polo Shirt,80537731,https://us.burberry.com/cotton-polo-shirt-p80537731,https://assets.burberry.com/is/image/Burberryltd/0EC25446-16B1-41EB-B743-31B4B013FCBA?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Cotton T-shirt,80534221,https://us.burberry.com/cotton-t-shirt-p80534221,https://assets.burberry.com/is/image/Burberryltd/E8324AE2-2203-4FE9-A5C7-081B89939525?$BBY_V3_SL_1.36$&wid=581&hei=788,$480.00,,,men_clothing.html
men_clothing,Cotton T-shirt,80529651,https://us.burberry.com/cotton-t-shirt-p80529651,https://assets.burberry.com/is/image/Burberryltd/1A10AC13-AA4E-453F-BA8F-309FF39BF159?$BBY_V3_SL_1.36$&wid=581&hei=788,$480.00,,,men_clothing.html
men_clothing,Cotton T-shirt,80561761,https://us.burberry.com/cotton-t-shirt-p80561761,https://assets.burberry.com/is/image/Burberryltd/864A196F-C902-4167-8998-1A14930408D0?$BBY_V3_SL_1.36$&wid=581&hei=788,$480.00,,,men_clothing.html
men_clothing,Check EKD Cotton T-shirt,80727031,https://us.burberry.com/check-ekd-cotton-t-shirt-p80727031,https://assets.burberry.com/is/image/Burberryltd/9678A0AD-E528-40E1-8C57-1D1C0E967896?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,men_clothing.html
men_clothing,Check EKD Cotton Sweatshirt,80727021,https://us.burberry.com/check-ekd-cotton-sweatshirt-p80727021,https://assets.burberry.com/is/image/Burberryltd/4E39B846-DD4B-47EE-9732-45D1ECA21DA2?$BBY_V3_SL_1.36$&wid=581&hei=788,$960.00,,,men_clothing.html
men_clothing,Check EKD Cotton Hoodie,80727141,https://us.burberry.com/check-ekd-cotton-hoodie-p80727141,https://assets.burberry.com/is/image/Burberryltd/BC2705C2-743D-4102-8358-978BFF550C5E?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,000.00",,,men_clothing.html
men_clothing,Check EKD Cotton Hoodie,80727131,https://us.burberry.com/check-ekd-cotton-hoodie-p80727131,https://assets.burberry.com/is/image/Burberryltd/51C92297-2238-474B-B01A-408E32B4E3D6?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,000.00",,,men_clothing.html
men_clothing,Check EKD Cotton T-shirt,80706811,https://us.burberry.com/check-ekd-cotton-t-shirt-p80706811,https://assets.burberry.com/is/image/Burberryltd/37DFF5E1-FBEE-4DE7-B13B-6CF28E445D39?$BBY_V3_SL_1.36$&wid=581&hei=788,$660.00,,,men_clothing.html
men_clothing,Check EKD Cotton Polo Shirt,80706821,https://us.burberry.com/check-ekd-cotton-polo-shirt-p80706821,https://assets.burberry.com/is/image/Burberryltd/1F2FA8DA-D269-40CC-A5F4-CAD1531C4F45?$BBY_V3_SL_1.36$&wid=581&hei=788,$650.00,,,men_clothing.html
men_clothing,Check EKD Cotton Sweatshirt,80706801,https://us.burberry.com/check-ekd-cotton-sweatshirt-p80706801,https://assets.burberry.com/is/image/Burberryltd/8727A694-4B81-4C45-8FE1-6A58AC578C6A?$BBY_V3_SL_1.36$&wid=581&hei=788,$960.00,,,men_clothing.html
men_clothing,Logo Cotton Sweatshirt,80553121,https://us.burberry.com/logo-cotton-sweatshirt-p80553121,https://assets.burberry.com/is/image/Burberryltd/3F293119-1B4B-47BF-8DDE-872A130259C3?$BBY_V3_SL_1.36$&wid=581&hei=788,$790.00,,,men_clothing.html
men_clothing,Cotton Shorts,80553541,https://us.burberry.com/cotton-shorts-p80553541,https://assets.burberry.com/is/image/Burberryltd/D9C17156-E320-4329-9DF7-A32C2552BCED?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,Limited Availability,men_clothing.html
men_clothing,Logo Cotton Hoodie,80553171,https://us.burberry.com/logo-cotton-hoodie-p80553171,https://assets.burberry.com/is/image/Burberryltd/F7596D0B-E199-48EA-9942-F4BC7D62D418?$BBY_V3_SL_1.36$&wid=581&hei=788,$910.00,,,men_clothing.html
men_clothing,Logo Cotton T-shirt,80553101,https://us.burberry.com/logo-cotton-t-shirt-p80553101,https://assets.burberry.com/is/image/Burberryltd/EE1E16CA-87CA-475F-9958-C429689D998F?$BBY_V3_SL_1.36$&wid=581&hei=788,$510.00,,,men_clothing.html
men_clothing,Cotton Shorts,80553561,https://us.burberry.com/cotton-shorts-p80553561,https://assets.burberry.com/is/image/Burberryltd/11F24BD9-8CCA-4D20-A950-0BBE0D202431?$BBY_V3_SL_1.36$&wid=581&hei=788,$590.00,,,men_clothing.html
men_clothing,Check Hood Cotton Zip Hoodie,80607051,https://us.burberry.com/check-hood-cotton-zip-hoodie-p80607051,https://assets.burberry.com/is/image/Burberryltd/D5BB4D77-01E0-4051-8C4B-6DB1D9ACA168?$BBY_V3_SL_1.36$&wid=581&hei=788,$990.00,,,men_clothing.html
men_clothing,Check Panel Cotton Jogging Pants,80590661,https://us.burberry.com/check-panel-cotton-jogging-pants-p80590661,https://assets.burberry.com/is/image/Burberryltd/9ADB5964-2824-49CF-9971-270B50BBE804?$BBY_V3_SL_1.36$&wid=581&hei=788,$880.00,,,men_clothing.html
men_clothing,Check Hood Cotton Hoodie,80581171,https://us.burberry.com/check-hood-cotton-hoodie-p80581171,https://assets.burberry.com/is/image/Burberryltd/8748E3CB-7B6F-4F40-8BB6-E905A567C5ED?$BBY_V3_SL_1.36$&wid=581&hei=788,$990.00,,,men_clothing.html
men_clothing,Check Silk Wool T-shirt,80435711,https://us.burberry.com/check-silk-wool-t-shirt-p80435711,https://assets.burberry.com/is/image/Burberryltd/F8D1F98B-FF01-44CE-AE74-44DABDF672FF?$BBY_V3_SL_1.36$&wid=581&hei=788,$760.00,,,men_clothing.html
men_clothing,Check Silk Wool Shorts,80435721,https://us.burberry.com/check-silk-wool-shorts-p80435721,https://assets.burberry.com/is/image/Burberryltd/0EA63769-46EE-4735-86A9-328D5B86D469?$BBY_V3_SL_1.36$&wid=581&hei=788,$720.00,,,men_clothing.html
men_clothing,Check Silk Shirt,80502791,https://us.burberry.com/check-silk-shirt-p80502791,https://assets.burberry.com/is/image/Burberryltd/5AE012CE-8BC5-4ED4-A788-21848FB4424E?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,250.00",,,men_clothing.html
men_clothing,EKD Cotton T-shirt,80727501,https://us.burberry.com/ekd-cotton-t-shirt-p80727501,https://assets.burberry.com/is/image/Burberryltd/C2AB10C2-6829-4FB0-B113-1068D2410116?$BBY_V3_SL_1.36$&wid=581&hei=788,$610.00,,,men_clothing.html
men_clothing,EKD Cotton T-shirt,80727491,https://us.burberry.com/ekd-cotton-t-shirt-p80727491,https://assets.burberry.com/is/image/Burberryltd/ED8613CC-C85A-4E53-845C-188849AFD0F5?$BBY_V3_SL_1.36$&wid=581&hei=788,$610.00,,,men_clothing.html
men_clothing,EKD Cotton T-shirt,80720081,https://us.burberry.com/ekd-cotton-t-shirt-p80720081,https://assets.burberry.com/is/image/Burberryltd/49C3F5A4-E60A-41F3-A487-07164D6047CB?$BBY_V3_SL_1.36$&wid=581&hei=788,$610.00,,,men_clothing.html
men_clothing,EKD Cashmere Sweater,80721121,https://us.burberry.com/ekd-cashmere-sweater-p80721121,https://assets.burberry.com/is/image/Burberryltd/3E9124B2-AE1C-4CB3-A184-D4D40930DB6D?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,290.00",,,men_clothing.html
men_clothing,Wool Cashmere Sweater,80718561,https://us.burberry.com/wool-cashmere-sweater-p80718561,https://assets.burberry.com/is/image/Burberryltd/4837756F-558A-4E98-B6CE-C3EE48E60D92?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,290.00",,,men_clothing.html
men_clothing,Mid-length Quilted Nylon Car Coat,80838141,https://us.burberry.com/mid-length-quilted-nylon-car-coat-p80838141,https://assets.burberry.com/is/image/Burberryltd/421CD85C-C35E-4DDB-9FE4-C9B3123F50D7?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Wool Tailored Jacket,80804881,https://us.burberry.com/wool-tailored-jacket-p80804881,https://assets.burberry.com/is/image/Burberryltd/0D80B2C7-B8CD-423C-B3C5-5FED7C24ABFC?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Cotton Blend Tailored Jacket,80836661,https://us.burberry.com/cotton-blend-tailored-jacket-p80836661,https://assets.burberry.com/is/image/Burberryltd/318D2922-E18A-40FB-96A8-EDD61D1A79DE?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Mid-length Kensington Heritage Trench Coat,80793881,https://us.burberry.com/mid-length-kensington-heritage-trench-coat-p80793881,https://assets.burberry.com/is/image/Burberryltd/24A33191-3C9F-476E-8B3D-EA3BFC43B4B7?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Long Camden Heritage Car Coat,80647331,https://us.burberry.com/long-camden-heritage-car-coat-p80647331,https://assets.burberry.com/is/image/Burberryltd/B34F48BB-CB81-459B-84CD-9851D6372C60?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,150.00",,,men_clothing.html
men_clothing,Long Camden Heritage Car Coat,80647311,https://us.burberry.com/long-camden-heritage-car-coat-p80647311,https://assets.burberry.com/is/image/Burberryltd/59C5E40A-05CF-445B-9FC9-87E6FA710F08?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,150.00",,,men_clothing.html
men_clothing,Long Kensington Heritage Trench Coat,80583351,https://us.burberry.com/long-kensington-heritage-trench-coat-p80583351,https://assets.burberry.com/is/image/Burberryltd/9B1855D7-7AA6-48C7-81CE-6B6CB7D975BE?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Long Camden Heritage Car Coat,80647321,https://us.burberry.com/long-camden-heritage-car-coat-p80647321,https://assets.burberry.com/is/image/Burberryltd/26248B66-C472-42C9-95ED-D1D28F4FD84C?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,150.00",,,men_clothing.html
men_clothing,Short Kensington Heritage Trench Coat,80793901,https://us.burberry.com/short-kensington-heritage-trench-coat-p80793901,https://assets.burberry.com/is/image/Burberryltd/839C37DB-9BAC-4A3D-B215-5EDECE2EDF12?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Long Kensington Heritage Trench Coat,80793851,https://us.burberry.com/long-kensington-heritage-trench-coat-p80793851,https://assets.burberry.com/is/image/Burberryltd/9CC77A1D-1367-48F8-980C-411D98FF1BD0?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Short Kensington Heritage Trench Coat,80830731,https://us.burberry.com/short-kensington-heritage-trench-coat-p80830731,https://assets.burberry.com/is/image/Burberryltd/EABF8D03-BC3A-43F4-8544-757459CE9C1E?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Short Kensington Heritage Trench Coat,80793891,https://us.burberry.com/short-kensington-heritage-trench-coat-p80793891,https://assets.burberry.com/is/image/Burberryltd/BDD61FAC-7AC2-4E79-A7B1-BDF6525406BC?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Mid-length Kensington Heritage Trench Coat,80793871,https://us.burberry.com/mid-length-kensington-heritage-trench-coat-p80793871,https://assets.burberry.com/is/image/Burberryltd/5A7DA7EB-A92A-41A1-9604-1D9398AF1878?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Mid-length Kensington Heritage Trench Coat,80793861,https://us.burberry.com/mid-length-kensington-heritage-trench-coat-p80793861,https://assets.burberry.com/is/image/Burberryltd/A713EF1D-0E49-41A2-BA5A-8119E80472E5?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Long Kensington Heritage Trench Coat,80793841,https://us.burberry.com/long-kensington-heritage-trench-coat-p80793841,https://assets.burberry.com/is/image/Burberryltd/CEB281BD-227C-4674-80AB-00B1BA25FF03?$BBY_V3_SL_1.36$&wid=581&hei=788,"$2,590.00",,,men_clothing.html
men_clothing,Wool Tailored Jacket,80738281,https://us.burberry.com/wool-tailored-jacket-p80738281,https://assets.burberry.com/is/image/Burberryltd/63ACD689-851A-420A-8A19-7155C4B2C05A?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,890.00",,,men_clothing.html
men_clothing,Wool Tailored Trousers,80608631,https://us.burberry.com/wool-tailored-trousers-p80608631,https://assets.burberry.com/is/image/Burberryltd/76E7B70A-BDC6-4361-B443-AB63D2DBD0E8?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,050.00",,Limited Availability,men_clothing.html
men_clothing,Wool Mohair Tailored Jacket,80606561,https://us.burberry.com/wool-mohair-tailored-jacket-p80606561,https://assets.burberry.com/is/image/Burberryltd/D396FB74-84A6-4C02-8210-832BC87C4DD9?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,890.00",,,men_clothing.html
men_clothing,Wool Mohair Tailored Trousers,80608731,https://us.burberry.com/wool-mohair-tailored-trousers-p80608731,https://assets.burberry.com/is/image/Burberryltd/BA4112BE-D533-4563-A438-3E8A672AFBB4?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,050.00",,,men_clothing.html
men_clothing,Check Swim Shorts,80873351,https://us.burberry.com/check-swim-shorts-p80873351,https://assets.burberry.com/is/image/Burberryltd/5E933168-4CC7-4A45-B281-E796EF998CA1?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,men_clothing.html
men_clothing,Linen Shirt,80826581,https://us.burberry.com/linen-shirt-p80826581,https://assets.burberry.com/is/image/Burberryltd/93FF50CB-C909-4D76-86C2-ECD640A70901?$BBY_V3_SL_1.36$&wid=581&hei=788,"$1,090.00",,,men_clothing.html
men_clothing,Wool Polo Shirt,80949681,https://us.burberry.com/wool-polo-shirt-p80949681,https://assets.burberry.com/is/image/Burberryltd/249BBE91-4AC8-4827-80E4-05B43E8A712F?$BBY_V3_SL_1.36$&wid=581&hei=788,$910.00,,,men_clothing.html
men_clothing,Check Swim Briefs,80958061,https://us.burberry.com/check-swim-briefs-p80958061,https://assets.burberry.com/is/image/Burberryltd/7EBE433C-8961-4CE6-9F67-C52BE685B00D?$BBY_V3_SL_1.36$&wid=581&hei=788,$440.00,,,men_clothing.html
men_clothing,Check Swim Shorts,80900461,https://us.burberry.com/check-swim-shorts-p80900461,https://assets.burberry.com/is/image/Burberryltd/16102217-7307-4EF8-AE74-7E41EF42B317?$BBY_V3_SL_1.36$&wid=581&hei=788,$550.00,,,men_clothing.html
