"category","id","isSku","isSmc","name","microColor","microColorHexa","color","size","styleMaterialColor","brightcoveId","images","bornSeasonDesc","macroCategory","superMicroCategory_en_US","url","smcUrl","alternativeAsset","price_hasSalePrice","price_currencyCode","price_percentageOff","price_listPrice","price_salePrice","price_finalPrice"
"w-ready-to-wear","584873QEAAA1000","False","True","Leaf Crepe Cigarette Trouser","Black","000000","1000","","584873QEAAA1000","","https://amq-mcq.dam.kering.com/m/73a52e2a9fb6b4a0/Large-584873QEAAA1000_F.jpg?v=1","F_W_2019","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/leaf-crepe-cigarette-trouser-584873QEAAA1000.html","https://www.alexandermcqueen.com/en-us/pr/leaf-crepe-cigarette-trouser-584873QEAAA1000.html","https://amq-mcq.dam.kering.com/m/73a52e2a9fb6b4a0/Large-584873QEAAA1000_F.jpg?v=1","True","USD","0","","$ 990","$ 990"
"w-ready-to-wear","612662QBACI4232","False","True","Bustier Evening Dress","Electric Navy","132F5E","4232","","612662QBACI4232","","https://amq-mcq.dam.kering.com/m/50589dce8c573be7/Large-612662QBACI4232_F.jpg?v=2","S_S_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/bustier-evening-dress-612662QBACI4232.html","https://www.alexandermcqueen.com/en-us/pr/bustier-evening-dress-612662QBACI4232.html","https://amq-mcq.dam.kering.com/m/50589dce8c573be7/Large-612662QBACI4232_F.jpg?v=2","True","USD","0","","$ 4,500","$ 4,500"
"w-ready-to-wear","612662QBACI5067","False","True","Bustier Evening Dress","Pale Pink","F6DBE2","5067","","612662QBACI5067","","https://amq-mcq.dam.kering.com/m/1ef63526655fb4c/Large-612662QBACI5067_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/53fbd8539961e7c/Large-612662QBACI5067_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/7898812ac8380bc7/Large-612662QBACI5067_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5ba48659ecc03f37/Large-612662QBACI5067_E.jpg?v=2","S_S_2024","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/bustier-evening-dress-612662QBACI5067.html","https://www.alexandermcqueen.com/en-us/pr/bustier-evening-dress-612662QBACI5067.html","https://amq-mcq.dam.kering.com/m/5ba48659ecc03f37/Large-612662QBACI5067_E.jpg?v=2","True","USD","0","","$ 4,500","$ 4,500"
"w-ready-to-wear","585442QEAAA9007","False","True","Peak Shoulder Leaf Crepe Jacket","LIGHT IVORY","EFE1CE","9007","","585442QEAAA9007","","https://amq-mcq.dam.kering.com/m/440702787e9f7ac9/Large-585442QEAAA9007_F.jpg?v=5 | https://amq-mcq.dam.kering.com/m/58560f59f71d57d/Large-585442QEAAA9007_R.jpg?v=4 | https://amq-mcq.dam.kering.com/m/4318666d8e9281f7/Large-585442QEAAA9007_D.jpg?v=4 | https://amq-mcq.dam.kering.com/m/2babd653517e3cf/Large-585442QEAAA9007_E.jpg?v=3 | https://amq-mcq.dam.kering.com/m/58b9c30783e782fd/Large-585442QEAAA9007_A.jpg?v=2","F_W_2019","amq_macro_women_ready_to_wear","Jackets","https://www.alexandermcqueen.com/en-us/pr/peak-shoulder-leaf-crepe-jacket-585442QEAAA9007.html","https://www.alexandermcqueen.com/en-us/pr/peak-shoulder-leaf-crepe-jacket-585442QEAAA9007.html","https://amq-mcq.dam.kering.com/m/58b9c30783e782fd/Large-585442QEAAA9007_A.jpg?v=2","True","USD","0","","$ 2,590","$ 2,590"
"w-ready-to-wear","585101QEAAA9007","False","True","Narrow Bootcut Trousers","LIGHT IVORY","EFE1CE","9007","","585101QEAAA9007","","https://amq-mcq.dam.kering.com/m/20811b28d42812a3/Large-585101QEAAA9007_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5f258334403d9f34/Large-585101QEAAA9007_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5f6f18695f3b9632/Large-585101QEAAA9007_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/3e5290ff365af36c/Large-585101QEAAA9007_E.jpg?v=1","F_W_2019","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/narrow-bootcut-trousers-585101QEAAA9007.html","https://www.alexandermcqueen.com/en-us/pr/narrow-bootcut-trousers-585101QEAAA9007.html","https://amq-mcq.dam.kering.com/m/3e5290ff365af36c/Large-585101QEAAA9007_E.jpg?v=1","True","USD","0","","$ 990","$ 990"
"w-ready-to-wear","586959QEAAH9005","False","True","Lace Corset","White","FFFFFF","9005","","586959QEAAH9005","","https://amq-mcq.dam.kering.com/m/31f1361bced29fac/Large-586959QEAAH9005_F.jpg?v=7 | https://amq-mcq.dam.kering.com/m/70bf07c0c7689648/Large-586959QEAAH9005_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/190e9f88ce02fdf5/Large-586959QEAAH9005_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/13dcf505d66f79b6/Large-586959QEAAH9005_E.jpg?v=2","F_W_2020","amq_macro_women_ready_to_wear","Tops and Shirts","https://www.alexandermcqueen.com/en-us/pr/lace-corset-586959QEAAH9005.html","https://www.alexandermcqueen.com/en-us/pr/lace-corset-586959QEAAH9005.html","https://amq-mcq.dam.kering.com/m/13dcf505d66f79b6/Large-586959QEAAH9005_E.jpg?v=2","True","USD","0","","$ 1,890","$ 1,890"
"w-ready-to-wear","584968QEAAA9007","False","True","Leaf Crepe Cigarette Trouser","Light Ivory","EFE1CE","9007","","584968QEAAA9007","","https://amq-mcq.dam.kering.com/m/934ac179bef3e1e/Large-584968QEAAA9007_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6c6e0e898d16cd35/Large-584968QEAAA9007_R.jpg?v=13 | https://amq-mcq.dam.kering.com/m/46e2b517285aaa24/Large-584968QEAAA9007_D.jpg?v=7 | https://amq-mcq.dam.kering.com/m/56b7d025f6192518/Large-584968QEAAA9007_E.jpg?v=5","F_W_2019","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/leaf-crepe-cigarette-trouser-584968QEAAA9007.html","https://www.alexandermcqueen.com/en-us/pr/leaf-crepe-cigarette-trouser-584968QEAAA9007.html","https://amq-mcq.dam.kering.com/m/56b7d025f6192518/Large-584968QEAAA9007_E.jpg?v=5","True","USD","0","","$ 990","$ 990"
"w-ready-to-wear","718763QAAAD9000","False","True","Oversized Men's Shirt","Optic White","F4F5F0","9000","","718763QAAAD9000","","https://amq-mcq.dam.kering.com/m/c025b929af37ff5/Large-718763QAAAD9000_F.jpg?v=2","F_W_2022","amq_macro_women_ready_to_wear","Shirts","https://www.alexandermcqueen.com/en-us/pr/oversized-men's-shirt-718763QAAAD9000.html","https://www.alexandermcqueen.com/en-us/pr/oversized-men's-shirt-718763QAAAD9000.html","https://amq-mcq.dam.kering.com/m/c025b929af37ff5/Large-718763QAAAD9000_F.jpg?v=2","True","USD","0","","$ 850","$ 850"
"w-ready-to-wear","780452Q1A8G1000","False","True","Off-the-shoulder Knit Top","Black","000000","1000","","780452Q1A8G1000","","https://amq-mcq.dam.kering.com/m/31b75b71c9006b40/Large-780452Q1A8G1000_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/30514a7f1003056/Large-780452Q1A8G1000_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/4b825ded81e8e58c/Large-780452Q1A8G1000_D.jpg?v=3 | https://amq-mcq.dam.kering.com/m/5ed892589819662d/Large-780452Q1A8G1000_E.jpg?v=3 | https://amq-mcq.dam.kering.com/m/47ace792e8690d49/Large-780452Q1A8G1000_L.jpg?v=3","S_S_2024","amq_macro_women_ready_to_wear","Knitwear","https://www.alexandermcqueen.com/en-us/pr/off-the-shoulder-knit-top-780452Q1A8G1000.html","https://www.alexandermcqueen.com/en-us/pr/off-the-shoulder-knit-top-780452Q1A8G1000.html","https://amq-mcq.dam.kering.com/m/47ace792e8690d49/Large-780452Q1A8G1000_L.jpg?v=3","True","USD","0","","$ 1,290","$ 1,290"
"w-ready-to-wear","769303Q5ALW1000","False","True","Leather Trousers","Black","000000","1000","","769303Q5ALW1000","6332691967112","https://amq-mcq.dam.kering.com/m/7a6f1c103aaa67d7/Large-769303Q5ALW1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/63ff1d0db9a99866/Large-769303Q5ALW1000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/162735b77b39fc3b/Large-769303Q5ALW1000_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5714529a23f35d3/Large-769303Q5ALW1000_E.jpg?v=1","F_W_2023","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/leather-trousers-769303Q5ALW1000.html","https://www.alexandermcqueen.com/en-us/pr/leather-trousers-769303Q5ALW1000.html","https://amq-mcq.dam.kering.com/m/5714529a23f35d3/Large-769303Q5ALW1000_E.jpg?v=1","True","USD","0","","$ 5,390","$ 5,390"
"w-ready-to-wear","778165QBAAE1000","False","True","Draped Satin Top","Black","000000","1000","","778165QBAAE1000","","https://amq-mcq.dam.kering.com/m/6223055081bbc24a/Large-778165QBAAE1000_F.jpg?v=4","S_S_2024","amq_macro_women_ready_to_wear","Tops and Shirts","https://www.alexandermcqueen.com/en-us/pr/draped-satin-top-778165QBAAE1000.html","https://www.alexandermcqueen.com/en-us/pr/draped-satin-top-778165QBAAE1000.html","https://amq-mcq.dam.kering.com/m/6223055081bbc24a/Large-778165QBAAE1000_F.jpg?v=4","True","USD","0","","$ 1,970","$ 1,970"
"w-ready-to-wear","585118QEAAA1000","False","True","High Waisted Cigarette Trouser","Black","000000","1000","","585118QEAAA1000","","https://amq-mcq.dam.kering.com/m/39518d719178859d/Large-585118QEAAA1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5f655469da582f50/Large-585118QEAAA1000_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/301ea7a23fcd5db7/Large-585118QEAAA1000_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/54fe4c0dcbee4f07/Large-585118QEAAA1000_E.jpg?v=1","F_W_2019","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/high-waisted-cigarette-trouser-585118QEAAA1000.html","https://www.alexandermcqueen.com/en-us/pr/high-waisted-cigarette-trouser-585118QEAAA1000.html","https://amq-mcq.dam.kering.com/m/54fe4c0dcbee4f07/Large-585118QEAAA1000_E.jpg?v=1","True","USD","0","","$ 990","$ 990"
"w-ready-to-wear","669510Q1AV41000","False","True","Off-The-Shoulder Knit Top","Black","000000","1000","","669510Q1AV41000","","https://amq-mcq.dam.kering.com/m/1f520d325bad47cd/Large-669510Q1AV41000_F.jpg?v=4 | https://amq-mcq.dam.kering.com/m/3e6357324e3d8f58/Large-669510Q1AV41000_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/74a0b5b23b645a91/Large-669510Q1AV41000_D.jpg?v=3 | https://amq-mcq.dam.kering.com/m/5e2dcd44d23e650/Large-669510Q1AV41000_E.jpg?v=2 | https://amq-mcq.dam.kering.com/m/19e1b15a41f484f4/Large-669510Q1AV41000_A.jpg?v=2","F_W_2021","amq_macro_women_ready_to_wear","Knitwear","https://www.alexandermcqueen.com/en-us/pr/off-the-shoulder-knit-top-669510Q1AV41000.html","https://www.alexandermcqueen.com/en-us/pr/off-the-shoulder-knit-top-669510Q1AV41000.html","https://amq-mcq.dam.kering.com/m/19e1b15a41f484f4/Large-669510Q1AV41000_A.jpg?v=2","True","USD","0","","$ 950","$ 950"
"w-ready-to-wear","585076QEAAA1000","False","True","Narrow Bootcut Trousers","Black","000000","1000","","585076QEAAA1000","","https://amq-mcq.dam.kering.com/m/7cc1d1abaf927274/Large-585076QEAAA1000_F.jpg?v=4 | https://amq-mcq.dam.kering.com/m/1a1ff0d77aa65bc5/Large-585076QEAAA1000_R.jpg?v=4 | https://amq-mcq.dam.kering.com/m/494043b0adf46b2c/Large-585076QEAAA1000_D.jpg?v=4 | https://amq-mcq.dam.kering.com/m/5188990061caf557/Large-585076QEAAA1000_E.jpg?v=3","F_W_2019","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/narrow-bootcut-trousers-585076QEAAA1000.html","https://www.alexandermcqueen.com/en-us/pr/narrow-bootcut-trousers-585076QEAAA1000.html","https://amq-mcq.dam.kering.com/m/5188990061caf557/Large-585076QEAAA1000_E.jpg?v=3","True","USD","0","","$ 990","$ 990"
"w-ready-to-wear","708621QMABQ4118","False","True","Stretch Denim Jacket","Washed Blue","344859","4118","","708621QMABQ4118","","https://amq-mcq.dam.kering.com/m/54ba6c6ec0119ad3/Large-708621QMABQ4118_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/89022a67a0252bc/Large-708621QMABQ4118_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/5c271ff8b2291513/Large-708621QMABQ4118_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/737d016a203e474/Large-708621QMABQ4118_E.jpg?v=1","F_W_2022","amq_macro_women_ready_to_wear","Outerwear","https://www.alexandermcqueen.com/en-us/pr/stretch-denim-jacket-708621QMABQ4118.html","https://www.alexandermcqueen.com/en-us/pr/stretch-denim-jacket-708621QMABQ4118.html","https://amq-mcq.dam.kering.com/m/737d016a203e474/Large-708621QMABQ4118_E.jpg?v=1","True","USD","0","","$ 2,590","$ 2,590"
"w-ready-to-wear","708762QMABQ4118","False","True","Narrow Bootcut Denim Trouser","Washed Blue","344859","4118","","708762QMABQ4118","","https://amq-mcq.dam.kering.com/m/1998d0cab1ef0172/Large-708762QMABQ4118_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/29d909d25496f3eb/Large-708762QMABQ4118_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/737252e198bcc757/Large-708762QMABQ4118_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/1b72fd010ba547a4/Large-708762QMABQ4118_E.jpg?v=1","F_W_2022","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/narrow-bootcut-denim-trouser-708762QMABQ4118.html","https://www.alexandermcqueen.com/en-us/pr/narrow-bootcut-denim-trouser-708762QMABQ4118.html","https://amq-mcq.dam.kering.com/m/1b72fd010ba547a4/Large-708762QMABQ4118_E.jpg?v=1","True","USD","0","","$ 1,090","$ 1,090"
"w-ready-to-wear","668451Q5AJF1000","False","True","Cropped Leather Jacket","Black","000000","1000","","668451Q5AJF1000","","https://amq-mcq.dam.kering.com/m/77d4a515eefb281f/Large-668451Q5AJF1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/56b536a4fc301a3c/Large-668451Q5AJF1000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/305d459e9110b5fe/Large-668451Q5AJF1000_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/57c8de2a11563bf1/Large-668451Q5AJF1000_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5f372672d539f45f/Large-668451Q5AJF1000_A.jpg?v=1","S_S_2022","amq_macro_women_ready_to_wear","Leather","https://www.alexandermcqueen.com/en-us/pr/cropped-leather-jacket-668451Q5AJF1000.html","https://www.alexandermcqueen.com/en-us/pr/cropped-leather-jacket-668451Q5AJF1000.html","https://amq-mcq.dam.kering.com/m/5f372672d539f45f/Large-668451Q5AJF1000_A.jpg?v=1","True","USD","0","","$ 4,990","$ 4,990"
"w-ready-to-wear","669510Q1AV49026","False","True","Off-the-shoulder Knit Top","White","FFFFFF","9026","","669510Q1AV49026","","https://amq-mcq.dam.kering.com/m/74812ceed11afe54/Large-669510Q1AV49026_F.jpg?v=1","F_W_2022","amq_macro_women_ready_to_wear","Tops and Shirts","https://www.alexandermcqueen.com/en-us/pr/off-the-shoulder-knit-top-669510Q1AV49026.html","https://www.alexandermcqueen.com/en-us/pr/off-the-shoulder-knit-top-669510Q1AV49026.html","https://amq-mcq.dam.kering.com/m/74812ceed11afe54/Large-669510Q1AV49026_F.jpg?v=1","True","USD","0","","$ 950","$ 950"
"w-ready-to-wear","769142QZAKB1111","False","True","Ghost Orchid Evening Dress","Black/Red","000000","1111","","769142QZAKB1111","","https://amq-mcq.dam.kering.com/m/ec30feab8b5c5f4/Large-769142QZAKB1111_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3a7bc2b0295ceb39/Large-769142QZAKB1111_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5c3e564d5f213d35/Large-769142QZAKB1111_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/20fb307127aa2fc0/Large-769142QZAKB1111_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/5b3652f8850b6d48/Large-769142QZAKB1111_L.jpg?v=1","F_W_2023","amq_macro_women_ready_to_wear","Dresses","https://www.alexandermcqueen.com/en-us/pr/ghost-orchid-evening-dress-769142QZAKB1111.html","https://www.alexandermcqueen.com/en-us/pr/ghost-orchid-evening-dress-769142QZAKB1111.html","https://amq-mcq.dam.kering.com/m/5b3652f8850b6d48/Large-769142QZAKB1111_L.jpg?v=1","True","USD","0","","$ 9,800","$ 9,800"
"w-ready-to-wear","770646QJADX1000","False","True","Peak Corset All-in-one","Black","000000","1000","","770646QJADX1000","","https://amq-mcq.dam.kering.com/m/752047fdc3831d52/Large-770646QJADX1000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/354642d84a97313c/Large-770646QJADX1000_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/230d652b76196899/Large-770646QJADX1000_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/383d9e39f968fa48/Large-770646QJADX1000_E.jpg?v=2","F_W_2023","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/peak-corset-all-in-one-770646QJADX1000.html","https://www.alexandermcqueen.com/en-us/pr/peak-corset-all-in-one-770646QJADX1000.html","https://amq-mcq.dam.kering.com/m/383d9e39f968fa48/Large-770646QJADX1000_E.jpg?v=2","True","USD","0","","$ 7,990","$ 7,990"
"w-ready-to-wear","782633Q5ALW1000","False","True","High-waisted Leather Trousers","Black","000000","1000","","782633Q5ALW1000","","https://amq-mcq.dam.kering.com/m/7296e0a141f770fe/Large-782633Q5ALW1000_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/353dcf3f48a08789/Large-782633Q5ALW1000_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/61893c257b288ba3/Large-782633Q5ALW1000_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3a122ee953bc5f01/Large-782633Q5ALW1000_E.jpg?v=2","S_S_2024","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/high-waisted-leather-trousers-782633Q5ALW1000.html","https://www.alexandermcqueen.com/en-us/pr/high-waisted-leather-trousers-782633Q5ALW1000.html","https://amq-mcq.dam.kering.com/m/3a122ee953bc5f01/Large-782633Q5ALW1000_E.jpg?v=2","True","USD","0","","$ 5,590","$ 5,590"
"w-ready-to-wear","770562Q5AL11000","False","True","High-waisted leather short","Black","000000","1000","","770562Q5AL11000","6332692629112","https://amq-mcq.dam.kering.com/m/42ce6da7ec9333ff/Large-770562Q5AL11000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/72a2a67ef148b6f0/Large-770562Q5AL11000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/64d393728510462c/Large-770562Q5AL11000_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/d396a866320083e/Large-770562Q5AL11000_E.jpg?v=1","F_W_2023","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/high-waisted-leather-short-770562Q5AL11000.html","https://www.alexandermcqueen.com/en-us/pr/high-waisted-leather-short-770562Q5AL11000.html","https://amq-mcq.dam.kering.com/m/d396a866320083e/Large-770562Q5AL11000_E.jpg?v=1","True","USD","0","","$ 2,890","$ 2,890"
"w-ready-to-wear","780878QFAAS2019","False","True","Military Trench Coat","Pale Beige","D8C8AF","2019","","780878QFAAS2019","","https://amq-mcq.dam.kering.com/m/652358446e0f0fcd/Large-780878QFAAS2019_F.jpg?v=4 | https://amq-mcq.dam.kering.com/m/6d79d5e65ea4506f/Large-780878QFAAS2019_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/7811b3728a194a34/Large-780878QFAAS2019_D.jpg?v=3 | https://amq-mcq.dam.kering.com/m/697a2c977d2568cf/Large-780878QFAAS2019_E.jpg?v=3 | https://amq-mcq.dam.kering.com/m/55167979c47a4b65/Large-780878QFAAS2019_L.jpg?v=3","S_S_2024","amq_macro_women_ready_to_wear","Outerwear","https://www.alexandermcqueen.com/en-us/pr/military-trench-coat-780878QFAAS2019.html","https://www.alexandermcqueen.com/en-us/pr/military-trench-coat-780878QFAAS2019.html","https://amq-mcq.dam.kering.com/m/55167979c47a4b65/Large-780878QFAAS2019_L.jpg?v=3","True","USD","0","","$ 4,790","$ 4,790"
"w-ready-to-wear","586959QEAAH1000","False","True","Lace Corset","Black","000000","1000","","586959QEAAH1000","","https://amq-mcq.dam.kering.com/m/22f2669a9d3905c5/Large-586959QEAAH1000_F.jpg?v=3 | https://amq-mcq.dam.kering.com/m/3d914107d1915e5/Large-586959QEAAH1000_R.jpg?v=3 | https://amq-mcq.dam.kering.com/m/3b3d6c242f9ddf6f/Large-586959QEAAH1000_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/2c0b3a95a51f5251/Large-586959QEAAH1000_E.jpg?v=1","F_W_2019","amq_macro_women_ready_to_wear","Tops and Shirts","https://www.alexandermcqueen.com/en-us/pr/lace-corset-586959QEAAH1000.html","https://www.alexandermcqueen.com/en-us/pr/lace-corset-586959QEAAH1000.html","https://amq-mcq.dam.kering.com/m/2c0b3a95a51f5251/Large-586959QEAAH1000_E.jpg?v=1","True","USD","0","","$ 1,890","$ 1,890"
"w-ready-to-wear","668451Q5AK81000","False","True","Cropped Leather Jacket","Black","000000","1000","","668451Q5AK81000","","https://amq-mcq.dam.kering.com/m/222b35b404e021e0/Large-668451Q5AK81000_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/357b071fa64cc41d/Large-668451Q5AK81000_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/1c46d5dd569ff98d/Large-668451Q5AK81000_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/4f5d1ff2c301ac08/Large-668451Q5AK81000_E.jpg?v=1 | https://amq-mcq.dam.kering.com/m/62896ecd1f598850/Large-668451Q5AK81000_A.jpg?v=1","F_W_2023","amq_macro_women_ready_to_wear","Leather","https://www.alexandermcqueen.com/en-us/pr/cropped-leather-jacket-668451Q5AK81000.html","https://www.alexandermcqueen.com/en-us/pr/cropped-leather-jacket-668451Q5AK81000.html","https://amq-mcq.dam.kering.com/m/62896ecd1f598850/Large-668451Q5AK81000_A.jpg?v=1","True","USD","0","","$ 4,990","$ 4,990"
"w-ready-to-wear","737345QEAAA1000","False","True","Leaf Crepe Cigarette Trouser","Black","000000","1000","","737345QEAAA1000","","https://amq-mcq.dam.kering.com/m/672e0d6e56f0f546/Large-737345QEAAA1000_F.jpg?v=1","S_S_2023","amq_macro_women_ready_to_wear","Trousers","https://www.alexandermcqueen.com/en-us/pr/leaf-crepe-cigarette-trouser-737345QEAAA1000.html","https://www.alexandermcqueen.com/en-us/pr/leaf-crepe-cigarette-trouser-737345QEAAA1000.html","https://amq-mcq.dam.kering.com/m/672e0d6e56f0f546/Large-737345QEAAA1000_F.jpg?v=1","True","USD","0","","$ 990","$ 990"
"W-All-Shoes","797598WIFD71037","False","True","Strappy Mule","Black/Lust Red","000000","1037","","797598WIFD71037","","https://amq-mcq.dam.kering.com/m/477a19b1e6c67593/Large-797598WIFD71037_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/db6b0b19ec2b5e3/Large-797598WIFD71037_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/42d9a240a58483c0/Large-797598WIFD71037_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6a28e5b0cd959235/Large-797598WIFD71037_L.jpg?v=3","F_W_2024","amq_macro_women_shoes","Shoes","https://www.alexandermcqueen.com/en-us/pr/strappy-mule-797598WIFD71037.html","https://www.alexandermcqueen.com/en-us/pr/strappy-mule-797598WIFD71037.html","https://amq-mcq.dam.kering.com/m/6a28e5b0cd959235/Large-797598WIFD71037_L.jpg?v=3","True","USD","0","","$ 1,190","$ 1,190"
"W-All-Shoes","797571WIFD41399","False","True","Armadillo Strappy Sandal","Black/Silver/Gold","000000","1399","","797571WIFD41399","","https://amq-mcq.dam.kering.com/m/63e4c8a6fe9ff7c1/Large-797571WIFD41399_F.jpg?v=1 | https://amq-mcq.dam.kering.com/m/10e5b6fe15746024/Large-797571WIFD41399_R.jpg?v=1 | https://amq-mcq.dam.kering.com/m/70cca748a91e92ed/Large-797571WIFD41399_D.jpg?v=1 | https://amq-mcq.dam.kering.com/m/c7304128c373027/Large-797571WIFD41399_L.jpg?v=2","F_W_2024","amq_macro_women_shoes","Sandals","https://www.alexandermcqueen.com/en-us/pr/armadillo-strappy-sandal-797571WIFD41399.html","https://www.alexandermcqueen.com/en-us/pr/armadillo-strappy-sandal-797571WIFD41399.html","https://amq-mcq.dam.kering.com/m/c7304128c373027/Large-797571WIFD41399_L.jpg?v=2","True","USD","0","","$ 1,190","$ 1,190"
"W-All-Shoes","797579WIG121399","False","True","Armadillo Ballet Flat","Black/Silver/Gold","000000","1399","","797579WIG121399","","https://amq-mcq.dam.kering.com/m/29c8fc76c26dc51b/Large-797579WIG121399_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/349049c71a2b78dc/Large-797579WIG121399_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/38dd9f5e54eb42fe/Large-797579WIG121399_D.jpg?v=2 | https://amq-mcq.dam.kering.com/m/3a324fc581fd43ea/Large-797579WIG121399_L.jpg?v=2","F_W_2024","amq_macro_women_shoes","Shoes","https://www.alexandermcqueen.com/en-us/pr/armadillo-ballet-flat-797579WIG121399.html","https://www.alexandermcqueen.com/en-us/pr/armadillo-ballet-flat-797579WIG121399.html","https://amq-mcq.dam.kering.com/m/3a324fc581fd43ea/Large-797579WIG121399_L.jpg?v=2","True","USD","0","","$ 890","$ 890"
"W-All-Shoes","797579WLEN72044","False","True","Armadillo Ballet Flat","Leopard/Black","e5cf8c","2044","","797579WLEN72044","","https://amq-mcq.dam.kering.com/m/312395bb9ebff100/Large-797579WLEN72044_F.jpg?v=2 | https://amq-mcq.dam.kering.com/m/8a8675a28ebdcb7/Large-797579WLEN72044_R.jpg?v=2 | https://amq-mcq.dam.kering.com/m/6ec0f39e13041691/Large-797579WLEN72044_D.jpg?v=2","F_W_2024","amq_macro_women_shoes","Shoes","https://www.alexandermcqueen.com/en-us/pr/armadillo-ballet-flat-797579WLEN72044.html","https://www.alexandermcqueen.com/en-us/pr/armadillo-ballet-flat-797579WLEN72044.html","https://amq-mcq.dam.kering.com/m/6ec0f39e13041691/Large-797579WLEN72044_D.jpg?v=2","True","USD","0","","$ 950","$ 950"
