product_id,category,item_name,quantity,inventory_ats,price,full_price,discount_name,pre_order,item_ean,item_master,item_category,item_category2,item_category3,image_url,product_url,filename
BH1XA195WB79GAB,mens-all,Balmain Paris Prince-of-Wales wool cap ,1,0,315,525.00,SALE_SS24_40OFF|Free express shipping,no,,BH1XA195WB79,sale,,,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/BH1XA195WB79GABF?_i=AG",us.balmain.com/en/p/balmain-paris-prince-of-wales-wool-cap%C2%A0-BH1XA195WB79GAB.html,mens-all.txt
CBPS157157A,mens-all,Espion Sunglasses,1,0,950,None,Free express shipping,yes,,CBPS157,eyewear,,,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/CBPS157157AF?_i=AG",us.balmain.com/en/p/espion-sunglasses-CBPS157157A.html,mens-all.txt
DH1SD100ME25EAP,mens-clothing,Cropped double crepe jacket,1,0,2850,None,Free express shipping,yes,,DH1SD100ME25,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SD100ME25EAPF?_i=AG",us.balmain.com/en/p/cropped-double-crepe-jacket-DH1SD100ME25EAP.html,mens-clothing.txt
DH1PM041VE82SKU,mens-clothing,PB Labyrinth jacquard trousers,1,0,1490,None,Free express shipping,no,,DH1PM041VE82,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PM041VE82SKUF?_i=AG",us.balmain.com/en/p/pb-labyrinth-jacquard-trousers-DH1PM041VE82SKU.html,mens-clothing.txt
DH1EF000GD84EAC,mens-clothing,Vintage Balmain short-sleeved T-shirt,1,0,495,None,Free express shipping,no,,DH1EF000GD84,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EF000GD84EACF?_i=AG",us.balmain.com/en/p/vintage-balmain-short-sleeved-t-shirt-DH1EF000GD84EAC.html,mens-clothing.txt
DH1GC028BC78EAB,mens-clothing,Short-sleeved polo shirt with Balmain Signature embroidery,1,0,690,None,Free express shipping,no,,DH1GC028BC78,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GC028BC78EABF?_i=AG",us.balmain.com/en/p/short-sleeved-polo-shirt-with-balmain-signature-embroidery-DH1GC028BC78EAB.html,mens-clothing.txt
DH1JT047BC78EAB,mens-clothing,Balmain Signature hoodie,1,0,990,None,Free express shipping,no,,DH1JT047BC78,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JT047BC78EABF?_i=AG",us.balmain.com/en/p/balmain-signature-hoodie-DH1JT047BC78EAB.html,mens-clothing.txt
DH1EF000GD85EAB,mens-clothing,T-shirt with palm tree Balmain Signature print,1,0,450,None,Free express shipping,no,,DH1EF000GD85,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EF000GD85EABF?_i=AG",us.balmain.com/en/p/t-shirt-with-palm-tree-balmain-signature-print-DH1EF000GD85EAB.html,mens-clothing.txt
DH1EG000GD82GCS,mens-clothing,Club Balmain Signature printed T-shirt,1,0,550,None,Free express shipping,no,,DH1EG000GD82,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000GD82GCSF?_i=AG",us.balmain.com/en/p/club-balmain-signature-printed-t-shirt-DH1EG000GD82GCS.html,mens-clothing.txt
DH1SI158VD599BV,mens-clothing,Belted asymmetrical jacket in double crepe,1,0,2590,None,Free express shipping,yes,,DH1SI158VD59,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SI158VD599BVF?_i=AG",us.balmain.com/en/p/belted-asymmetrical-jacket-in-double-crepe-DH1SI158VD599BV.html,mens-clothing.txt
DH1PO095VD599BV,mens-clothing,Double crepe wool cargo trousers,1,0,1690,None,Free express shipping,no,,DH1PO095VD59,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PO095VD599BVF?_i=AG",us.balmain.com/en/p/double-crepe-wool-cargo-trousers-DH1PO095VD599BV.html,mens-clothing.txt
DH1JR002BB65YHG,mens-clothing,Printed Balmain Paris hoodie,1,0,995,None,Free express shipping,no,,DH1JR002BB65,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JR002BB65YHGF?_i=AG",us.balmain.com/en/p/printed-balmain-paris-hoodie-DH1JR002BB65YHG.html,mens-clothing.txt
DH1EG000BB73YHG,mens-clothing,Printed Balmain Paris short-sleeved T-shirt,1,0,550,None,Free express shipping,no,,DH1EG000BB73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000BB73YHGF?_i=AG",us.balmain.com/en/p/printed-balmain-paris-short-sleeved-t-shirt-DH1EG000BB73YHG.html,mens-clothing.txt
DH1TF675DE646FF,mens-clothing,Denim hooded bomber jacket with palm tree print,1,0,3250,None,Free express shipping,yes,,DH1TF675DE64,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF675DE646FFF?_i=AG",us.balmain.com/en/p/denim-hooded-bomber-jacket-with-palm-tree-print-DH1TF675DE646FF.html,mens-clothing.txt
DH1MG009DE646FF,mens-clothing,Denim biker jeans with a palm tree print,1,0,2350,None,Free express shipping,yes,,DH1MG009DE64,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MG009DE646FFF?_i=AG",us.balmain.com/en/p/denim-biker-jeans-with-a-palm-tree-print-DH1MG009DE646FF.html,mens-clothing.txt
DH1HN110VF36OES,mens-clothing,Short-sleeved twill pyjama shirt with Postcard print,1,0,990,None,Free express shipping,yes,,DH1HN110VF36,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN110VF36OESF?_i=AG",us.balmain.com/en/p/short-sleeved-twill-pyjama-shirt-with-postcard-print-DH1HN110VF36OES.html,mens-clothing.txt
DH1MG009DE596FC,mens-clothing,Light blue denim biker jeans ,1,0,1290,None,Free express shipping,no,,DH1MG009DE59,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MG009DE596FCF?_i=AG",us.balmain.com/en/p/light-blue-denim-biker-jeans--DH1MG009DE596FC.html,mens-clothing.txt
DH1JQ005BB65OES,mens-clothing,Balmain Paris printed sweatshirt,1,0,795,None,Free express shipping,no,,DH1JQ005BB65,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JQ005BB65OESF?_i=AG",us.balmain.com/en/p/balmain-paris-printed-sweatshirt-DH1JQ005BB65OES.html,mens-clothing.txt
DH1EG000BB73OES,mens-clothing,Printed Balmain Paris short-sleeved T-shirt,1,0,550,None,Free express shipping,no,,DH1EG000BB73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000BB73OESF?_i=AG",us.balmain.com/en/p/printed-balmain-paris-short-sleeved-t-shirt-DH1EG000BB73OES.html,mens-clothing.txt
AH1MG005DB690FA,mens-clothing,Slim-fit cotton jeans,1,0,690,1150.00,SALE_SS24_40OFF|Free express shipping,no,,AH1MG005DB69,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/VH1MG005032D0FAF?_i=AG",us.balmain.com/en/p/slim-fit-cotton-jeans-AH1MG005DB690FA.html,mens-clothing.txt
DH1HN067SD98OER,mens-clothing,Short-sleeved silk pyjama shirt with Miami print,1,0,1550,None,Free express shipping,no,,DH1HN067SD98,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN067SD98OERF?_i=AG",us.balmain.com/en/p/short-sleeved-silk-pyjama-shirt-with-miami-print-DH1HN067SD98OER.html,mens-clothing.txt
DH1EH015GD73GCS,mens-clothing,Loose Balmain Postcard printed T-shirt,1,0,590,None,Free express shipping,yes,,DH1EH015GD73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EH015GD73GCSF?_i=AG",us.balmain.com/en/p/loose-balmain-postcard-printed-t-shirt-DH1EH015GD73GCS.html,mens-clothing.txt
DH1HN067VF35AAA,mens-clothing,Short-sleeved twill pyjama shirt with palm tree print,1,0,990,None,Free express shipping,yes,,DH1HN067VF35,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN067VF35AAAF?_i=AG",us.balmain.com/en/p/short-sleeved-twill-pyjama-shirt-with-palm-tree-print-DH1HN067VF35AAA.html,mens-clothing.txt
DH1GB046KF96SLJ,mens-clothing,Wool polo shirt with Balmain Signature embroidery ,1,0,1200,None,Free express shipping,yes,,DH1GB046KF96,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GB046KF96SLJF?_i=AG",us.balmain.com/en/p/wool-polo-shirt-with-balmain-signature-embroidery--DH1GB046KF96SLJ.html,mens-clothing.txt
DH1MI043DE596FC,mens-clothing,Light blue regular-fit denim jeans ,1,0,890,None,Free express shipping,no,,DH1MI043DE59,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MI043DE596FCF?_i=AG",us.balmain.com/en/p/light-blue-regular-fit-denim-jeans--DH1MI043DE596FC.html,mens-clothing.txt
DH1HN065CF16UIB,mens-clothing,Short-sleeved striped cotton pyjama shirt,1,0,1050,None,Free express shipping,no,,DH1HN065CF16,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HN065CF16UIBF?_i=AG",us.balmain.com/en/p/short-sleeved-striped-cotton-pyjama-shirt-DH1HN065CF16UIB.html,mens-clothing.txt
DH1EG010BC72UJQ,mens-clothing,Loose T-shirt with vintage Balmain embroidery,1,0,650,None,Free express shipping,no,,DH1EG010BC72,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG010BC72UJQF?_i=AG",us.balmain.com/en/p/loose-t-shirt-with-vintage-balmain-embroidery-DH1EG010BC72UJQ.html,mens-clothing.txt
DH1MG009DE650FA,mens-clothing,Biker jeans in white denim,1,0,1290,None,Free express shipping,no,,DH1MG009DE65,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MG009DE650FAF?_i=AG",us.balmain.com/en/p/biker-jeans-in-white-denim-DH1MG009DE650FA.html,mens-clothing.txt
DH1EF000BB04UKD,mens-clothing,Balmain Paris flocked short-sleeved T-shirt ,1,0,450,None,Free express shipping,no,,DH1EF000BB04,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EF000BB04UKDF?_i=AG",us.balmain.com/en/p/balmain-paris-flocked-short-sleeved-t-shirt--DH1EF000BB04UKD.html,mens-clothing.txt
DH1EH015GD74OIP,mens-clothing,Loose Balmain Miami printed T-shirt,1,0,650,None,Free express shipping,yes,,DH1EH015GD74,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EH015GD74OIPF?_i=AG",us.balmain.com/en/p/loose-balmain-miami-printed-t-shirt-DH1EH015GD74OIP.html,mens-clothing.txt
DH1EC016BC73OIQ,mens-clothing,Tank top with Vintage Balmain embroidery,1,0,490,None,Free express shipping,no,,DH1EC016BC73,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EC016BC73OIQF?_i=AG",us.balmain.com/en/p/tank-top-with-vintage-balmain-embroidery-DH1EC016BC73OIQ.html,mens-clothing.txt
DH1TD485DE606FC,mens-clothing,Denim biker jacket,1,0,2590,None,Free express shipping,yes,,DH1TD485DE60,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TD485DE606FCF?_i=AG",us.balmain.com/en/p/denim-biker-jacket-DH1TD485DE606FC.html,mens-clothing.txt
DH1MG105DE699FK,mens-clothing,Biker jeans in Grey quilted denim,1,0,1690,None,Free express shipping,yes,,DH1MG105DE69,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1MG105DE699FKF?_i=AG",us.balmain.com/en/p/biker-jeans-in-grey-quilted-denim-DH1MG105DE699FK.html,mens-clothing.txt
DH1EG010BC72WIQ,mens-clothing,Loose T-shirt with vintage Balmain embroidery,1,0,650,None,Free express shipping,no,,DH1EG010BC72,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG010BC72WIQF?_i=AG",us.balmain.com/en/p/loose-t-shirt-with-vintage-balmain-embroidery-DH1EG010BC72WIQ.html,mens-clothing.txt
DH1OA125BC76WIQ,mens-clothing,Cotton Bermuda shorts with vintage Balmain embroidery,1,0,990,None,Free express shipping,no,,DH1OA125BC76,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1OA125BC76WIQF?_i=AG",us.balmain.com/en/p/cotton-bermuda-shorts-with-vintage-balmain-embroidery-DH1OA125BC76WIQ.html,mens-clothing.txt
DH1JT216BC72WIQ,mens-clothing,Hoodie with vintage Balmain embroidery,1,0,1050,None,Free express shipping,no,,DH1JT216BC72,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JT216BC72WIQF?_i=AG",us.balmain.com/en/p/hoodie-with-vintage-balmain-embroidery-DH1JT216BC72WIQ.html,mens-clothing.txt
DH1GB066KH02WIR,mens-clothing,PB Labyrinth wool polo shirt,1,0,1290,None,Free express shipping,no,,DH1GB066KH02,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GB066KH02WIRF?_i=AG",us.balmain.com/en/p/pb-labyrinth-wool-polo-shirt-DH1GB066KH02WIR.html,mens-clothing.txt
DH1SE035WC300AI,mens-clothing,1-button jacket in PB Labyrinth jacquard,1,0,3490,None,Free express shipping,no,,DH1SE035WC30,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE035WC300AIF?_i=AG",us.balmain.com/en/p/1-button-jacket-in-pb-labyrinth-jacquard-DH1SE035WC300AI.html,mens-clothing.txt
DH1PM030WC300AI,mens-clothing,PB Labyrinth jacquard straight-leg trousers,1,0,1690,None,Free express shipping,no,,DH1PM030WC30,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PM030WC300AIF?_i=AG",us.balmain.com/en/p/pb-labyrinth-jacquard-straight-leg-trousers-DH1PM030WC300AI.html,mens-clothing.txt
DH1AL026KE95GCR,mens-clothing,Short-sleeved PB Labyrinth knit T-shirt,1,0,1150,None,Free express shipping,no,,DH1AL026KE95,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1AL026KE95GCRF?_i=AG",us.balmain.com/en/p/short-sleeved-pb-labyrinth-knit-t-shirt-DH1AL026KE95GCR.html,mens-clothing.txt
DH1GD040KF96EER,mens-clothing,Long-sleeved wool polo shirt with Balmain Signature embroidery,1,0,1490,None,Free express shipping,yes,,DH1GD040KF96,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1GD040KF96EERF?_i=AG",us.balmain.com/en/p/long-sleeved-wool-polo-shirt-with-balmain-signature-embroidery-DH1GD040KF96EER.html,mens-clothing.txt
DH1JQ005BB04UKC,mens-clothing,Balmain Paris flocked sweatshirt,1,0,690,None,Free express shipping,no,,DH1JQ005BB04,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JQ005BB04UKCF?_i=AG",us.balmain.com/en/p/balmain-paris-flocked-sweatshirt-DH1JQ005BB04UKC.html,mens-clothing.txt
DH1EG010BC68UKB,mens-clothing,Loose T-shirt with Balmain Signature embroidery,1,0,495,None,Free express shipping,no,,DH1EG010BC68,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG010BC68UKBF?_i=AG",us.balmain.com/en/p/loose-t-shirt-with-balmain-signature-embroidery-DH1EG010BC68UKB.html,mens-clothing.txt
DH1OB000BB04UKC,mens-clothing,Flocked Balmain Paris joggers,1,0,950,None,Free express shipping,no,,DH1OB000BB04,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1OB000BB04UKCF?_i=AG",us.balmain.com/en/p/flocked-balmain-paris-joggers-DH1OB000BB04UKC.html,mens-clothing.txt
DH1KD000KG97UKL,mens-clothing,Wool Balmain Paris jumper,1,0,1195,None,Free express shipping,no,,DH1KD000KG97,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1KD000KG97UKLF?_i=AG",us.balmain.com/en/p/wool-balmain-paris-jumper-DH1KD000KG97UKL.html,mens-clothing.txt
DH1TE131LC620PA,mens-clothing,Lambskin leather jacket with 4 pockets,1,0,3890,None,Free express shipping,no,,DH1TE131LC62,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TE131LC620PAF?_i=AG",us.balmain.com/en/p/lambskin-leather-jacket-with-4-pockets-DH1TE131LC620PA.html,mens-clothing.txt
DH1QH040LD240PA,mens-clothing,Leather biker trousers,1,0,3890,None,Free express shipping,yes,,DH1QH040LD24,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1QH040LD240PAF?_i=AG",us.balmain.com/en/p/leather-biker-trousers-DH1QH040LD240PA.html,mens-clothing.txt
DH1HS184VF43EAB,mens-clothing,Printed satin palm tree shirt,1,0,1150,None,Free express shipping,no,,DH1HS184VF43,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/q_auto,f_svg/static-default/default/dw7c3f62ff/assets/images/logo-sm-g.svg",us.balmain.com/en/p/printed-satin-palm-tree-shirt-DH1HS184VF43EAB.html,mens-clothing.txt
DH1PQ260VF43EAB,mens-clothing,Palm print satin pyjama trousers,1,0,1690,None,Free express shipping,no,,DH1PQ260VF43,men,men-readytowear,men-readytowear-trousersandshorts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1PQ260VF43EABF?_i=AG",us.balmain.com/en/p/palm-print-satin-pyjama-trousers-DH1PQ260VF43EAB.html,mens-clothing.txt
DH1TF825VF43EAB,mens-clothing,Printed satin palm tree bomber jacket,1,0,2590,None,Free express shipping,no,,DH1TF825VF43,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF825VF43EABF?_i=AG",us.balmain.com/en/p/printed-satin-palm-tree-bomber-jacket-DH1TF825VF43EAB.html,mens-clothing.txt
DH1EG000GD76EAB,mens-clothing,Vintage Balmain T-shirt with palm tree print,1,0,550,None,Free express shipping,no,,DH1EG000GD76,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1EG000GD76EABF?_i=AG",us.balmain.com/en/p/vintage-balmain-t-shirt-with-palm-tree-print-DH1EG000GD76EAB.html,mens-clothing.txt
DH1EG019PC41EAW,mens-clothing,Palm tree embroidered T-shirt,1,0,2190,None,Free express shipping,no,,DH1EG019PC41,men,men-readytowear,men-readytowear-tshirts,"https://media.balmain.com/image/upload/q_auto,f_svg/static-default/default/dw7c3f62ff/assets/images/logo-sm-g.svg",us.balmain.com/en/p/palm-tree-embroidered-t-shirt-DH1EG019PC41EAW.html,mens-clothing.txt
DH1JT211PC45EAW,mens-clothing,Hoodie with embroidered badges,1,0,5190,None,Free express shipping,yes,,DH1JT211PC45,men,men-readytowear,men-readytowear-sweatshirts,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JT211PC45EAWF?_i=AG",us.balmain.com/en/p/hoodie-with-embroidered-badges-DH1JT211PC45EAW.html,mens-clothing.txt
DH1TF746PC41EAW,mens-clothing,Tweed bomber jacket with palm tree embroidery,1,0,6500,None,Free express shipping,yes,,DH1TF746PC41,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF746PC41EAWF?_i=AG",us.balmain.com/en/p/tweed-bomber-jacket-with-palm-tree-embroidery-DH1TF746PC41EAW.html,mens-clothing.txt
DH1SC166PC41EAW,mens-clothing,Cropped crepe jacket with palm tree embroidery,1,0,6100,None,Free express shipping,yes,,DH1SC166PC41,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SC166PC41EAWF?_i=AG",us.balmain.com/en/p/cropped-crepe-jacket-with-palm-tree-embroidery-DH1SC166PC41EAW.html,mens-clothing.txt
DH1SE240PC46EAW,mens-clothing,1-button jacket with embroidered palm tree collar,1,0,4550,None,Free express shipping,yes,,DH1SE240PC46,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE240PC46EAWF?_i=AG",us.balmain.com/en/p/1-button-jacket-with-embroidered-palm-tree-collar-DH1SE240PC46EAW.html,mens-clothing.txt
DH1SE240PC47EAB,mens-clothing,Two-tone jacket with sequin embroidery,1,0,5590,None,Free express shipping,yes,,DH1SE240PC47,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE240PC47EABF?_i=AG",us.balmain.com/en/p/two-tone-jacket-with-sequin-embroidery-DH1SE240PC47EAB.html,mens-clothing.txt
DH1SE240PC42EAW,mens-clothing,Diamond rhinestone 1-button jacket,1,0,13000,None,Free express shipping,yes,,DH1SE240PC42,men,men-readytowear,men-readytowear-jacketsandbombers,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1SE240PC42EAWF?_i=AG",us.balmain.com/en/p/diamond-rhinestone-1-button-jacket-DH1SE240PC42EAW.html,mens-clothing.txt
DH1TF617PC42EAW,mens-clothing,Diamond satin bomber jacket with rhinestones,1,0,6500,None,Free express shipping,no,,DH1TF617PC42,men,men-readytowear,men-readytowear-outerwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1TF617PC42EAWF?_i=AG",us.balmain.com/en/p/diamond-satin-bomber-jacket-with-rhinestones-DH1TF617PC42EAW.html,mens-clothing.txt
CH1MI040DD276FF,mens-clothing,Monogrammed jacquard denim jeans,1,0,1190,None,Free express shipping,no,,CH1MI040DD27,men,men-readytowear,men-readytowear-denim,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/CH1MI040DD276FFF?_i=AG",us.balmain.com/en/p/monogrammed-jacquard-denim-jeans-CH1MI040DD276FF.html,mens-clothing.txt
DH1JT22537CF0PA,mens-clothing,Tweed hooded jacket,1,0,2450,None,Free express shipping,no,,DH1JT22537CF,men,men-readytowear,men-readytowear-knitwear,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1JT22537CF0PAF?_i=AG",us.balmain.com/en/p/tweed-hooded-jacket-DH1JT22537CF0PA.html,mens-clothing.txt
DH1HU270VE82SKU,mens-clothing,PB Labyrinth jacquard pyjama shirt,1,0,1650,None,Free express shipping,no,,DH1HU270VE82,men,men-readytowear,men-readytowear-shirtsandpolos,"https://media.balmain.com/image/upload/f_auto,q_auto,dpr_auto/c_fill,w_375,h_530/sfcc/balmain/hi-res/DH1HU270VE82SKUF?_i=AG",us.balmain.com/en/p/pb-labyrinth-jacquard-pyjama-shirt-DH1HU270VE82SKU.html,mens-clothing.txt
