product_id,product_name,original_price,discounted_price,category,image_urls,product_url,filename
8050268877182,Medium Trunkoise bag in smooth white leather,"$ 2,100",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5a7b2506/images/large/SBMP0182L0_P5298_00W01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5a7b2506/images/large/SBMP0182L0_P5298_00W01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5a7b2506/images/large/SBMP0182L0_P5298_00W01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5a7b2506/images/large/SBMP0182L0_P5298_00W01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw59e470af/images/large/SBMP0182L0_P5298_00W01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw59e470af/images/large/SBMP0182L0_P5298_00W01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw59e470af/images/large/SBMP0182L0_P5298_00W01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw59e470af/images/large/SBMP0182L0_P5298_00W01_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0182L0P529800W01.html,women_bags.html
8050268877335,Mini Trunkoise bag in smooth white leather,"$ 1,695",,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1b9c617f/images/large/SBMP0184L0_P5298_00W01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1b9c617f/images/large/SBMP0184L0_P5298_00W01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1b9c617f/images/large/SBMP0184L0_P5298_00W01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw1b9c617f/images/large/SBMP0184L0_P5298_00W01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa4481e33/images/large/SBMP0184L0_P5298_00W01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa4481e33/images/large/SBMP0184L0_P5298_00W01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa4481e33/images/large/SBMP0184L0_P5298_00W01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa4481e33/images/large/SBMP0184L0_P5298_00W01_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SBMP0184L0P529800W01.html,women_bags.html
8050268877403,Blue leather and raffia-effect fabric Tropicalia Micro Bag,$ 895,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44cbe207/images/large/BMMP0096U5_P6744_ZO755_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44cbe207/images/large/BMMP0096U5_P6744_ZO755_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44cbe207/images/large/BMMP0096U5_P6744_ZO755_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw44cbe207/images/large/BMMP0096U5_P6744_ZO755_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4460ac0f/images/large/BMMP0096U5_P6744_ZO755_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4460ac0f/images/large/BMMP0096U5_P6744_ZO755_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4460ac0f/images/large/BMMP0096U5_P6744_ZO755_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4460ac0f/images/large/BMMP0096U5_P6744_ZO755_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0096U5P6744ZO755.html,women_bags.html
8050268877397,Brown leather and raffia-effect fabric Tropicalia Micro Bag,$ 895,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc78a6796/images/large/BMMP0096U5_P6744_ZO754_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc78a6796/images/large/BMMP0096U5_P6744_ZO754_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc78a6796/images/large/BMMP0096U5_P6744_ZO754_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwc78a6796/images/large/BMMP0096U5_P6744_ZO754_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcbf1bb4f/images/large/BMMP0096U5_P6744_ZO754_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcbf1bb4f/images/large/BMMP0096U5_P6744_ZO754_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcbf1bb4f/images/large/BMMP0096U5_P6744_ZO754_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwcbf1bb4f/images/large/BMMP0096U5_P6744_ZO754_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0096U5P6744ZO754.html,women_bags.html
8051169559962,Tropicalia Micro Bag in white leather and raffia-effect fabric,$ 735,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0608cc48/images/large/BMMP0067Q0_P3860_Z0T01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0608cc48/images/large/BMMP0067Q0_P3860_Z0T01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0608cc48/images/large/BMMP0067Q0_P3860_Z0T01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0608cc48/images/large/BMMP0067Q0_P3860_Z0T01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7798f0a6/images/large/BMMP0067Q0_P3860_Z0T01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7798f0a6/images/large/BMMP0067Q0_P3860_Z0T01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7798f0a6/images/large/BMMP0067Q0_P3860_Z0T01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7798f0a6/images/large/BMMP0067Q0_P3860_Z0T01_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0067Q0P3860Z0T01.html,women_bags.html
8050268705928,Tropicalia Micro Bag in brown leather and raffia-effect fabric,$ 735,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec97c60/images/large/BMMP0067Q0_P3860_ZO709_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec97c60/images/large/BMMP0067Q0_P3860_ZO709_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec97c60/images/large/BMMP0067Q0_P3860_ZO709_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec97c60/images/large/BMMP0067Q0_P3860_ZO709_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwac5ed269/images/large/BMMP0067Q0_P3860_ZO709_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwac5ed269/images/large/BMMP0067Q0_P3860_ZO709_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwac5ed269/images/large/BMMP0067Q0_P3860_ZO709_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwac5ed269/images/large/BMMP0067Q0_P3860_ZO709_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0067Q0P3860ZO709.html,women_bags.html
8050268705911,Tropicalia Micro Bag in pink leather and raffia-effect fabric,$ 735,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0ec151ae/images/large/BMMP0067Q0_P3860_ZO708_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0ec151ae/images/large/BMMP0067Q0_P3860_ZO708_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0ec151ae/images/large/BMMP0067Q0_P3860_ZO708_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0ec151ae/images/large/BMMP0067Q0_P3860_ZO708_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw18b5ab5f/images/large/BMMP0067Q0_P3860_ZO708_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw18b5ab5f/images/large/BMMP0067Q0_P3860_ZO708_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw18b5ab5f/images/large/BMMP0067Q0_P3860_ZO708_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw18b5ab5f/images/large/BMMP0067Q0_P3860_ZO708_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0067Q0P3860ZO708.html,women_bags.html
8051169218944,Tropicalia Micro Bag in brown leather and raffia-effect fabric,$ 735,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwde076807/images/large/BMMP0067Q0_P3860_00M50_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwde076807/images/large/BMMP0067Q0_P3860_00M50_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwde076807/images/large/BMMP0067Q0_P3860_00M50_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwde076807/images/large/BMMP0067Q0_P3860_00M50_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0da623ff/images/large/BMMP0067Q0_P3860_00M50_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0da623ff/images/large/BMMP0067Q0_P3860_00M50_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0da623ff/images/large/BMMP0067Q0_P3860_00M50_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw0da623ff/images/large/BMMP0067Q0_P3860_00M50_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0067Q0P386000M50.html,women_bags.html
8051169805021,Tropicalia Micro Bag in black leather and raffia-effect fabric,$ 735,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabe88759/images/large/BMMP0067Q0_P3860_00N99_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabe88759/images/large/BMMP0067Q0_P3860_00N99_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabe88759/images/large/BMMP0067Q0_P3860_00N99_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwabe88759/images/large/BMMP0067Q0_P3860_00N99_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7aafca4e/images/large/BMMP0067Q0_P3860_00N99_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7aafca4e/images/large/BMMP0067Q0_P3860_00N99_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7aafca4e/images/large/BMMP0067Q0_P3860_00N99_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7aafca4e/images/large/BMMP0067Q0_P3860_00N99_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0067Q0P386000N99.html,women_bags.html
8050268706840,Tropicalia Micro Bag in Brown leather and striped canvas,$ 875,$ 525,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7810ab6e/images/large/BMMP0096U3_P6458_ZO707_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7810ab6e/images/large/BMMP0096U3_P6458_ZO707_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7810ab6e/images/large/BMMP0096U3_P6458_ZO707_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw7810ab6e/images/large/BMMP0096U3_P6458_ZO707_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdd8dabe2/images/large/BMMP0096U3_P6458_ZO707_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdd8dabe2/images/large/BMMP0096U3_P6458_ZO707_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdd8dabe2/images/large/BMMP0096U3_P6458_ZO707_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwdd8dabe2/images/large/BMMP0096U3_P6458_ZO707_E.jpg?sw=768&q=80 768w",/en-us/handbag-BMMP0096U3P6458ZO707.html,women_bags.html
8050268707199,Tropicalia Small Bucket Bag in brown leather and striped canvas,"$ 1,250",$ 750,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw074aebe6/images/large/SCMP0056U2_P6457_ZO706_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw074aebe6/images/large/SCMP0056U2_P6457_ZO706_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw074aebe6/images/large/SCMP0056U2_P6457_ZO706_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw074aebe6/images/large/SCMP0056U2_P6457_ZO706_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb4da913f/images/large/SCMP0056U2_P6457_ZO706_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb4da913f/images/large/SCMP0056U2_P6457_ZO706_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb4da913f/images/large/SCMP0056U2_P6457_ZO706_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwb4da913f/images/large/SCMP0056U2_P6457_ZO706_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SCMP0056U2P6457ZO706.html,women_bags.html
8051169560463,Tropicalia Small Bucket Bag in white leather and raffia-effect fabric,$ 975,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4ef7a0e3/images/large/SCMP0056Q1_P3860_Z0T01_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4ef7a0e3/images/large/SCMP0056Q1_P3860_Z0T01_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4ef7a0e3/images/large/SCMP0056Q1_P3860_Z0T01_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw4ef7a0e3/images/large/SCMP0056Q1_P3860_Z0T01_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw52ba9cf2/images/large/SCMP0056Q1_P3860_Z0T01_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw52ba9cf2/images/large/SCMP0056Q1_P3860_Z0T01_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw52ba9cf2/images/large/SCMP0056Q1_P3860_Z0T01_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw52ba9cf2/images/large/SCMP0056Q1_P3860_Z0T01_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SCMP0056Q1P3860Z0T01.html,women_bags.html
8051169805083,Tropicalia Small Bucket Bag in black leather and raffia-effect fabric,$ 975,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa459b266/images/large/SCMP0056Q1_P3860_00N99_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa459b266/images/large/SCMP0056Q1_P3860_00N99_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa459b266/images/large/SCMP0056Q1_P3860_00N99_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwa459b266/images/large/SCMP0056Q1_P3860_00N99_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5daa48c6/images/large/SCMP0056Q1_P3860_00N99_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5daa48c6/images/large/SCMP0056Q1_P3860_00N99_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5daa48c6/images/large/SCMP0056Q1_P3860_00N99_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw5daa48c6/images/large/SCMP0056Q1_P3860_00N99_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SCMP0056Q1P386000N99.html,women_bags.html
8050268705966,Tropicalia Small Bucket Bag in pink leather and raffia-effect fabric,$ 975,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe843dd4b/images/large/SCMP0056Q1_P3860_ZO708_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe843dd4b/images/large/SCMP0056Q1_P3860_ZO708_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe843dd4b/images/large/SCMP0056Q1_P3860_ZO708_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwe843dd4b/images/large/SCMP0056Q1_P3860_ZO708_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec93dcd/images/large/SCMP0056Q1_P3860_ZO708_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec93dcd/images/large/SCMP0056Q1_P3860_ZO708_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec93dcd/images/large/SCMP0056Q1_P3860_ZO708_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dwfec93dcd/images/large/SCMP0056Q1_P3860_ZO708_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SCMP0056Q1P3860ZO708.html,women_bags.html
8051169560456,Tropicalia Small Bucket Bag in brown leather and raffia-effect fabric,$ 975,,,"https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2ce71913/images/large/SCMP0056Q1_P3860_00M50_F.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2ce71913/images/large/SCMP0056Q1_P3860_00M50_F.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2ce71913/images/large/SCMP0056Q1_P3860_00M50_F.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw2ce71913/images/large/SCMP0056Q1_P3860_00M50_F.jpg?sw=768&q=80 768w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw12d6e25b/images/large/SCMP0056Q1_P3860_00M50_E.jpg?sw=256&q=80 256w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw12d6e25b/images/large/SCMP0056Q1_P3860_00M50_E.jpg?sw=384&q=80 384w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw12d6e25b/images/large/SCMP0056Q1_P3860_00M50_E.jpg?sw=512&q=80 512w, https://www.marni.com/dw/image/v2/AAPK_PRD/on/demandware.static/-/Sites-marni-master-catalog/default/dw12d6e25b/images/large/SCMP0056Q1_P3860_00M50_E.jpg?sw=768&q=80 768w",/en-us/shoulder-bag-SCMP0056Q1P386000M50.html,women_bags.html
