data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url,filename
719065210KR1000,719065210KR1000,le cagole crossbody bag,F_W_2022/F_W_2023/F_W_2024/S_S_2023/S_S_2024,719065210KR1000,,not customizable,image,balenciaga,black,1000,,None,1850,None,all-test_project-private_fathers-day,men_bags,all-test_private,all-test_project-private_fathers-day,bal_macro_men_bags,bal_micro_men_le_cagole_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,719065210KR1000,"https://balenciaga.dam.kering.com/m/521a5e745aeb59d0/Small-719065210KR1000_X.jpg?v=3, https://balenciaga.dam.kering.com/m/15ffbdffcd2398b/Small-719065210KR1000_Z.jpg?v=2, https://balenciaga.dam.kering.com/m/60cce195e2e88834/Small-719065210KR1000_Y.jpg?v=3",/en-us/le-cagole-crossbody-bag-black-719065210KR1000.html,men_bags.txt
7190822AAWR1314,7190822AAWR1314,le cagole xs flap bag metallized,F_W_2022/S_S_2024,7190822AAWR1314,,not customizable,image,balenciaga,metalic grey,1314,,None,2350,None,LNY MEN,men_bags,all-test_private,lny men,bal_macro_men_bags,bal_micro_men_le_cagole_handbags,bal_super_micro_men_crossbody_bags,productList,instock,7190822AAWR1314,"https://balenciaga.dam.kering.com/m/3d34ec368d5212f1/Small-7190822AAWR1314_Y.jpg?v=4, https://balenciaga.dam.kering.com/m/7be74d4e13ff9bc2/Small-7190822AAWR1314_X.jpg?v=4",/en-us/le-cagole-xs-flap-bag-metallized-metalic-grey-7190822AAWR1314.html,men_bags.txt
781911210KR1000,781911210KR1000,le cagole mini flap bag,S_S_2024,781911210KR1000,,not customizable,image,balenciaga,black,1000,,None,1450,None,lucky day JP,men_bags,all-test_private,lucky day jp,bal_macro_men_bags,bal_micro_men_le_cagole_handbags,Bal_super_micro_men_shoulder_bags,productList,instock,781911210KR1000,"https://balenciaga.dam.kering.com/m/799de0fd3682a711/Small-781911210KR1000_Y.jpg?v=3, https://balenciaga.dam.kering.com/m/7ab88d02898ab446/Small-781911210KR1000_X.jpg?v=3",/en-us/le-cagole-mini-flap-bag-black-781911210KR1000.html,men_bags.txt
7364722AABJ1000,7364722AABJ1000,downtown xs crossbody bag,F_W_2023/F_W_2024/S_S_2023/S_S_2024,7364722AABJ1000,,not customizable,image,balenciaga,black,1000,,None,1990,None,men_bags_crossbodies-messengers,men_bags,men,men_bags_crossbodies-messengers,bal_macro_men_bags,bal_micro_men_downtown_handbags,bal_super_micro_men_crossbody_bags,productList,instock,7364722AABJ1000,"https://balenciaga.dam.kering.com/m/59f481965638d0ae/Small-7364722AABJ1000_X.jpg?v=3, https://balenciaga.dam.kering.com/m/73fd8e4d668e4a6b/Small-7364722AABJ1000_Y.jpg?v=3",/en-us/downtown-xs-crossbody-bag-black-7364722AABJ1000.html,men_bags.txt
7364712AABJ1000,7364712AABJ1000,downtown xxs crossbody bag,F_W_2023/F_W_2024/S_S_2023/S_S_2024,7364712AABJ1000,,not customizable,image,balenciaga,black,1000,,None,1490,None,men_bags_crossbodies-messengers,men_bags,men,men_bags_crossbodies-messengers,bal_macro_men_bags,bal_micro_men_downtown_handbags,bal_super_micro_men_crossbody_bags,productList,instock,7364712AABJ1000,"https://balenciaga.dam.kering.com/m/2a632ec9edb25b2/Small-7364712AABJ1000_Y.jpg?v=2, https://balenciaga.dam.kering.com/m/d4ef09b30d8c974/Small-7364712AABJ1000_X.jpg?v=4, https://balenciaga.dam.kering.com/m/2a632ec9edb25b2/Small_thumbnail-7364712AABJ1000_Y.jpg?v=2 240w,
                https://balenciaga.dam.kering.com/m/2a632ec9edb25b2/Thumbnail-7364712AABJ1000_Y.jpg?v=2 400w,
                https://balenciaga.dam.kering.com/m/2a632ec9edb25b2/Small-7364712AABJ1000_Y.jpg?v=2 560w,
                https://balenciaga.dam.kering.com/m/2a632ec9edb25b2/Medium-7364712AABJ1000_Y.jpg?v=2 880w,
                https://balenciaga.dam.kering.com/m/2a632ec9edb25b2/Large-7364712AABJ1000_Y.jpg?v=2 1760w, https://balenciaga.dam.kering.com/m/d4ef09b30d8c974/Small_thumbnail-7364712AABJ1000_X.jpg?v=4 240w,
                https://balenciaga.dam.kering.com/m/d4ef09b30d8c974/Thumbnail-7364712AABJ1000_X.jpg?v=4 400w,
                https://balenciaga.dam.kering.com/m/d4ef09b30d8c974/Small-7364712AABJ1000_X.jpg?v=4 560w,
                https://balenciaga.dam.kering.com/m/d4ef09b30d8c974/Medium-7364712AABJ1000_X.jpg?v=4 880w,
                https://balenciaga.dam.kering.com/m/d4ef09b30d8c974/Large-7364712AABJ1000_X.jpg?v=4 1760w",/en-us/downtown-xxs-crossbody-bag-black-7364712AABJ1000.html,men_bags.txt
7706912AAUR1000,7706912AAUR1000,24/7 large bag with rhinestones,S_S_2024,7706912AAUR1000,,not customizable,image,balenciaga,black,1000,,None,10990,None,LNY WOMEN,men_bags,all-test_private,lny women,bal_macro_women_bags,bal_micro_women_twenty_four_seven_handbags,bal_super_micro_women_tote_bags,productList,instock,7706912AAUR1000,"https://balenciaga.dam.kering.com/m/430adac50696e1be/Small-7706912AAUR1000_Z.jpg?v=2, https://balenciaga.dam.kering.com/m/54d9e5ac36f833cc/Small-7706912AAUR1000_Y.jpg?v=2, https://balenciaga.dam.kering.com/m/54d9e5ac36f833cc/Small_thumbnail-7706912AAUR1000_Y.jpg?v=2 240w,
                https://balenciaga.dam.kering.com/m/54d9e5ac36f833cc/Thumbnail-7706912AAUR1000_Y.jpg?v=2 400w,
                https://balenciaga.dam.kering.com/m/54d9e5ac36f833cc/Small-7706912AAUR1000_Y.jpg?v=2 560w,
                https://balenciaga.dam.kering.com/m/54d9e5ac36f833cc/Medium-7706912AAUR1000_Y.jpg?v=2 880w,
                https://balenciaga.dam.kering.com/m/54d9e5ac36f833cc/Large-7706912AAUR1000_Y.jpg?v=2 1760w, https://balenciaga.dam.kering.com/m/430adac50696e1be/Small_thumbnail-7706912AAUR1000_Z.jpg?v=2 240w,
                https://balenciaga.dam.kering.com/m/430adac50696e1be/Thumbnail-7706912AAUR1000_Z.jpg?v=2 400w,
                https://balenciaga.dam.kering.com/m/430adac50696e1be/Small-7706912AAUR1000_Z.jpg?v=2 560w,
                https://balenciaga.dam.kering.com/m/430adac50696e1be/Medium-7706912AAUR1000_Z.jpg?v=2 880w,
                https://balenciaga.dam.kering.com/m/430adac50696e1be/Large-7706912AAUR1000_Z.jpg?v=2 1760w, https://balenciaga.dam.kering.com/m/bba240412a8ea00/Small_thumbnail-7706912AAUR1000_X.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/bba240412a8ea00/Thumbnail-7706912AAUR1000_X.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/bba240412a8ea00/Small-7706912AAUR1000_X.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/bba240412a8ea00/Medium-7706912AAUR1000_X.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/bba240412a8ea00/Large-7706912AAUR1000_X.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/bba240412a8ea00/Small-7706912AAUR1000_X.jpg?v=1",/en-us/24-7-large-bag-with-rhinestones-black-7706912AAUR1000.html,men_bags.txt
7706892AAUR8300,7706892AAUR8300,24/7 small bag with rhinestones,S_S_2024,7706892AAUR8300,,not customizable,image,balenciaga,silver,8300,,None,6950,None,LNY MEN,men_bags,all-test_private,lny men,bal_macro_women_bags,bal_micro_women_twenty_four_seven_handbags,bal_super_micro_women_tote_bags,productList,notifyMe,7706892AAUR8300,"https://balenciaga.dam.kering.com/m/6c222abf5d7abcb3/Small-7706892AAUR8300_X.jpg?v=1, https://balenciaga.dam.kering.com/m/2272672000289536/Small-7706892AAUR8300_Z.jpg?v=2, https://balenciaga.dam.kering.com/m/7596b840bfcfb2bb/Small_thumbnail-7706892AAUR8300_Y.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/7596b840bfcfb2bb/Thumbnail-7706892AAUR8300_Y.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/7596b840bfcfb2bb/Small-7706892AAUR8300_Y.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/7596b840bfcfb2bb/Medium-7706892AAUR8300_Y.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/7596b840bfcfb2bb/Large-7706892AAUR8300_Y.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/7596b840bfcfb2bb/Small-7706892AAUR8300_Y.jpg?v=1, https://balenciaga.dam.kering.com/m/2272672000289536/Small_thumbnail-7706892AAUR8300_Z.jpg?v=2 240w,
                https://balenciaga.dam.kering.com/m/2272672000289536/Thumbnail-7706892AAUR8300_Z.jpg?v=2 400w,
                https://balenciaga.dam.kering.com/m/2272672000289536/Small-7706892AAUR8300_Z.jpg?v=2 560w,
                https://balenciaga.dam.kering.com/m/2272672000289536/Medium-7706892AAUR8300_Z.jpg?v=2 880w,
                https://balenciaga.dam.kering.com/m/2272672000289536/Large-7706892AAUR8300_Z.jpg?v=2 1760w, https://balenciaga.dam.kering.com/m/6c222abf5d7abcb3/Small_thumbnail-7706892AAUR8300_X.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/6c222abf5d7abcb3/Thumbnail-7706892AAUR8300_X.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/6c222abf5d7abcb3/Small-7706892AAUR8300_X.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/6c222abf5d7abcb3/Medium-7706892AAUR8300_X.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/6c222abf5d7abcb3/Large-7706892AAUR8300_X.jpg?v=1 1760w",/en-us/24-7-small-bag-with-rhinestones-silver-7706892AAUR8300.html,men_bags.txt
7485982AA261000,7485982AA261000,bb soft small flap bag ,F_W_2023/F_W_2024/S_S_2024,7485982AA261000,,not customizable,image,balenciaga,black,1000,,None,2450,None,men_bags_crossbodies-messengers,men_bags,men,men_bags_crossbodies-messengers,bal_macro_women_bags,bal_micro_women_bb_soft_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7485982AA261000,"https://balenciaga.dam.kering.com/m/2a68df6e7a178765/Small-7485982AA261000_Y.jpg?v=1, https://balenciaga.dam.kering.com/m/52176ba36b47a269/Small_thumbnail-7485982AA261000_X.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/52176ba36b47a269/Thumbnail-7485982AA261000_X.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/52176ba36b47a269/Small-7485982AA261000_X.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/52176ba36b47a269/Medium-7485982AA261000_X.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/52176ba36b47a269/Large-7485982AA261000_X.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/52176ba36b47a269/Small-7485982AA261000_X.jpg?v=1, https://balenciaga.dam.kering.com/m/2a68df6e7a178765/Small_thumbnail-7485982AA261000_Y.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/2a68df6e7a178765/Thumbnail-7485982AA261000_Y.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/2a68df6e7a178765/Small-7485982AA261000_Y.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/2a68df6e7a178765/Medium-7485982AA261000_Y.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/2a68df6e7a178765/Large-7485982AA261000_Y.jpg?v=1 1760w",/en-us/bb-soft-small-flap-bag--black-7485982AA261000.html,men_bags.txt
7485982AAIY1000,7485982AAIY1000,bb soft small flap bag ,F_W_2023/F_W_2024/S_S_2024,7485982AAIY1000,,not customizable,image,balenciaga,black,1000,,None,2450,None,men_bags_crossbodies-messengers,men_bags,men,men_bags_crossbodies-messengers,bal_macro_women_bags,bal_micro_women_bb_soft_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7485982AAIY1000,"https://balenciaga.dam.kering.com/m/489d221c9ec9e4ac/Small-7485982AAIY1000_X.jpg?v=1, https://balenciaga.dam.kering.com/m/5484df6b0e848318/Small-7485982AAIY1000_Y.jpg?v=1",/en-us/bb-soft-small-flap-bag--black-7485982AAIY1000.html,men_bags.txt
5032212VZ371000,5032212VZ371000,explorer backpack,F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2018/S_S_2021/S_S_2022/S_S_2023/S_S_2024,5032212VZ371000,,not customizable,image,balenciaga,black,1000,,None,1150,None,all-test_project-private_qixi,men_bags,all-test_private,all-test_project-private_qixi,bal_macro_men_bags,bal_micro_men_explorer_handbags,bal_super_micro_men_backpacks,productList,instock,5032212VZ371000,https://balenciaga.dam.kering.com/m/7325c59510a5eacf/Small-5032212VZ371000_X.jpg?v=2,/en-us/explorer-backpack-black-5032212VZ371000.html,men_bags.txt
4823892JMF71000,4823892JMF71000,explorer beltpack,F_W_2007/F_W_2017/F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023/S_S_2024,4823892JMF71000,,not customizable,image,balenciaga,black,1000,,None,875,None,all-test_project-private_qixi,men_bags,all-test_private,all-test_project-private_qixi,bal_macro_men_bags,bal_micro_men_explorer_handbags,bal_super_micro_men_crossbody_bags,productList,instock,4823892JMF71000,https://balenciaga.dam.kering.com/m/6e051beb5e3a14f6/Small-4823892JMF71000_X.jpg?v=1,/en-us/explorer-beltpack-black-4823892JMF71000.html,men_bags.txt
6440272JM3I1000,6440272JM3I1000,army large messenger bag,F_W_2020/F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023/S_S_2024,6440272JM3I1000,,not customizable,image,balenciaga,black,1000,,None,1150,None,men_bags_all,men_bags,men,men_bags_all,bal_macro_men_leather_goods,bal_micro_men_army_handbags,bal_super_micro_men_bags,productList,instock,6440272JM3I1000,https://balenciaga.dam.kering.com/m/5dea3c2c816408f8/Small-6440272JM3I1000_X.jpg?v=2,/en-us/army-large-messenger-bag-black-6440272JM3I1000.html,men_bags.txt
6561062BKPI1000,6561062BKPI1000,army messenger bag,F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023/S_S_2024,6561062BKPI1000,,not customizable,image,balenciaga,black,1000,,None,995,None,men_bags_all,men_bags,men,men_bags_all,bal_macro_men_leather_goods,bal_micro_men_army_handbags,bal_super_micro_men_bags,productList,instock,6561062BKPI1000,https://balenciaga.dam.kering.com/m/67915d8cbe504e6c/Small-6561062BKPI1000_X.jpg?v=2,/en-us/army-messenger-bag-black-6561062BKPI1000.html,men_bags.txt
6440332BKOI9706,6440332BKOI9706,army medium multicarry backpack,F_W_2020/S_S_2024,6440332BKOI9706,,not customizable,image,balenciaga,beige,9706,,None,1450,None,men_bags_army,men_bags,men,men_bags_army,bal_macro_men_bags,bal_micro_men_army_handbags,bal_super_micro_men_backpacks,productList,instock,6440332BKOI9706,"https://balenciaga.dam.kering.com/m/c497c0c582a33ea/Small-6440332BKOI9706_Y.jpg?v=1, https://balenciaga.dam.kering.com/m/bc11e30e303121c/Small_thumbnail-6440332BKOI9706_X.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/bc11e30e303121c/Thumbnail-6440332BKOI9706_X.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/bc11e30e303121c/Small-6440332BKOI9706_X.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/bc11e30e303121c/Medium-6440332BKOI9706_X.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/bc11e30e303121c/Large-6440332BKOI9706_X.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/c497c0c582a33ea/Small_thumbnail-6440332BKOI9706_Y.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/c497c0c582a33ea/Thumbnail-6440332BKOI9706_Y.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/c497c0c582a33ea/Small-6440332BKOI9706_Y.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/c497c0c582a33ea/Medium-6440332BKOI9706_Y.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/c497c0c582a33ea/Large-6440332BKOI9706_Y.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/bc11e30e303121c/Small-6440332BKOI9706_X.jpg?v=1",/en-us/army-medium-multicarry-backpack-beige-6440332BKOI9706.html,men_bags.txt
6561062BKPI9706,6561062BKPI9706,army small messenger bag ,S_S_2021/S_S_2024,6561062BKPI9706,,not customizable,image,balenciaga,beige,9706,,None,995,None,men_bags_army,men_bags,men,men_bags_army,bal_macro_men_bags,bal_micro_men_army_handbags,bal_super_micro_men_crossbody_bags,productList,instock,6561062BKPI9706,"https://balenciaga.dam.kering.com/m/45253f24adcdd072/Small-6561062BKPI9706_Y.jpg?v=1, https://balenciaga.dam.kering.com/m/378a216e6ae464f/Small-6561062BKPI9706_X.jpg?v=1, https://balenciaga.dam.kering.com/m/378a216e6ae464f/Small_thumbnail-6561062BKPI9706_X.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/378a216e6ae464f/Thumbnail-6561062BKPI9706_X.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/378a216e6ae464f/Small-6561062BKPI9706_X.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/378a216e6ae464f/Medium-6561062BKPI9706_X.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/378a216e6ae464f/Large-6561062BKPI9706_X.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/45253f24adcdd072/Small_thumbnail-6561062BKPI9706_Y.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/45253f24adcdd072/Thumbnail-6561062BKPI9706_Y.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/45253f24adcdd072/Small-6561062BKPI9706_Y.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/45253f24adcdd072/Medium-6561062BKPI9706_Y.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/45253f24adcdd072/Large-6561062BKPI9706_Y.jpg?v=1 1760w",/en-us/army-small-messenger-bag--beige-6561062BKPI9706.html,men_bags.txt
6440402BKPI1000,6440402BKPI1000,army medium tote bag,F_W_2020/F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2021/S_S_2022/S_S_2023/S_S_2024,6440402BKPI1000,,not customizable,image,balenciaga,black,1000,,None,1175,None,men_bags_army,men_bags,men,men_bags_army,bal_macro_men_bags,bal_micro_men_army_handbags,bal_super_micro_men_tote_bags,productList,instock,6440402BKPI1000,https://balenciaga.dam.kering.com/m/592cde6892a76fd7/Small-6440402BKPI1000_X.jpg?v=2,/en-us/army-medium-tote-bag-black-6440402BKPI1000.html,men_bags.txt
6440292BKPI1000,6440292BKPI1000,army small tote bag,F_W_2020/F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2022/S_S_2023/S_S_2024,6440292BKPI1000,,not customizable,image,balenciaga,black,1000,,None,1010,None,gifts_men_view-all,men_bags,gifts,gifts_men_view-all,bal_macro_men_bags,bal_micro_men_army_handbags,bal_super_micro_men_tote_bags,productList,instock,6440292BKPI1000,https://balenciaga.dam.kering.com/m/31bac00302a287fa/Small-6440292BKPI1000_X.jpg?v=1,/en-us/army-small-tote-bag-black-6440292BKPI1000.html,men_bags.txt
6440351VGI71000,6440351VGI71000,army large beltpack,F_W_2020/F_W_2022/F_W_2023/F_W_2024/S_S_2022/S_S_2023/S_S_2024,6440351VGI71000,,not customizable,image,balenciaga,black,1000,,None,1350,None,men_bags_all,men_bags,men,men_bags_all,bal_macro_men_bags,bal_micro_men_army_handbags,bal_super_micro_men_beltbags,productList,instock,6440351VGI71000,"https://balenciaga.dam.kering.com/m/28740df76a31ce2f/Small-6440351VGI71000_X.jpg?v=3, https://balenciaga.dam.kering.com/m/19cd0301ce068d4/Small-6440351VGI71000_Y.jpg?v=3",/en-us/army-large-beltpack-black-6440351VGI71000.html,men_bags.txt
7878462AA3U1080,7878462AA3U1080,hotel & resort gymbag,S_S_2024,7878462AA3U1080,,not customizable,image,balenciaga,black,1080,,None,2290,None,men_bags_bags-totes,men_bags,men,men_bags_bags-totes,bal_macro_men_bags,bal_micro_men_hotel_resort_handbags|bal_micro_women_hotel_resort_handbags,bal_super_micro_men_tote_bags,productList,instock,7878462AA3U1080,"https://balenciaga.dam.kering.com/m/230ff8891afc573d/Small-7878462AA3U1080_Y.jpg?v=3, https://balenciaga.dam.kering.com/m/4111ba325f194ab6/Small-7878462AA3U1080_Z.jpg?v=1, https://balenciaga.dam.kering.com/m/1eaa03c7a0f32aa9/Small-7878462AA3U1080_X.jpg?v=3",/en-us/hotel-and-resort-gymbag-black-7878462AA3U1080.html,men_bags.txt
4823892AAVP1000,4823892AAVP1000,explorer beltpack,F_W_2017/S_S_2024,4823892AAVP1000,,not customizable,image,balenciaga,black,1000,,None,1050,None,gifts_men_bags,men_bags,gifts,gifts_men_bags,bal_macro_men_bags,bal_micro_men_explorer_handbags,bal_super_micro_men_beltbags,productList,instock,4823892AAVP1000,"https://balenciaga.dam.kering.com/m/601754fd03b21f98/Small-4823892AAVP1000_X.jpg?v=1, https://balenciaga.dam.kering.com/m/5e9621b8d16a0970/Small-4823892AAVP1000_Y.jpg?v=1",/en-us/explorer-beltpack-black-4823892AAVP1000.html,men_bags.txt
5032211VG071000,5032211VG071000,explorer backpack,F_W_2021/F_W_2022/F_W_2023/F_W_2024/S_S_2018/S_S_2021/S_S_2022/S_S_2023/S_S_2024,5032211VG071000,,not customizable,image,balenciaga,black,1000,,None,1650,None,all-test_project-private_520,men_bags,all-test_private,all-test_project-private_520,bal_macro_men_bags,bal_micro_men_explorer_handbags,bal_super_micro_men_backpacks,productList,instock,5032211VG071000,https://balenciaga.dam.kering.com/m/654dc8fde6a5ac55/Small-5032211VG071000_X.jpg?v=3,/en-us/explorer-backpack-black-5032211VG071000.html,men_bags.txt
7657182AAR01072,7657182AAR01072,explorer reversible backpack ,F_W_2023/F_W_2024,7657182AAR01072,,not customizable,image,balenciaga,black/beige,1072,,None,1350,None,men_bags_explorer,men_bags,men,men_bags_explorer,bal_macro_men_bags,bal_micro_men_explorer_handbags,bal_super_micro_men_backpacks,productList,instock,7657182AAR01072,"https://balenciaga.dam.kering.com/m/4349c25fe3f8b58a/Small-7657182AAR01072_X.jpg?v=1, https://balenciaga.dam.kering.com/m/47734749d6ca4f6a/Small-7657182AAR01072_Y.jpg?v=1",/en-us/explorer-reversible-backpack--black-beige-7657182AAR01072.html,men_bags.txt
7484882AAI41000,7484882AAI41000,bb soft large flap bag ,F_W_2023/F_W_2024/S_S_2024,7484882AAI41000,,not customizable,image,balenciaga,black,1000,,None,3150,None,men_bags_crossbodies-messengers,men_bags,men,men_bags_crossbodies-messengers,bal_macro_women_bags,bal_micro_women_bb_soft_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,7484882AAI41000,"https://balenciaga.dam.kering.com/m/684153930d5a68f7/Small-7484882AAI41000_X.jpg?v=5, https://balenciaga.dam.kering.com/m/a3f2cb667d5f644/Small-7484882AAI41000_Y.jpg?v=3, https://balenciaga.dam.kering.com/m/2ea7076fe528fff0/Small-7484882AAI41000_Z.jpg?v=2",/en-us/bb-soft-large-flap-bag--black-7484882AAI41000.html,men_bags.txt
720801210LQ1000,720801210LQ1000,rodeo boot bag,F_W_2022/S_S_2023/S_S_2024,720801210LQ1000,,not customizable,image,balenciaga,black,1000,,None,3190,None,gifts_men_bags,men_bags,gifts,gifts_men_bags,bal_macro_women_bags,bal_micro_women_shoe_bag_handbags,Bal_super_micro_women_shoulder_bags,productList,instock,720801210LQ1000,"https://balenciaga.dam.kering.com/m/52e84fb6bcf37463/Small-720801210LQ1000_X.jpg?v=3, https://balenciaga.dam.kering.com/m/7f43d9413ec11546/Small-720801210LQ1000_Y.jpg?v=2",/en-us/rodeo-boot-bag-black-720801210LQ1000.html,men_bags.txt
7364732AABJ1000,7364732AABJ1000,downtown messenger bag,F_W_2023/F_W_2024/S_S_2023/S_S_2024,7364732AABJ1000,,not customizable,image,balenciaga,black,1000,,None,2250,None,men_bags_crossbodies-messengers,men_bags,men,men_bags_crossbodies-messengers,bal_macro_men_bags,bal_micro_men_downtown_handbags,bal_super_micro_men_crossbody_bags,productList,instock,7364732AABJ1000,"https://balenciaga.dam.kering.com/m/1f3c0cf4aa6c0296/Small-7364732AABJ1000_Z.jpg?v=1, https://balenciaga.dam.kering.com/m/4aa0b356c0a21c1e/Small-7364732AABJ1000_Y.jpg?v=1, https://balenciaga.dam.kering.com/m/50ccbb0e3fc154d1/Small-7364732AABJ1000_X.jpg?v=2",/en-us/downtown-messenger-bag-black-7364732AABJ1000.html,men_bags.txt
7819482AAZU1000,7819482AAZU1000,duty free north-south tote bag,S_S_2024,7819482AAZU1000,,not customizable,image,balenciaga,black,1000,,None,2500,None,men_bags_bags-totes,men_bags,men,men_bags_bags-totes,bal_macro_men_bags,bal_micro_men_duty_free_handbags,bal_super_micro_men_tote_bags,productList,instock,7819482AAZU1000,"https://balenciaga.dam.kering.com/m/726bd404d0fa0b43/Small_thumbnail-7819482AAZU1000_Z.jpg?v=1 240w,
                https://balenciaga.dam.kering.com/m/726bd404d0fa0b43/Thumbnail-7819482AAZU1000_Z.jpg?v=1 400w,
                https://balenciaga.dam.kering.com/m/726bd404d0fa0b43/Small-7819482AAZU1000_Z.jpg?v=1 560w,
                https://balenciaga.dam.kering.com/m/726bd404d0fa0b43/Medium-7819482AAZU1000_Z.jpg?v=1 880w,
                https://balenciaga.dam.kering.com/m/726bd404d0fa0b43/Large-7819482AAZU1000_Z.jpg?v=1 1760w, https://balenciaga.dam.kering.com/m/b1b8a762d1de6b5/Small-7819482AAZU1000_X.jpg?v=2, https://balenciaga.dam.kering.com/m/b1b8a762d1de6b5/Small_thumbnail-7819482AAZU1000_X.jpg?v=2 240w,
                https://balenciaga.dam.kering.com/m/b1b8a762d1de6b5/Thumbnail-7819482AAZU1000_X.jpg?v=2 400w,
                https://balenciaga.dam.kering.com/m/b1b8a762d1de6b5/Small-7819482AAZU1000_X.jpg?v=2 560w,
                https://balenciaga.dam.kering.com/m/b1b8a762d1de6b5/Medium-7819482AAZU1000_X.jpg?v=2 880w,
                https://balenciaga.dam.kering.com/m/b1b8a762d1de6b5/Large-7819482AAZU1000_X.jpg?v=2 1760w, https://balenciaga.dam.kering.com/m/1fd8b434ae1f5f7/Small_thumbnail-7819482AAZU1000_Y.jpg?v=2 240w,
                https://balenciaga.dam.kering.com/m/1fd8b434ae1f5f7/Thumbnail-7819482AAZU1000_Y.jpg?v=2 400w,
                https://balenciaga.dam.kering.com/m/1fd8b434ae1f5f7/Small-7819482AAZU1000_Y.jpg?v=2 560w,
                https://balenciaga.dam.kering.com/m/1fd8b434ae1f5f7/Medium-7819482AAZU1000_Y.jpg?v=2 880w,
                https://balenciaga.dam.kering.com/m/1fd8b434ae1f5f7/Large-7819482AAZU1000_Y.jpg?v=2 1760w, https://balenciaga.dam.kering.com/m/726bd404d0fa0b43/Small-7819482AAZU1000_Z.jpg?v=1, https://balenciaga.dam.kering.com/m/1fd8b434ae1f5f7/Small-7819482AAZU1000_Y.jpg?v=2",/en-us/duty-free-north-south-tote-bag-black-7819482AAZU1000.html,men_bags.txt
