data_id,name_prod,product_originalprice_tf,product_discount_tf,product_currentprice_tf,product_instock,product_breadcrumb_label,url,imgs,filename
S72DL0744S78581006F,"Knotted Shirt, multicolor",725.00,290.00,435.00,1,"['Home', 'SALE', 'Women', 'Shirts', 'Knotted Shirt']",https://www.dsquared2.com/us/knotted-shirt/S72DL0744S78581006F.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf961f9cd/images/S72DL0744S78581006FM.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf961f9cd/images/S72DL0744S78581006FM.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw65c67294/images/S72DL0744S78581006FB.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw79fa39d8/images/S72DL0744S78581006FG1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw1008411f/images/S72DL0744S78581006FG2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa7c86c0b/images/S72DL0744S78581006FS.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe7009265/images/S72DL0744S78581006FC.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S72GU0449S25551900,"Dean & Dan Cool Fit Crewneck Sweatshirt, black",525.00,210.00,315.00,1,"['Home', 'SALE', 'Women', 'Sweatshirts', 'Dean & Dan Cool Fit Crewneck Sweatshirt']",https://www.dsquared2.com/us/dean-dan-cool-fit-crewneck-sweatshirt/S72GU0449S25551900.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5b844a27/images/S72GU0449S25551900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5b844a27/images/S72GU0449S25551900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdda56c92/images/S72GU0449S25551900B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdc235fdf/images/S72GU0449S25551900G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc22cdfb7/images/S72GU0449S25551900G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe135479a/images/S72GU0449S25551900S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw72130c2a/images/S72GU0449S25551900C.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S72CV0529D35002001F,"Preppy Striped Bustier Dress, multicolor",1665.00,666.00,999.00,1,"['Home', 'SALE', 'Women', 'Dresses & Jumpsuits', 'Preppy Striped Bustier Dress']",https://www.dsquared2.com/us/preppy-striped-bustier-dress/S72CV0529D35002001F.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw91ba672d/images/S72CV0529D35002001FM.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw91ba672d/images/S72CV0529D35002001FM.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw717886ee/images/S72CV0529D35002001FB.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe68f8021/images/S72CV0529D35002001FG1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw06ce38d4/images/S72CV0529D35002001FG2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw732d88c7/images/S72CV0529D35002001FS.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5d6306b6/images/S72CV0529D35002001FC.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3fbeca94/images/S72CV0529D35002001FL.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd36436fa/images/S72CV0529D35002001FLB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75CV0777S30342470,"Dark Clean Wash Denim Dress, navy",1005.00,402.00,603.00,1,"['Home', 'SALE', 'Women', 'Dresses & Jumpsuits', 'Dark Clean Wash Denim Dress']",https://www.dsquared2.com/us/dark-clean-wash-denim-dress/S75CV0777S30342470.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw154f2f4e/images/S75CV0777S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw154f2f4e/images/S75CV0777S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw374513a5/images/S75CV0777S30342470B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw916d1ac8/images/S75CV0777S30342470G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5c390276/images/S75CV0777S30342470G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd348b77f/images/S75CV0777S30342470S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb5f6901c/images/S75CV0777S30342470C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9aad1d22/images/S75CV0777S30342470L.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf166df65/images/S75CV0777S30342470D.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75GU0512S25551100,"Corset Rock Cool Fit Crewneck, white",1030.00,412.00,618.00,1,"['Home', 'SALE', 'Women', 'Sweatshirts', 'Corset Rock Cool Fit Crewneck']",https://www.dsquared2.com/us/corset-rock-cool-fit-crewneck/S75GU0512S25551100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0242c955/images/S75GU0512S25551100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0242c955/images/S75GU0512S25551100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw2c04f931/images/S75GU0512S25551100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwfce3e2b8/images/S75GU0512S25551100S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7b5d6e84/images/S75GU0512S25551100LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75GU0523S25551100,"Dsquared2 Relaxed Fit Hoodie Sweatshirt, white",880.00,352.00,528.00,1,"['Home', 'SALE', 'Women', 'Sweatshirts', 'Dsquared2 Relaxed Fit Hoodie Sweatshirt']",https://www.dsquared2.com/us/dsquared2-relaxed-fit-hoodie-sweatshirt/S75GU0523S25551100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa5435dd7/images/S75GU0523S25551100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa5435dd7/images/S75GU0523S25551100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8d5deb6a/images/S75GU0523S25551100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe5cbff4a/images/S75GU0523S25551100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc4f83b15/images/S75GU0523S25551100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwbc0cc009/images/S75GU0523S25551100S.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75LB0873S30342470,"Medium Dusty Wash Cool Girl Jeans, navy",880.00,264.00,616.00,1,"['Home', 'SALE', 'Women', 'Jeans', 'Medium Dusty Wash Cool Girl Jeans']",https://www.dsquared2.com/us/medium-dusty-wash-cool-girl-jeans/S75LB0873S30342470.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3ea3ef97/images/S75LB0873S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3ea3ef97/images/S75LB0873S30342470M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw19a15830/images/S75LB0873S30342470B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw0b7ecae7/images/S75LB0873S30342470G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3885f00b/images/S75LB0873S30342470G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw7b13d4ba/images/S75LB0873S30342470S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw09f6bd01/images/S75LB0873S30342470C.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S72MU0506D35019001F,"Preppy Boston Shorts, pink/blue",1135.00,454.00,681.00,1,"['Home', 'SALE', 'Women', 'Skirts & Shorts', 'Preppy Boston Shorts']",https://www.dsquared2.com/us/preppy-boston-shorts/S72MU0506D35019001F.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw57e46f6d/images/S72MU0506D35019001FM.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw57e46f6d/images/S72MU0506D35019001FM.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw11631c34/images/S72MU0506D35019001FB.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwfb0bfc9a/images/S72MU0506D35019001FG1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdfeca58f/images/S72MU0506D35019001FG2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc60a16a8/images/S72MU0506D35019001FS.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb1b152ff/images/S72MU0506D35019001FC.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75LB0854S30663470,"Medium Ripped Knee Wash Traveller Jeans, navy",1180.00,354.00,826.00,1,"['Home', 'SALE', 'Women', 'Jeans', 'Medium Ripped Knee Wash Traveller Jeans']",https://www.dsquared2.com/us/medium-ripped-knee-wash-traveller-jeans/S75LB0854S30663470.html,,all_womens.html
S80GC0063S24668100,"Icon Darling Easy Fit T-Shirt, white",435.00,130.50,304.50,1,"['Home', 'SALE', 'Women', 'DSQUARED2 ICON', 'Icon Darling Easy Fit T-Shirt']",https://www.dsquared2.com/us/icon-darling-easy-fit-t-shirt/S80GC0063S24668100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3a87dc3d/images/S80GC0063S24668100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3a87dc3d/images/S80GC0063S24668100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw30945ff1/images/S80GC0063S24668100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8b108ea2/images/S80GC0063S24668100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw665be00a/images/S80GC0063S24668100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwc7fc9150/images/S80GC0063S24668100S.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S80GC0068S24692911,"Be Icon Mini Fit T-Shirt, pink fluo",425.00,127.50,297.50,1,"['Home', 'SALE', 'Women', 'DSQUARED2 ICON', 'Be Icon Mini Fit T-Shirt']",https://www.dsquared2.com/us/be-icon-mini-fit-t-shirt/S80GC0068S24692911.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb1688337/images/S80GC0068S24692911M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb1688337/images/S80GC0068S24692911M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdb4c8a3c/images/S80GC0068S24692911B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd1ef04c0/images/S80GC0068S24692911G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8354da1b/images/S80GC0068S24692911G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9c4004e1/images/S80GC0068S24692911S.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75GD0396S24662900,"Gathered Relaxed Fit T-Shirt, black",330.00,99.00,231.00,1,"['Home', 'SALE', 'Women', 'Tops & T-Shirts', 'Gathered Relaxed Fit T-Shirt']",https://www.dsquared2.com/us/gathered-relaxed-fit-t-shirt/S75GD0396S24662900.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw23607775/images/S75GD0396S24662900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw23607775/images/S75GD0396S24662900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw37e3d505/images/S75GD0396S24662900B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw425dd537/images/S75GD0396S24662900G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw513d8554/images/S75GD0396S24662900G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw2d87fb56/images/S75GD0396S24662900S.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75GD0395S24318243,"Dsquared2 Toy Box Fit T-Shirt, rose pink",490.00,147.00,343.00,1,"['Home', 'SALE', 'Women', 'Tops & T-Shirts', 'Dsquared2 Toy Box Fit T-Shirt']",https://www.dsquared2.com/us/dsquared2-toy-box-fit-t-shirt/S75GD0395S24318243.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcfd0d45b/images/S75GD0395S24318243M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwcfd0d45b/images/S75GD0395S24318243M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwda0e0ff3/images/S75GD0395S24318243B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw97419c8f/images/S75GD0395S24318243G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw3140c11a/images/S75GD0395S24318243G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwecd70ced/images/S75GD0395S24318243S.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75BN0870S76498900,"Crystal Fringed Blazer, black",3245.00,1298.00,1947.00,1,"['Home', 'SALE', 'Women', 'Suits & Blazer', 'Crystal Fringed Blazer']",https://www.dsquared2.com/us/crystal-fringed-blazer/S75BN0870S76498900.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb38f51df/images/S75BN0870S76498900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb38f51df/images/S75BN0870S76498900M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf2b76e4d/images/S75BN0870S76498900B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5f146933/images/S75BN0870S76498900G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdbd30268/images/S75BN0870S76498900G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf08ae7d3/images/S75BN0870S76498900S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwba04126b/images/S75BN0870S76498900C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwdfb34aa0/images/S75BN0870S76498900L.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75CV0764S60567900,"Corset Dress, black",1615.00,646.00,969.00,1,"['Home', 'SALE', 'Women', 'Dresses & Jumpsuits', 'Corset Dress']",https://www.dsquared2.com/us/corset-dress/S75CV0764S60567900.html,,all_womens.html
S75AM1015S78101961,"Maple Leafs Varsity Bomber Jacket, multicolor",1800.00,720.00,1080.00,1,"['Home', 'Maple Leafs Varsity Bomber Jacket']",https://www.dsquared2.com/us/maple-leafs-varsity-bomber-jacket/S75AM1015S78101961.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw40a9b08a/images/S75AM1015S78101961M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw40a9b08a/images/S75AM1015S78101961M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwa766900b/images/S75AM1015S78101961B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw993e2e61/images/S75AM1015S78101961G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwb11d7f59/images/S75AM1015S78101961G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw999a683f/images/S75AM1015S78101961S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw8605ee9b/images/S75AM1015S78101961C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw16666165/images/S75AM1015S78101961LB.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
S75DL0869S36275100,"Bib Shirt, white",580.00,232.00,348.00,1,"['Home', 'SALE', 'Women', 'Shirts', 'Bib Shirt']",https://www.dsquared2.com/us/bib-shirt/S75DL0869S36275100.html,"https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw76c0bbe6/images/S75DL0869S36275100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw76c0bbe6/images/S75DL0869S36275100M.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw22cd4e44/images/S75DL0869S36275100B.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwd71c2027/images/S75DL0869S36275100G1.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwe3c334d2/images/S75DL0869S36275100G2.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw9c8ae50a/images/S75DL0869S36275100S.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dw5be7d1ab/images/S75DL0869S36275100C.jpg?sw=476&sh=714&sm=fit&q=65, https://www.dsquared2.com/dw/image/v2/BJTL_PRD/on/demandware.static/-/Sites-dsquared2-master-catalog/default/dwf09e84d1/images/S75DL0869S36275100L.jpg?sw=476&sh=714&sm=fit&q=65",all_womens.html
