filename,data_pid,id,name,collection,productSMC,material,customization,packshotType,brand,color,colorId,size,price,discountPrice,coupon,subCategory,category,topCategory,productCategory,macroCategory,microCategory,superMicroCategory,list,stock,productGlobalSMC,images,product_url
764073V3JV13415,764073V3JV13415,swing,F_W_2023,764073V3JV13415,,not customizable,image,bottega veneta,inkwell,3415,,None,7500,None,women-shoulder-bags,women_bags,women,women-shoulder-bags,bv_macro_women_bags,bv_micro_women_top_handle_bags,bv_super_micro_women_top_handle_bags,productList,instock,764073V3JV13415,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/swing-inkwell-764073V3JV13415.html,women_bags.html
754614V41P07051,754614V41P07051,knot,F_W_2023/S_S_2024,754614V41P07051,,not customizable,image,bottega veneta,bitter orange,7051,,None,16500,None,women-bags-knot,women_bags,women,women-bags-knot,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,outofstock,754614V41P07051,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/knot-bitter-orange-754614V41P07051.html,women_bags.html
737025V2Y909123,737025V2Y909123,knot,S_S_2023/S_S_2024,737025V2Y909123,,not customizable,image,bottega veneta,white  /  shade,9123,,None,20500,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_mini_bags,bv_super_micro_women_mini_bags,productList,outofstock,737025V2Y909123,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/knot-white---shade-737025V2Y909123.html,women_bags.html
754614V41F08336,754614V41F08336,knot,F_W_2023/S_S_2024,754614V41F08336,,not customizable,image,bottega veneta,roccia,8336,,None,4200,None,women-bags-knot,women_bags,women,women-bags-knot,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,outofstock,754614V41F08336,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/knot-roccia-754614V41F08336.html,women_bags.html
776662V01D12599,776662V01D12599,knot with chain,S_S_2024,776662V01D12599,,not customizable,image,bottega veneta,cognac,2599,,None,4100,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,776662V01D12599,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/knot-with-chain-cognac-776662V01D12599.html,women_bags.html
717622V01D12019,717622V01D12019,knot,F_W_2022/F_W_2023,717622V01D12019,,not customizable,image,bottega veneta,light brown,2019,,None,3900,None,women-bags-knot,women_bags,women,women-bags-knot,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,717622V01D12019,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/knot-light-brown-717622V01D12019.html,women_bags.html
717622V3AC11824,717622V3AC11824,knot,F_W_2022/F_W_2023,717622V3AC11824,,not customizable,image,bottega veneta,glacier,1824,,None,3900,None,knot,women_bags,new-arrivals,knot,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,717622V3AC11824,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/knot-glacier-717622V3AC11824.html,women_bags.html
754783V01D11019,754783V01D11019,stretch box knot,F_W_2023/S_S_2024,754783V01D11019,,not customizable,image,bottega veneta,black,1019,,None,4500,None,knot,women_bags,new-arrivals,knot,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,754783V01D11019,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/stretch-box-knot-black-754783V01D11019.html,women_bags.html
741635V01D11824,741635V01D11824,stretch box,S_S_2023,741635V01D11824,,not customizable,image,bottega veneta,glacier,1824,,None,4000,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,741635V01D11824,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/stretch-box-glacier-741635V01D11824.html,women_bags.html
730832V1G119009,730832V1G119009,candy loop camera bag,F_W_2023/S_S_2023/S_S_2024,730832V1G119009,,not customizable,image,bottega veneta,white,9009,,None,1500,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,730832V1G119009,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/candy-loop-camera-bag-white-730832V1G119009.html,women_bags.html
723547V1G112204,723547V1G112204,mini loop camera bag,F_W_2023/S_S_2023,723547V1G112204,,not customizable,image,bottega veneta,light brown,2204,,None,2100,None,women-gifting-bags-kr,women_bags,gifts,women-gifting-bags-kr,bv_macro_women_bags,bv_micro_women_top_handle_bags,bv_super_micro_women_top_handle_bags,productList,instock,723547V1G112204,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-loop-camera-bag-light-brown-723547V1G112204.html,women_bags.html
680254V1G112916,680254V1G112916,mini loop camera bag,F_W_2021/F_W_2022/F_W_2024/S_S_2024/S_S_2025,680254V1G112916,,not customizable,image,bottega veneta,travertine,2916,,None,2100,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,680254V1G112916,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-loop-camera-bag-travertine-680254V1G112916.html,women_bags.html
736125V2GV13387,736125V2GV13387,mini loop camera bag,F_W_2024/S_S_2023,736125V2GV13387,,not customizable,image,bottega veneta,aloe,3387,,None,2600,None,knot,women_bags,new-arrivals,knot,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,736125V2GV13387,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-loop-camera-bag-aloe-736125V2GV13387.html,women_bags.html
786626V1G117410,786626V1G117410,east-west loop camera bag,S_S_2024,786626V1G117410,,not customizable,image,bottega veneta,sherbert,7410,,None,1800,None,women-crossbody-bags,women_bags,women,women-crossbody-bags,bv_macro_women_bags,bv_micro_women_mini_bags,bv_super_micro_women_mini_bags,productList,outofstock,786626V1G117410,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/east-west-loop-camera-bag-sherbert-786626V1G117410.html,women_bags.html
786626V1G118425,786626V1G118425,east/west loop camera bag,S_S_2024,786626V1G118425,,not customizable,image,bottega veneta,black,8425,,None,1800,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_mini_bags,bv_super_micro_women_mini_bags,productList,outofstock,786626V1G118425,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/east-west-loop-camera-bag-black-786626V1G118425.html,women_bags.html
736249V2QZ18472,736249V2QZ18472,mini loop camera bag,S_S_2023,736249V2QZ18472,,not customizable,image,bottega veneta,gold,8472,,None,2400,None,women-mini-bags,women_bags,women,women-mini-bags,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,736249V2QZ18472,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-loop-camera-bag-gold-736249V2QZ18472.html,women_bags.html
777571V3SB28100,777571V3SB28100,small loop camera bag,S_S_2024,777571V3SB28100,,not customizable,image,bottega veneta,silver/gold,8100,,None,3200,None,women-gifting-bags-us,women_bags,gifts,women-gifting-bags-us,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,777571V3SB28100,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-loop-camera-bag-silver-gold-777571V3SB28100.html,women_bags.html
723548V1G119009,723548V1G119009,small loop camera bag,F_W_2023/F_W_2024/S_S_2023/S_S_2024,723548V1G119009,,not customizable,image,bottega veneta,white,9009,,None,2900,None,women-crossbody-bags,women_bags,women,women-crossbody-bags,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,723548V1G119009,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-loop-camera-bag-white-723548V1G119009.html,women_bags.html
777571V3SA11549,777571V3SA11549,small loop camera bag,S_S_2024,777571V3SA11549,,not customizable,image,bottega veneta,agate grey / glacier,1549,,None,3100,None,women-crossbody-bags,women_bags,women,women-crossbody-bags,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,777571V3SA11549,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-loop-camera-bag-agate-grey-glacier-777571V3SA11549.html,women_bags.html
796612V4GH19525,796612V4GH19525,small loop camera bag,F_W_2024,796612V4GH19525,,not customizable,image,bottega veneta,sea salt/ice/kaki,9525,,None,3100,None,women-bags-new,women_bags,women,women-bags-new,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,preorder,796612V4GH19525,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/small-loop-camera-bag-sea-salt-ice-kaki-796612V4GH19525.html,women_bags.html
680256V1G118425,680256V1G118425,medium loop camera bag,F_W_2021/F_W_2022/F_W_2023/S_S_2022/S_S_2023/S_S_2024,680256V1G118425,,not customizable,image,bottega veneta,black,8425,,None,3100,None,women-gifting-bags-jp,women_bags,gifts,women-gifting-bags-jp,bv_macro_women_bags,bv_micro_women_crossbody_bags,bv_super_micro_women_crossbody_bags,productList,instock,680256V1G118425,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/medium-loop-camera-bag-black-680256V1G118425.html,women_bags.html
778504V3X718105,778504V3X718105,mini pouch,S_S_2024,778504V3X718105,,not customizable,image,bottega veneta,silver/gold,8105,,None,3100,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_mini_bags,bv_super_micro_women_mini_bags,productList,instock,778504V3X718105,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-pouch-silver-gold-778504V3X718105.html,women_bags.html
585852VCPP12700,585852VCPP12700,mini pouch,F_W_2019/F_W_2021/F_W_2022/F_W_2023/S_S_2021/S_S_2022/S_S_2023,585852VCPP12700,,not customizable,image,bottega veneta,almond,2700,,None,2500,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,585852VCPP12700,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/mini-pouch-almond-585852VCPP12700.html,women_bags.html
576175VCPP01229,576175VCPP01229,pouch,F_W_2020/F_W_2021/S_S_2021,576175VCPP01229,,not customizable,image,bottega veneta,black,1229,,None,4200,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,576175VCPP01229,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/pouch-black-576175VCPP01229.html,women_bags.html
576175VCPP09830,576175VCPP09830,pouch,F_W_2020/STAG_X_STILL_VALID,576175VCPP09830,,not customizable,image,bottega veneta,caramel,9830,,None,4200,None,women-clutches,women_bags,women,women-clutches,bv_macro_women_bags,bv_micro_women_clutches,bv_super_micro_women_clutches,productList,instock,576175VCPP09830,"/on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg, /on/demandware.static/Sites-BV-R-NOAM-Site/-/default/dwe80000e1/images/image-tile-placeholder.svg",/en-us/pouch-caramel-576175VCPP09830.html,women_bags.html
