id,productName,shortDescription,productUrl,price,price_min,price_max,imageUrls,productCharacteristics,variationAttributes
J10932D00001597CH034,Pleated Maxi Skirt,"Crafted from georgette, this long pleated skirt draws inspiration from the world of sports. Classic tennis stripes are referenced on the waistband, nodding to the collection’s inspiration.",https://www.moncler.com/en-us/women/ready-to-wear/skirts/pleated-maxi-skirt-white-J10932D00001597CH034.html,$925.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_X/dpx6uv/std/0x0/J10932D00001597CH034_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_F/dpx6uv/std/0x0/J10932D00001597CH034_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_R/dpx6uv/std/0x0/J10932D00001597CH034_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_E/dpx6uv/std/0x0/J10932D00001597CH034_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_D/dpx6uv/std/0x0/J10932D00001597CH034_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_A/dpx6uv/std/0x0/J10932D00001597CH034_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00001597CH034_B/dpx6uv/std/0x0/J10932D00001597CH034_B.jpg']",<ul><li>Crafted from georgette</li><li>Georgette lining</li><li>Tricolor elastic waistband</li><li>Pleated</li></ul>,"{'Color': 'White (ID: 034), Black (ID: 999)', 'Size': '38 (ID: 38), 40 (ID: 40), 42 (ID: 42), 44 (ID: 44), 46 (ID: 46), 48 (ID: 48)'}"
J10932A00011597JM060,Cotton Ripstop Pants,"A casual design, these pants are crafted from cotton ripstop. The style comes with drawstring fastening on the waist, wide legs, and adjustable hems.",https://www.moncler.com/en-us/women/ready-to-wear/pants-and-shorts/cotton-ripstop-pants-white-J10932A00011597JM060.html,$740.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_X/dpx6uv/std/0x0/J10932A00011597JM060_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_F/dpx6uv/std/0x0/J10932A00011597JM060_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_R/dpx6uv/std/0x0/J10932A00011597JM060_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_E/dpx6uv/std/0x0/J10932A00011597JM060_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_D/dpx6uv/std/0x0/J10932A00011597JM060_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_A/dpx6uv/std/0x0/J10932A00011597JM060_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_B/dpx6uv/std/0x0/J10932A00011597JM060_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00011597JM060_G/dpx6uv/std/0x0/J10932A00011597JM060_G.jpg']",<ul><li>Crafted from cotton ripstop</li><li>Waistband with drawstring fastening</li><li>Button and zipper closure</li><li>Side pockets</li><li>Snap button closure on hems</li></ul>,"{'Color': 'White (ID: 060)', 'Size': '38 (ID: 38), 40 (ID: 40), 42 (ID: 42), 44 (ID: 44), 46 (ID: 46), 48 (ID: 48)'}"
J10918G0005889AEN998,Cotton Fleece Overshirt,"A classic with a twist, this overshirt is crafted from cotton fleece. The zip-up style is finished with a logo patch on the chest.",https://www.moncler.com/en-us/men/ready-to-wear/sweatshirts/cotton-fleece-overshirt-black-J10918G0005889AEN998.html,$995.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_X/dpx6uv/std/0x0/J10918G0005889AEN998_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_F/dpx6uv/std/0x0/J10918G0005889AEN998_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_R/dpx6uv/std/0x0/J10918G0005889AEN998_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_E/dpx6uv/std/0x0/J10918G0005889AEN998_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_D/dpx6uv/std/0x0/J10918G0005889AEN998_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_A/dpx6uv/std/0x0/J10918G0005889AEN998_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_B/dpx6uv/std/0x0/J10918G0005889AEN998_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G0005889AEN998_G/dpx6uv/std/0x0/J10918G0005889AEN998_G.jpg']",<ul><li>Crafted from cotton fleece</li><li>Collar</li><li>Zipper closure</li><li>Zipped pockets</li></ul>,"{'Color': 'Black (ID: 998)', 'Size': 'XS (ID: XS), S (ID: S), M (ID: M), L (ID: L), XL (ID: XL), XXL (ID: XXL), 3XL (ID: 3XL), 4XL (ID: 4XL)'}"
J10932A00004597GA22B,Gabardine Pants,"Comfortable enough to be worn all day, these pants are crafted from stretch gabardine. The versatile style comes in a straight leg, ankle length silhouette.",https://www.moncler.com/en-us/women/ready-to-wear/pants-and-shorts/gabardine-pants-beige-J10932A00004597GA22B.html,$670.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_X/dpx6uv/std/0x0/J10932A00004597GA22B_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_F/dpx6uv/std/0x0/J10932A00004597GA22B_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_R/dpx6uv/std/0x0/J10932A00004597GA22B_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_E/dpx6uv/std/0x0/J10932A00004597GA22B_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_D/dpx6uv/std/0x0/J10932A00004597GA22B_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_A/dpx6uv/std/0x0/J10932A00004597GA22B_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00004597GA22B_B/dpx6uv/std/0x0/J10932A00004597GA22B_B.jpg']",<ul><li>Crafted from stretch gabardine</li><li>Cotton twill lining</li><li>Elasticized waistband</li><li>Zipper and snap button closure</li><li>Side pockets</li><li>Back pockets with snap button closure</li><li>Felt logo patch</li></ul>,"{'Color': 'Beige (ID: 22B)', 'Size': '38 (ID: 38), 40 (ID: 40), 42 (ID: 42), 44 (ID: 44), 46 (ID: 46), 48 (ID: 48)'}"
J19541A00055595FE999,Gui Down Vest,"A classic Moncler design revisited for little ones, the Gui down vest is a mid-season essential. The style is crafted from longue saison, a nylon fabric notable for providing maximum warmth while remaining lightweight.",https://www.moncler.com/en-us/children/boys/down-jackets-and-vests/gui-down-vest-black-J19541A00055595FE999.html,,$355.00,$445.00,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J19541A00055595FE999_X/dpx6uv/std/0x0/J19541A00055595FE999_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19541A00055595FE999_F/dpx6uv/std/0x0/J19541A00055595FE999_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19541A00055595FE999_R/dpx6uv/std/0x0/J19541A00055595FE999_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19541A00055595FE999_D/dpx6uv/std/0x0/J19541A00055595FE999_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19541A00055595FE999_A/dpx6uv/std/0x0/J19541A00055595FE999_A.jpg']",<ul><li>Crafted from recycled longue saison</li><li>Recycled longue saison lining</li><li>Down-filled</li><li>Zipper and button closure</li><li>Zipped pockets</li></ul>,"{'Color': 'Black (ID: 999), Beige (ID: 200), Night Blue (ID: 778)', 'Size': '4Y (ID: 4A), 6Y (ID: 6A), 8Y (ID: 8A), 10Y (ID: 10A), 12Y (ID: 12A), 14Y (ID: 14A)'}"
J19514A00010M4035001,Bebé Sneakers,"Crafted from supple leather, the Bebé sneakers are finished with an ultra-soft suede sole. Tricolor accents and a logo motif finish the design.",https://www.moncler.com/en-us/children/baby-boy/accessories/bebe-sneakers-optical-white-J19514A00010M4035001.html,$270.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J19514A00010M4035001_X/dpx6uv/std/0x0/J19514A00010M4035001_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19514A00010M4035001_F/dpx6uv/std/0x0/J19514A00010M4035001_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19514A00010M4035001_R/dpx6uv/std/0x0/J19514A00010M4035001_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19514A00010M4035001_D/dpx6uv/std/0x0/J19514A00010M4035001_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19514A00010M4035001_A/dpx6uv/std/0x0/J19514A00010M4035001_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19514A00010M4035001_B/dpx6uv/std/0x0/J19514A00010M4035001_B.jpg']",<ul><li>Leather upper</li><li>Leather insole</li><li>Suede sole</li></ul>,"{'Color': 'Optical White (ID: 001)', 'Size': '16/17 (ID: 16/17), 18/19 (ID: 18/19)'}"
J10911A00060595GJ999,Chiwen Short Down Jacket,"In true Moncler fashion, the Chiwen down jacket is crafted from signature nylon laqué. The short puffer's quilting emulates that of a shield - symbolizing protection, dignity and a pioneering spirit. The hooded jacket is part of the Year of the Dragon capsule collection.",https://www.moncler.com/en-us/men/outerwear/short-down-jackets/chiwen-short-down-jacket-black-J10911A00060595GJ999.html,"$1,940.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_X/dpx6uv/std/0x0/J10911A00060595GJ999_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_F/dpx6uv/std/0x0/J10911A00060595GJ999_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_R/dpx6uv/std/0x0/J10911A00060595GJ999_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_E/dpx6uv/std/0x0/J10911A00060595GJ999_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_D/dpx6uv/std/0x0/J10911A00060595GJ999_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_A/dpx6uv/std/0x0/J10911A00060595GJ999_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_B/dpx6uv/std/0x0/J10911A00060595GJ999_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00060595GJ999_G/dpx6uv/std/0x0/J10911A00060595GJ999_G.jpg']","<ul><li>Crafted from lightweight nylon laqué</li><li>Lightweight nylon laqué lining</li><li>Down-filled</li><li>Hood</li><li>Zipper closure</li><li>Zipped pockets</li><li>Elastic hood, hem and cuffs</li><li>Hem with drawstring fastening</li><li>Dragon logo patch</li></ul>","{'Color': 'Black (ID: 999), White (ID: 060)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10911A00005549SK20F,Barrot Short Down Jacket,"A grand slam style, the Barrot down jacket is inspired by the world of sport. Classic tennis stripes are referenced on the chest of the micro chic nylon puffer. The short down jacket is enhanced with a pull-out hood.",https://www.moncler.com/en-us/men/outerwear/short-down-jackets/barrot-short-down-jacket-beige-J10911A00005549SK20F.html,"$1,630.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_X/dpx6uv/std/0x0/J10911A00005549SK20F_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_F/dpx6uv/std/0x0/J10911A00005549SK20F_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_R/dpx6uv/std/0x0/J10911A00005549SK20F_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_E/dpx6uv/std/0x0/J10911A00005549SK20F_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_D/dpx6uv/std/0x0/J10911A00005549SK20F_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_A/dpx6uv/std/0x0/J10911A00005549SK20F_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_B/dpx6uv/std/0x0/J10911A00005549SK20F_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_G/dpx6uv/std/0x0/J10911A00005549SK20F_G.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A00005549SK20F_H/dpx6uv/std/0x0/J10911A00005549SK20F_H.jpg']",<ul><li>Crafted from lightweight micro chic nylon</li><li>Lightweight micro chic nylon lining</li><li>Down-filled</li><li>Pull-out hood</li><li>Zipper closure</li><li>Zipped pockets</li><li>Knit trim</li></ul>,"{'Color': 'Beige (ID: 20F)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10932D00006788L6999,Quilted Pencil Skirt,"Timeless taste meets the utmost luxury in this pencil skirt. Crafted from drill léger, the padded skirt is refreshed with an innovative quilting pattern that depicts abstractions of the brand logo. Pairs perfectly with a jacket, for a look inspired by ‘50s elegance.",https://www.moncler.com/en-us/women/ready-to-wear/skirts/quilted-pencil-skirt-black-J10932D00006788L6999.html,$840.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_X/dpx6uv/std/0x0/J10932D00006788L6999_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_F/dpx6uv/std/0x0/J10932D00006788L6999_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_R/dpx6uv/std/0x0/J10932D00006788L6999_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_E/dpx6uv/std/0x0/J10932D00006788L6999_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_D/dpx6uv/std/0x0/J10932D00006788L6999_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_A/dpx6uv/std/0x0/J10932D00006788L6999_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932D00006788L6999_B/dpx6uv/std/0x0/J10932D00006788L6999_B.jpg']",<ul><li>Crafted from drill léger</li><li>Padded</li><li>Elastic waistband with drawstring fastening</li><li>Side zipper closure</li><li>Double topstitched smooth fabric hem</li><li>Double-layered jacquard logo patch</li></ul>,"{'Color': 'Black (ID: 999), Sage Green (ID: 219)', 'Size': '38 (ID: 38), 40 (ID: 40), 42 (ID: 42), 44 (ID: 44), 46 (ID: 46), 48 (ID: 48)'}"
I19548I000118496F034,Polo Shirt Dress,"Sporty, yet versatile, this dress for girls can be easily worn to school, extra-curricular activities or on weekend adventures. Crafted from stretch piquet, the polo dress is embellished with a classic logo patch.",https://www.moncler.com/en-us/children/girls/dresses-and-skirts/polo-shirt-dress-snow-white-I19548I000118496F034.html,,$220.00,$275.00,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/I19548I000118496F034_X/dpx6uv/std/0x0/I19548I000118496F034_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I19548I000118496F034_F/dpx6uv/std/0x0/I19548I000118496F034_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I19548I000118496F034_R/dpx6uv/std/0x0/I19548I000118496F034_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I19548I000118496F034_E/dpx6uv/std/0x0/I19548I000118496F034_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/I19548I000118496F034_D/dpx6uv/std/0x0/I19548I000118496F034_D.jpg']",<ul><li>Crafted from stretch piquet</li><li>Collar</li><li>Button closure</li><li>Short sleeves</li><li>Pleated skirt</li><li>Felt logo patch</li></ul>,"{'Color': 'White (ID: 034)', 'Size': '4Y (ID: 4A), 6Y (ID: 6A), 8Y (ID: 8A), 10Y (ID: 10A), 12Y (ID: 12A), 14Y (ID: 14A)'}"
J10911A001225396L184,Arashi Vest,"Easily worn year-round, the Arashi vest is crafted from highly resistant, yet lightweight nylon. The loose fit warmer easily layers under jackets and coats when the temperatures drop.",https://www.moncler.com/en-us/men/outerwear/vests/arashi-vest-orange-J10911A001225396L184.html,$950.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_X/dpx6uv/std/0x0/J10911A001225396L184_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_F/dpx6uv/std/0x0/J10911A001225396L184_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_R/dpx6uv/std/0x0/J10911A001225396L184_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_E/dpx6uv/std/0x0/J10911A001225396L184_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_D/dpx6uv/std/0x0/J10911A001225396L184_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_A/dpx6uv/std/0x0/J10911A001225396L184_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_B/dpx6uv/std/0x0/J10911A001225396L184_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A001225396L184_G/dpx6uv/std/0x0/J10911A001225396L184_G.jpg']",<ul><li>Crafted from ultra-light transparent nylon</li><li>Lightweight transparent nylon ripstop lining</li><li>Front and back yoke</li><li>Elastic collar and armholes</li><li>Zipper closure</li><li>Side pockets</li><li>Zipped chest pocket</li><li>Elastic hem</li><li>Felt logo patch</li></ul>,"{'Color': 'Orange (ID: 184)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J10918G00022899V4998,Zip-Up Sweatshirt,"A streamlined design, this sweatshirt is characterized by a zip-up high neck. The cotton fleece style is embellished with a logo patch on the chest.",https://www.moncler.com/en-us/men/ready-to-wear/sweatshirts/zip-up-sweatshirt-black-J10918G00022899V4998.html,$795.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_X/dpx6uv/std/0x0/J10918G00022899V4998_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_F/dpx6uv/std/0x0/J10918G00022899V4998_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_R/dpx6uv/std/0x0/J10918G00022899V4998_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_E/dpx6uv/std/0x0/J10918G00022899V4998_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_D/dpx6uv/std/0x0/J10918G00022899V4998_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_A/dpx6uv/std/0x0/J10918G00022899V4998_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918G00022899V4998_B/dpx6uv/std/0x0/J10918G00022899V4998_B.jpg']",<ul><li>Crafted from cotton fleece</li><li>Zipped collar</li><li>Ribbed hem</li></ul>,"{'Color': 'Black (ID: 998), Pink (ID: 64D)', 'Size': 'S (ID: S), M (ID: M), L (ID: L), XL (ID: XL), XXL (ID: XXL), 3XL (ID: 3XL)'}"
J10911A0015754A9174S,Epte Shacket,"Light, but resistant, the Epte shacket is crafted from micro soft, an ultra lightweight nylon fabric notable for excellent water-repellent properties. A clean, straight cut style, the shirt jacket is finished with a discrete, tricolor zipper. The practical overshirt can be easily layered over both workwear and weekend leisurewear.",https://www.moncler.com/en-us/men/outerwear/windbreakers-and-raincoats/epte-shacket-navy-blue-J10911A0015754A9174S.html,"$1,120.00",,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_X/dpx6uv/std/0x0/J10911A0015754A9174S_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_F/dpx6uv/std/0x0/J10911A0015754A9174S_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_R/dpx6uv/std/0x0/J10911A0015754A9174S_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_E/dpx6uv/std/0x0/J10911A0015754A9174S_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_D/dpx6uv/std/0x0/J10911A0015754A9174S_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_A/dpx6uv/std/0x0/J10911A0015754A9174S_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_B/dpx6uv/std/0x0/J10911A0015754A9174S_B.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10911A0015754A9174S_G/dpx6uv/std/0x0/J10911A0015754A9174S_G.jpg']",<ul><li>Crafted from micro soft</li><li>Rainwear lining (front and pocket bags)</li><li>Zipper closure</li><li>Zipped pockets</li><li>Adjustable cuffs</li><li>Elastic hem with drawstring fastening</li></ul>,"{'Color': 'Navy Blue (ID: 74S)', 'Size': '0 (ID: 0), 1 (ID: 1), 2 (ID: 2), 3 (ID: 3), 4 (ID: 4), 5 (ID: 5), 6 (ID: 6), 7 (ID: 7)'}"
J19548M00002809AGF70,Logo Sweatsuit,"For school days or afternoons spent playing, this set provides comfort and softness. The sweatsuit features a zip-up sweatshirt and matching bottoms, both crafted from cotton fleece. The set is easily worn together or styled separately.",https://www.moncler.com/en-us/children/boy/pants-and-tracksuits/logo-sweatsuit-blue-J19548M00002809AGF70.html,,$460.00,$580.00,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_X/dpx6uv/std/0x0/J19548M00002809AGF70_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_F/dpx6uv/std/0x0/J19548M00002809AGF70_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_R/dpx6uv/std/0x0/J19548M00002809AGF70_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_E/dpx6uv/std/0x0/J19548M00002809AGF70_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_D/dpx6uv/std/0x0/J19548M00002809AGF70_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_A/dpx6uv/std/0x0/J19548M00002809AGF70_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J19548M00002809AGF70_B/dpx6uv/std/0x0/J19548M00002809AGF70_B.jpg']","<ul><li>Crafted from cotton fleece</li><li>High neck sweatshirt with zipper closure</li><li>Elastic waistband on the bottom</li><li>Ribbed collar, cuffs and hem</li><li>Logo</li></ul>","{'Color': 'Blue (ID: F70)', 'Size': '4Y (ID: 4A), 6Y (ID: 6A), 8Y (ID: 8A), 10Y (ID: 10A), 12Y (ID: 12A), 14Y (ID: 14A)'}"
J10918H0001189AJF986,Logo Patch Sweatpants,"Inspired by Milanese gentlemen who place equal value on business and free time, these sweatpants are made for leisure. Crafted from the softest cotton blend, the bottoms pairs perfectly with a matching hoodie.",https://www.moncler.com/en-us/men/ready-to-wear/pants-and-shorts/logo-patch-sweatpants-grey-J10918H0001189AJF986.html,$855.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_X/dpx6uv/std/0x0/J10918H0001189AJF986_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_F/dpx6uv/std/0x0/J10918H0001189AJF986_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_R/dpx6uv/std/0x0/J10918H0001189AJF986_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_E/dpx6uv/std/0x0/J10918H0001189AJF986_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_D/dpx6uv/std/0x0/J10918H0001189AJF986_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_A/dpx6uv/std/0x0/J10918H0001189AJF986_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10918H0001189AJF986_B/dpx6uv/std/0x0/J10918H0001189AJF986_B.jpg']",<ul><li>Crafted from a lightweight cotton fleece blend</li><li>Waistband with drawstring fastening</li><li>Side pockets</li><li>Back pocket</li><li>Synthetic material double logo patch</li></ul>,"{'Color': 'Grey (ID: 986)', 'Size': 'XS (ID: XS), S (ID: S), M (ID: M), L (ID: L), XL (ID: XL), XXL (ID: XXL), 3XL (ID: 3XL), 4XL (ID: 4XL)'}"
J10932A00002597FM999,Cotton Blend Jogging Pants,"Comfortable enough to be worn all day, these pants are crafted from a cotton blend. An elasticized paper boy waistline, adjustable ankle cuffs and a soft fit complete the design.",https://www.moncler.com/en-us/women/ready-to-wear/pants-and-shorts/cotton-blend-jogging-pants-black-J10932A00002597FM999.html,$895.00,,,"['https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_X/dpx6uv/std/0x0/J10932A00002597FM999_X.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_F/dpx6uv/std/0x0/J10932A00002597FM999_F.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_R/dpx6uv/std/0x0/J10932A00002597FM999_R.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_E/dpx6uv/std/0x0/J10932A00002597FM999_E.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_D/dpx6uv/std/0x0/J10932A00002597FM999_D.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_A/dpx6uv/std/0x0/J10932A00002597FM999_A.jpg', 'https://moncler-cdn.thron.com/delivery/public/image/moncler/J10932A00002597FM999_B/dpx6uv/std/0x0/J10932A00002597FM999_B.jpg']",<ul><li>Crafted from a polyester and cotton blend</li><li>Elastic waistband</li><li>Side slant pockets</li><li>Back welt pockets</li><li>Hem with drawstring fastening</li><li>Embossed silicone logo patch</li></ul>,"{'Color': 'Black (ID: 999)', 'Size': '38 (ID: 38), 40 (ID: 40), 42 (ID: 42), 44 (ID: 44), 46 (ID: 46), 48 (ID: 48)'}"
